day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,game_location,기온(°C),강수량(mm),습도(%),,,,
6.7금,롯데 자이언츠,6,0,0,3,1,1,패,수원,24,0,58,,,,
6.7금,kt wiz,6,1,0,3,0,0,승,수원,24,0,58,,,,
6.7금,삼성 라이온즈,9,1,1,9,0,1,패,인천,23.9,0,54,,,,
6.7금,SK 와이번스,9,1,0,16,1,0,승,인천,23.9,0,54,,,,
6.7금,키움 히어로즈,8,0,1,8,0,1,패,서울,24.3,0,52,,,,
6.7금,두산 베어스,11,1,1,4,0,2,승,서울,24.3,0,52,,,,
6.7금,KIA 타이거즈,8,1,0,5,2,2,패,창원,19.9,0,84,,,,
6.7금,NC 다이노스,7,1,0,10,0,0,승,창원,19.9,0,84,,,,
6.8토,KIA 타이거즈,6,1,1,7,2,2,패,창원,19.2,0,75,,,,
6.8토,NC 다이노스,15,0,0,4,0,0,승,창원,19.2,0,75,,,,
6.8토,LG 트윈스,9,0,0,7,0,2,승,대전,25.7,0,60,,,,
6.8토,한화 이글스,6,0,1,9,2,1,패,대전,25.7,0,60,,,,
6.8토,롯데 자이언츠,3,0,0,5,0,1,패,수원,23.5,0,61,,,,
6.8토,kt wiz,15,0,0,3,0,1,승,수원,23.5,0,61,,,,
6.8토,삼성 라이온즈,6,0,0,5,1,3,패,인천,23.3,0,57,,,,
6.8토,SK 와이번스,13,2,0,4,0,0,승,인천,23.3,0,57,,,,
6.8토,키움 히어로즈,10,1,3,5,0,0,승,서울,24.5,0,49,,,,
6.8토,두산 베어스,10,0,0,9,0,0,패,서울,24.5,0,49,,,,
6.9일,KIA 타이거즈,12,1,0,6,1,0,패,창원,20.4,0,67,,,,
6.9일,NC 다이노스,9,0,1,8,1,0,승,창원,20.4,0,67,,,,
6.9일,LG 트윈스,11,1,1,7,2,1,승,대전,25.4,0,55,,,,
6.9일,한화 이글스,6,0,2,10,2,1,패,대전,25.4,0,55,,,,
6.9일,롯데 자이언츠,4,0,0,4,2,2,패,수원,23,0,72,,,,
6.9일,kt wiz,9,0,2,5,0,0,승,수원,23,0,72,,,,
6.9일,삼성 라이온즈,11,4,0,3,0,0,승,인천,21.6,0,75,,,,
6.9일,SK 와이번스,8,0,1,8,0,0,패,인천,21.6,0,75,,,,
6.9일,키움 히어로즈,9,0,1,4,2,0,승,서울,23.7,0,64,,,,
6.9일,두산 베어스,3,0,1,6,0,1,패,서울,23.7,0,64,,,,
6.11화,롯데 자이언츠,9,0,0,11,2,0,무,서울,23.9,0,42,,,,
6.11화,LG 트윈스,6,0,0,7,1,1,무,서울,23.9,0,42,,,,
6.11화,두산 베어스,9,0,0,7,0,0,패,대전,24.8,0,48,,,,
6.11화,한화 이글스,5,1,0,5,0,0,승,대전,24.8,0,48,,,,
6.11화,SK 와이번스,21,1,0,6,0,0,승,수원,23.3,0,51,,,,
6.11화,kt wiz,4,1,0,11,0,2,패,수원,23.3,0,51,,,,
6.11화,삼성 라이온즈,8,0,0,6,2,0,패,광주,21.9,0,70,,,,
6.11화,KIA 타이거즈,12,0,0,4,1,0,승,광주,21.9,0,70,,,,
6.11화,키움 히어로즈,13,1,0,8,0,2,승,창원,19.5,0,68,,,,
6.11화,NC 다이노스,16,0,1,8,0,1,패,창원,19.5,0,68,,,,
6.12수,롯데 자이언츠,5,0,0,8,0,0,패,서울,24.8,0,43,,,,
6.12수,LG 트윈스,8,1,1,5,1,1,승,서울,24.8,0,43,,,,
6.12수,두산 베어스,11,0,0,8,2,0,승,대전,26.5,0,48,,,,
6.12수,한화 이글스,11,2,1,7,1,0,패,대전,26.5,0,48,,,,
6.12수,SK 와이번스,12,1,0,4,1,1,승,수원,23.1,0,58,,,,
6.12수,kt wiz,6,0,4,7,0,0,패,수원,23.1,0,58,,,,
6.12수,삼성 라이온즈,14,0,0,10,1,1,패,광주,24.9,0,60,,,,
6.12수,KIA 타이거즈,10,0,0,7,0,0,승,광주,24.9,0,60,,,,
6.12수,키움 히어로즈,9,1,0,10,1,1,승,창원,19.4,0,71,,,,
6.12수,NC 다이노스,7,1,2,5,0,0,패,창원,19.4,0,71,,,,
6.13목,롯데 자이언츠,10,0,1,6,2,1,패,서울,27.6,0,36,,,,
6.13목,LG 트윈스,8,1,0,7,1,2,승,서울,27.6,0,36,,,,
6.13목,두산 베어스,13,0,1,2,3,0,승,대전,28.3,0,43,,,,
6.13목,한화 이글스,4,0,0,6,0,2,패,대전,28.3,0,43,,,,
6.13목,SK 와이번스,9,0,0,4,2,2,패,수원,26.9,0,45,,,,
6.13목,kt wiz,11,0,1,6,0,0,승,수원,26.9,0,45,,,,
6.13목,삼성 라이온즈,6,1,1,3,2,0,패,광주,24.7,0,63,,,,
6.13목,KIA 타이거즈,7,0,3,6,1,0,승,광주,24.7,0,63,,,,
6.13목,키움 히어로즈,6,0,2,6,1,1,패,창원,21.8,0,52,,,,
6.13목,NC 다이노스,4,0,0,6,0,0,승,창원,21.8,0,52,,,,
6.14금,한화 이글스,12,2,2,9,0,1,패,서울,26.7,0,42,,,,
6.14금,키움 히어로즈,9,2,2,7,0,1,승,서울,26.7,0,42,,,,
6.14금,kt wiz,10,1,0,5,3,0,패,대구,21.4,0,69,,,,
6.14금,삼성 라이온즈,13,2,0,6,3,0,승,대구,21.4,0,69,,,,
6.14금,LG 트윈스,9,1,2,14,0,1,패,서울,26.7,0,42,,,,
6.14금,두산 베어스,13,1,0,7,2,3,승,서울,26.7,0,42,,,,
6.14금,NC 다이노스,8,2,0,9,0,2,패,인천,24.1,0,54,,,,
6.14금,SK 와이번스,14,0,0,3,0,0,승,인천,24.1,0,54,,,,
6.15토,한화 이글스,11,0,1,16,2,0,패,서울,26.1,0,47,,,,
6.15토,키움 히어로즈,13,3,3,9,0,1,승,서울,26.1,0,47,,,,
6.15토,KIA 타이거즈,4,0,0,5,0,2,패,부산,22.1,0,64,,,,
6.15토,롯데 자이언츠,11,1,2,9,0,0,승,부산,22.1,0,64,,,,
6.15토,kt wiz,13,0,1,4,1,1,승,대구,27.7,0,39,,,,
6.15토,삼성 라이온즈,6,3,1,9,0,3,패,대구,27.7,0,39,,,,
6.15토,LG 트윈스,10,0,1,3,0,0,승,서울,26.1,0,47,,,,
6.15토,두산 베어스,9,0,0,4,4,1,패,서울,26.1,0,47,,,,
6.15토,NC 다이노스,4,0,0,12,0,2,패,인천,24.9,0,52,,,,
6.15토,SK 와이번스,8,0,1,8,1,0,승,인천,24.9,0,52,,,,
6.16일,한화 이글스,9,1,0,6,2,2,패,서울,26,0,44,,,,
6.16일,키움 히어로즈,10,0,0,6,1,0,승,서울,26,0,44,,,,
6.16일,KIA 타이거즈,12,1,0,9,1,2,패,부산,19.9,0,74,,,,
6.16일,롯데 자이언츠,11,2,2,7,1,0,승,부산,19.9,0,74,,,,
6.16일,kt wiz,8,0,2,9,1,1,승,대구,22.3,0,61,,,,
6.16일,삼성 라이온즈,9,0,1,9,0,0,패,대구,22.3,0,61,,,,
6.16일,LG 트윈스,8,0,0,7,2,1,패,서울,26,0,44,,,,
6.16일,두산 베어스,8,0,1,5,1,1,승,서울,26,0,44,,,,
6.16일,NC 다이노스,4,1,0,3,1,4,패,인천,22.1,0,61,,,,
6.16일,SK 와이번스,13,0,0,3,0,0,승,인천,22.1,0,61,,,,
6.18화,kt wiz,5,1,0,10,0,0,패,서울,22.8,0,69,,,,
6.18화,키움 히어로즈,5,0,0,2,0,1,승,서울,22.8,0,69,,,,
6.18화,LG 트윈스,8,1,0,5,1,1,패,대구,26.7,0,49,,,,
6.18화,삼성 라이온즈,14,4,2,5,0,2,승,대구,26.7,0,49,,,,
6.18화,롯데 자이언츠,13,1,0,9,0,0,승,대전,23.1,0,76,,,,
6.18화,한화 이글스,6,0,0,10,1,2,패,대전,23.1,0,76,,,,
6.18화,NC 다이노스,11,0,2,4,1,1,패,서울,22.8,0,69,,,,
6.18화,두산 베어스,10,1,1,4,0,0,승,서울,22.8,0,69,,,,
6.18화,SK 와이번스,6,0,1,6,1,0,패,광주,25.3,0,61,,,,
6.18화,KIA 타이거즈,10,1,1,6,1,0,승,광주,25.3,0,61,,,,
6.19수,kt wiz,7,0,0,10,1,0,패,서울,23.1,0,74,,,,
6.19수,키움 히어로즈,15,2,1,3,1,1,승,서울,23.1,0,74,,,,
6.19수,LG 트윈스,14,2,2,4,0,2,승,대구,27.9,0,47,,,,
6.19수,삼성 라이온즈,7,2,0,4,0,0,패,대구,27.9,0,47,,,,
6.19수,롯데 자이언츠,8,3,1,6,1,0,승,대전,26.2,0,63,,,,
6.19수,한화 이글스,12,1,2,14,0,1,패,대전,26.2,0,63,,,,
6.19수,NC 다이노스,5,0,2,5,0,0,패,서울,23.1,0,74,,,,
6.19수,두산 베어스,5,0,0,3,0,0,승,서울,23.1,0,74,,,,
6.19수,SK 와이번스,13,1,0,3,0,0,승,광주,26.9,0,61,,,,
6.19수,KIA 타이거즈,9,0,1,10,3,0,패,광주,26.9,0,61,,,,
6.20목,kt wiz,6,0,0,9,0,0,패,서울,24.9,0,59,,,,
6.20목,키움 히어로즈,6,1,1,5,0,1,승,서울,24.9,0,59,,,,
6.20목,LG 트윈스,14,3,3,1,1,0,승,대구,32,0,35,,,,
6.20목,삼성 라이온즈,8,0,0,5,0,0,패,대구,32,0,35,,,,
6.20목,롯데 자이언츠,11,0,0,8,2,3,패,대전,28.3,0,58,,,,
6.20목,한화 이글스,7,1,1,11,0,3,승,대전,28.3,0,58,,,,
6.20목,NC 다이노스,7,1,0,10,0,0,패,서울,24.9,0,59,,,,
6.20목,두산 베어스,15,1,1,4,1,0,승,서울,24.9,0,59,,,,
6.20목,SK 와이번스,6,1,0,8,0,0,패,광주,26.4,0,65,,,,
6.20목,KIA 타이거즈,6,0,1,5,2,0,승,광주,26.4,0,65,,,,
6.21금,KIA 타이거즈,11,0,2,7,1,1,패,서울,25.1,0,66,,,,
6.21금,LG 트윈스,13,2,4,6,1,1,승,서울,25.1,0,66,,,,
6.21금,NC 다이노스,2,0,0,3,0,1,패,수원,24.3,0,73,,,,
6.21금,kt wiz,8,1,0,7,2,0,승,수원,24.3,0,73,,,,
6.21금,두산 베어스,5,0,0,10,1,0,패,인천,23.7,0,77,,,,
6.21금,SK 와이번스,11,3,0,4,0,1,승,인천,23.7,0,77,,,,
6.21금,삼성 라이온즈,8,1,1,6,1,0,승,대전,27.7,0,53,,,,
6.21금,한화 이글스,7,0,1,8,1,2,패,대전,27.7,0,53,,,,
6.21금,키움 히어로즈,13,1,1,5,1,1,승,부산,24.5,0,68,,,,
6.21금,롯데 자이언츠,8,0,0,9,1,2,패,부산,24.5,0,68,,,,
6.22토,KIA 타이거즈,5,1,1,5,0,0,승,서울,28.8,0,32,,,,
6.22토,LG 트윈스,6,0,1,6,0,1,패,서울,28.8,0,32,,,,
6.22토,NC 다이노스,14,1,0,4,2,1,승,수원,28.4,0,47,,,,
6.22토,kt wiz,9,1,1,6,1,2,패,수원,28.4,0,47,,,,
6.22토,두산 베어스,3,0,0,8,0,0,패,인천,26.5,0,51,,,,
6.22토,SK 와이번스,7,1,0,4,2,0,승,인천,26.5,0,51,,,,
6.22토,삼성 라이온즈,4,0,0,6,2,1,패,대전,26.9,0,61,,,,
6.22토,한화 이글스,9,1,1,9,1,0,승,대전,26.9,0,61,,,,
6.22토,키움 히어로즈,6,1,0,8,2,2,패,부산,21.4,0,69,,,,
6.22토,롯데 자이언츠,11,0,0,6,0,0,승,부산,21.4,0,69,,,,
6.23일,KIA 타이거즈,18,0,0,10,1,1,승,서울,29.6,0,36,,,,
6.23일,LG 트윈스,6,0,1,7,0,1,패,서울,29.6,0,36,,,,
6.23일,NC 다이노스,12,0,0,7,1,0,패,수원,27.4,0,46,,,,
6.23일,kt wiz,12,1,0,6,0,0,승,수원,27.4,0,46,,,,
6.23일,두산 베어스,5,0,1,11,0,0,패,인천,27,0,44,,,,
6.23일,SK 와이번스,8,2,0,5,0,0,승,인천,27,0,44,,,,
6.23일,삼성 라이온즈,13,1,0,6,1,0,승,대전,29,0,40,,,,
6.23일,한화 이글스,10,0,1,9,1,1,패,대전,29,0,40,,,,
6.23일,키움 히어로즈,8,1,0,16,0,0,패,부산,22.6,0,66,,,,
6.23일,롯데 자이언츠,5,0,1,9,0,0,승,부산,22.6,0,66,,,,
6.25화,한화 이글스,20,3,0,8,1,1,승,창원,25.1,0,46,,,,
6.25화,NC 다이노스,7,0,1,7,2,1,패,창원,25.1,0,46,,,,
6.25화,KIA 타이거즈,8,0,0,7,2,1,패,서울,29.7,0,42,,,,
6.25화,키움 히어로즈,11,1,1,7,0,0,승,서울,29.7,0,42,,,,
6.25화,kt wiz,17,1,2,9,0,0,무,부산,26.2,0,45,,,,
6.25화,롯데 자이언츠,13,3,0,7,2,0,무,부산,26.2,0,45,,,,
6.25화,두산 베어스,5,0,0,3,0,4,패,대구,29.6,0,40,,,,
6.25화,삼성 라이온즈,14,1,4,3,3,0,승,대구,29.6,0,40,,,,
6.25화,SK 와이번스,14,3,0,6,1,1,승,서울,29.7,0,42,,,,
6.25화,LG 트윈스,12,0,0,12,1,0,패,서울,29.7,0,42,,,,
6.26수,KIA 타이거즈,17,3,2,10,0,0,승,서울,28.1,0,46,,,,
6.26수,키움 히어로즈,7,0,0,5,0,0,패,서울,28.1,0,46,,,,
6.26수,SK 와이번스,14,0,0,5,1,1,승,서울,28.1,0,46,,,,
6.26수,LG 트윈스,9,0,2,7,1,0,패,서울,28.1,0,46,,,,
6.27목,한화 이글스,9,0,0,13,0,0,패,창원,25.5,0,83,,,,
6.27목,NC 다이노스,14,1,0,3,1,0,승,창원,25.5,0,83,,,,
6.27목,KIA 타이거즈,4,0,0,7,1,0,패,서울,28.2,0,60,,,,
6.27목,키움 히어로즈,13,2,3,8,0,1,승,서울,28.2,0,60,,,,
6.27목,kt wiz,14,1,1,5,1,1,승,부산,23.9,0,89,,,,
6.27목,롯데 자이언츠,9,1,0,7,1,1,패,부산,23.9,0,89,,,,
6.27목,두산 베어스,16,2,0,5,2,0,승,대구,29,0,65,,,,
6.27목,삼성 라이온즈,5,1,0,8,2,0,패,대구,29,0,65,,,,
6.27목,SK 와이번스,8,0,1,8,0,2,패,서울,28.2,0,60,,,,
6.27목,LG 트윈스,12,0,1,7,0,1,승,서울,28.2,0,60,,,,
6.28금,KIA 타이거즈,3,0,0,7,1,1,패,수원,25.2,0,73,,,,
6.28금,kt wiz,16,1,0,6,0,1,승,수원,25.2,0,73,,,,
6.28금,롯데 자이언츠,8,0,1,4,1,1,패,서울,26.3,0,62,,,,
6.28금,두산 베어스,8,0,0,5,0,0,승,서울,26.3,0,62,,,,
6.28금,SK 와이번스,7,0,0,5,3,0,패,대구,25.5,0,73,,,,
6.28금,삼성 라이온즈,13,1,1,6,0,0,승,대구,25.5,0,73,,,,
6.28금,키움 히어로즈,12,1,0,3,0,3,승,대전,28.2,0,63,,,,
6.28금,한화 이글스,6,0,4,7,0,1,패,대전,28.2,0,63,,,,
6.28금,LG 트윈스,10,0,2,3,2,0,승,창원,23.4,0,75,,,,
6.28금,NC 다이노스,7,1,0,4,3,2,패,창원,23.4,0,75,,,,
6.29토,KIA 타이거즈,4,0,0,6,0,2,패,수원,25.7,0,73,,,,
6.29토,kt wiz,10,2,0,1,2,0,승,수원,25.7,0,73,,,,
6.29토,롯데 자이언츠,9,0,2,8,0,1,승,서울,26.8,0,57,,,,
6.29토,두산 베어스,8,0,0,7,1,0,패,서울,26.8,0,57,,,,
6.30일,KIA 타이거즈,7,0,0,7,1,1,패,수원,25,0,81,,,,
6.30일,kt wiz,12,2,2,10,0,0,승,수원,25,0,81,,,,
6.30일,LG 트윈스,6,0,1,4,0,0,패,창원,25.8,0,76,,,,
6.30일,NC 다이노스,13,2,0,4,2,0,승,창원,25.8,0,76,,,,
6.30일,롯데 자이언츠,10,0,0,4,1,0,승,서울,25.1,0,74,,,,
6.30일,두산 베어스,8,0,1,7,2,0,패,서울,25.1,0,74,,,,
6.30일,SK 와이번스,18,0,1,3,1,1,승,대구,29.8,0,56,,,,
6.30일,삼성 라이온즈,14,2,3,8,1,2,패,대구,29.8,0,56,,,,
6.30일,키움 히어로즈,12,3,2,8,0,0,승,대전,27.3,0,73,,,,
6.30일,한화 이글스,8,0,0,6,0,0,패,대전,27.3,0,73,,,,
