day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점명,기온(°C),강수량(mm),습도(%)
8.5수,LG 트윈스,6,0,0,3,1,0,패,서울,31.7,0,52
8.5수,두산 베어스,10,1,2,7,2,0,패,부산,27.9,0,80
8.5수,롯데 자이언츠,9,1,0,7,0,1,승,부산,27.9,0,80
8.5수,삼성 라이온즈,16,1,4,3,2,1,승,수원,31.4,0,69
8.5수,kt wiz,10,1,0,2,1,2,패,수원,31.4,0,69
8.6목,kt wiz,12,1,1,7,1,1,승,광주,33.7,0,54
8.6목,KIA 타이거즈,6,0,3,9,0,1,패,광주,33.7,0,54
8.6목,LG 트윈스,3,0,1,7,0,0,패,대전,33.1,0,59
8.6목,한화 이글스,13,0,0,6,1,0,승,대전,33.1,0,59
8.6목,롯데 자이언츠,10,1,1,10,0,2,패,창원,30.3,0,68
8.6목,NC 다이노스,10,2,1,3,1,0,승,창원,30.3,0,68
8.6목,SK 와이번스,10,2,1,10,0,1,패,대구,35.3,0,37
8.6목,삼성 라이온즈,17,3,1,12,0,0,승,대구,35.3,0,37
8.6목,키움 히어로즈,6,1,0,6,0,1,패,서울,32.7,0,54
8.6목,두산 베어스,17,2,0,3,0,1,승,서울,32.7,0,54
8.7금,kt wiz,7,1,1,5,0,2,패,광주,31.3,0,67
8.7금,KIA 타이거즈,12,0,2,10,1,1,승,광주,31.3,0,67
8.7금,LG 트윈스,13,2,1,2,0,0,승,대전,34.3,0,52
8.7금,한화 이글스,17,0,2,10,1,0,패,대전,34.3,0,52
8.7금,롯데 자이언츠,7,0,0,9,2,2,패,창원,30.6,0,70
8.7금,NC 다이노스,19,2,0,2,0,0,승,창원,30.6,0,70
8.7금,SK 와이번스,12,2,0,6,1,0,패,대구,28.8,1.5,81
8.7금,삼성 라이온즈,19,1,2,8,0,0,승,대구,28.8,1.5,81
8.7금,키움 히어로즈,14,0,1,9,1,1,패,서울,28.2,0.5,80
8.7금,두산 베어스,16,1,1,6,0,3,승,서울,28.2,0.5,80
8.8토,KIA 타이거즈,6,0,0,12,0,2,패,창원,29.4,0,75
8.8토,NC 다이노스,11,2,1,3,1,0,승,창원,29.4,0,75
8.8토,kt wiz,12,2,0,12,0,0,패,인천,27.2,0,98
8.8토,SK 와이번스,14,2,1,6,0,3,승,인천,27.2,0,98
8.8토,LG 트윈스,8,0,1,9,0,0,승,서울,26.9,0,72
8.8토,두산 베어스,8,1,1,5,1,1,패,서울,26.9,0,72
8.8토,롯데 자이언츠,11,1,1,8,1,0,패,대전,27.3,0,82
8.8토,한화 이글스,8,2,0,6,1,0,승,대전,27.3,0,82
8.9일,KIA 타이거즈,8,2,3,8,1,0,승,창원,31.1,0,69
8.9일,NC 다이노스,5,2,1,9,1,0,패,창원,31.1,0,69
8.9일,kt wiz,14,3,1,10,1,0,승,인천,27.5,0,97
8.9일,SK 와이번스,11,2,0,6,0,1,패,인천,27.5,0,97
8.9일,LG 트윈스,8,1,1,7,0,0,패,서울,29.4,0,65
8.9일,두산 베어스,12,1,1,5,0,0,승,서울,29.4,0,65
8.9일,롯데 자이언츠,10,0,1,3,3,0,패,대전,30.9,0,63
8.9일,한화 이글스,8,1,0,5,1,0,승,대전,30.9,0,63
8.9일,키움 히어로즈,10,1,1,8,0,0,패,대구,31.8,0,52
8.9일,삼성 라이온즈,7,1,2,5,2,0,승,대구,31.8,0,52
8.10월,키움 히어로즈,17,2,0,8,0,0,승,대구,31,0,49
8.10월,삼성 라이온즈,7,1,2,11,0,2,패,대구,31,0,49
8.11화,한화 이글스,9,1,0,11,0,0,승,수원,28.5,0,69
8.11화,kt wiz,3,0,0,7,2,0,패,수원,28.5,0,69
8.11화,NC 다이노스,19,1,0,11,2,2,승,서울,28.6,0,60
8.11화,키움 히어로즈,10,4,1,10,1,0,패,서울,28.6,0,60
8.11화,SK 와이번스,15,2,1,4,2,0,패,부산,27.6,0,77
8.11화,롯데 자이언츠,15,1,0,5,2,0,승,부산,27.6,0,77
8.11화,삼성 라이온즈,4,0,2,5,0,2,패,서울,28.6,0,60
8.11화,LG 트윈스,14,0,0,5,1,2,승,서울,28.6,0,60
8.12수,한화 이글스,18,1,0,10,0,0,승,수원,29.7,0,66
8.12수,kt wiz,8,2,0,4,0,1,패,수원,29.7,0,66
8.12수,NC 다이노스,14,3,2,9,1,0,승,서울,31.1,0,53
8.12수,키움 히어로즈,10,2,0,10,0,1,패,서울,31.1,0,53
8.12수,두산 베어스,12,1,0,5,1,1,패,광주,27.1,0,80
8.12수,KIA 타이거즈,10,1,1,8,0,0,승,광주,27.1,0,80
8.12수,삼성 라이온즈,7,2,0,7,0,0,승,서울,31.1,0,53
8.12수,LG 트윈스,4,0,0,9,0,1,패,서울,31.1,0,53
8.13목,한화 이글스,9,0,0,5,1,1,패,서울,27.5,0,67
8.13목,키움 히어로즈,17,2,0,5,1,1,승,서울,27.5,0,67
8.13목,LG 트윈스,23,6,0,9,2,1,승,인천,28.2,0,74
8.13목,SK 와이번스,5,2,1,15,0,0,패,인천,28.2,0,74
8.13목,롯데 자이언츠,8,1,0,8,2,1,승,수원,27.9,1.3,69
8.13목,kt wiz,8,1,0,7,1,1,패,수원,27.9,1.3,69
8.13목,NC 다이노스,8,0,0,7,1,0,패,서울,27.5,0,67
8.13목,두산 베어스,11,1,2,6,0,0,승,서울,27.5,0,67
8.13목,삼성 라이온즈,13,0,0,6,0,0,승,광주,28.3,0,61
8.13목,KIA 타이거즈,4,1,0,9,1,0,패,광주,28.3,0,61
8.14금,한화 이글스,8,1,0,7,0,1,패,서울,30.1,0,59
8.14금,키움 히어로즈,12,0,0,2,2,0,승,서울,30.1,0,59
8.14금,LG 트윈스,8,0,0,9,1,1,패,인천,28.7,0,71
8.14금,SK 와이번스,10,2,1,4,0,2,승,인천,28.7,0,71
8.14금,롯데 자이언츠,12,2,0,8,2,1,패,수원,28.6,0,64
8.14금,kt wiz,9,1,1,6,1,0,승,수원,28.6,0,64
8.14금,NC 다이노스,8,0,1,12,0,1,승,서울,30.1,0,59
8.14금,두산 베어스,8,0,0,4,0,0,패,서울,30.1,0,59
8.14금,삼성 라이온즈,6,1,1,10,0,1,패,광주,30.3,0,55
8.14금,KIA 타이거즈,12,4,1,6,0,0,승,광주,30.3,0,55
8.15토,한화 이글스,6,0,3,12,0,0,패,대구,30.4,0,58
8.15토,삼성 라이온즈,8,0,4,6,0,0,승,대구,30.4,0,58
8.15토,KIA 타이거즈,7,0,1,7,1,0,승,서울,29.2,0,62
8.15토,LG 트윈스,6,0,0,5,1,0,패,서울,29.2,0,62
8.15토,kt wiz,9,1,0,9,3,0,패,창원,27.6,0,71
8.15토,NC 다이노스,11,0,5,5,0,0,승,창원,27.6,0,71
8.15토,롯데 자이언츠,7,2,0,8,1,1,승,서울,29.2,0,62
8.15토,키움 히어로즈,6,2,2,6,0,0,패,서울,29.2,0,62
8.15토,두산 베어스,13,2,0,7,1,1,승,인천,27.4,0,99
8.15토,SK 와이번스,7,0,0,10,0,0,패,인천,27.4,0,99
8.16일,한화 이글스,8,0,0,8,0,1,패,대구,27.3,0,69
8.16일,삼성 라이온즈,7,0,1,8,1,0,승,대구,27.3,0,69
8.16일,kt wiz,7,2,0,6,2,0,승,창원,25.6,0,83
8.16일,NC 다이노스,7,0,0,9,0,2,패,창원,25.6,0,83
8.17월,KIA 타이거즈,6,1,0,6,2,0,패,서울,30.3,0,52
8.17월,LG 트윈스,11,0,1,4,1,0,승,서울,30.3,0,52
8.17월,롯데 자이언츠,11,0,0,12,1,0,패,서울,30.3,0,52
8.17월,키움 히어로즈,16,1,0,8,2,1,승,서울,30.3,0,52
8.17월,두산 베어스,11,0,1,6,1,0,승,인천,28.4,0,87
8.17월,SK 와이번스,3,1,0,4,1,0,패,인천,28.4,0,87
8.18화,LG 트윈스,8,0,2,7,0,2,패,부산,26.3,0,66
8.18화,롯데 자이언츠,8,2,0,8,1,1,승,부산,26.3,0,66
8.18화,NC 다이노스,6,1,0,4,0,0,승,대전,30.6,0,55
8.18화,한화 이글스,2,1,0,10,1,0,패,대전,30.6,0,55
8.18화,SK 와이번스,6,1,0,6,1,1,패,광주,27,0,71
8.18화,KIA 타이거즈,6,1,0,9,0,1,승,광주,27,0,71
8.18화,삼성 라이온즈,15,0,1,7,1,0,승,서울,31.4,0,51
8.18화,두산 베어스,7,0,0,5,2,0,패,서울,31.4,0,51
8.18화,키움 히어로즈,9,0,0,4,1,2,패,수원,30.6,0,54
8.18화,kt wiz,16,2,2,4,2,0,승,수원,30.6,0,54
8.19수,LG 트윈스,6,0,0,2,2,0,패,부산,26.4,0,78
8.19수,롯데 자이언츠,9,0,0,7,1,1,승,부산,26.4,0,78
8.19수,NC 다이노스,7,0,5,5,0,0,승,대전,28.6,0,64
8.19수,한화 이글스,5,0,0,6,1,0,패,대전,28.6,0,64
8.19수,SK 와이번스,7,0,0,4,0,0,패,광주,28,0,67
8.19수,KIA 타이거즈,8,0,1,6,2,0,승,광주,28,0,67
8.19수,삼성 라이온즈,12,0,0,9,0,0,승,서울,28.4,0,69
8.19수,두산 베어스,11,0,0,9,1,0,패,서울,28.4,0,69
8.19수,키움 히어로즈,10,1,0,5,5,2,패,수원,28.9,0,57
8.19수,kt wiz,15,1,1,11,1,5,승,수원,28.9,0,57
8.20목,kt wiz,14,0,3,5,0,1,승,대전,25.3,0,79
8.20목,한화 이글스,5,2,0,11,0,0,패,대전,25.3,0,79
8.20목,두산 베어스,8,1,0,6,2,3,패,서울,26.4,0,69
8.20목,LG 트윈스,8,0,1,4,1,0,승,서울,26.4,0,69
8.20목,SK 와이번스,8,1,1,9,2,0,패,서울,26.4,0,69
8.20목,키움 히어로즈,11,2,0,14,0,1,승,서울,26.4,0,69
8.21금,KIA 타이거즈,5,1,0,6,1,0,패,부산,24.4,0,84
8.21금,롯데 자이언츠,11,2,0,6,0,0,승,부산,24.4,0,84
8.21금,kt wiz,5,2,0,6,0,1,패,대전,27.8,0,72
8.21금,한화 이글스,15,4,0,6,0,0,승,대전,27.8,0,72
8.21금,NC 다이노스,15,2,1,8,0,0,승,대구,27.7,0,62
8.21금,삼성 라이온즈,12,0,0,8,0,0,패,대구,27.7,0,62
8.21금,두산 베어스,6,1,0,4,1,1,승,서울,28.6,0,59
8.21금,LG 트윈스,7,0,1,13,1,0,패,서울,28.6,0,59
8.21금,SK 와이번스,10,2,1,1,0,0,승,서울,28.6,0,59
8.21금,키움 히어로즈,8,3,0,8,0,1,패,서울,28.6,0,59
8.22토,한화 이글스,10,0,0,4,0,0,승,광주,26,0,84
8.22토,KIA 타이거즈,5,0,0,10,0,0,패,광주,26,0,84
8.22토,롯데 자이언츠,11,2,0,11,1,0,패,대구,28,0,62
8.22토,삼성 라이온즈,18,1,0,3,1,1,승,대구,28,0,62
8.22토,NC 다이노스,8,1,1,6,1,0,승,인천,25.9,0,89
8.22토,SK 와이번스,4,0,0,9,0,1,패,인천,25.9,0,89
8.22토,두산 베어스,6,1,1,8,1,0,패,수원,26.9,0,58
8.22토,kt wiz,9,1,0,6,1,0,승,수원,26.9,0,58
8.22토,키움 히어로즈,9,0,0,4,2,1,패,서울,27.2,0,59
8.22토,LG 트윈스,10,0,2,7,0,1,승,서울,27.2,0,59
8.23일,한화 이글스,7,1,1,6,0,2,패,광주,27.5,0,68
8.23일,KIA 타이거즈,11,2,1,5,0,0,승,광주,27.5,0,68
8.23일,롯데 자이언츠,19,3,0,11,1,0,승,대구,28.5,0,67
8.23일,삼성 라이온즈,7,0,0,10,2,2,패,대구,28.5,0,67
8.23일,NC 다이노스,8,1,1,7,4,0,승,인천,28.1,0,83
8.23일,SK 와이번스,4,0,1,10,2,1,패,인천,28.1,0,83
8.23일,두산 베어스,14,1,0,4,0,0,승,수원,28.7,0,65
8.23일,kt wiz,12,2,0,11,2,0,패,수원,28.7,0,65
8.23일,키움 히어로즈,11,1,3,8,0,2,패,서울,29.6,0,52
8.23일,LG 트윈스,13,1,2,7,1,1,승,서울,29.6,0,52
8.25화,KIA 타이거즈,5,0,0,13,1,0,승,인천,21.8,0,94
8.25화,SK 와이번스,6,0,2,8,0,0,패,인천,21.8,0,94
8.26수,KIA 타이거즈,8,1,2,10,0,1,패,인천,23.8,0,86
8.26수,SK 와이번스,7,2,0,8,2,0,승,인천,23.8,0,86
8.26수,kt wiz,6,0,0,6,0,0,패,서울,23.4,0,62
8.26수,키움 히어로즈,13,2,1,4,2,0,승,서울,23.4,0,62
8.26수,LG 트윈스,10,1,2,10,1,1,승,창원,24.1,0,79
8.26수,NC 다이노스,6,0,3,7,2,1,패,창원,24.1,0,79
8.26수,롯데 자이언츠,11,1,1,9,0,0,패,서울,23.4,0,62
8.26수,두산 베어스,9,1,1,6,0,0,승,서울,23.4,0,62
8.26수,삼성 라이온즈,13,1,3,9,1,2,패,대전,26.5,0,59
8.26수,한화 이글스,16,4,1,17,1,1,승,대전,26.5,0,59
8.27목,한화 이글스,4,0,0,7,1,0,패,창원,25.6,0,77
8.27목,NC 다이노스,5,0,2,12,0,0,승,창원,25.6,0,77
8.27목,KIA 타이거즈,6,0,2,10,2,0,패,수원,26.9,0,40
8.27목,kt wiz,12,1,1,3,2,1,승,수원,26.9,0,40
8.27목,두산 베어스,8,0,0,14,0,0,패,대구,26.3,0,68
8.27목,삼성 라이온즈,8,1,2,4,1,1,승,대구,26.3,0,68
8.27목,SK 와이번스,7,0,1,8,1,0,승,서울,28.6,0,39
8.27목,LG 트윈스,9,0,0,7,1,2,패,서울,28.6,0,39
8.27목,키움 히어로즈,10,1,1,3,1,0,패,부산,25.9,0,77
8.27목,롯데 자이언츠,13,0,1,10,1,1,승,부산,25.9,0,77
8.28금,한화 이글스,14,3,0,8,2,0,승,창원,25.8,0,73
8.28금,NC 다이노스,11,1,2,4,1,0,패,창원,25.8,0,73
8.28금,KIA 타이거즈,3,0,0,10,0,0,패,수원,26.3,0,67
8.28금,kt wiz,13,4,2,6,0,0,승,수원,26.3,0,67
8.28금,두산 베어스,12,0,1,13,1,2,승,대구,22.8,0,86
8.28금,삼성 라이온즈,8,3,3,12,1,0,패,대구,22.8,0,86
8.28금,SK 와이번스,11,1,0,3,0,1,승,서울,25.9,0,61
8.28금,LG 트윈스,4,0,1,5,1,0,패,서울,25.9,0,61
8.28금,키움 히어로즈,11,1,1,8,0,0,승,부산,26,0,82
8.28금,롯데 자이언츠,9,0,0,10,1,1,패,부산,26,0,82
8.29토,한화 이글스,7,0,2,9,1,1,패,서울,27.7,0,54
8.29토,두산 베어스,10,1,2,5,2,0,승,서울,27.7,0,54
8.29토,LG 트윈스,10,2,1,3,1,1,승,대구,27.1,0,59
8.29토,삼성 라이온즈,8,1,1,10,1,2,패,대구,27.1,0,59
8.29토,NC 다이노스,11,1,0,6,0,0,승,부산,25.6,0,79
8.29토,롯데 자이언츠,8,1,0,7,0,0,패,부산,25.6,0,79
8.29토,SK 와이번스,7,0,1,6,2,0,패,수원,26.8,0,53
8.29토,kt wiz,12,1,0,4,1,0,승,수원,26.8,0,53
8.29토,키움 히어로즈,17,2,2,6,1,0,승,광주,28.2,0,50
8.29토,KIA 타이거즈,11,1,0,9,0,1,패,광주,28.2,0,50
8.30일,한화 이글스,12,1,3,5,3,0,패,서울,26.2,0,51
8.30일,두산 베어스,7,2,0,5,0,2,승,서울,26.2,0,51
8.30일,LG 트윈스,16,3,0,8,0,2,패,대구,26.7,0,64
8.30일,삼성 라이온즈,19,4,2,5,0,0,승,대구,26.7,0,64
8.30일,NC 다이노스,14,1,1,8,2,0,승,부산,24.8,0,84
8.30일,롯데 자이언츠,9,0,1,12,0,1,패,부산,24.8,0,84
8.30일,SK 와이번스,8,0,0,8,1,0,패,수원,27.3,0,58
8.30일,kt wiz,11,2,0,10,0,1,승,수원,27.3,0,58
8.30일,키움 히어로즈,10,1,1,4,0,0,승,광주,26.2,0,71
8.30일,KIA 타이거즈,8,0,0,8,1,0,패,광주,26.2,0,71
