day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,game_location,기온(°C),강수량(mm),습도(%),,,,
8.16금,KIA 타이거즈,15,0,0,8,2,1,패,광주,32.5,0,52,,,,
8.16금,삼성 라이온즈,5,0,0,8,0,1,패,창원,31.3,0,49,,,,
8.16금,NC 다이노스,9,0,0,10,0,0,승,창원,31.3,0,49,,,,
8.16금,키움 히어로즈,10,1,0,9,0,0,패,부산,30.8,0,53,,,,
8.16금,롯데 자이언츠,9,1,1,12,1,0,승,부산,30.8,0,53,,,,
8.17토,LG 트윈스,10,0,2,9,0,0,승,광주,32.2,0,52,,,,
8.17토,KIA 타이거즈,8,1,0,8,1,0,패,광주,32.2,0,52,,,,
8.17토,NC 다이노스,6,1,0,6,1,0,패,부산,30.3,0,58,,,,
8.17토,롯데 자이언츠,10,1,1,1,1,1,승,부산,30.3,0,58,,,,
8.17토,SK 와이번스,3,0,1,8,1,1,패,서울,29.8,0,64,,,,
8.17토,두산 베어스,8,0,1,6,0,1,승,서울,29.8,0,64,,,,
8.17토,키움 히어로즈,9,0,0,4,3,0,패,대구,34.6,0,33,,,,
8.17토,삼성 라이온즈,11,0,0,3,2,0,승,대구,34.6,0,33,,,,
8.18일,LG 트윈스,7,0,1,9,2,1,패,광주,31.8,0,57,,,,
8.18일,KIA 타이거즈,11,0,1,4,2,0,승,광주,31.8,0,57,,,,
8.18일,NC 다이노스,13,1,1,9,1,1,무,부산,31.3,0,56,,,,
8.18일,롯데 자이언츠,10,0,1,8,0,4,무,부산,31.3,0,56,,,,
8.18일,SK 와이번스,10,1,0,4,1,0,승,서울,29.1,0,66,,,,
8.18일,두산 베어스,3,0,0,7,1,0,패,서울,29.1,0,66,,,,
8.18일,키움 히어로즈,10,1,1,6,1,0,승,대구,35.7,0,35,,,,
8.18일,삼성 라이온즈,11,1,0,6,1,0,패,대구,35.7,0,35,,,,
8.20화,LG 트윈스,11,0,0,9,1,1,승,서울,30.8,0,49,,,,
8.20화,키움 히어로즈,8,1,0,11,1,1,패,서울,30.8,0,49,,,,
8.20화,롯데 자이언츠,11,0,0,5,2,1,승,대전,31,0,45,,,,
8.20화,한화 이글스,3,0,0,9,0,0,패,대전,31,0,45,,,,
8.20화,NC 다이노스,12,2,0,5,2,0,승,서울,30.8,0,49,,,,
8.20화,두산 베어스,14,1,0,2,2,0,패,서울,30.8,0,49,,,,
8.20화,SK 와이번스,9,1,1,8,2,0,승,대구,30.6,0,57,,,,
8.20화,삼성 라이온즈,12,0,0,7,1,1,패,대구,30.6,0,57,,,,
8.21수,LG 트윈스,14,0,1,5,3,0,패,서울,32.1,0,43,,,,
8.21수,키움 히어로즈,10,2,2,4,0,2,승,서울,32.1,0,43,,,,
8.21수,롯데 자이언츠,10,0,0,8,0,1,승,대전,31.4,0,73,,,,
8.21수,한화 이글스,6,1,0,9,1,2,패,대전,31.4,0,73,,,,
8.21수,NC 다이노스,10,3,1,6,1,1,승,서울,32.1,0,43,,,,
8.21수,두산 베어스,6,0,1,10,2,0,패,서울,32.1,0,43,,,,
8.21수,SK 와이번스,12,1,0,5,1,0,패,대구,31.3,0,60,,,,
8.21수,삼성 라이온즈,13,3,0,6,0,0,승,대구,31.3,0,60,,,,
8.22목,KIA 타이거즈,7,0,1,4,1,1,패,대전,29.9,0,82,,,,
8.22목,한화 이글스,6,1,0,4,1,0,승,대전,29.9,0,82,,,,
8.22목,LG 트윈스,7,0,1,8,1,0,패,인천,29.8,0,67,,,,
8.22목,SK 와이번스,9,3,3,6,0,0,승,인천,29.8,0,67,,,,
8.22목,NC 다이노스,3,0,3,7,1,4,패,서울,31.8,0,54,,,,
8.22목,키움 히어로즈,11,1,0,6,2,1,승,서울,31.8,0,54,,,,
8.22목,두산 베어스,6,0,2,7,1,0,패,대구,29.6,0,84,,,,
8.22목,삼성 라이온즈,6,3,0,8,0,0,승,대구,29.6,0,84,,,,
8.23금,LG 트윈스,12,0,1,6,2,0,승,인천,25.7,0,97,,,,
8.23금,SK 와이번스,10,2,2,13,1,1,패,인천,25.7,0,97,,,,
8.23금,NC 다이노스,11,1,3,10,0,0,승,서울,26.9,0,73,,,,
8.23금,키움 히어로즈,9,0,0,5,2,2,패,서울,26.9,0,73,,,,
8.23금,두산 베어스,16,1,0,5,2,0,승,대구,26.6,0,89,,,,
8.23금,삼성 라이온즈,7,0,1,8,0,2,패,대구,26.6,0,89,,,,
8.24토,한화 이글스,10,0,0,3,1,0,승,서울,30.2,0,30,,,,
8.24토,두산 베어스,4,2,0,8,0,1,패,서울,30.2,0,30,,,,
8.24토,KIA 타이거즈,5,1,1,9,1,2,패,서울,30.2,0,30,,,,
8.24토,키움 히어로즈,6,0,2,5,1,0,승,서울,30.2,0,30,,,,
8.25일,한화 이글스,7,0,0,5,2,0,승,서울,30.7,0,29,,,,
8.25일,두산 베어스,4,0,0,6,2,0,패,서울,30.7,0,29,,,,
8.25일,KIA 타이거즈,15,1,1,5,0,0,승,서울,30.7,0,29,,,,
8.25일,키움 히어로즈,8,0,0,7,1,0,패,서울,30.7,0,29,,,,
8.25일,SK 와이번스,8,0,2,7,0,1,승,창원,26.8,0,64,,,,
8.25일,NC 다이노스,5,0,0,9,0,1,패,창원,26.8,0,64,,,,
8.25일,삼성 라이온즈,11,0,0,5,0,0,승,부산,27,0,59,,,,
8.25일,롯데 자이언츠,4,0,0,8,1,2,패,부산,27,0,59,,,,
8.27화,한화 이글스,6,0,0,4,3,0,패,인천,26.8,0,76,,,,
8.27화,SK 와이번스,11,1,0,3,2,0,승,인천,26.8,0,76,,,,
8.27화,롯데 자이언츠,14,1,4,14,0,1,승,광주,29.1,0,58,,,,
8.27화,KIA 타이거즈,5,1,2,5,1,2,패,광주,29.1,0,58,,,,
8.27화,NC 다이노스,1,0,2,10,1,0,패,대구,30.5,0,43,,,,
8.27화,삼성 라이온즈,5,1,0,4,0,1,승,대구,30.5,0,43,,,,
8.27화,키움 히어로즈,5,0,1,5,0,1,승,서울,27.8,0,55,,,,
8.27화,LG 트윈스,7,0,0,7,2,1,패,서울,27.8,0,55,,,,
8.28수,한화 이글스,7,1,1,6,3,2,패,인천,27.3,0,85,,,,
8.28수,SK 와이번스,10,1,3,11,0,1,승,인천,27.3,0,85,,,,
8.28수,롯데 자이언츠,9,0,0,8,0,0,패,광주,29.1,0,47,,,,
8.28수,KIA 타이거즈,12,0,0,6,1,0,승,광주,29.1,0,47,,,,
8.28수,NC 다이노스,15,1,1,8,1,0,승,대구,30.8,0,38,,,,
8.28수,삼성 라이온즈,5,0,0,3,1,2,패,대구,30.8,0,38,,,,
8.28수,키움 히어로즈,8,1,1,9,1,0,승,서울,28.8,0,51,,,,
8.28수,LG 트윈스,5,0,0,7,0,0,패,서울,28.8,0,51,,,,
8.29목,한화 이글스,4,0,0,4,0,0,패,부산,28.9,0,68,,,,
8.29목,롯데 자이언츠,4,0,1,2,0,0,승,부산,28.9,0,68,,,,
8.29목,두산 베어스,12,0,1,7,0,0,승,창원,30,0,65,,,,
8.29목,NC 다이노스,5,0,3,10,2,2,패,창원,30,0,65,,,,
8.29목,삼성 라이온즈,4,1,1,5,1,0,패,인천,26,0,98,,,,
8.29목,SK 와이번스,8,0,0,11,1,0,승,인천,26,0,98,,,,
8.30금,한화 이글스,8,1,1,8,1,1,패,부산,26.1,0,72,,,,
8.30금,롯데 자이언츠,5,2,0,7,0,0,승,부산,26.1,0,72,,,,
8.30금,두산 베어스,13,1,0,4,1,1,승,창원,26.7,0,78,,,,
8.30금,NC 다이노스,8,1,4,6,0,0,패,창원,26.7,0,78,,,,
8.30금,삼성 라이온즈,9,0,1,10,0,0,승,인천,24.7,0,80,,,,
8.30금,SK 와이번스,4,0,1,7,0,2,패,인천,24.7,0,80,,,,
8.30금,키움 히어로즈,11,1,3,7,1,1,승,광주,27.8,0,67,,,,
8.30금,KIA 타이거즈,4,0,0,6,1,0,패,광주,27.8,0,67,,,,
8.31토,LG 트윈스,12,1,2,6,1,0,승,부산,24,0,62,,,,
8.31토,롯데 자이언츠,8,0,0,6,1,0,패,부산,24,0,62,,,,
8.31토,NC 다이노스,8,3,2,5,2,0,승,광주,26.5,0,55,,,,
8.31토,KIA 타이거즈,4,2,0,6,0,0,패,광주,26.5,0,55,,,,
8.31토,키움 히어로즈,8,1,1,7,0,1,패,대전,27.3,0,61,,,,
8.31토,한화 이글스,7,0,0,9,1,0,승,대전,27.3,0,61,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
