day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점명,기온(°C),강수량(mm),습도(%)
5.3일,키움 히어로즈,9,2,1,10,3,1,승,서울,19.5,0,83
5.3일,LG 트윈스,3,0,0,9,0,0,패,서울,19.5,0,83
5.5화,KIA 타이거즈,6,0,0,5,0,0,패,창원,19.4,0,29
5.5화,NC 다이노스,11,0,2,3,0,1,승,창원,19.4,0,29
5.5화,kt wiz,15,1,1,4,1,3,패,대전,18.7,0,29
5.5화,한화 이글스,13,3,0,7,1,1,승,대전,18.7,0,29
5.5화,LG 트윈스,9,0,2,5,0,0,패,서울,17.4,0,25
5.5화,두산 베어스,13,1,0,4,2,2,승,서울,17.4,0,25
5.5화,SK 와이번스,15,2,5,7,3,0,승,부산,17.5,0,49
5.5화,롯데 자이언츠,8,4,0,12,0,1,패,부산,17.5,0,49
5.5화,삼성 라이온즈,8,0,2,4,1,0,패,서울,17.4,0,25
5.5화,키움 히어로즈,11,3,0,7,3,2,승,서울,17.4,0,25
5.6수,KIA 타이거즈,7,0,0,11,1,1,패,창원,18.6,0,51
5.6수,NC 다이노스,11,1,3,8,0,0,승,창원,18.6,0,51
5.6수,kt wiz,14,1,2,6,1,2,승,대전,21.4,0,38
5.6수,한화 이글스,6,2,0,12,0,1,패,대전,21.4,0,38
5.6수,LG 트윈스,8,0,2,6,1,0,패,서울,19.6,0,19
5.6수,두산 베어스,7,0,1,3,2,1,승,서울,19.6,0,19
5.6수,SK 와이번스,13,2,1,5,1,1,승,부산,16.7,0,69
5.6수,롯데 자이언츠,7,0,1,9,1,0,패,부산,16.7,0,69
5.6수,삼성 라이온즈,10,2,1,6,1,0,승,서울,19.6,0,19
5.6수,키움 히어로즈,8,0,0,9,1,0,패,서울,19.6,0,19
5.7목,KIA 타이거즈,4,1,1,8,0,1,승,창원,20.9,0,31
5.7목,NC 다이노스,6,0,2,10,2,2,패,창원,20.9,0,31
5.7목,kt wiz,11,0,3,7,2,0,승,대전,22.4,0,36
5.7목,한화 이글스,8,1,0,5,1,1,패,대전,22.4,0,36
5.7목,LG 트윈스,9,1,2,11,1,0,승,서울,16.8,0,20
5.7목,두산 베어스,9,0,1,9,1,0,패,서울,16.8,0,20
5.7목,SK 와이번스,5,2,0,9,0,1,승,부산,20.1,0,45
5.7목,롯데 자이언츠,7,1,1,10,2,0,패,부산,20.1,0,45
5.7목,삼성 라이온즈,16,3,0,7,2,0,승,서울,16.8,0,20
5.7목,키움 히어로즈,6,2,0,14,0,1,패,서울,16.8,0,20
5.8금,한화 이글스,13,0,1,9,1,0,승,서울,19.7,0,58
5.8금,두산 베어스,12,2,0,3,1,0,패,서울,19.7,0,58
5.8금,KIA 타이거즈,9,0,2,10,0,1,패,서울,19.7,0,58
5.8금,키움 히어로즈,4,4,0,10,0,0,승,서울,19.7,0,58
5.8금,LG 트윈스,10,2,0,7,1,0,패,수원,18.6,0,65
5.8금,kt wiz,12,0,2,5,2,0,승,수원,18.6,0,65
5.8금,롯데 자이언츠,9,1,0,4,2,1,패,창원,20.2,0,35
5.8금,NC 다이노스,8,2,1,8,1,0,승,창원,20.2,0,35
5.8금,삼성 라이온즈,3,0,1,9,0,0,패,인천,15.3,0,94
5.8금,SK 와이번스,5,1,2,6,1,0,승,인천,15.3,0,94
5.9토,한화 이글스,7,0,0,6,0,2,패,서울,21.4,0,48
5.9토,두산 베어스,6,1,0,8,0,1,승,서울,21.4,0,48
5.9토,KIA 타이거즈,9,1,1,12,0,0,패,서울,21.4,0,48
5.9토,키움 히어로즈,14,1,2,3,3,1,승,서울,21.4,0,48
5.9토,LG 트윈스,10,0,0,13,1,0,패,수원,19.6,0,51
5.9토,kt wiz,6,1,1,5,0,1,승,수원,19.6,0,51
5.9토,롯데 자이언츠,6,2,0,6,2,0,패,창원,19.4,0,53
5.9토,NC 다이노스,11,0,1,7,0,1,승,창원,19.4,0,53
5.9토,삼성 라이온즈,6,0,1,6,0,0,승,인천,17.1,0,84
5.9토,SK 와이번스,3,1,0,7,1,1,패,인천,17.1,0,84
5.10일,한화 이글스,7,0,0,5,2,0,패,서울,23.7,0,29
5.10일,두산 베어스,11,1,1,6,0,0,승,서울,23.7,0,29
5.10일,KIA 타이거즈,15,2,3,8,0,1,승,서울,23.7,0,29
5.10일,키움 히어로즈,9,3,1,10,0,3,패,서울,23.7,0,29
5.10일,롯데 자이언츠,11,1,0,9,2,0,패,창원,17,0,66
5.10일,NC 다이노스,11,0,5,7,1,0,승,창원,17,0,66
5.10일,삼성 라이온즈,7,2,2,6,0,2,패,인천,20.7,0,33
5.10일,SK 와이번스,11,1,0,11,0,0,승,인천,20.7,0,33
5.10일,LG 트윈스,7,1,1,11,0,0,승,수원,22.3,0,35
5.10일,kt wiz,7,0,1,12,0,1,패,수원,22.3,0,35
5.12화,한화 이글스,10,1,2,11,1,0,승,대구,21.7,0,32
5.12화,삼성 라이온즈,12,1,0,7,2,1,패,대구,21.7,0,32
5.12화,kt wiz,1,0,0,10,1,0,패,광주,18.1,0,57
5.12화,KIA 타이거즈,5,0,1,7,0,1,승,광주,18.1,0,57
5.12화,키움 히어로즈,10,1,0,9,0,0,패,부산,16.1,0,78
5.12화,롯데 자이언츠,11,0,0,6,1,0,승,부산,16.1,0,78
5.13수,한화 이글스,8,0,0,6,2,1,패,대구,27.2,0,22
5.13수,삼성 라이온즈,7,1,1,3,1,0,승,대구,27.2,0,22
5.13수,kt wiz,14,1,4,7,0,1,패,광주,23.5,0,31
5.13수,KIA 타이거즈,12,1,2,7,2,0,승,광주,23.5,0,31
5.13수,NC 다이노스,7,0,0,8,0,1,패,서울,19.6,0,53
5.13수,LG 트윈스,13,1,0,10,1,1,승,서울,19.6,0,53
5.13수,두산 베어스,10,2,1,8,0,1,승,인천,16.7,0,84
5.13수,SK 와이번스,8,0,1,6,1,1,패,인천,16.7,0,84
5.13수,키움 히어로즈,12,2,1,11,0,2,패,부산,21.6,0,38
5.13수,롯데 자이언츠,13,2,0,8,1,0,승,부산,21.6,0,38
5.14목,한화 이글스,9,2,3,11,0,2,승,대구,28.4,0,45
5.14목,삼성 라이온즈,10,3,3,11,0,1,패,대구,28.4,0,45
5.14목,kt wiz,5,0,1,7,1,0,패,광주,24.8,0,56
5.14목,KIA 타이거즈,12,1,1,3,1,1,승,광주,24.8,0,56
5.14목,NC 다이노스,7,0,1,7,1,2,무,서울,23.2,0,66
5.14목,LG 트윈스,4,0,3,11,0,0,무,서울,23.2,0,66
5.14목,두산 베어스,9,1,0,6,2,0,패,인천,18,0,99
5.14목,SK 와이번스,14,3,0,8,1,1,승,인천,18,0,99
5.14목,키움 히어로즈,18,3,0,9,0,0,승,부산,19.6,0,89
5.14목,롯데 자이언츠,10,2,2,11,2,2,패,부산,19.6,0,89
5.15금,롯데 자이언츠,18,2,1,12,2,1,승,수원,20.1,0,78
5.15금,kt wiz,16,0,5,12,0,1,패,수원,20.1,0,78
5.15금,NC 다이노스,11,2,0,8,1,0,승,대구,25.5,0,62
5.15금,삼성 라이온즈,11,1,1,8,0,1,패,대구,25.5,0,62
5.15금,SK 와이번스,8,0,0,7,1,1,승,서울,23.6,0,47
5.15금,LG 트윈스,7,0,0,11,0,0,패,서울,23.6,0,47
5.15금,키움 히어로즈,9,0,4,6,2,1,승,대전,20.7,0,82
5.15금,한화 이글스,5,1,0,5,0,1,패,대전,20.7,0,82
5.16토,롯데 자이언츠,11,1,2,8,1,1,승,수원,20,0,43
5.16토,kt wiz,6,0,1,7,2,3,패,수원,20,0,43
5.16토,NC 다이노스,14,2,2,12,0,1,패,대구,26.4,0,24
5.16토,삼성 라이온즈,12,1,0,6,0,0,승,대구,26.4,0,24
5.16토,두산 베어스,10,1,2,6,0,0,승,광주,23.9,0,24
5.16토,KIA 타이거즈,12,1,1,8,1,0,패,광주,23.9,0,24
5.16토,SK 와이번스,15,0,1,9,0,0,승,서울,22.1,0,29
5.16토,LG 트윈스,11,0,0,12,0,1,패,서울,22.1,0,29
5.16토,키움 히어로즈,9,1,1,7,0,1,승,대전,24.4,0,18
5.16토,한화 이글스,10,0,0,2,2,2,패,대전,24.4,0,18
5.17일,롯데 자이언츠,7,1,4,8,0,3,승,수원,23.8,0,16
5.17일,kt wiz,7,0,2,7,1,2,패,수원,23.8,0,16
5.17일,NC 다이노스,8,1,0,7,0,0,승,대구,26.2,0,19
5.17일,삼성 라이온즈,3,0,0,8,1,2,패,대구,26.2,0,19
5.17일,두산 베어스,8,3,0,10,1,1,패,광주,23.5,0,20
5.17일,KIA 타이거즈,10,0,0,6,0,1,승,광주,23.5,0,20
5.17일,SK 와이번스,10,0,1,7,1,0,패,서울,24,0,20
5.17일,LG 트윈스,9,1,0,14,0,0,승,서울,24,0,20
5.17일,키움 히어로즈,7,1,2,7,0,1,패,대전,25.5,0,24
5.17일,한화 이글스,13,1,0,6,0,1,승,대전,25.5,0,24
5.19화,한화 이글스,8,2,1,12,0,5,패,인천,13.9,0.4,99
5.19화,SK 와이번스,10,0,5,3,1,0,승,인천,13.9,0.4,99
5.19화,KIA 타이거즈,5,2,1,10,1,3,패,부산,19.1,0,74
5.19화,롯데 자이언츠,11,1,2,8,2,0,승,부산,19.1,0,74
5.19화,kt wiz,13,0,1,4,1,0,승,창원,22.3,0,57
5.19화,NC 다이노스,6,0,1,9,1,0,패,창원,22.3,0,57
5.19화,LG 트윈스,12,2,0,7,2,1,패,서울,15,0.5,94
5.19화,키움 히어로즈,17,1,0,9,2,1,승,서울,15,0.5,94
5.20수,한화 이글스,9,0,1,10,0,1,패,인천,19.3,0,63
5.20수,SK 와이번스,8,2,1,4,0,2,승,인천,19.3,0,63
5.20수,KIA 타이거즈,12,1,0,6,0,0,승,부산,17.7,0,62
5.20수,롯데 자이언츠,11,0,2,11,1,2,패,부산,17.7,0,62
5.20수,kt wiz,4,0,0,10,0,0,패,창원,20.9,0,42
5.20수,NC 다이노스,10,1,3,7,0,2,승,창원,20.9,0,42
5.20수,LG 트윈스,7,2,0,8,1,2,패,서울,20.9,0,38
5.20수,키움 히어로즈,14,2,0,10,0,1,승,서울,20.9,0,38
5.20수,삼성 라이온즈,24,4,1,6,1,0,승,서울,20.9,0,38
5.20수,두산 베어스,11,2,0,5,0,1,패,서울,20.9,0,38
5.21목,한화 이글스,10,2,0,7,0,0,승,인천,18,0,70
5.21목,SK 와이번스,4,0,1,9,1,3,패,인천,18,0,70
5.21목,KIA 타이거즈,9,1,1,6,0,0,패,부산,21.4,0,45
5.21목,롯데 자이언츠,8,1,0,6,0,1,승,부산,21.4,0,45
5.21목,kt wiz,9,0,2,8,0,1,패,창원,22.7,0,33
5.21목,NC 다이노스,8,2,1,7,0,0,승,창원,22.7,0,33
5.21목,LG 트윈스,10,2,2,9,1,0,승,서울,21.3,0,37
5.21목,키움 히어로즈,8,1,0,10,1,1,패,서울,21.3,0,37
5.21목,삼성 라이온즈,9,1,2,3,1,1,승,서울,21.3,0,37
5.21목,두산 베어스,5,0,0,7,1,1,패,서울,21.3,0,37
5.22금,한화 이글스,11,2,0,6,0,0,승,수원,21.8,0,43
5.22금,kt wiz,11,0,1,8,0,1,패,수원,21.8,0,43
5.22금,LG 트윈스,21,3,1,5,1,1,승,부산,22.2,0,40
5.22금,롯데 자이언츠,16,1,0,11,0,3,패,부산,22.2,0,40
5.22금,NC 다이노스,12,3,3,7,0,0,승,서울,24.6,0,28
5.22금,키움 히어로즈,2,0,0,9,0,0,패,서울,24.6,0,28
5.22금,SK 와이번스,7,1,1,3,0,0,패,서울,24.6,0,28
5.22금,두산 베어스,6,0,2,6,0,0,승,서울,24.6,0,28
5.22금,삼성 라이온즈,15,1,2,3,1,0,승,광주,24.4,0,32
5.22금,KIA 타이거즈,8,0,0,11,2,1,패,광주,24.4,0,32
5.23토,한화 이글스,11,0,2,5,2,1,승,수원,24.3,0,29
5.23토,kt wiz,9,0,2,4,0,0,패,수원,24.3,0,29
5.23토,LG 트윈스,17,1,0,8,2,1,패,부산,20.4,0,60
5.23토,롯데 자이언츠,21,7,1,9,0,2,승,부산,20.4,0,60
5.23토,NC 다이노스,15,2,2,4,1,0,승,서울,26.7,0,22
5.23토,키움 히어로즈,9,1,1,8,1,1,패,서울,26.7,0,22
5.23토,SK 와이번스,6,0,0,5,2,2,패,서울,26.7,0,22
5.23토,두산 베어스,9,0,0,3,0,0,승,서울,26.7,0,22
5.23토,삼성 라이온즈,7,0,0,10,0,0,패,광주,24.8,0,28
5.23토,KIA 타이거즈,5,0,0,10,1,0,승,광주,24.8,0,28
5.24일,한화 이글스,7,0,0,4,1,0,패,수원,22.4,0,24
5.24일,kt wiz,14,1,0,3,2,0,승,수원,22.4,0,24
5.24일,LG 트윈스,10,1,0,10,2,1,패,부산,21.7,0,60
5.24일,롯데 자이언츠,15,4,1,8,3,0,승,부산,21.7,0,60
5.24일,NC 다이노스,11,1,1,10,0,1,승,서울,25.8,0,25
5.24일,키움 히어로즈,14,0,0,6,1,3,패,서울,25.8,0,25
5.24일,삼성 라이온즈,8,0,0,2,3,1,패,광주,25.2,0,27
5.24일,KIA 타이거즈,8,1,2,10,1,0,승,광주,25.2,0,27
5.24일,SK 와이번스,8,0,0,8,1,1,패,서울,25.8,0,25
5.24일,두산 베어스,11,0,2,3,1,1,승,서울,25.8,0,25
5.26화,KIA 타이거즈,16,1,1,5,4,0,승,대전,29,0,25
5.26화,한화 이글스,7,1,0,13,0,1,패,대전,29,0,25
5.26화,kt wiz,4,0,0,12,1,1,패,서울,26.5,0,24
5.26화,LG 트윈스,10,1,0,7,0,0,승,서울,26.5,0,24
5.26화,롯데 자이언츠,12,4,2,5,0,2,승,인천,20.6,0,83
5.26화,SK 와이번스,9,0,1,8,0,1,패,인천,20.6,0,83
5.26화,두산 베어스,7,1,0,5,5,0,패,창원,28.3,0,31
5.26화,NC 다이노스,13,5,3,12,0,0,승,창원,28.3,0,31
5.26화,키움 히어로즈,7,0,0,5,1,1,패,대구,33.4,0,16
5.26화,삼성 라이온즈,10,0,0,8,1,1,승,대구,33.4,0,16
5.27수,KIA 타이거즈,7,0,1,10,1,1,패,대전,29.7,0,18
5.27수,한화 이글스,12,0,0,3,3,2,승,대전,29.7,0,18
5.27수,kt wiz,7,1,1,10,2,1,패,서울,28.9,0,19
5.27수,LG 트윈스,12,1,2,7,1,1,승,서울,28.9,0,19
5.27수,롯데 자이언츠,6,0,1,8,1,1,패,인천,26.8,0,28
5.27수,SK 와이번스,9,2,0,6,0,1,승,인천,26.8,0,28
5.27수,두산 베어스,7,0,1,10,0,2,패,창원,27.3,0,22
5.27수,NC 다이노스,12,0,1,11,1,1,승,창원,27.3,0,22
5.27수,키움 히어로즈,17,5,0,8,0,0,승,대구,32.1,0,20
5.27수,삼성 라이온즈,11,0,2,9,1,0,패,대구,32.1,0,20
5.28목,KIA 타이거즈,6,0,1,8,0,2,패,대전,30.3,0,28
5.28목,한화 이글스,3,0,1,7,2,0,승,대전,30.3,0,28
5.28목,kt wiz,11,0,0,11,2,1,승,서울,28.5,0,20
5.28목,LG 트윈스,3,0,0,13,0,1,패,서울,28.5,0,20
5.28목,롯데 자이언츠,10,1,2,13,0,1,승,인천,26.1,0,34
5.28목,SK 와이번스,7,0,0,5,0,0,패,인천,26.1,0,34
5.28목,두산 베어스,6,0,0,5,1,0,패,창원,24.1,0,38
5.28목,NC 다이노스,10,2,2,6,1,0,승,창원,24.1,0,38
5.28목,키움 히어로즈,16,5,0,10,1,1,승,대구,30,0,31
5.28목,삼성 라이온즈,8,2,0,3,0,0,패,대구,30,0,31
5.29금,한화 이글스,3,0,0,12,1,0,패,부산,24.7,0,54
5.29금,롯데 자이언츠,11,3,1,5,2,0,승,부산,24.7,0,54
5.29금,NC 다이노스,9,1,0,7,2,2,패,광주,26.2,0,39
5.29금,KIA 타이거즈,12,1,0,5,0,0,승,광주,26.2,0,39
5.29금,두산 베어스,13,0,1,9,0,1,승,수원,25.7,0,34
5.29금,kt wiz,7,0,1,9,0,2,패,수원,25.7,0,34
5.29금,삼성 라이온즈,9,3,3,8,1,0,승,서울,26.4,0,29
5.29금,LG 트윈스,3,0,0,10,0,0,패,서울,26.4,0,29
5.29금,키움 히어로즈,14,2,0,7,0,0,승,인천,21.9,0,61
5.29금,SK 와이번스,5,1,0,8,1,0,패,인천,21.9,0,61
5.30토,한화 이글스,6,1,1,6,0,4,승,부산,19.4,0,95
5.30토,롯데 자이언츠,8,1,3,12,0,1,패,부산,19.4,0,95
5.30토,삼성 라이온즈,9,1,1,5,2,0,승,서울,22.8,0,59
5.30토,LG 트윈스,6,0,0,6,0,0,패,서울,22.8,0,59
5.30토,NC 다이노스,13,1,2,4,3,1,승,광주,21.3,0,67
5.30토,KIA 타이거즈,8,2,1,11,0,1,패,광주,21.3,0,67
5.30토,두산 베어스,9,0,1,6,1,0,승,수원,20.1,0,72
5.30토,kt wiz,6,2,2,10,1,1,패,수원,20.1,0,72
5.30토,키움 히어로즈,11,1,2,14,1,0,무,인천,19.7,0,98
5.30토,SK 와이번스,8,1,2,18,2,0,무,인천,19.7,0,98
5.31일,한화 이글스,6,2,0,8,0,0,패,부산,21,0,71
5.31일,롯데 자이언츠,16,2,4,8,1,0,승,부산,21,0,71
5.31일,두산 베어스,17,1,3,5,2,0,승,수원,25.4,0,38
5.31일,kt wiz,9,2,0,8,0,1,패,수원,25.4,0,38
5.31일,삼성 라이온즈,9,0,0,4,1,1,승,서울,27.4,0,33
5.31일,LG 트윈스,5,0,1,9,0,2,패,서울,27.4,0,33
5.31일,키움 히어로즈,10,2,1,8,1,1,승,인천,23.5,0,62
5.31일,SK 와이번스,10,1,0,10,2,0,패,인천,23.5,0,62
5.31일,NC 다이노스,11,3,3,9,0,1,승,광주,25.2,0,53
5.31일,KIA 타이거즈,12,2,3,11,0,1,패,광주,25.2,0,53
