day_text,location,day_text.1,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
2016-04-10 14:00,광주,4.10일,14:00,KIA 타이거즈,14,1,0,6,2,3,패,156,23.9,,1.7,250.0,36.0,1002.5,33.9
2016-04-10 14:00,광주,4.10일,14:00,kt wiz,11,2,1,10,1,0,승,156,23.9,,1.7,250.0,36.0,1002.5,33.9
2016-04-10 14:00,대구,4.10일,14:00,삼성 라이온즈,6,0,1,9,1,1,패,143,17.4,,7.5,110.0,53.0,1005.1,25.9
2016-04-10 14:00,대구,4.10일,14:00,롯데 자이언츠,11,1,2,6,1,0,승,143,17.4,,7.5,110.0,53.0,1005.1,25.9
2016-04-10 14:00,서울,4.10일,14:00,키움 히어로즈,8,0,0,10,0,0,승,108,20.4,,3.7,290.0,50.0,1000.2,29.6
2016-04-10 14:00,서울,4.10일,14:00,두산 베어스,10,0,0,4,0,0,패,108,20.4,,3.7,290.0,50.0,1000.2,29.6
2016-04-10 17:00,서울,4.10일,17:00,LG 트윈스,10,2,1,6,0,1,패,108,16.0,,4.2,320.0,64.0,1000.6,19.0
2016-04-10 17:00,서울,4.10일,17:00,SK 와이번스,9,2,0,5,1,1,승,108,16.0,,4.2,320.0,64.0,1000.6,19.0
2016-04-12 19:00,광주,4.12화,18:30,KIA 타이거즈,10,4,0,9,0,2,승,156,16.7,,4.3,180.0,61.0,1004.0,18.0
2016-04-12 19:00,광주,4.12화,18:30,SK 와이번스,7,2,3,11,0,0,패,156,16.7,,4.3,180.0,61.0,1004.0,18.0
2016-04-12 19:00,수원,4.12화,18:30,kt wiz,7,2,1,6,0,1,패,119,15.1,,3.0,290.0,41.0,1007.7,12.8
2016-04-12 19:00,수원,4.12화,18:30,키움 히어로즈,11,1,0,5,0,0,승,119,15.1,,3.0,290.0,41.0,1007.7,12.8
2016-04-12 19:00,부산,4.12화,18:30,롯데 자이언츠,16,1,0,10,0,0,패,159,13.5,,0.0,0.0,65.0,1005.9,14.5
2016-04-12 19:00,부산,4.12화,18:30,LG 트윈스,17,0,1,10,1,1,승,159,13.5,,0.0,0.0,65.0,1005.9,14.5
2016-04-12 19:00,창원,4.12화,18:30,NC 다이노스,10,3,0,4,0,2,패,155,12.5,,1.5,160.0,67.0,1009.7,12.0
2016-04-12 19:00,창원,4.12화,18:30,삼성 라이온즈,18,2,0,8,1,1,승,155,12.5,,1.5,160.0,67.0,1009.7,12.0
2016-04-12 19:00,서울,4.12화,18:30,두산 베어스,9,2,0,7,1,2,승,108,15.4,,3.1,320.0,34.0,1001.3,14.0
2016-04-12 19:00,서울,4.12화,18:30,한화 이글스,9,0,0,7,3,0,패,108,15.4,,3.1,320.0,34.0,1001.3,14.0
2016-04-13 19:00,광주,4.13수,18:30,KIA 타이거즈,6,0,0,10,2,0,패,156,18.3,,0.6,290.0,87.0,996.8,17.1
2016-04-13 19:00,광주,4.13수,18:30,SK 와이번스,7,1,2,8,1,1,승,156,18.3,,0.6,290.0,87.0,996.8,17.1
2016-04-13 19:00,수원,4.13수,18:30,kt wiz,13,1,2,11,0,2,승,119,17.2,,2.9,290.0,73.0,1001.4,14.6
2016-04-13 19:00,수원,4.13수,18:30,키움 히어로즈,13,1,4,10,0,0,패,119,17.2,,2.9,290.0,73.0,1001.4,14.6
2016-04-13 19:00,부산,4.13수,18:30,롯데 자이언츠,8,1,0,8,3,0,패,159,14.7,0.5,1.7,70.0,99.0,998.0,14.6
2016-04-13 19:00,부산,4.13수,18:30,LG 트윈스,9,1,1,11,0,1,승,159,14.7,0.5,1.7,70.0,99.0,998.0,14.6
2016-04-13 19:00,창원,4.13수,18:30,NC 다이노스,10,0,1,5,1,0,승,155,14.4,,0.1,0.0,95.0,1001.9,14.6
2016-04-13 19:00,창원,4.13수,18:30,삼성 라이온즈,5,0,1,6,1,0,패,155,14.4,,0.1,0.0,95.0,1001.9,14.6
2016-04-13 19:00,서울,4.13수,18:30,두산 베어스,15,1,0,6,0,0,승,108,17.9,,3.4,320.0,69.0,995.1,16.5
2016-04-13 19:00,서울,4.13수,18:30,한화 이글스,15,0,1,12,1,2,패,108,17.9,,3.4,320.0,69.0,995.1,16.5
2016-04-14 19:00,광주,4.14목,18:30,KIA 타이거즈,10,1,0,11,0,0,패,156,18.0,,1.8,20.0,48.0,1005.5,15.7
2016-04-14 19:00,광주,4.14목,18:30,SK 와이번스,14,0,1,8,1,0,승,156,18.0,,1.8,20.0,48.0,1005.5,15.7
2016-04-14 19:00,수원,4.14목,18:30,kt wiz,10,2,1,7,0,2,승,119,12.0,,2.4,290.0,84.0,1010.6,11.5
2016-04-14 19:00,수원,4.14목,18:30,키움 히어로즈,7,2,1,9,2,1,패,119,12.0,,2.4,290.0,84.0,1010.6,11.5
2016-04-14 19:00,부산,4.14목,18:30,롯데 자이언츠,15,1,0,8,0,1,승,159,16.6,,3.3,230.0,83.0,1002.7,15.6
2016-04-14 19:00,부산,4.14목,18:30,LG 트윈스,8,0,0,10,0,1,패,159,16.6,,3.3,230.0,83.0,1002.7,15.6
2016-04-14 19:00,창원,4.14목,18:30,NC 다이노스,8,2,2,16,1,2,패,155,21.5,,1.1,230.0,32.0,1006.5,15.0
2016-04-14 19:00,창원,4.14목,18:30,삼성 라이온즈,11,0,3,4,2,0,승,155,21.5,,1.1,230.0,32.0,1006.5,15.0
2016-04-14 19:00,서울,4.14목,18:30,두산 베어스,14,4,0,7,1,1,승,108,14.3,,2.7,290.0,65.0,1004.1,14.1
2016-04-14 19:00,서울,4.14목,18:30,한화 이글스,5,0,0,10,2,2,패,108,14.3,,2.7,290.0,65.0,1004.1,14.1
2016-04-15 19:00,서울,4.15금,18:30,LG 트윈스,19,4,2,7,2,1,승,108,16.6,,3.6,320.0,32.0,1007.9,14.3
2016-04-15 19:00,서울,4.15금,18:30,한화 이글스,9,0,0,4,4,3,패,108,16.6,,3.6,320.0,32.0,1007.9,14.3
2016-04-15 19:00,서울,4.15금,18:30,키움 히어로즈,10,0,1,6,0,4,패,108,16.6,,3.6,320.0,32.0,1007.9,14.3
2016-04-15 19:00,서울,4.15금,18:30,KIA 타이거즈,13,1,3,4,2,1,승,108,16.6,,3.6,320.0,32.0,1007.9,14.3
2016-04-15 19:00,부산,4.15금,18:30,롯데 자이언츠,4,0,0,13,0,1,패,159,13.4,,2.5,110.0,68.0,1011.9,13.2
2016-04-15 19:00,부산,4.15금,18:30,NC 다이노스,9,0,2,10,1,1,승,159,13.4,,2.5,110.0,68.0,1011.9,13.2
2016-04-15 19:00,인천,4.15금,18:30,SK 와이번스,9,2,1,9,2,0,승,112,14.5,,1.3,270.0,57.0,1009.8,12.7
2016-04-15 19:00,인천,4.15금,18:30,kt wiz,7,0,0,8,1,2,패,112,14.5,,1.3,270.0,57.0,1009.8,12.7
2016-04-15 19:00,대구,4.15금,18:30,삼성 라이온즈,6,0,0,5,1,2,패,143,18.0,,2.9,140.0,45.0,1012.0,17.6
2016-04-15 19:00,대구,4.15금,18:30,두산 베어스,11,0,0,5,1,3,승,143,18.0,,2.9,140.0,45.0,1012.0,17.6
2016-04-17 14:00,부산,4.17일,14:00,롯데 자이언츠,12,2,1,7,1,0,승,159,20.1,,8.7,270.0,32.0,998.4,28.3
2016-04-17 14:00,부산,4.17일,14:00,NC 다이노스,13,1,0,5,2,1,패,159,20.1,,8.7,270.0,32.0,998.4,28.3
2016-04-17 14:00,인천,4.17일,14:00,SK 와이번스,11,1,0,7,2,4,승,112,11.3,,9.9,270.0,84.0,1000.2,21.9
2016-04-17 14:00,인천,4.17일,14:00,kt wiz,9,0,1,8,1,1,패,112,11.3,,9.9,270.0,84.0,1000.2,21.9
2016-04-17 14:00,대구,4.17일,14:00,삼성 라이온즈,3,0,1,5,1,1,패,143,18.9,,8.1,270.0,30.0,1000.4,27.4
2016-04-17 14:00,대구,4.17일,14:00,두산 베어스,12,0,2,7,2,0,승,143,18.9,,8.1,270.0,30.0,1000.4,27.4
2016-04-17 14:00,서울,4.17일,14:00,키움 히어로즈,9,0,0,3,3,0,승,108,13.3,,5.6,270.0,57.0,997.4,23.9
2016-04-17 14:00,서울,4.17일,14:00,KIA 타이거즈,11,1,0,5,0,0,패,108,13.3,,5.6,270.0,57.0,997.4,23.9
2016-04-17 17:00,서울,4.17일,17:00,LG 트윈스,10,2,1,11,0,3,승,108,13.3,,6.4,270.0,39.0,998.5,13.9
2016-04-17 17:00,서울,4.17일,17:00,한화 이글스,7,0,1,11,2,0,패,108,13.3,,6.4,270.0,39.0,998.5,13.9
2016-04-19 19:00,대전,4.19화,18:30,한화 이글스,8,1,0,11,0,1,패,133,16.9,,1.0,270.0,41.0,1014.0,15.0
2016-04-19 19:00,대전,4.19화,18:30,롯데 자이언츠,5,0,0,8,0,0,승,133,16.9,,1.0,270.0,41.0,1014.0,15.0
2016-04-19 19:00,창원,4.19화,18:30,NC 다이노스,12,1,0,6,0,1,승,155,14.6,,2.1,160.0,42.0,1018.9,12.1
2016-04-19 19:00,창원,4.19화,18:30,LG 트윈스,1,0,0,8,0,1,패,155,14.6,,2.1,160.0,42.0,1018.9,12.1
2016-04-19 19:00,서울,4.19화,18:30,두산 베어스,7,0,0,7,1,1,승,108,13.6,,3.1,340.0,54.0,1012.4,14.0
2016-04-19 19:00,서울,4.19화,18:30,kt wiz,10,1,0,4,3,1,패,108,13.6,,3.1,340.0,54.0,1012.4,14.0
2016-04-19 19:00,서울,4.19화,18:30,키움 히어로즈,10,1,0,8,1,0,승,108,13.6,,3.1,340.0,54.0,1012.4,14.0
2016-04-19 19:00,서울,4.19화,18:30,SK 와이번스,7,1,1,9,0,1,패,108,13.6,,3.1,340.0,54.0,1012.4,14.0
2016-04-19 19:00,대구,4.19화,18:30,삼성 라이온즈,10,1,0,7,1,0,패,143,18.3,,0.9,20.0,25.0,1015.2,17.4
2016-04-19 19:00,대구,4.19화,18:30,KIA 타이거즈,11,2,0,5,1,1,승,143,18.3,,0.9,20.0,25.0,1015.2,17.4
2016-04-20 19:00,대전,4.20수,18:30,한화 이글스,10,1,0,3,1,1,패,133,15.6,0.0,0.8,340.0,56.0,1007.9,13.6
2016-04-20 19:00,대전,4.20수,18:30,롯데 자이언츠,17,1,5,6,2,0,승,133,15.6,0.0,0.8,340.0,56.0,1007.9,13.6
2016-04-20 19:00,창원,4.20수,18:30,NC 다이노스,11,0,0,6,3,1,패,155,15.1,,0.8,250.0,50.0,1013.4,14.6
2016-04-20 19:00,창원,4.20수,18:30,LG 트윈스,6,2,0,5,0,0,승,155,15.1,,0.8,250.0,50.0,1013.4,14.6
2016-04-20 19:00,서울,4.20수,18:30,두산 베어스,16,2,0,10,1,1,승,108,15.3,0.1,1.4,290.0,66.0,1005.9,15.0
2016-04-20 19:00,서울,4.20수,18:30,kt wiz,8,2,4,13,0,1,패,108,15.3,0.1,1.4,290.0,66.0,1005.9,15.0
2016-04-20 19:00,서울,4.20수,18:30,키움 히어로즈,8,1,0,9,2,3,패,108,15.3,0.1,1.4,290.0,66.0,1005.9,15.0
2016-04-20 19:00,서울,4.20수,18:30,SK 와이번스,13,1,0,2,1,0,승,108,15.3,0.1,1.4,290.0,66.0,1005.9,15.0
2016-04-20 19:00,대구,4.20수,18:30,삼성 라이온즈,9,0,0,5,1,1,승,143,19.3,,2.5,180.0,32.0,1010.1,18.3
2016-04-20 19:00,대구,4.20수,18:30,KIA 타이거즈,7,0,2,6,2,1,패,143,19.3,,2.5,180.0,32.0,1010.1,18.3
2016-04-21 19:00,대전,4.21목,18:30,한화 이글스,13,0,2,10,0,1,승,133,16.1,,0.8,230.0,88.0,996.9,15.9
2016-04-21 19:00,대전,4.21목,18:30,롯데 자이언츠,9,0,3,9,1,1,패,133,16.1,,0.8,230.0,88.0,996.9,15.9
2016-04-21 19:00,창원,4.21목,18:30,NC 다이노스,14,0,0,6,0,0,승,155,16.6,,1.7,360.0,82.0,999.4,15.7
2016-04-21 19:00,창원,4.21목,18:30,LG 트윈스,12,3,0,11,0,2,패,155,16.6,,1.7,360.0,82.0,999.4,15.7
2016-04-21 19:00,서울,4.21목,18:30,두산 베어스,9,1,0,7,1,0,패,108,15.9,,3.2,320.0,80.0,994.7,16.0
2016-04-21 19:00,서울,4.21목,18:30,kt wiz,14,2,1,3,1,0,승,108,15.9,,3.2,320.0,80.0,994.7,16.0
2016-04-21 19:00,서울,4.21목,18:30,키움 히어로즈,6,1,1,11,0,2,패,108,15.9,,3.2,320.0,80.0,994.7,16.0
2016-04-21 19:00,서울,4.21목,18:30,SK 와이번스,6,1,2,5,0,1,승,108,15.9,,3.2,320.0,80.0,994.7,16.0
2016-04-21 19:00,대구,4.21목,18:30,삼성 라이온즈,15,1,0,7,1,0,승,143,16.3,,2.8,250.0,83.0,997.8,16.1
2016-04-21 19:00,대구,4.21목,18:30,KIA 타이거즈,7,0,0,8,0,2,패,143,16.3,,2.8,250.0,83.0,997.8,16.1
2016-04-22 19:00,대전,4.22금,18:30,한화 이글스,7,1,0,6,0,0,패,133,18.6,,3.1,200.0,80.0,1001.6,17.5
2016-04-22 19:00,대전,4.22금,18:30,두산 베어스,13,1,1,4,0,0,승,133,18.6,,3.1,200.0,80.0,1001.6,17.5
2016-04-22 19:00,광주,4.22금,18:30,KIA 타이거즈,10,2,0,10,0,2,패,156,20.3,,2.8,250.0,71.0,1002.4,18.3
2016-04-22 19:00,광주,4.22금,18:30,롯데 자이언츠,13,0,1,3,0,0,승,156,20.3,,2.8,250.0,71.0,1002.4,18.3
2016-04-22 19:00,수원,4.22금,18:30,kt wiz,16,2,0,5,1,0,승,119,13.5,,2.4,290.0,96.0,1006.0,15.1
2016-04-22 19:00,수원,4.22금,18:30,삼성 라이온즈,9,1,0,2,1,0,패,119,13.5,,2.4,290.0,96.0,1006.0,15.1
2016-04-22 19:00,서울,4.22금,18:30,LG 트윈스,5,1,0,6,1,1,패,108,11.9,,3.3,320.0,92.0,1000.0,13.8
2016-04-22 19:00,서울,4.22금,18:30,키움 히어로즈,14,2,0,6,2,0,승,108,11.9,,3.3,320.0,92.0,1000.0,13.8
2016-04-22 19:00,창원,4.22금,18:30,NC 다이노스,8,1,0,8,1,0,승,155,17.4,,3.2,110.0,71.0,1005.0,16.0
2016-04-22 19:00,창원,4.22금,18:30,SK 와이번스,9,1,0,8,1,2,패,155,17.4,,3.2,110.0,71.0,1005.0,16.0
2016-04-23 17:00,대전,4.23토,17:00,한화 이글스,6,1,0,9,0,0,패,133,21.1,,1.6,320.0,21.0,1003.8,20.4
2016-04-23 17:00,대전,4.23토,17:00,두산 베어스,7,1,2,5,1,0,승,133,21.1,,1.6,320.0,21.0,1003.8,20.4
2016-04-23 17:00,광주,4.23토,17:00,KIA 타이거즈,21,3,0,7,0,1,승,156,20.5,,1.4,270.0,43.0,1003.5,19.9
2016-04-23 17:00,광주,4.23토,17:00,롯데 자이언츠,14,2,2,7,1,4,패,156,20.5,,1.4,270.0,43.0,1003.5,19.9
2016-04-23 17:00,수원,4.23토,17:00,kt wiz,12,1,2,5,1,0,승,119,18.1,,2.8,270.0,22.0,1009.0,16.2
2016-04-23 17:00,수원,4.23토,17:00,삼성 라이온즈,7,0,0,3,1,0,패,119,18.1,,2.8,270.0,22.0,1009.0,16.2
2016-04-23 17:00,서울,4.23토,17:00,LG 트윈스,8,0,0,8,0,0,패,108,18.1,,3.0,290.0,21.0,1002.4,21.0
2016-04-23 17:00,서울,4.23토,17:00,키움 히어로즈,18,2,0,11,0,2,승,108,18.1,,3.0,290.0,21.0,1002.4,21.0
2016-04-23 17:00,창원,4.23토,17:00,NC 다이노스,6,1,0,7,0,3,패,155,17.4,,2.1,140.0,48.0,1007.6,16.9
2016-04-23 17:00,창원,4.23토,17:00,SK 와이번스,13,0,0,7,1,0,승,155,17.4,,2.1,140.0,48.0,1007.6,16.9
2016-04-24 14:00,광주,4.24일,14:00,KIA 타이거즈,15,2,3,5,0,0,승,156,22.9,,0.9,360.0,21.0,1004.8,36.4
2016-04-24 14:00,광주,4.24일,14:00,롯데 자이언츠,8,3,0,10,0,1,패,156,22.9,,0.9,360.0,21.0,1004.8,36.4
2016-04-24 14:00,수원,4.24일,14:00,kt wiz,6,0,0,6,1,1,패,119,21.5,,2.0,160.0,20.0,1010.4,26.5
2016-04-24 14:00,수원,4.24일,14:00,삼성 라이온즈,10,1,0,3,0,0,승,119,21.5,,2.0,160.0,20.0,1010.4,26.5
2016-04-24 14:00,서울,4.24일,14:00,LG 트윈스,10,1,1,8,0,0,승,108,22.0,,2.3,200.0,15.0,1004.3,44.4
