day_text,location,day_text.1,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
2015-05-20 19:00,서울,5.20수,18:30,LG 트윈스,7,2,0,8,1,2,패,108,19.5,,3.6,230.0,45.0,998.3,20.2
2015-05-20 19:00,서울,5.20수,18:30,키움 히어로즈,14,2,0,10,0,1,승,108,19.5,,3.6,230.0,45.0,998.3,20.2
2015-05-20 19:00,대구,5.20수,18:30,삼성 라이온즈,24,4,1,6,1,0,승,143,19.2,,4.8,140.0,46.0,1000.4,22.4
2015-05-20 19:00,대구,5.20수,18:30,두산 베어스,11,2,0,5,0,1,패,143,19.2,,4.8,140.0,46.0,1000.4,22.4
2015-05-21 19:00,대전,5.21목,18:30,한화 이글스,10,2,0,7,0,0,승,133,22.7,,3.0,290.0,28.0,1005.8,25.4
2015-05-21 19:00,대전,5.21목,18:30,SK 와이번스,4,0,1,9,1,3,패,133,22.7,,3.0,290.0,28.0,1005.8,25.4
2015-05-21 19:00,광주,5.21목,18:30,KIA 타이거즈,9,1,1,6,0,0,패,156,22.5,,1.3,20.0,28.0,1006.2,24.7
2015-05-21 19:00,광주,5.21목,18:30,롯데 자이언츠,8,1,0,6,0,1,승,156,22.5,,1.3,20.0,28.0,1006.2,24.7
2015-05-21 19:00,수원,5.21목,18:30,kt wiz,9,0,2,8,0,1,패,119,19.1,,2.0,290.0,49.0,1009.6,18.3
2015-05-21 19:00,수원,5.21목,18:30,NC 다이노스,8,2,1,7,0,0,승,119,19.1,,2.0,290.0,49.0,1009.6,18.3
2015-05-21 19:00,서울,5.21목,18:30,LG 트윈스,10,2,2,9,1,0,승,108,19.6,,5.0,230.0,45.0,1002.7,22.1
2015-05-21 19:00,서울,5.21목,18:30,키움 히어로즈,8,1,0,10,1,1,패,108,19.6,,5.0,230.0,45.0,1002.7,22.1
2015-05-21 19:00,대구,5.21목,18:30,삼성 라이온즈,9,1,2,3,1,1,승,143,25.7,,3.5,290.0,26.0,1005.7,25.5
2015-05-21 19:00,대구,5.21목,18:30,두산 베어스,5,0,0,7,1,1,패,143,25.7,,3.5,290.0,26.0,1005.7,25.5
2015-05-22 19:00,대전,5.22금,18:30,한화 이글스,11,2,0,6,0,0,승,133,23.7,,2.3,290.0,34.0,1004.5,26.6
2015-05-22 19:00,대전,5.22금,18:30,kt wiz,11,0,1,8,0,1,패,133,23.7,,2.3,290.0,34.0,1004.5,26.6
2015-05-22 19:00,서울,5.22금,18:30,LG 트윈스,21,3,1,5,1,1,승,108,22.6,,3.9,250.0,32.0,1002.2,24.2
2015-05-22 19:00,서울,5.22금,18:30,롯데 자이언츠,16,1,0,11,0,3,패,108,22.6,,3.9,250.0,32.0,1002.2,24.2
2015-05-22 19:00,창원,5.22금,18:30,NC 다이노스,12,3,3,7,0,0,승,155,21.0,,2.3,140.0,46.0,1008.4,20.1
2015-05-22 19:00,창원,5.22금,18:30,키움 히어로즈,2,0,0,9,0,0,패,155,21.0,,2.3,140.0,46.0,1008.4,20.1
2015-05-22 19:00,인천,5.22금,18:30,SK 와이번스,7,1,1,3,0,0,패,112,18.1,,1.9,250.0,71.0,1004.2,18.4
2015-05-22 19:00,인천,5.22금,18:30,두산 베어스,6,0,2,6,0,0,승,112,18.1,,1.9,250.0,71.0,1004.2,18.4
2015-05-22 19:00,대구,5.22금,18:30,삼성 라이온즈,15,1,2,3,1,0,승,143,26.9,,3.2,270.0,24.0,1004.5,26.2
2015-05-22 19:00,대구,5.22금,18:30,KIA 타이거즈,8,0,0,11,2,1,패,143,26.9,,3.2,270.0,24.0,1004.5,26.2
2015-05-23 17:00,대전,5.23토,17:00,한화 이글스,11,0,2,5,2,1,승,133,28.1,,2.0,340.0,28.0,1000.4,36.7
2015-05-23 17:00,대전,5.23토,17:00,kt wiz,9,0,2,4,0,0,패,133,28.1,,2.0,340.0,28.0,1000.4,36.7
2015-05-23 17:00,서울,5.23토,17:00,LG 트윈스,17,1,0,8,2,1,패,108,27.6,,3.3,230.0,22.0,998.8,32.6
2015-05-23 17:00,서울,5.23토,17:00,롯데 자이언츠,21,7,1,9,0,2,승,108,27.6,,3.3,230.0,22.0,998.8,32.6
2015-05-23 17:00,창원,5.23토,17:00,NC 다이노스,15,2,2,4,1,0,승,155,23.0,,2.3,160.0,49.0,1004.8,24.6
2015-05-23 17:00,창원,5.23토,17:00,키움 히어로즈,9,1,1,8,1,1,패,155,23.0,,2.3,160.0,49.0,1004.8,24.6
2015-05-23 17:00,인천,5.23토,17:00,SK 와이번스,6,0,0,5,2,2,패,112,24.3,,3.0,250.0,49.0,1001.2,33.5
2015-05-23 17:00,인천,5.23토,17:00,두산 베어스,9,0,0,3,0,0,승,112,24.3,,3.0,250.0,49.0,1001.2,33.5
2015-05-23 17:00,대구,5.23토,17:00,삼성 라이온즈,7,0,0,10,0,0,패,143,27.9,,2.9,270.0,26.0,1001.1,36.3
2015-05-23 17:00,대구,5.23토,17:00,KIA 타이거즈,5,0,0,10,1,0,승,143,27.9,,2.9,270.0,26.0,1001.1,36.3
2015-05-24 14:00,대전,5.24일,14:00,한화 이글스,7,0,0,4,1,0,패,133,27.9,,1.7,20.0,24.0,999.5,42.3
2015-05-24 14:00,대전,5.24일,14:00,kt wiz,14,1,0,3,2,0,승,133,27.9,,1.7,20.0,24.0,999.5,42.3
2015-05-24 14:00,서울,5.24일,14:00,LG 트윈스,10,1,0,10,2,1,패,108,28.3,,3.7,270.0,20.0,997.5,50.6
2015-05-24 14:00,서울,5.24일,14:00,롯데 자이언츠,15,4,1,8,3,0,승,108,28.3,,3.7,270.0,20.0,997.5,50.6
2015-05-24 14:00,창원,5.24일,14:00,NC 다이노스,11,1,1,10,0,1,승,155,24.7,,5.2,160.0,36.0,1002.8,35.6
2015-05-24 14:00,창원,5.24일,14:00,키움 히어로즈,14,0,0,6,1,3,패,155,24.7,,5.2,160.0,36.0,1002.8,35.6
2015-05-24 14:00,대구,5.24일,14:00,삼성 라이온즈,8,0,0,2,3,1,패,143,29.8,,1.9,250.0,20.0,999.5,54.3
2015-05-24 14:00,대구,5.24일,14:00,KIA 타이거즈,8,1,2,10,1,0,승,143,29.8,,1.9,250.0,20.0,999.5,54.3
2015-05-24 17:00,인천,5.24일,17:00,SK 와이번스,8,0,0,8,1,1,패,112,22.5,,4.7,290.0,36.0,999.2,30.6
2015-05-24 17:00,인천,5.24일,17:00,두산 베어스,11,0,2,3,1,1,승,112,22.5,,4.7,290.0,36.0,999.2,30.6
2015-05-26 19:00,광주,5.26화,18:30,KIA 타이거즈,16,1,1,5,4,0,승,156,26.2,,1.6,270.0,26.0,1002.3,27.3
2015-05-26 19:00,광주,5.26화,18:30,한화 이글스,7,1,0,13,0,1,패,156,26.2,,1.6,270.0,26.0,1002.3,27.3
2015-05-26 19:00,수원,5.26화,18:30,kt wiz,4,0,0,12,1,1,패,119,21.8,,2.0,290.0,46.0,1006.8,21.0
2015-05-26 19:00,수원,5.26화,18:30,LG 트윈스,10,1,0,7,0,0,승,119,21.8,,2.0,290.0,46.0,1006.8,21.0
2015-05-26 19:00,부산,5.26화,18:30,롯데 자이언츠,12,4,2,5,0,2,승,159,22.2,,2.6,200.0,60.0,1001.3,25.1
2015-05-26 19:00,부산,5.26화,18:30,SK 와이번스,9,0,1,8,0,1,패,159,22.2,,2.6,200.0,60.0,1001.3,25.1
2015-05-26 19:00,서울,5.26화,18:30,두산 베어스,7,1,0,5,5,0,패,108,24.6,,4.4,270.0,31.0,1000.3,25.0
2015-05-26 19:00,서울,5.26화,18:30,NC 다이노스,13,5,3,12,0,0,승,108,24.6,,4.4,270.0,31.0,1000.3,25.0
2015-05-26 19:00,서울,5.26화,18:30,키움 히어로즈,7,0,0,5,1,1,패,108,24.6,,4.4,270.0,31.0,1000.3,25.0
2015-05-26 19:00,서울,5.26화,18:30,삼성 라이온즈,10,0,0,8,1,1,승,108,24.6,,4.4,270.0,31.0,1000.3,25.0
2015-05-27 19:00,광주,5.27수,18:30,KIA 타이거즈,7,0,1,10,1,1,패,156,26.0,,3.6,270.0,37.0,1000.6,28.4
2015-05-27 19:00,광주,5.27수,18:30,한화 이글스,12,0,0,3,3,2,승,156,26.0,,3.6,270.0,37.0,1000.6,28.4
2015-05-27 19:00,수원,5.27수,18:30,kt wiz,7,1,1,10,2,1,패,119,26.6,,2.0,340.0,19.0,1004.1,23.6
2015-05-27 19:00,수원,5.27수,18:30,LG 트윈스,12,1,2,7,1,1,승,119,26.6,,2.0,340.0,19.0,1004.1,23.6
2015-05-27 19:00,부산,5.27수,18:30,롯데 자이언츠,6,0,1,8,1,1,패,159,22.3,,1.7,200.0,63.0,1001.6,24.9
2015-05-27 19:00,부산,5.27수,18:30,SK 와이번스,9,2,0,6,0,1,승,159,22.3,,1.7,200.0,63.0,1001.6,24.9
2015-05-27 19:00,서울,5.27수,18:30,두산 베어스,7,0,1,10,0,2,패,108,26.9,,3.5,270.0,19.0,998.4,26.1
2015-05-27 19:00,서울,5.27수,18:30,NC 다이노스,12,0,1,11,1,1,승,108,26.9,,3.5,270.0,19.0,998.4,26.1
2015-05-27 19:00,서울,5.27수,18:30,키움 히어로즈,17,5,0,8,0,0,승,108,26.9,,3.5,270.0,19.0,998.4,26.1
2015-05-27 19:00,서울,5.27수,18:30,삼성 라이온즈,11,0,2,9,1,0,패,108,26.9,,3.5,270.0,19.0,998.4,26.1
2015-05-28 19:00,광주,5.28목,18:30,KIA 타이거즈,6,0,1,8,0,2,패,156,27.0,,3.7,180.0,25.0,999.3,27.9
2015-05-28 19:00,광주,5.28목,18:30,한화 이글스,3,0,1,7,2,0,승,156,27.0,,3.7,180.0,25.0,999.3,27.9
2015-05-28 19:00,수원,5.28목,18:30,kt wiz,11,0,0,11,2,1,승,119,25.2,,2.6,290.0,28.0,1004.0,24.6
2015-05-28 19:00,수원,5.28목,18:30,LG 트윈스,3,0,0,13,0,1,패,119,25.2,,2.6,290.0,28.0,1004.0,24.6
2015-05-28 19:00,부산,5.28목,18:30,롯데 자이언츠,10,1,2,13,0,1,승,159,20.3,,2.1,90.0,71.0,1001.5,23.4
2015-05-28 19:00,부산,5.28목,18:30,SK 와이번스,7,0,0,5,0,0,패,159,20.3,,2.1,90.0,71.0,1001.5,23.4
2015-05-28 19:00,서울,5.28목,18:30,두산 베어스,6,0,0,5,1,0,패,108,26.7,,4.1,270.0,22.0,997.9,26.9
2015-05-28 19:00,서울,5.28목,18:30,NC 다이노스,10,2,2,6,1,0,승,108,26.7,,4.1,270.0,22.0,997.9,26.9
2015-05-28 19:00,서울,5.28목,18:30,키움 히어로즈,16,5,0,10,1,1,승,108,26.7,,4.1,270.0,22.0,997.9,26.9
2015-05-28 19:00,서울,5.28목,18:30,삼성 라이온즈,8,2,0,3,0,0,패,108,26.7,,4.1,270.0,22.0,997.9,26.9
2015-05-29 19:00,대전,5.29금,18:30,한화 이글스,3,0,0,12,1,0,패,133,26.2,,1.8,360.0,44.0,997.8,29.5
2015-05-29 19:00,대전,5.29금,18:30,롯데 자이언츠,11,3,1,5,2,0,승,133,26.2,,1.8,360.0,44.0,997.8,29.5
2015-05-29 19:00,창원,5.29금,18:30,NC 다이노스,9,1,0,7,2,2,패,155,23.1,,2.6,180.0,61.0,1001.9,25.2
2015-05-29 19:00,창원,5.29금,18:30,KIA 타이거즈,12,1,0,5,0,0,승,155,23.1,,2.6,180.0,61.0,1001.9,25.2
2015-05-29 19:00,서울,5.29금,18:30,두산 베어스,13,0,1,9,0,1,승,108,25.4,,4.1,270.0,38.0,995.9,27.4
2015-05-29 19:00,서울,5.29금,18:30,kt wiz,7,0,1,9,0,2,패,108,25.4,,4.1,270.0,38.0,995.9,27.4
2015-05-29 19:00,서울,5.29금,18:30,키움 히어로즈,14,2,0,7,0,0,승,108,25.4,,4.1,270.0,38.0,995.9,27.4
2015-05-29 19:00,서울,5.29금,18:30,SK 와이번스,5,1,0,8,1,0,패,108,25.4,,4.1,270.0,38.0,995.9,27.4
2015-05-29 19:00,대구,5.29금,18:30,삼성 라이온즈,9,3,3,8,1,0,승,143,28.8,,1.9,230.0,31.0,998.0,30.2
2015-05-29 19:00,대구,5.29금,18:30,LG 트윈스,3,0,0,10,0,0,패,143,28.8,,1.9,230.0,31.0,998.0,30.2
2015-05-30 14:00,대전,5.30토,14:00,한화 이글스,6,1,1,6,0,4,승,133,18.6,,3.2,340.0,78.0,997.7,21.5
2015-05-30 14:00,대전,5.30토,14:00,롯데 자이언츠,8,1,3,12,0,1,패,133,18.6,,3.2,340.0,78.0,997.7,21.5
2015-05-30 14:00,대구,5.30토,14:00,삼성 라이온즈,9,1,1,5,2,0,승,143,22.3,0.0,2.3,290.0,68.0,997.3,27.5
2015-05-30 14:00,대구,5.30토,14:00,LG 트윈스,6,0,0,6,0,0,패,143,22.3,0.0,2.3,290.0,68.0,997.3,27.5
2015-05-30 17:00,창원,5.30토,17:00,NC 다이노스,13,1,2,4,3,1,승,155,21.1,0.0,1.0,230.0,77.0,998.4,24.5
2015-05-30 17:00,창원,5.30토,17:00,KIA 타이거즈,8,2,1,11,0,1,패,155,21.1,0.0,1.0,230.0,77.0,998.4,24.5
2015-05-30 17:00,서울,5.30토,17:00,두산 베어스,9,0,1,6,1,0,승,108,22.3,,3.3,250.0,61.0,993.7,28.1
2015-05-30 17:00,서울,5.30토,17:00,kt wiz,6,2,2,10,1,1,패,108,22.3,,3.3,250.0,61.0,993.7,28.1
2015-05-30 17:00,서울,5.30토,17:00,키움 히어로즈,11,1,2,14,1,0,무,108,22.3,,3.3,250.0,61.0,993.7,28.1
2015-05-30 17:00,서울,5.30토,17:00,SK 와이번스,8,1,2,18,2,0,무,108,22.3,,3.3,250.0,61.0,993.7,28.1
2015-05-31 14:00,대전,5.31일,14:00,한화 이글스,6,2,0,8,0,0,패,133,27.6,,1.4,90.0,38.0,999.4,43.4
2015-05-31 14:00,대전,5.31일,14:00,롯데 자이언츠,16,2,4,8,1,0,승,133,27.6,,1.4,90.0,38.0,999.4,43.4
2015-05-31 14:00,서울,5.31일,14:00,두산 베어스,17,1,3,5,2,0,승,108,28.9,,1.9,160.0,23.0,997.7,48.0
2015-05-31 14:00,서울,5.31일,14:00,kt wiz,9,2,0,8,0,1,패,108,28.9,,1.9,160.0,23.0,997.7,48.0
2015-05-31 14:00,서울,5.31일,14:00,키움 히어로즈,10,2,1,8,1,1,승,108,28.9,,1.9,160.0,23.0,997.7,48.0
2015-05-31 14:00,서울,5.31일,14:00,SK 와이번스,10,1,0,10,2,0,패,108,28.9,,1.9,160.0,23.0,997.7,48.0
2015-05-31 14:00,대구,5.31일,14:00,삼성 라이온즈,9,0,0,4,1,1,승,143,29.7,,2.2,140.0,30.0,1000.3,55.7
2015-05-31 14:00,대구,5.31일,14:00,LG 트윈스,5,0,1,9,0,2,패,143,29.7,,2.2,140.0,30.0,1000.3,55.7
2015-05-31 17:00,창원,5.31일,17:00,NC 다이노스,11,3,3,9,0,1,승,155,22.6,,4.4,160.0,58.0,1003.4,29.9
2015-05-31 17:00,창원,5.31일,17:00,KIA 타이거즈,12,2,3,11,0,1,패,155,22.6,,4.4,160.0,58.0,1003.4,29.9
2015-06-02 19:00,대전,6.2화,18:30,한화 이글스,15,4,2,12,0,0,패,133,25.5,,1.1,230.0,47.0,997.4,28.4
2015-06-02 19:00,대전,6.2화,18:30,키움 히어로즈,10,3,1,9,0,0,승,133,25.5,,1.1,230.0,47.0,997.4,28.4
2015-06-02 19:00,광주,6.2화,18:30,KIA 타이거즈,15,1,0,5,0,1,승,156,22.8,,1.8,200.0,66.0,997.9,25.5
2015-06-02 19:00,광주,6.2화,18:30,두산 베어스,5,1,0,4,2,0,패,156,22.8,,1.8,200.0,66.0,997.9,25.5
2015-06-02 19:00,서울,6.2화,18:30,LG 트윈스,18,4,2,8,0,1,승,108,24.9,,3.7,250.0,35.0,995.5,25.3
2015-06-02 19:00,서울,6.2화,18:30,NC 다이노스,7,1,0,5,1,0,패,108,24.9,,3.7,250.0,35.0,995.5,25.3
2015-06-02 19:00,부산,6.2화,18:30,롯데 자이언츠,8,2,1,15,0,4,패,159,21.6,,3.3,250.0,79.0,998.0,23.5
2015-06-02 19:00,부산,6.2화,18:30,삼성 라이온즈,17,1,1,5,1,0,승,159,21.6,,3.3,250.0,79.0,998.0,23.5
2015-06-02 19:00,인천,6.2화,18:30,SK 와이번스,19,1,1,11,0,0,승,112,22.0,,2.8,290.0,72.0,997.5,22.6
2015-06-02 19:00,인천,6.2화,18:30,kt wiz,14,0,1,12,0,1,패,112,22.0,,2.8,290.0,72.0,997.5,22.6
2015-06-03 19:00,대전,6.3수,18:30,한화 이글스,5,1,2,10,0,1,승,133,24.5,,3.4,290.0,29.0,999.8,28.9
2015-06-03 19:00,대전,6.3수,18:30,키움 히어로즈,6,0,0,9,3,0,패,133,24.5,,3.4,290.0,29.0,999.8,28.9
2015-06-03 19:00,광주,6.3수,18:30,KIA 타이거즈,3,1,1,7,0,1,패,156,23.1,,2.4,340.0,29.0,1000.6,26.9
2015-06-03 19:00,광주,6.3수,18:30,두산 베어스,12,0,2,4,1,0,승,156,23.1,,2.4,340.0,29.0,1000.6,26.9
2015-06-03 19:00,서울,6.3수,18:30,LG 트윈스,12,0,0,7,0,1,승,108,27.4,,2.3,290.0,18.0,996.6,26.0
2015-06-03 19:00,서울,6.3수,18:30,NC 다이노스,8,1,1,5,0,2,패,108,27.4,,2.3,290.0,18.0,996.6,26.0
2015-06-03 19:00,부산,6.3수,18:30,롯데 자이언츠,2,1,0,7,0,2,패,159,20.4,,2.4,70.0,40.0,999.0,23.1
2015-06-03 19:00,부산,6.3수,18:30,삼성 라이온즈,11,4,0,6,2,0,승,159,20.4,,2.4,70.0,40.0,999.0,23.1
2015-06-03 19:00,인천,6.3수,18:30,SK 와이번스,8,0,0,6,0,0,패,112,24.9,,6.8,340.0,41.0,998.9,24.1
2015-06-03 19:00,인천,6.3수,18:30,kt wiz,7,0,1,4,1,0,승,112,24.9,,6.8,340.0,41.0,998.9,24.1
2015-06-04 19:00,대전,6.4목,18:30,한화 이글스,8,2,1,5,3,2,패,133,25.7,,2.0,320.0,35.0,1000.4,28.6
2015-06-04 19:00,대전,6.4목,18:30,키움 히어로즈,16,4,0,6,0,0,승,133,25.7,,2.0,320.0,35.0,1000.4,28.6
2015-06-04 19:00,광주,6.4목,18:30,KIA 타이거즈,12,2,0,9,0,0,승,156,25.2,,3.3,250.0,22.0,1001.2,27.2
2015-06-04 19:00,광주,6.4목,18:30,두산 베어스,1,0,1,5,1,0,패,156,25.2,,3.3,250.0,22.0,1001.2,27.2
2015-06-04 19:00,서울,6.4목,18:30,LG 트윈스,11,1,6,12,0,0,승,108,24.9,,2.9,290.0,29.0,998.2,27.2
2015-06-04 19:00,서울,6.4목,18:30,NC 다이노스,2,0,2,8,0,1,패,108,24.9,,2.9,290.0,29.0,998.2,27.2
2015-06-04 19:00,부산,6.4목,18:30,롯데 자이언츠,6,1,0,12,1,2,패,159,21.8,,2.4,230.0,57.0,1002.4,25.2
2015-06-04 19:00,부산,6.4목,18:30,삼성 라이온즈,9,0,1,8,0,0,승,159,21.8,,2.4,230.0,57.0,1002.4,25.2
2015-06-04 19:00,인천,6.4목,18:30,SK 와이번스,9,0,0,5,2,0,패,112,21.6,,1.7,250.0,55.0,1000.1,23.4
2015-06-04 19:00,인천,6.4목,18:30,kt wiz,15,2,1,6,0,0,승,112,21.6,,1.7,250.0,55.0,1000.1,23.4
2015-06-05 19:00,수원,6.5금,18:30,kt wiz,5,1,3,8,0,0,패,119,19.0,,2.5,110.0,59.0,1002.3,19.6
2015-06-05 19:00,수원,6.5금,18:30,한화 이글스,10,1,0,11,0,3,승,119,19.0,,2.5,110.0,59.0,1002.3,19.6
2015-06-05 19:00,서울,6.5금,18:30,두산 베어스,8,1,0,4,2,1,패,108,19.3,,2.2,180.0,59.0,996.0,19.0
2015-06-05 19:00,서울,6.5금,18:30,키움 히어로즈,12,4,2,12,0,1,승,108,19.3,,2.2,180.0,59.0,996.0,19.0
2015-06-05 19:00,인천,6.5금,18:30,SK 와이번스,10,0,1,10,0,1,패,112,18.6,,1.7,250.0,83.0,997.8,18.8
2015-06-05 19:00,인천,6.5금,18:30,LG 트윈스,7,0,0,11,0,2,승,112,18.6,,1.7,250.0,83.0,997.8,18.8
2015-06-05 19:00,대구,6.5금,18:30,삼성 라이온즈,12,2,0,6,1,0,승,143,16.4,,0.7,50.0,84.0,999.9,18.0
2015-06-05 19:00,대구,6.5금,18:30,NC 다이노스,6,0,0,9,0,0,패,143,16.4,,0.7,50.0,84.0,999.9,18.0
2015-06-06 17:00,광주,6.6토,17:00,KIA 타이거즈,5,1,1,10,0,0,승,156,27.4,,4.2,200.0,38.0,1003.9,40.1
2015-06-06 17:00,광주,6.6토,17:00,롯데 자이언츠,4,1,0,9,0,0,패,156,27.4,,4.2,200.0,38.0,1003.9,40.1
2015-06-06 17:00,수원,6.6토,17:00,kt wiz,11,1,1,6,1,0,패,119,26.5,,2.8,200.0,40.0,1007.3,31.2
2015-06-06 17:00,수원,6.6토,17:00,한화 이글스,11,0,1,8,1,0,승,119,26.5,,2.8,200.0,40.0,1007.3,31.2
2015-06-06 17:00,서울,6.6토,17:00,두산 베어스,13,0,0,8,1,0,패,108,28.2,,2.1,180.0,32.0,1001.0,36.6
2015-06-06 17:00,서울,6.6토,17:00,키움 히어로즈,14,3,0,6,1,1,승,108,28.2,,2.1,180.0,32.0,1001.0,36.6
2015-06-06 17:00,인천,6.6토,17:00,SK 와이번스,13,2,0,8,1,2,승,112,24.5,,3.7,270.0,56.0,1003.0,34.5
2015-06-06 17:00,인천,6.6토,17:00,LG 트윈스,14,0,0,5,1,2,패,112,24.5,,3.7,270.0,56.0,1003.0,34.5
2015-06-06 17:00,대구,6.6토,17:00,삼성 라이온즈,10,2,0,10,0,1,패,143,27.0,,1.2,290.0,33.0,1005.8,40.5
2015-06-06 17:00,대구,6.6토,17:00,NC 다이노스,9,1,1,8,0,0,승,143,27.0,,1.2,290.0,33.0,1005.8,40.5
2015-06-07 17:00,광주,6.7일,17:00,KIA 타이거즈,6,1,0,8,1,0,패,156,26.4,,3.7,180.0,39.0,1003.7,39.5
2015-06-07 17:00,광주,6.7일,17:00,롯데 자이언츠,9,1,1,4,1,0,승,156,26.4,,3.7,180.0,39.0,1003.7,39.5
2015-06-07 17:00,수원,6.7일,17:00,kt wiz,10,1,1,2,0,1,승,119,27.1,,5.0,290.0,38.0,1007.5,30.1
2015-06-07 17:00,수원,6.7일,17:00,한화 이글스,9,0,2,8,1,1,패,119,27.1,,5.0,290.0,38.0,1007.5,30.1
2015-06-07 17:00,서울,6.7일,17:00,두산 베어스,15,3,3,3,0,1,승,108,29.5,,5.3,270.0,31.0,1001.1,37.3
2015-06-07 17:00,서울,6.7일,17:00,키움 히어로즈,9,0,1,12,0,2,패,108,29.5,,5.3,270.0,31.0,1001.1,37.3
2015-06-07 17:00,인천,6.7일,17:00,SK 와이번스,10,0,3,4,1,0,승,112,24.2,,4.3,270.0,51.0,1003.9,36.3
2015-06-07 17:00,인천,6.7일,17:00,LG 트윈스,3,0,0,9,0,1,패,112,24.2,,4.3,270.0,51.0,1003.9,36.3
2015-06-07 17:00,대구,6.7일,17:00,삼성 라이온즈,7,0,0,7,2,2,패,143,29.8,,2.2,250.0,29.0,1005.4,43.5
2015-06-07 17:00,대구,6.7일,17:00,NC 다이노스,16,2,1,1,2,0,승,143,29.8,,2.2,250.0,29.0,1005.4,43.5
2015-06-09 19:00,대전,6.9화,18:30,한화 이글스,10,2,0,9,0,1,승,133,26.6,,2.7,320.0,59.0,999.3,31.4
2015-06-09 19:00,대전,6.9화,18:30,삼성 라이온즈,2,0,0,7,0,0,패,133,26.6,,2.7,320.0,59.0,999.3,31.4
2015-06-09 19:00,수원,6.9화,18:30,kt wiz,11,4,1,9,0,1,승,119,21.7,,2.9,270.0,70.0,1003.5,23.1
2015-06-09 19:00,수원,6.9화,18:30,롯데 자이언츠,8,0,0,8,2,1,패,119,21.7,,2.9,270.0,70.0,1003.5,23.1
2015-06-09 19:00,창원,6.9화,18:30,NC 다이노스,10,1,2,10,0,0,승,155,23.0,,2.1,160.0,72.0,1002.9,23.7
2015-06-09 19:00,창원,6.9화,18:30,SK 와이번스,7,0,0,8,0,1,패,155,23.0,,2.1,160.0,72.0,1002.9,23.7
2015-06-09 19:00,서울,6.9화,18:30,두산 베어스,10,0,5,12,0,0,승,108,23.1,,4.6,290.0,67.0,997.4,26.0
2015-06-09 19:00,서울,6.9화,18:30,LG 트윈스,7,0,0,9,2,2,패,108,23.1,,4.6,290.0,67.0,997.4,26.0
2015-06-09 19:00,서울,6.9화,18:30,키움 히어로즈,9,1,3,8,3,2,패,108,23.1,,4.6,290.0,67.0,997.4,26.0
2015-06-09 19:00,서울,6.9화,18:30,KIA 타이거즈,10,1,0,6,1,1,승,108,23.1,,4.6,290.0,67.0,997.4,26.0
2015-06-10 19:00,대전,6.10수,18:30,한화 이글스,9,2,2,4,0,0,승,133,29.1,,3.0,200.0,55.0,997.9,32.8
2015-06-10 19:00,대전,6.10수,18:30,삼성 라이온즈,5,1,1,9,0,0,패,133,29.1,,3.0,200.0,55.0,997.9,32.8
2015-06-10 19:00,수원,6.10수,18:30,kt wiz,14,3,1,5,0,0,승,119,25.0,,3.3,270.0,58.0,1002.3,28.3
2015-06-10 19:00,수원,6.10수,18:30,롯데 자이언츠,15,4,0,4,1,1,패,119,25.0,,3.3,270.0,58.0,1002.3,28.3
2015-06-10 19:00,창원,6.10수,18:30,NC 다이노스,10,2,1,8,1,1,승,155,24.0,,3.0,160.0,61.0,1003.9,25.7
2015-06-10 19:00,창원,6.10수,18:30,SK 와이번스,6,1,1,7,0,3,패,155,24.0,,3.0,160.0,61.0,1003.9,25.7
2015-06-10 19:00,서울,6.10수,18:30,두산 베어스,7,1,0,6,1,0,패,108,26.5,,4.6,270.0,54.0,996.1,29.9
2015-06-10 19:00,서울,6.10수,18:30,LG 트윈스,8,1,3,5,1,0,승,108,26.5,,4.6,270.0,54.0,996.1,29.9
2015-06-10 19:00,서울,6.10수,18:30,키움 히어로즈,9,1,1,7,1,0,승,108,26.5,,4.6,270.0,54.0,996.1,29.9
2015-06-10 19:00,서울,6.10수,18:30,KIA 타이거즈,7,0,1,8,0,0,패,108,26.5,,4.6,270.0,54.0,996.1,29.9
2015-06-11 19:00,대전,6.11목,18:30,한화 이글스,9,1,0,8,0,0,승,133,25.6,,1.4,200.0,60.0,992.6,27.6
2015-06-11 19:00,대전,6.11목,18:30,삼성 라이온즈,8,0,2,10,0,1,패,133,25.6,,1.4,200.0,60.0,992.6,27.6
2015-06-11 19:00,수원,6.11목,18:30,kt wiz,16,4,0,9,0,0,승,119,23.5,0.1,1.6,160.0,71.0,995.8,23.6
2015-06-11 19:00,수원,6.11목,18:30,롯데 자이언츠,9,2,1,10,1,2,패,119,23.5,0.1,1.6,160.0,71.0,995.8,23.6
2015-06-11 19:00,서울,6.11목,18:30,두산 베어스,14,1,0,5,1,0,승,108,24.9,0.0,2.2,200.0,63.0,989.6,24.8
2015-06-11 19:00,서울,6.11목,18:30,LG 트윈스,3,0,2,9,2,0,패,108,24.9,0.0,2.2,200.0,63.0,989.6,24.8
2015-06-11 19:00,서울,6.11목,18:30,키움 히어로즈,9,2,0,4,0,1,패,108,24.9,0.0,2.2,200.0,63.0,989.6,24.8
2015-06-11 19:00,서울,6.11목,18:30,KIA 타이거즈,10,1,2,8,1,0,승,108,24.9,0.0,2.2,200.0,63.0,989.6,24.8
