day_text,location,day_text.1,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
2018-04-05 19:00,대구,4.5목,18:30,NC 다이노스,7,1,1,11,0,1,패,143,8.2,,2.1,140.0,84.0,1007.9,9.0
2018-04-06 19:00,서울,4.6금,18:30,LG 트윈스,14,5,0,4,0,1,승,108,4.8,,3.8,270.0,48.0,1000.8,4.9
2018-04-06 19:00,서울,4.6금,18:30,롯데 자이언츠,9,1,0,12,2,0,패,108,4.8,,3.8,270.0,48.0,1000.8,4.9
2018-04-06 19:00,서울,4.6금,18:30,키움 히어로즈,13,1,1,13,0,1,패,108,4.8,,3.8,270.0,48.0,1000.8,4.9
2018-04-06 19:00,서울,4.6금,18:30,KIA 타이거즈,16,1,0,9,0,1,승,108,4.8,,3.8,270.0,48.0,1000.8,4.9
2018-04-07 17:00,대전,4.7토,17:00,한화 이글스,8,0,1,10,1,1,패,133,7.8,,3.7,320.0,33.0,1006.9,10.3
2018-04-07 17:00,대전,4.7토,17:00,kt wiz,10,0,1,9,2,1,승,133,7.8,,3.7,320.0,33.0,1006.9,10.3
2018-04-07 17:00,서울,4.7토,17:00,LG 트윈스,9,1,0,11,3,0,패,108,7.6,,5.3,270.0,36.0,1002.8,11.5
2018-04-07 17:00,서울,4.7토,17:00,롯데 자이언츠,13,2,0,5,0,0,승,108,7.6,,5.3,270.0,36.0,1002.8,11.5
2018-04-07 17:00,서울,4.7토,17:00,키움 히어로즈,10,0,0,6,1,1,패,108,7.6,,5.3,270.0,36.0,1002.8,11.5
2018-04-07 17:00,서울,4.7토,17:00,KIA 타이거즈,9,1,0,6,2,0,승,108,7.6,,5.3,270.0,36.0,1002.8,11.5
2018-04-07 17:00,창원,4.7토,17:00,NC 다이노스,8,1,1,11,0,1,패,155,8.0,,3.9,290.0,22.0,1009.4,7.3
2018-04-07 17:00,창원,4.7토,17:00,두산 베어스,7,1,2,7,0,1,승,155,8.0,,3.9,290.0,22.0,1009.4,7.3
2018-04-07 17:00,대구,4.7토,17:00,삼성 라이온즈,9,0,1,12,0,1,패,143,8.9,,6.1,290.0,20.0,1006.5,12.4
2018-04-07 17:00,대구,4.7토,17:00,SK 와이번스,7,2,1,12,1,3,승,143,8.9,,6.1,290.0,20.0,1006.5,12.4
2018-04-08 14:00,대전,4.8일,14:00,한화 이글스,14,1,2,12,1,0,승,133,12.2,,4.1,180.0,36.0,1006.0,19.1
2018-04-08 14:00,대전,4.8일,14:00,kt wiz,10,2,1,6,0,2,패,133,12.2,,4.1,180.0,36.0,1006.0,19.1
2018-04-08 14:00,서울,4.8일,14:00,LG 트윈스,7,0,0,6,1,4,승,108,7.9,,1.0,90.0,27.0,1004.0,10.2
2018-04-08 14:00,서울,4.8일,14:00,롯데 자이언츠,7,1,1,9,1,1,패,108,7.9,,1.0,90.0,27.0,1004.0,10.2
2018-04-08 14:00,서울,4.8일,14:00,키움 히어로즈,13,1,0,6,0,0,패,108,7.9,,1.0,90.0,27.0,1004.0,10.2
2018-04-08 14:00,서울,4.8일,14:00,KIA 타이거즈,9,2,0,7,1,0,승,108,7.9,,1.0,90.0,27.0,1004.0,10.2
2018-04-08 14:00,창원,4.8일,14:00,NC 다이노스,13,1,1,11,1,2,패,155,11.9,,4.2,140.0,40.0,1012.4,20.3
2018-04-08 14:00,창원,4.8일,14:00,두산 베어스,14,0,1,9,0,0,승,155,11.9,,4.2,140.0,40.0,1012.4,20.3
2018-04-08 14:00,대구,4.8일,14:00,삼성 라이온즈,11,3,1,6,1,0,승,143,12.4,,3.2,270.0,23.0,1008.8,27.4
2018-04-08 14:00,대구,4.8일,14:00,SK 와이번스,10,0,0,4,1,2,패,143,12.4,,3.2,270.0,23.0,1008.8,27.4
2018-04-10 19:00,광주,4.10화,18:30,KIA 타이거즈,8,0,0,4,2,0,패,156,19.9,,4.5,200.0,58.0,1001.8,18.3
2018-04-10 19:00,광주,4.10화,18:30,한화 이글스,7,2,1,8,0,0,승,156,19.9,,4.5,200.0,58.0,1001.8,18.3
2018-04-10 19:00,수원,4.10화,18:30,kt wiz,8,2,1,7,1,1,승,119,19.5,,7.0,200.0,57.0,1002.2,14.7
2018-04-10 19:00,수원,4.10화,18:30,NC 다이노스,5,1,2,10,0,1,패,119,19.5,,7.0,200.0,57.0,1002.2,14.7
2018-04-10 19:00,서울,4.10화,18:30,두산 베어스,12,1,1,7,1,0,승,108,19.2,,5.8,200.0,55.0,994.8,15.2
2018-04-10 19:00,서울,4.10화,18:30,삼성 라이온즈,4,1,0,11,0,4,패,108,19.2,,5.8,200.0,55.0,994.8,15.2
2018-04-10 19:00,서울,4.10화,18:30,키움 히어로즈,6,1,1,11,0,1,패,108,19.2,,5.8,200.0,55.0,994.8,15.2
2018-04-10 19:00,서울,4.10화,18:30,롯데 자이언츠,11,2,0,5,0,0,승,108,19.2,,5.8,200.0,55.0,994.8,15.2
2018-04-10 19:00,인천,4.10화,18:30,SK 와이번스,12,1,1,9,1,2,승,112,17.4,,8.7,200.0,66.0,996.4,13.4
2018-04-10 19:00,인천,4.10화,18:30,LG 트윈스,6,0,1,13,1,1,패,112,17.4,,8.7,200.0,66.0,996.4,13.4
2018-04-11 19:00,광주,4.11수,18:30,KIA 타이거즈,7,1,1,10,1,1,패,156,15.4,,1.9,290.0,42.0,1004.6,15.3
2018-04-11 19:00,광주,4.11수,18:30,한화 이글스,11,0,2,3,0,1,승,156,15.4,,1.9,290.0,42.0,1004.6,15.3
2018-04-11 19:00,수원,4.11수,18:30,kt wiz,21,2,4,7,2,0,승,119,12.2,,2.9,250.0,37.0,1009.2,9.8
2018-04-11 19:00,수원,4.11수,18:30,NC 다이노스,7,3,1,10,1,3,패,119,12.2,,2.9,250.0,37.0,1009.2,9.8
2018-04-11 19:00,서울,4.11수,18:30,두산 베어스,10,1,2,10,1,0,승,108,13.2,,2.9,250.0,28.0,1002.3,10.7
2018-04-11 19:00,서울,4.11수,18:30,삼성 라이온즈,14,2,0,8,0,1,패,108,13.2,,2.9,250.0,28.0,1002.3,10.7
2018-04-11 19:00,서울,4.11수,18:30,키움 히어로즈,2,0,0,11,0,0,패,108,13.2,,2.9,250.0,28.0,1002.3,10.7
2018-04-11 19:00,서울,4.11수,18:30,롯데 자이언츠,17,0,1,7,1,0,승,108,13.2,,2.9,250.0,28.0,1002.3,10.7
2018-04-11 19:00,인천,4.11수,18:30,SK 와이번스,3,0,0,6,3,0,패,112,11.0,,2.9,270.0,39.0,1004.4,9.2
2018-04-11 19:00,인천,4.11수,18:30,LG 트윈스,7,2,0,5,2,0,승,112,11.0,,2.9,270.0,39.0,1004.4,9.2
2018-04-12 19:00,광주,4.12목,18:30,KIA 타이거즈,7,2,1,11,0,1,패,156,16.2,,1.5,290.0,36.0,1011.0,12.8
2018-04-12 19:00,광주,4.12목,18:30,한화 이글스,17,2,0,7,1,0,승,156,16.2,,1.5,290.0,36.0,1011.0,12.8
2018-04-12 19:00,수원,4.12목,18:30,kt wiz,13,4,2,7,0,3,승,119,12.5,,2.8,250.0,45.0,1014.9,10.7
2018-04-12 19:00,수원,4.12목,18:30,NC 다이노스,6,1,0,8,2,1,패,119,12.5,,2.8,250.0,45.0,1014.9,10.7
2018-04-12 19:00,서울,4.12목,18:30,두산 베어스,17,6,0,6,1,0,승,108,15.9,,2.8,320.0,14.0,1008.0,11.9
2018-04-12 19:00,서울,4.12목,18:30,삼성 라이온즈,7,0,0,5,1,0,패,108,15.9,,2.8,320.0,14.0,1008.0,11.9
2018-04-12 19:00,서울,4.12목,18:30,키움 히어로즈,9,1,0,12,0,0,승,108,15.9,,2.8,320.0,14.0,1008.0,11.9
2018-04-12 19:00,서울,4.12목,18:30,롯데 자이언츠,9,0,0,9,0,0,패,108,15.9,,2.8,320.0,14.0,1008.0,11.9
2018-04-12 19:00,인천,4.12목,18:30,SK 와이번스,7,0,2,10,1,2,패,112,15.4,,6.1,360.0,19.0,1009.8,9.5
2018-04-12 19:00,인천,4.12목,18:30,LG 트윈스,9,0,1,7,1,1,승,112,15.4,,6.1,360.0,19.0,1009.8,9.5
2018-04-13 19:00,수원,4.13금,18:30,kt wiz,5,1,1,6,0,1,패,119,18.3,,2.9,140.0,22.0,1015.9,12.3
2018-04-13 19:00,수원,4.13금,18:30,LG 트윈스,3,1,0,6,0,0,승,119,18.3,,2.9,140.0,22.0,1015.9,12.3
2018-04-13 19:00,부산,4.13금,18:30,롯데 자이언츠,11,1,1,11,0,3,승,159,13.0,,5.1,50.0,42.0,1014.4,14.1
2018-04-13 19:00,부산,4.13금,18:30,KIA 타이거즈,4,1,2,10,0,0,패,159,13.0,,5.1,50.0,42.0,1014.4,14.1
2018-04-13 19:00,창원,4.13금,18:30,NC 다이노스,7,0,3,11,0,0,패,155,13.7,,2.4,90.0,35.0,1018.4,10.3
2018-04-13 19:00,창원,4.13금,18:30,SK 와이번스,10,1,1,7,1,2,승,155,13.7,,2.4,90.0,35.0,1018.4,10.3
2018-04-13 19:00,서울,4.13금,18:30,두산 베어스,12,0,0,4,2,0,승,108,16.9,,0.5,20.0,19.0,1009.6,13.1
2018-04-13 19:00,서울,4.13금,18:30,키움 히어로즈,2,0,0,10,0,1,패,108,16.9,,0.5,20.0,19.0,1009.6,13.1
2018-04-13 19:00,대구,4.13금,18:30,삼성 라이온즈,11,0,1,8,0,1,승,143,13.7,,5.2,90.0,33.0,1017.1,13.9
2018-04-13 19:00,대구,4.13금,18:30,한화 이글스,5,0,0,6,0,3,패,143,13.7,,5.2,90.0,33.0,1017.1,13.9
2018-04-14 17:00,수원,4.14토,17:00,kt wiz,6,0,0,9,2,2,패,119,9.1,,3.0,320.0,93.0,1002.4,10.3
2018-04-14 17:00,수원,4.14토,17:00,LG 트윈스,13,2,0,9,1,0,승,119,9.1,,3.0,320.0,93.0,1002.4,10.3
2018-04-14 17:00,창원,4.14토,17:00,NC 다이노스,3,0,0,10,1,0,패,155,10.9,,2.2,230.0,96.0,997.4,12.8
2018-04-14 17:00,창원,4.14토,17:00,SK 와이번스,12,3,0,10,0,0,승,155,10.9,,2.2,230.0,96.0,997.4,12.8
2018-04-14 17:00,서울,4.14토,17:00,두산 베어스,9,2,0,7,0,0,패,108,9.3,,2.4,340.0,81.0,995.9,12.1
2018-04-14 17:00,서울,4.14토,17:00,키움 히어로즈,10,2,0,7,0,0,승,108,9.3,,2.4,340.0,81.0,995.9,12.1
2018-04-14 17:00,대구,4.14토,17:00,삼성 라이온즈,6,1,1,9,0,1,패,143,11.2,,2.4,270.0,94.0,996.3,13.3
2018-04-14 17:00,대구,4.14토,17:00,한화 이글스,17,4,0,7,0,0,승,143,11.2,,2.4,270.0,94.0,996.3,13.3
2018-04-15 14:00,수원,4.15일,14:00,kt wiz,13,0,0,3,2,1,패,119,13.4,,4.7,250.0,49.0,1007.7,21.5
2018-04-15 14:00,수원,4.15일,14:00,LG 트윈스,16,1,0,5,3,0,승,119,13.4,,4.7,250.0,49.0,1007.7,21.5
2018-04-15 14:00,창원,4.15일,14:00,NC 다이노스,12,0,0,7,2,0,패,155,18.6,,2.2,320.0,28.0,1004.7,24.9
2018-04-15 14:00,창원,4.15일,14:00,SK 와이번스,12,0,0,3,1,0,승,155,18.6,,2.2,320.0,28.0,1004.7,24.9
2018-04-15 14:00,서울,4.15일,14:00,두산 베어스,8,0,1,8,0,0,승,108,13.7,,3.7,290.0,50.0,1000.8,22.7
2018-04-15 14:00,서울,4.15일,14:00,키움 히어로즈,4,0,0,12,0,0,패,108,13.7,,3.7,290.0,50.0,1000.8,22.7
2018-04-15 14:00,대구,4.15일,14:00,삼성 라이온즈,11,1,0,2,2,1,패,143,16.7,,4.8,320.0,33.0,1003.4,27.7
2018-04-15 14:00,대구,4.15일,14:00,한화 이글스,10,0,1,4,1,0,승,143,16.7,,4.8,320.0,33.0,1003.4,27.7
2018-04-17 19:00,대전,4.17화,18:30,한화 이글스,12,2,0,9,0,0,승,133,17.2,,1.5,320.0,41.0,1009.2,14.7
2018-04-17 19:00,대전,4.17화,18:30,두산 베어스,7,0,0,9,1,0,패,133,17.2,,1.5,320.0,41.0,1009.2,14.7
2018-04-17 19:00,서울,4.17화,18:30,LG 트윈스,8,1,1,9,0,1,패,108,14.5,,3.1,290.0,31.0,1007.9,13.2
2018-04-17 19:00,서울,4.17화,18:30,KIA 타이거즈,11,0,2,6,1,2,승,108,14.5,,3.1,290.0,31.0,1007.9,13.2
2018-04-17 19:00,창원,4.17화,18:30,NC 다이노스,9,1,0,9,2,0,승,155,13.4,,2.7,180.0,84.0,1013.8,12.0
2018-04-17 19:00,창원,4.17화,18:30,키움 히어로즈,8,0,0,11,0,0,패,155,13.4,,2.7,180.0,84.0,1013.8,12.0
2018-04-17 19:00,인천,4.17화,18:30,SK 와이번스,17,4,5,12,1,1,승,112,12.2,,2.1,360.0,42.0,1010.3,10.6
2018-04-17 19:00,인천,4.17화,18:30,kt wiz,11,0,0,6,0,1,패,112,12.2,,2.1,360.0,42.0,1010.3,10.6
2018-04-17 19:00,대구,4.17화,18:30,삼성 라이온즈,13,1,3,11,1,2,승,143,19.0,,1.3,180.0,26.0,1010.0,16.7
2018-04-17 19:00,대구,4.17화,18:30,롯데 자이언츠,11,2,0,9,1,2,패,143,19.0,,1.3,180.0,26.0,1010.0,16.7
2018-04-18 19:00,대전,4.18수,18:30,한화 이글스,13,1,1,12,1,1,패,133,16.8,,1.6,200.0,43.0,1007.5,14.6
2018-04-18 19:00,대전,4.18수,18:30,두산 베어스,7,0,1,12,0,0,승,133,16.8,,1.6,200.0,43.0,1007.5,14.6
2018-04-18 19:00,서울,4.18수,18:30,LG 트윈스,10,0,1,6,1,0,패,108,14.7,,2.4,290.0,40.0,1005.7,12.9
2018-04-18 19:00,서울,4.18수,18:30,KIA 타이거즈,8,0,1,4,0,1,승,108,14.7,,2.4,290.0,40.0,1005.7,12.9
2018-04-18 19:00,창원,4.18수,18:30,NC 다이노스,2,0,0,8,0,0,승,155,15.6,,1.4,250.0,51.0,1010.9,12.7
2018-04-18 19:00,창원,4.18수,18:30,키움 히어로즈,2,0,0,9,0,0,패,155,15.6,,1.4,250.0,51.0,1010.9,12.7
2018-04-18 19:00,인천,4.18수,18:30,SK 와이번스,13,4,0,6,2,0,승,112,11.9,,2.5,290.0,44.0,1008.2,10.0
2018-04-18 19:00,인천,4.18수,18:30,kt wiz,9,0,0,7,4,1,패,112,11.9,,2.5,290.0,44.0,1008.2,10.0
2018-04-18 19:00,대구,4.18수,18:30,삼성 라이온즈,15,3,1,17,2,0,패,143,22.0,,1.7,320.0,20.0,1007.2,18.9
2018-04-18 19:00,대구,4.18수,18:30,롯데 자이언츠,13,4,0,12,1,1,승,143,22.0,,1.7,320.0,20.0,1007.2,18.9
2018-04-19 19:00,대전,4.19목,18:30,한화 이글스,7,0,1,10,0,0,패,133,18.7,,1.0,140.0,32.0,1009.6,15.4
2018-04-19 19:00,대전,4.19목,18:30,두산 베어스,11,0,0,8,0,0,승,133,18.7,,1.0,140.0,32.0,1009.6,15.4
2018-04-19 19:00,서울,4.19목,18:30,LG 트윈스,8,1,0,7,0,0,패,108,17.4,,2.2,290.0,34.0,1007.4,15.3
2018-04-19 19:00,서울,4.19목,18:30,KIA 타이거즈,12,2,0,3,0,1,승,108,17.4,,2.2,290.0,34.0,1007.4,15.3
2018-04-19 19:00,창원,4.19목,18:30,NC 다이노스,6,1,1,9,3,1,패,155,16.9,,2.2,160.0,45.0,1011.5,14.0
2018-04-19 19:00,창원,4.19목,18:30,키움 히어로즈,11,1,1,10,1,0,승,155,16.9,,2.2,160.0,45.0,1011.5,14.0
2018-04-19 19:00,인천,4.19목,18:30,SK 와이번스,7,2,1,12,0,0,승,112,12.4,,3.2,270.0,57.0,1009.6,11.2
2018-04-19 19:00,인천,4.19목,18:30,kt wiz,13,2,3,8,0,0,패,112,12.4,,3.2,270.0,57.0,1009.6,11.2
2018-04-19 19:00,대구,4.19목,18:30,삼성 라이온즈,13,0,2,6,4,0,승,143,23.9,,2.5,320.0,11.0,1008.8,20.2
2018-04-19 19:00,대구,4.19목,18:30,롯데 자이언츠,8,0,0,7,1,3,패,143,23.9,,2.5,320.0,11.0,1008.8,20.2
2018-04-20 19:00,광주,4.20금,18:30,KIA 타이거즈,7,1,0,5,3,0,패,156,22.8,,2.3,200.0,45.0,1010.3,21.4
2018-04-20 19:00,광주,4.20금,18:30,두산 베어스,10,1,1,8,1,1,승,156,22.8,,2.3,200.0,45.0,1010.3,21.4
2018-04-20 19:00,수원,4.20금,18:30,kt wiz,12,1,1,4,0,0,승,119,20.1,,0.9,290.0,43.0,1014.2,15.9
2018-04-20 19:00,수원,4.20금,18:30,삼성 라이온즈,11,2,0,6,2,1,패,119,20.1,,0.9,290.0,43.0,1014.2,15.9
2018-04-20 19:00,서울,4.20금,18:30,LG 트윈스,14,3,0,6,1,2,승,108,22.9,,1.8,270.0,35.0,1007.7,19.2
2018-04-20 19:00,서울,4.20금,18:30,NC 다이노스,8,1,0,3,2,0,패,108,22.9,,1.8,270.0,35.0,1007.7,19.2
2018-04-20 19:00,서울,4.20금,18:30,키움 히어로즈,13,2,0,7,2,0,승,108,22.9,,1.8,270.0,35.0,1007.7,19.2
2018-04-20 19:00,서울,4.20금,18:30,한화 이글스,8,0,0,5,0,1,패,108,22.9,,1.8,270.0,35.0,1007.7,19.2
2018-04-20 19:00,인천,4.20금,18:30,SK 와이번스,7,1,1,11,0,0,패,112,18.8,,2.1,290.0,49.0,1010.1,15.2
2018-04-20 19:00,인천,4.20금,18:30,롯데 자이언츠,12,2,0,8,2,0,승,112,18.8,,2.1,290.0,49.0,1010.1,15.2
2018-04-21 17:00,광주,4.21토,17:00,KIA 타이거즈,9,1,0,6,2,0,패,156,26.3,,3.4,180.0,25.0,1008.4,33.1
2018-04-21 17:00,광주,4.21토,17:00,두산 베어스,13,2,0,7,0,1,승,156,26.3,,3.4,180.0,25.0,1008.4,33.1
2018-04-21 17:00,수원,4.21토,17:00,kt wiz,7,0,2,7,1,0,패,119,22.2,,3.5,290.0,18.0,1013.4,19.9
2018-04-21 17:00,수원,4.21토,17:00,삼성 라이온즈,9,1,1,4,2,1,승,119,22.2,,3.5,290.0,18.0,1013.4,19.9
2018-04-21 17:00,서울,4.21토,17:00,LG 트윈스,12,1,0,11,0,1,승,108,23.2,,3.6,290.0,12.0,1007.1,26.7
2018-04-21 17:00,서울,4.21토,17:00,NC 다이노스,5,2,1,10,0,0,패,108,23.2,,3.6,290.0,12.0,1007.1,26.7
2018-04-21 17:00,서울,4.21토,17:00,키움 히어로즈,9,0,1,8,1,0,승,108,23.2,,3.6,290.0,12.0,1007.1,26.7
2018-04-21 17:00,서울,4.21토,17:00,한화 이글스,8,1,1,4,2,0,패,108,23.2,,3.6,290.0,12.0,1007.1,26.7
2018-04-21 17:00,인천,4.21토,17:00,SK 와이번스,9,1,0,8,0,0,패,112,20.4,,3.0,250.0,22.0,1009.4,22.2
2018-04-21 17:00,인천,4.21토,17:00,롯데 자이언츠,8,2,0,10,1,1,승,112,20.4,,3.0,250.0,22.0,1009.4,22.2
2018-04-22 14:00,광주,4.22일,14:00,KIA 타이거즈,22,3,0,4,2,2,승,156,23.6,,4.4,160.0,75.0,1007.5,30.4
2018-04-22 14:00,광주,4.22일,14:00,두산 베어스,10,0,0,7,0,2,패,156,23.6,,4.4,160.0,75.0,1007.5,30.4
2018-04-22 14:00,수원,4.22일,14:00,kt wiz,11,2,1,12,0,2,승,119,19.0,0.0,2.0,200.0,61.0,1013.8,18.5
2018-04-22 14:00,수원,4.22일,14:00,삼성 라이온즈,8,0,3,8,1,1,패,119,19.0,0.0,2.0,200.0,61.0,1013.8,18.5
2018-04-22 14:00,서울,4.22일,14:00,LG 트윈스,9,3,1,6,2,0,승,108,20.7,0.0,1.5,360.0,32.0,1007.2,22.2
2018-04-22 14:00,서울,4.22일,14:00,NC 다이노스,13,1,0,4,1,1,패,108,20.7,0.0,1.5,360.0,32.0,1007.2,22.2
2018-04-22 14:00,서울,4.22일,14:00,키움 히어로즈,15,2,0,7,0,0,승,108,20.7,0.0,1.5,360.0,32.0,1007.2,22.2
2018-04-22 14:00,서울,4.22일,14:00,한화 이글스,5,0,1,8,2,1,패,108,20.7,0.0,1.5,360.0,32.0,1007.2,22.2
2018-04-22 14:00,인천,4.22일,14:00,SK 와이번스,13,2,0,7,3,0,승,112,18.8,0.0,4.3,110.0,49.0,1009.4,17.5
2018-04-22 14:00,인천,4.22일,14:00,롯데 자이언츠,9,0,2,9,1,0,패,112,18.8,0.0,4.3,110.0,49.0,1009.4,17.5
2018-04-24 19:00,부산,4.24화,18:30,롯데 자이언츠,17,4,0,6,2,2,승,159,11.8,,5.3,50.0,78.0,1000.8,12.8
2018-04-24 19:00,부산,4.24화,18:30,kt wiz,10,2,0,13,0,1,패,159,11.8,,5.3,50.0,78.0,1000.8,12.8
2018-04-24 19:00,창원,4.24화,18:30,NC 다이노스,5,0,0,9,1,1,패,155,13.9,,2.8,50.0,77.0,1004.7,12.6
2018-04-24 19:00,창원,4.24화,18:30,삼성 라이온즈,7,1,2,7,1,0,승,155,13.9,,2.8,50.0,77.0,1004.7,12.6
2018-04-24 19:00,서울,4.24화,18:30,두산 베어스,11,3,1,10,1,0,승,108,13.3,,1.2,90.0,37.0,1001.6,10.7
2018-04-24 19:00,서울,4.24화,18:30,SK 와이번스,13,1,3,7,0,1,패,108,13.3,,1.2,90.0,37.0,1001.6,10.7
2018-04-24 19:00,서울,4.24화,18:30,키움 히어로즈,7,0,0,4,3,1,패,108,13.3,,1.2,90.0,37.0,1001.6,10.7
2018-04-24 19:00,서울,4.24화,18:30,LG 트윈스,10,2,0,3,2,2,승,108,13.3,,1.2,90.0,37.0,1001.6,10.7
2018-04-25 19:00,대전,4.25수,18:30,한화 이글스,6,1,0,7,0,1,승,133,18.6,,1.2,340.0,31.0,1004.0,16.7
2018-04-25 19:00,대전,4.25수,18:30,KIA 타이거즈,7,0,0,8,0,1,패,133,18.6,,1.2,340.0,31.0,1004.0,16.7
2018-04-25 19:00,부산,4.25수,18:30,롯데 자이언츠,16,1,1,4,1,0,승,159,13.9,,1.9,110.0,50.0,1005.1,12.8
2018-04-25 19:00,부산,4.25수,18:30,kt wiz,12,1,0,8,0,1,패,159,13.9,,1.9,110.0,50.0,1005.1,12.8
2018-04-25 19:00,창원,4.25수,18:30,NC 다이노스,13,1,0,7,1,0,승,155,13.7,,1.5,180.0,69.0,1008.9,12.7
