day_text,location,day,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
2013-04-13 17:00,부산,4.13토,17:00,롯데 자이언츠,12,0,0,9,0,2,패,159,14.5,,10.7,250.0,45.0,1005.2,16.7
2013-04-13 17:00,부산,4.13토,17:00,두산 베어스,6,0,2,3,0,1,승,159,14.5,,10.7,250.0,45.0,1005.2,16.7
2013-04-13 17:00,인천,4.13토,17:00,SK 와이번스,2,0,0,4,0,1,패,112,14.7,,6.5,200.0,39.0,998.6,16.3
2013-04-13 17:00,인천,4.13토,17:00,NC 다이노스,5,1,0,3,1,0,승,112,14.7,,6.5,200.0,39.0,998.6,16.3
2013-04-13 17:00,대구,4.13토,17:00,삼성 라이온즈,19,3,1,8,0,1,승,143,21.3,,2.6,250.0,14.0,1002.5,26.2
2013-04-13 17:00,대구,4.13토,17:00,키움 히어로즈,8,1,2,9,1,0,패,143,21.3,,2.6,250.0,14.0,1002.5,26.2
2013-04-14 14:00,서울,4.14일,14:00,LG 트윈스,9,2,0,5,2,0,승,108,9.7,,7.1,320.0,14.0,998.0,20.6
2013-04-14 14:00,서울,4.14일,14:00,한화 이글스,5,0,0,7,2,1,패,108,9.7,,7.1,320.0,14.0,998.0,20.6
2013-04-14 14:00,부산,4.14일,14:00,롯데 자이언츠,15,1,1,8,0,1,패,159,14.9,1.5,10.1,230.0,75.0,996.7,15.2
2013-04-14 14:00,부산,4.14일,14:00,두산 베어스,8,2,5,5,0,1,승,159,14.9,1.5,10.1,230.0,75.0,996.7,15.2
2013-04-14 14:00,인천,4.14일,14:00,SK 와이번스,8,1,0,7,0,0,패,112,8.6,,10.4,340.0,27.0,1000.7,19.8
2013-04-14 14:00,인천,4.14일,14:00,NC 다이노스,7,1,0,9,0,2,승,112,8.6,,10.4,340.0,27.0,1000.7,19.8
2013-04-14 14:00,대구,4.14일,14:00,삼성 라이온즈,19,2,0,7,1,0,승,143,19.9,,3.6,320.0,36.0,997.0,23.7
2013-04-14 14:00,대구,4.14일,14:00,키움 히어로즈,9,2,0,8,0,0,패,143,19.9,,3.6,320.0,36.0,997.0,23.7
2013-04-16 19:00,서울,4.16화,18:30,LG 트윈스,8,0,4,6,0,0,패,108,13.5,,4.8,230.0,78.0,993.6,13.2
2013-04-16 19:00,서울,4.16화,18:30,KIA 타이거즈,8,0,0,11,1,0,승,108,13.5,,4.8,230.0,78.0,993.6,13.2
2013-04-16 19:00,서울,4.16화,18:30,키움 히어로즈,9,2,1,0,1,0,승,108,13.5,,4.8,230.0,78.0,993.6,13.2
2013-04-16 19:00,서울,4.16화,18:30,롯데 자이언츠,9,0,0,6,1,1,패,108,13.5,,4.8,230.0,78.0,993.6,13.2
2013-04-16 19:00,창원,4.16화,18:30,NC 다이노스,7,0,2,15,0,3,패,155,18.0,,2.2,180.0,77.0,1002.2,17.5
2013-04-16 19:00,창원,4.16화,18:30,한화 이글스,10,1,1,2,2,1,승,155,18.0,,2.2,180.0,77.0,1002.2,17.5
2013-04-16 19:00,인천,4.16화,18:30,SK 와이번스,12,1,4,10,0,0,승,112,9.6,,4.2,250.0,99.0,996.0,10.1
2013-04-16 19:00,인천,4.16화,18:30,삼성 라이온즈,7,0,0,6,1,0,패,112,9.6,,4.2,250.0,99.0,996.0,10.1
2013-04-17 19:00,서울,4.17수,18:30,LG 트윈스,9,0,6,5,0,1,패,108,15.7,,2.3,110.0,59.0,997.3,15.7
2013-04-17 19:00,서울,4.17수,18:30,KIA 타이거즈,13,1,3,3,1,0,승,108,15.7,,2.3,110.0,59.0,997.3,15.7
2013-04-17 19:00,서울,4.17수,18:30,키움 히어로즈,8,1,2,10,0,0,승,108,15.7,,2.3,110.0,59.0,997.3,15.7
2013-04-17 19:00,서울,4.17수,18:30,롯데 자이언츠,5,0,0,2,1,1,패,108,15.7,,2.3,110.0,59.0,997.3,15.7
2013-04-17 19:00,창원,4.17수,18:30,NC 다이노스,10,0,3,8,0,2,패,155,13.1,,1.9,50.0,70.0,1006.0,13.2
2013-04-17 19:00,창원,4.17수,18:30,한화 이글스,9,0,0,8,1,1,승,155,13.1,,1.9,50.0,70.0,1006.0,13.2
2013-04-17 19:00,인천,4.17수,18:30,SK 와이번스,10,0,2,11,0,2,패,112,14.9,,3.3,230.0,75.0,998.6,13.8
2013-04-17 19:00,인천,4.17수,18:30,삼성 라이온즈,10,1,1,6,0,1,승,112,14.9,,3.3,230.0,75.0,998.6,13.8
2013-04-18 18:00,인천,4.18목,18:15,SK 와이번스,12,2,0,8,0,0,승,112,12.6,,8.6,340.0,36.0,1002.5,14.3
2013-04-18 18:00,인천,4.18목,18:15,삼성 라이온즈,13,0,2,4,4,0,패,112,12.6,,8.6,340.0,36.0,1002.5,14.3
2013-04-18 19:00,서울,4.18목,18:30,LG 트윈스,19,0,3,8,0,2,승,108,12.9,,4.8,270.0,16.0,1001.0,11.9
2013-04-18 19:00,서울,4.18목,18:30,KIA 타이거즈,17,2,2,8,2,2,패,108,12.9,,4.8,270.0,16.0,1001.0,11.9
2013-04-18 19:00,서울,4.18목,18:30,키움 히어로즈,25,1,0,7,3,0,승,108,12.9,,4.8,270.0,16.0,1001.0,11.9
2013-04-18 19:00,서울,4.18목,18:30,롯데 자이언츠,8,0,0,7,3,0,패,108,12.9,,4.8,270.0,16.0,1001.0,11.9
2013-04-18 19:00,창원,4.18목,18:30,NC 다이노스,8,0,0,7,0,2,패,155,15.9,,0.4,0.0,69.0,1003.9,15.1
2013-04-18 19:00,창원,4.18목,18:30,한화 이글스,8,2,0,6,0,0,승,155,15.9,,0.4,0.0,69.0,1003.9,15.1
2013-04-19 19:00,대전,4.19금,18:30,한화 이글스,9,0,0,10,1,1,패,133,13.8,,3.0,340.0,30.0,1006.9,15.2
2013-04-19 19:00,대전,4.19금,18:30,두산 베어스,15,0,2,3,0,0,승,133,13.8,,3.0,340.0,30.0,1006.9,15.2
2013-04-19 19:00,광주,4.19금,18:30,KIA 타이거즈,5,1,1,3,0,0,승,156,12.1,,3.4,250.0,39.0,1007.7,15.4
2013-04-19 19:00,광주,4.19금,18:30,SK 와이번스,9,0,1,14,1,0,패,156,12.1,,3.4,250.0,39.0,1007.7,15.4
2013-04-19 19:00,부산,4.19금,18:30,롯데 자이언츠,6,0,3,8,0,0,승,159,9.3,,4.6,70.0,48.0,1009.0,11.1
2013-04-19 19:00,부산,4.19금,18:30,삼성 라이온즈,12,2,3,4,1,0,패,159,9.3,,4.6,70.0,48.0,1009.0,11.1
2013-04-19 19:00,창원,4.19금,18:30,NC 다이노스,2,0,1,1,3,0,패,155,10.3,,4.4,140.0,46.0,1012.5,9.7
2013-04-19 19:00,창원,4.19금,18:30,키움 히어로즈,4,1,3,6,1,0,승,155,10.3,,4.4,140.0,46.0,1012.5,9.7
2013-04-21 14:00,대전,4.21일,14:00,한화 이글스,6,0,1,4,2,0,승,133,14.6,,4.0,340.0,29.0,1010.7,26.8
2013-04-21 14:00,대전,4.21일,14:00,두산 베어스,6,0,2,1,2,1,패,133,14.6,,4.0,340.0,29.0,1010.7,26.8
2013-04-21 14:00,광주,4.21일,14:00,KIA 타이거즈,12,5,1,9,0,0,승,156,15.3,,5.9,20.0,24.0,1010.4,26.9
2013-04-21 14:00,광주,4.21일,14:00,SK 와이번스,4,0,0,5,1,0,패,156,15.3,,5.9,20.0,24.0,1010.4,26.9
2013-04-21 14:00,부산,4.21일,14:00,롯데 자이언츠,10,1,2,12,2,1,패,159,15.7,,2.4,110.0,44.0,1008.3,29.4
2013-04-21 14:00,부산,4.21일,14:00,삼성 라이온즈,10,0,0,9,1,1,승,159,15.7,,2.4,110.0,44.0,1008.3,29.4
2013-04-21 14:00,창원,4.21일,14:00,NC 다이노스,7,1,0,4,2,0,패,155,15.2,,2.9,340.0,22.0,1012.1,27.0
2013-04-21 14:00,창원,4.21일,14:00,키움 히어로즈,12,1,0,7,2,0,승,155,15.2,,2.9,340.0,22.0,1012.1,27.0
2013-04-24 19:00,광주,4.24수,18:30,KIA 타이거즈,13,1,6,12,0,1,무,156,14.2,,1.6,270.0,59.0,1002.9,14.0
2013-04-24 19:00,광주,4.24수,18:30,NC 다이노스,13,0,4,10,0,1,무,156,14.2,,1.6,270.0,59.0,1002.9,14.0
2013-04-24 19:00,서울,4.24수,18:30,두산 베어스,8,0,1,6,1,0,패,108,13.2,,4.8,270.0,57.0,999.3,13.4
2013-04-24 19:00,서울,4.24수,18:30,키움 히어로즈,13,1,2,9,1,0,승,108,13.2,,4.8,270.0,57.0,999.3,13.4
2013-04-24 19:00,인천,4.24수,18:30,SK 와이번스,13,3,2,6,1,0,패,112,9.5,,2.7,250.0,89.0,1001.5,10.6
2013-04-24 19:00,인천,4.24수,18:30,롯데 자이언츠,8,0,1,4,0,0,승,112,9.5,,2.7,250.0,89.0,1001.5,10.6
2013-04-24 19:00,대구,4.24수,18:30,삼성 라이온즈,7,0,2,9,1,0,승,143,19.2,,3.0,290.0,26.0,1001.4,14.3
2013-04-24 19:00,대구,4.24수,18:30,LG 트윈스,10,0,3,13,0,0,패,143,19.2,,3.0,290.0,26.0,1001.4,14.3
2013-04-25 19:00,광주,4.25목,18:30,KIA 타이거즈,19,1,2,6,2,1,승,156,12.9,,2.7,270.0,60.0,1001.3,12.0
2013-04-25 19:00,광주,4.25목,18:30,NC 다이노스,10,1,1,7,1,0,패,156,12.9,,2.7,270.0,60.0,1001.3,12.0
2013-04-25 19:00,서울,4.25목,18:30,두산 베어스,8,0,6,6,1,3,승,108,9.4,,3.5,250.0,79.0,997.1,10.5
2013-04-25 19:00,서울,4.25목,18:30,키움 히어로즈,8,1,2,6,3,1,패,108,9.4,,3.5,250.0,79.0,997.1,10.5
2013-04-25 19:00,인천,4.25목,18:30,SK 와이번스,5,0,0,12,1,2,패,112,8.0,,3.6,270.0,99.0,999.3,9.7
2013-04-25 19:00,인천,4.25목,18:30,롯데 자이언츠,9,0,0,4,2,0,승,112,8.0,,3.6,270.0,99.0,999.3,9.7
2013-04-25 19:00,대구,4.25목,18:30,삼성 라이온즈,6,0,2,9,0,0,승,143,16.0,,4.4,270.0,34.0,999.1,12.1
2013-04-25 19:00,대구,4.25목,18:30,LG 트윈스,9,0,0,12,0,2,패,143,16.0,,4.4,270.0,34.0,999.1,12.1
2013-04-26 19:00,대전,4.26금,18:30,한화 이글스,3,0,2,10,0,0,패,133,14.5,,3.9,290.0,35.0,1002.8,12.6
2013-04-26 19:00,대전,4.26금,18:30,SK 와이번스,5,1,3,6,0,0,승,133,14.5,,3.9,290.0,35.0,1002.8,12.6
2013-04-26 19:00,부산,4.26금,18:30,롯데 자이언츠,11,0,2,4,0,1,패,159,16.5,,7.0,290.0,20.0,1001.2,15.1
2013-04-26 19:00,부산,4.26금,18:30,LG 트윈스,11,1,0,4,0,3,승,159,16.5,,7.0,290.0,20.0,1001.2,15.1
2013-04-26 19:00,서울,4.26금,18:30,두산 베어스,10,1,6,9,0,1,승,108,13.6,,3.7,270.0,46.0,999.2,12.4
2013-04-26 19:00,서울,4.26금,18:30,NC 다이노스,8,2,2,8,1,2,패,108,13.6,,3.7,270.0,46.0,999.2,12.4
2013-04-26 19:00,대구,4.26금,18:30,삼성 라이온즈,9,0,0,8,1,0,승,143,16.7,,3.3,290.0,21.0,1002.5,14.1
2013-04-26 19:00,대구,4.26금,18:30,KIA 타이거즈,4,0,0,2,0,0,패,143,16.7,,3.3,290.0,21.0,1002.5,14.1
2013-04-27 17:00,대전,4.27토,17:00,한화 이글스,7,0,0,6,1,0,패,133,11.9,,3.4,200.0,68.0,1010.7,16.0
2013-04-27 17:00,대전,4.27토,17:00,SK 와이번스,9,1,0,9,0,2,승,133,11.9,,3.4,200.0,68.0,1010.7,16.0
2013-04-27 17:00,부산,4.27토,17:00,롯데 자이언츠,5,0,2,4,0,1,승,159,16.5,,5.1,250.0,41.0,1008.4,19.2
2013-04-27 17:00,부산,4.27토,17:00,LG 트윈스,6,0,1,7,0,1,패,159,16.5,,5.1,250.0,41.0,1008.4,19.2
2013-04-27 17:00,서울,4.27토,17:00,두산 베어스,10,4,0,13,0,0,승,108,14.8,,5.8,230.0,39.0,1007.0,21.7
2013-04-27 17:00,서울,4.27토,17:00,NC 다이노스,10,1,2,7,2,0,패,108,14.8,,5.8,230.0,39.0,1007.0,21.7
2013-04-27 17:00,대구,4.27토,17:00,삼성 라이온즈,5,0,1,11,0,1,패,143,17.9,,4.0,270.0,25.0,1009.8,19.4
2013-04-27 17:00,대구,4.27토,17:00,KIA 타이거즈,7,1,2,7,2,0,승,143,17.9,,4.0,270.0,25.0,1009.8,19.4
2013-04-28 14:00,대전,4.28일,14:00,한화 이글스,13,0,0,13,0,0,무,133,23.1,,2.4,230.0,41.0,1008.5,34.4
2013-04-28 14:00,대전,4.28일,14:00,SK 와이번스,6,1,2,12,0,1,무,133,23.1,,2.4,230.0,41.0,1008.5,34.4
2013-04-28 14:00,부산,4.28일,14:00,롯데 자이언츠,2,0,0,5,1,3,패,159,18.8,,5.3,200.0,43.0,1012.0,35.1
2013-04-28 14:00,부산,4.28일,14:00,LG 트윈스,7,0,2,4,0,0,승,159,18.8,,5.3,200.0,43.0,1012.0,35.1
2013-04-28 14:00,서울,4.28일,14:00,두산 베어스,9,0,3,8,4,0,승,108,20.7,,4.4,200.0,42.0,1006.2,26.4
2013-04-28 14:00,서울,4.28일,14:00,NC 다이노스,6,0,0,6,0,1,패,108,20.7,,4.4,200.0,42.0,1006.2,26.4
2013-04-28 14:00,대구,4.28일,14:00,삼성 라이온즈,8,0,1,2,0,0,승,143,23.0,,2.7,270.0,24.0,1010.9,37.9
2013-04-28 14:00,대구,4.28일,14:00,KIA 타이거즈,8,0,3,10,1,1,패,143,23.0,,2.7,270.0,24.0,1010.9,37.9
2013-04-30 19:00,광주,4.30화,18:30,KIA 타이거즈,8,1,0,5,1,1,승,156,15.7,,1.5,290.0,41.0,999.8,14.0
2013-04-30 19:00,광주,4.30화,18:30,두산 베어스,11,0,2,6,1,1,패,156,15.7,,1.5,290.0,41.0,999.8,14.0
2013-04-30 19:00,서울,4.30화,18:30,LG 트윈스,7,1,1,11,2,0,패,108,15.2,,2.7,270.0,41.0,996.4,15.1
2013-04-30 19:00,서울,4.30화,18:30,NC 다이노스,4,0,0,5,1,0,승,108,15.2,,2.7,270.0,41.0,996.4,15.1
2013-04-30 19:00,서울,4.30화,18:30,키움 히어로즈,8,0,1,8,1,0,승,108,15.2,,2.7,270.0,41.0,996.4,15.1
2013-04-30 19:00,서울,4.30화,18:30,삼성 라이온즈,4,0,0,6,1,0,패,108,15.2,,2.7,270.0,41.0,996.4,15.1
2013-04-30 19:00,부산,4.30화,18:30,롯데 자이언츠,6,0,0,4,0,3,패,159,16.5,,5.9,250.0,28.0,997.8,13.2
2013-04-30 19:00,부산,4.30화,18:30,한화 이글스,15,0,0,2,1,1,승,159,16.5,,5.9,250.0,28.0,997.8,13.2
2013-05-01 19:00,광주,5.1수,18:30,KIA 타이거즈,14,0,1,4,0,0,승,156,15.0,,6.0,200.0,60.0,1001.6,17.7
2013-05-01 19:00,광주,5.1수,18:30,두산 베어스,8,0,1,2,1,0,패,156,15.0,,6.0,200.0,60.0,1001.6,17.7
2013-05-01 19:00,서울,5.1수,18:30,LG 트윈스,10,0,0,5,0,0,패,108,13.9,,3.3,290.0,55.0,999.6,13.9
2013-05-01 19:00,서울,5.1수,18:30,NC 다이노스,12,2,3,5,0,0,승,108,13.9,,3.3,290.0,55.0,999.6,13.9
2013-05-01 19:00,서울,5.1수,18:30,키움 히어로즈,10,4,1,5,1,2,승,108,13.9,,3.3,290.0,55.0,999.6,13.9
2013-05-01 19:00,서울,5.1수,18:30,삼성 라이온즈,11,1,0,7,0,0,패,108,13.9,,3.3,290.0,55.0,999.6,13.9
2013-05-01 19:00,부산,5.1수,18:30,롯데 자이언츠,10,0,4,9,0,3,승,159,10.9,,4.4,70.0,61.0,1003.3,11.5
2013-05-01 19:00,부산,5.1수,18:30,한화 이글스,6,0,3,9,1,1,패,159,10.9,,4.4,70.0,61.0,1003.3,11.5
2013-05-02 19:00,광주,5.2목,18:30,KIA 타이거즈,6,0,0,6,2,1,패,156,15.5,,1.5,340.0,47.0,1004.2,16.6
2013-05-02 19:00,광주,5.2목,18:30,두산 베어스,9,0,4,4,1,1,승,156,15.5,,1.5,340.0,47.0,1004.2,16.6
2013-05-02 19:00,서울,5.2목,18:30,LG 트윈스,3,0,0,8,0,1,패,108,14.3,,1.3,110.0,53.0,1001.7,13.6
2013-05-02 19:00,서울,5.2목,18:30,NC 다이노스,10,1,1,7,2,0,승,108,14.3,,1.3,110.0,53.0,1001.7,13.6
