day_text,location,day,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
2017-04-02 14:00,서울,4.2일,14:00,LG 트윈스,10,1,1,9,0,1,승,108,15.0,,5.0,250.0,29.0,1007.6,35.0
2017-04-02 14:00,서울,4.2일,14:00,키움 히어로즈,3,0,1,6,0,1,패,108,15.0,,5.0,250.0,29.0,1007.6,35.0
2017-04-02 14:00,부산,4.2일,14:00,롯데 자이언츠,13,5,1,10,1,1,승,159,13.6,,4.5,180.0,47.0,1009.3,23.5
2017-04-02 14:00,부산,4.2일,14:00,NC 다이노스,4,0,2,10,1,0,패,159,13.6,,4.5,180.0,47.0,1009.3,23.5
2017-04-04 19:00,창원,4.4화,18:30,NC 다이노스,3,0,0,10,0,1,패,155,15.3,,2.0,200.0,35.0,1018.1,13.8
2017-04-04 19:00,창원,4.4화,18:30,한화 이글스,10,1,0,5,2,1,승,155,15.3,,2.0,200.0,35.0,1018.1,13.8
2017-04-04 19:00,인천,4.4화,18:30,SK 와이번스,5,0,0,10,2,1,패,112,13.7,,1.4,230.0,52.0,1013.8,12.4
2017-04-04 19:00,인천,4.4화,18:30,KIA 타이거즈,6,0,1,4,1,0,승,112,13.7,,1.4,230.0,52.0,1013.8,12.4
2017-04-04 19:00,대구,4.4화,18:30,삼성 라이온즈,7,0,0,12,0,2,패,143,20.4,,2.1,250.0,23.0,1014.3,15.8
2017-04-04 19:00,대구,4.4화,18:30,LG 트윈스,16,0,2,5,0,1,승,143,20.4,,2.1,250.0,23.0,1014.3,15.8
2017-04-04 19:00,서울,4.4화,18:30,키움 히어로즈,9,1,0,5,1,0,패,108,15.6,,3.2,250.0,30.0,1011.8,14.0
2017-04-04 19:00,서울,4.4화,18:30,롯데 자이언츠,9,2,1,7,1,0,승,108,15.6,,3.2,250.0,30.0,1011.8,14.0
2017-04-04 19:00,서울,4.4화,19:00,두산 베어스,8,0,3,4,1,1,승,108,15.6,,3.2,250.0,30.0,1011.8,14.0
2017-04-04 19:00,서울,4.4화,19:00,kt wiz,3,0,0,7,0,0,패,108,15.6,,3.2,250.0,30.0,1011.8,14.0
2017-04-06 19:00,창원,4.6목,18:30,NC 다이노스,11,0,0,8,3,1,승,155,15.1,,1.0,180.0,95.0,1006.3,15.1
2017-04-06 19:00,창원,4.6목,18:30,한화 이글스,8,1,0,7,2,1,패,155,15.1,,1.0,180.0,95.0,1006.3,15.1
2017-04-06 19:00,서울,4.6목,18:30,두산 베어스,7,1,0,11,0,0,패,108,10.4,,1.7,270.0,84.0,1002.1,11.0
2017-04-06 19:00,서울,4.6목,18:30,kt wiz,8,1,1,10,1,0,승,108,10.4,,1.7,270.0,84.0,1002.1,11.0
2017-04-06 19:00,서울,4.6목,18:30,키움 히어로즈,8,2,0,5,0,0,패,108,10.4,,1.7,270.0,84.0,1002.1,11.0
2017-04-06 19:00,서울,4.6목,18:30,롯데 자이언츠,17,2,0,7,0,0,승,108,10.4,,1.7,270.0,84.0,1002.1,11.0
2017-04-06 19:00,인천,4.6목,18:30,SK 와이번스,8,2,2,5,0,0,패,112,8.5,,1.9,230.0,96.0,1004.1,10.0
2017-04-06 19:00,인천,4.6목,18:30,KIA 타이거즈,10,0,3,10,1,0,승,112,8.5,,1.9,230.0,96.0,1004.1,10.0
2017-04-06 19:00,대구,4.6목,18:30,삼성 라이온즈,4,0,0,7,0,2,패,143,17.8,,2.2,340.0,77.0,1003.9,16.4
2017-04-06 19:00,대구,4.6목,18:30,LG 트윈스,8,1,0,6,0,0,승,143,17.8,,2.2,340.0,77.0,1003.9,16.4
2017-04-07 19:00,대전,4.7금,18:30,한화 이글스,10,0,0,3,1,0,패,133,21.9,,1.4,20.0,42.0,1003.3,17.7
2017-04-07 19:00,대전,4.7금,18:30,KIA 타이거즈,7,0,0,3,0,1,승,133,21.9,,1.4,20.0,42.0,1003.3,17.7
2017-04-07 19:00,서울,4.7금,18:30,LG 트윈스,10,0,0,8,1,2,승,108,16.9,,3.5,270.0,64.0,1001.6,14.6
2017-04-07 19:00,서울,4.7금,18:30,롯데 자이언츠,5,1,0,12,1,0,패,108,16.9,,3.5,270.0,64.0,1001.6,14.6
2017-04-07 19:00,서울,4.7금,18:30,키움 히어로즈,11,1,2,4,1,1,승,108,16.9,,3.5,270.0,64.0,1001.6,14.6
2017-04-07 19:00,서울,4.7금,18:30,두산 베어스,9,0,0,6,0,0,패,108,16.9,,3.5,270.0,64.0,1001.6,14.6
2017-04-07 19:00,창원,4.7금,18:30,NC 다이노스,10,1,2,8,1,1,승,155,15.6,,2.1,250.0,77.0,1008.5,15.1
2017-04-07 19:00,창원,4.7금,18:30,SK 와이번스,6,1,1,9,1,0,패,155,15.6,,2.1,250.0,77.0,1008.5,15.1
2017-04-07 19:00,대구,4.7금,18:30,삼성 라이온즈,8,1,1,7,1,0,패,143,17.6,,3.3,140.0,55.0,1006.2,16.1
2017-04-07 19:00,대구,4.7금,18:30,kt wiz,7,0,1,7,1,1,승,143,17.6,,3.3,140.0,55.0,1006.2,16.1
2017-04-08 17:00,대전,4.8토,17:00,한화 이글스,12,0,0,7,1,0,승,133,22.9,,2.9,340.0,41.0,1001.3,23.6
2017-04-08 17:00,대전,4.8토,17:00,KIA 타이거즈,3,0,2,3,1,1,패,133,22.9,,2.9,340.0,41.0,1001.3,23.6
2017-04-08 17:00,서울,4.8토,17:00,LG 트윈스,14,1,1,7,1,0,패,108,16.9,,2.4,270.0,64.0,1000.1,20.7
2017-04-08 17:00,서울,4.8토,17:00,롯데 자이언츠,15,4,0,4,1,0,승,108,16.9,,2.4,270.0,64.0,1000.1,20.7
2017-04-08 17:00,서울,4.8토,17:00,키움 히어로즈,20,2,0,6,1,1,승,108,16.9,,2.4,270.0,64.0,1000.1,20.7
2017-04-08 17:00,서울,4.8토,17:00,두산 베어스,16,0,1,6,0,1,패,108,16.9,,2.4,270.0,64.0,1000.1,20.7
2017-04-08 17:00,창원,4.8토,17:00,NC 다이노스,4,0,0,10,0,1,패,155,21.1,,2.9,140.0,53.0,1003.4,20.2
2017-04-08 17:00,창원,4.8토,17:00,SK 와이번스,13,6,0,10,1,0,승,155,21.1,,2.9,140.0,53.0,1003.4,20.2
2017-04-08 17:00,대구,4.8토,17:00,삼성 라이온즈,7,0,0,4,1,1,패,143,25.6,,1.7,320.0,24.0,1000.8,25.6
2017-04-08 17:00,대구,4.8토,17:00,kt wiz,3,0,0,5,0,0,승,143,25.6,,1.7,320.0,24.0,1000.8,25.6
2017-04-09 14:00,대전,4.9일,14:00,한화 이글스,13,0,0,4,1,0,패,133,18.0,,7.0,90.0,60.0,1005.3,27.6
2017-04-09 14:00,대전,4.9일,14:00,KIA 타이거즈,9,1,1,4,3,1,승,133,18.0,,7.0,90.0,60.0,1005.3,27.6
2017-04-09 14:00,서울,4.9일,14:00,LG 트윈스,5,0,1,9,1,0,패,108,20.0,,4.0,90.0,39.0,1003.6,30.2
2017-04-09 14:00,서울,4.9일,14:00,롯데 자이언츠,10,2,1,12,0,0,승,108,20.0,,4.0,90.0,39.0,1003.6,30.2
2017-04-09 14:00,서울,4.9일,14:00,키움 히어로즈,19,1,0,5,2,1,승,108,20.0,,4.0,90.0,39.0,1003.6,30.2
2017-04-09 14:00,서울,4.9일,14:00,두산 베어스,3,1,0,5,0,1,패,108,20.0,,4.0,90.0,39.0,1003.6,30.2
2017-04-09 14:00,창원,4.9일,14:00,NC 다이노스,12,0,1,10,1,1,패,155,17.2,,3.3,50.0,57.0,1009.0,19.9
2017-04-09 14:00,창원,4.9일,14:00,SK 와이번스,13,2,0,7,0,1,승,155,17.2,,3.3,50.0,57.0,1009.0,19.9
2017-04-09 14:00,대구,4.9일,14:00,삼성 라이온즈,4,0,0,11,2,0,패,143,14.4,,6.2,110.0,50.0,1009.3,18.2
2017-04-09 14:00,대구,4.9일,14:00,kt wiz,7,0,0,4,1,0,승,143,14.4,,6.2,110.0,50.0,1009.3,18.2
2017-04-11 19:00,대전,4.11화,18:30,한화 이글스,14,1,1,7,0,2,승,133,15.6,,1.7,290.0,47.0,997.8,14.1
2017-04-11 19:00,대전,4.11화,18:30,삼성 라이온즈,15,1,0,8,0,1,패,133,15.6,,1.7,290.0,47.0,997.8,14.1
2017-04-11 19:00,광주,4.11화,18:30,KIA 타이거즈,8,0,0,5,0,1,패,156,12.4,,1.5,290.0,57.0,999.8,11.2
2017-04-11 19:00,광주,4.11화,18:30,두산 베어스,21,0,5,3,0,0,승,156,12.4,,1.5,290.0,57.0,999.8,11.2
2017-04-11 19:00,수원,4.11화,18:30,kt wiz,8,0,1,5,0,0,패,119,12.8,,3.3,270.0,54.0,1001.4,12.3
2017-04-11 19:00,수원,4.11화,18:30,키움 히어로즈,17,2,0,6,1,0,승,119,12.8,,3.3,270.0,54.0,1001.4,12.3
2017-04-11 19:00,서울,4.11화,18:30,LG 트윈스,6,0,3,15,0,0,패,108,17.4,,3.5,290.0,30.0,994.3,15.2
2017-04-11 19:00,서울,4.11화,18:30,NC 다이노스,7,0,0,9,0,1,승,108,17.4,,3.5,290.0,30.0,994.3,15.2
2017-04-11 19:00,부산,4.11화,18:30,롯데 자이언츠,8,1,1,8,1,0,승,159,14.5,,2.1,200.0,66.0,996.5,12.8
2017-04-11 19:00,부산,4.11화,18:30,SK 와이번스,10,2,0,9,1,2,패,159,14.5,,2.1,200.0,66.0,996.5,12.8
2017-04-12 19:00,대전,4.12수,18:30,한화 이글스,7,0,0,9,3,1,승,133,13.9,,3.1,290.0,21.0,1006.9,12.9
2017-04-12 19:00,대전,4.12수,18:30,삼성 라이온즈,8,1,0,8,1,1,패,133,13.9,,3.1,290.0,21.0,1006.9,12.9
2017-04-12 19:00,광주,4.12수,18:30,KIA 타이거즈,9,0,2,5,0,1,승,156,13.5,,2.8,320.0,15.0,1008.2,11.1
2017-04-12 19:00,광주,4.12수,18:30,두산 베어스,7,0,0,11,2,3,패,156,13.5,,2.8,320.0,15.0,1008.2,11.1
2017-04-12 19:00,수원,4.12수,18:30,kt wiz,8,0,1,7,2,4,패,119,11.0,,2.4,270.0,18.0,1011.2,8.5
2017-04-12 19:00,수원,4.12수,18:30,키움 히어로즈,8,0,1,8,1,1,승,119,11.0,,2.4,270.0,18.0,1011.2,8.5
2017-04-12 19:00,서울,4.12수,18:30,LG 트윈스,5,0,0,10,1,1,패,108,11.3,,3.6,250.0,16.0,1004.4,10.9
2017-04-12 19:00,서울,4.12수,18:30,NC 다이노스,10,2,0,9,0,1,승,108,11.3,,3.6,250.0,16.0,1004.4,10.9
2017-04-12 19:00,부산,4.12수,18:30,롯데 자이언츠,12,0,1,15,3,2,패,159,13.6,,3.9,230.0,59.0,1005.4,14.0
2017-04-12 19:00,부산,4.12수,18:30,SK 와이번스,9,0,0,14,2,0,승,159,13.6,,3.9,230.0,59.0,1005.4,14.0
2017-04-13 19:00,대전,4.13목,18:30,한화 이글스,4,1,0,10,1,2,패,133,15.2,,3.5,180.0,66.0,1007.4,15.3
2017-04-13 19:00,대전,4.13목,18:30,삼성 라이온즈,6,0,1,3,2,0,승,133,15.2,,3.5,180.0,66.0,1007.4,15.3
2017-04-13 19:00,광주,4.13목,18:30,KIA 타이거즈,8,0,0,7,0,0,승,156,16.2,,2.3,250.0,41.0,1008.7,14.4
2017-04-13 19:00,광주,4.13목,18:30,두산 베어스,12,1,0,4,0,1,패,156,16.2,,2.3,250.0,41.0,1008.7,14.4
2017-04-13 19:00,수원,4.13목,18:30,kt wiz,13,1,2,2,1,3,승,119,14.3,,3.8,250.0,64.0,1010.4,13.7
2017-04-13 19:00,수원,4.13목,18:30,키움 히어로즈,9,0,0,9,1,0,패,119,14.3,,3.8,250.0,64.0,1010.4,13.7
2017-04-13 19:00,서울,4.13목,18:30,LG 트윈스,5,0,1,11,2,0,패,108,14.0,,4.9,200.0,65.0,1003.8,13.8
2017-04-13 19:00,서울,4.13목,18:30,NC 다이노스,7,1,0,1,1,0,승,108,14.0,,4.9,200.0,65.0,1003.8,13.8
2017-04-13 19:00,부산,4.13목,18:30,롯데 자이언츠,12,3,1,8,1,0,패,159,16.6,,4.3,200.0,57.0,1007.0,16.5
2017-04-13 19:00,부산,4.13목,18:30,SK 와이번스,13,3,0,7,1,1,승,159,16.6,,4.3,200.0,57.0,1007.0,16.5
2017-04-14 19:00,수원,4.14금,18:30,kt wiz,9,1,0,8,2,1,패,119,13.5,,2.3,230.0,68.0,1006.3,11.5
2017-04-14 19:00,수원,4.14금,18:30,LG 트윈스,10,1,0,4,2,0,승,119,13.5,,2.3,230.0,68.0,1006.3,11.5
2017-04-14 19:00,서울,4.14금,18:30,두산 베어스,13,2,0,5,0,2,승,108,12.9,,4.0,200.0,70.0,999.6,11.3
2017-04-14 19:00,서울,4.14금,18:30,NC 다이노스,10,0,0,10,0,0,패,108,12.9,,4.0,200.0,70.0,999.6,11.3
2017-04-14 19:00,서울,4.14금,18:30,키움 히어로즈,7,1,0,9,0,0,패,108,12.9,,4.0,200.0,70.0,999.6,11.3
2017-04-14 19:00,서울,4.14금,18:30,KIA 타이거즈,7,1,2,1,0,1,승,108,12.9,,4.0,200.0,70.0,999.6,11.3
2017-04-14 19:00,인천,4.14금,18:30,SK 와이번스,11,1,1,4,0,1,승,112,11.8,,4.4,250.0,79.0,1001.5,10.5
2017-04-14 19:00,인천,4.14금,18:30,한화 이글스,6,1,1,12,1,1,패,112,11.8,,4.4,250.0,79.0,1001.5,10.5
2017-04-14 19:00,대구,4.14금,18:30,삼성 라이온즈,10,1,1,12,1,2,패,143,18.8,,3.5,250.0,46.0,1004.0,16.5
2017-04-14 19:00,대구,4.14금,18:30,롯데 자이언츠,9,0,2,4,2,1,승,143,18.8,,3.5,250.0,46.0,1004.0,16.5
2017-04-15 17:00,수원,4.15토,17:00,kt wiz,3,0,2,6,0,0,승,119,21.4,,2.2,270.0,46.0,1009.4,21.5
2017-04-15 17:00,수원,4.15토,17:00,LG 트윈스,7,0,0,6,1,0,패,119,21.4,,2.2,270.0,46.0,1009.4,21.5
2017-04-15 17:00,서울,4.15토,17:00,두산 베어스,14,3,0,6,0,0,승,108,22.1,,3.0,250.0,41.0,1002.9,25.4
2017-04-15 17:00,서울,4.15토,17:00,NC 다이노스,11,0,0,6,2,0,패,108,22.1,,3.0,250.0,41.0,1002.9,25.4
2017-04-15 17:00,서울,4.15토,17:00,키움 히어로즈,13,0,0,6,3,0,패,108,22.1,,3.0,250.0,41.0,1002.9,25.4
2017-04-15 17:00,서울,4.15토,17:00,KIA 타이거즈,12,1,2,2,2,0,승,108,22.1,,3.0,250.0,41.0,1002.9,25.4
2017-04-15 17:00,인천,4.15토,17:00,SK 와이번스,17,3,2,8,1,1,승,112,18.3,,1.8,250.0,57.0,1005.1,21.3
2017-04-15 17:00,인천,4.15토,17:00,한화 이글스,13,0,0,8,0,1,패,112,18.3,,1.8,250.0,57.0,1005.1,21.3
2017-04-15 17:00,대구,4.15토,17:00,삼성 라이온즈,11,1,0,8,1,1,패,143,26.3,,3.8,290.0,23.0,1004.8,30.1
2017-04-15 17:00,대구,4.15토,17:00,롯데 자이언츠,9,0,0,6,1,1,승,143,26.3,,3.8,290.0,23.0,1004.8,30.1
2017-04-16 14:00,수원,4.16일,14:00,kt wiz,14,1,0,8,1,1,패,119,25.1,,2.1,270.0,35.0,1010.6,37.0
2017-04-16 14:00,수원,4.16일,14:00,LG 트윈스,16,2,0,4,1,1,승,119,25.1,,2.1,270.0,35.0,1010.6,37.0
2017-04-16 14:00,서울,4.16일,14:00,두산 베어스,6,0,1,7,2,1,패,108,23.9,,3.4,270.0,40.0,1004.5,35.8
2017-04-16 14:00,서울,4.16일,14:00,NC 다이노스,11,0,1,6,3,0,승,108,23.9,,3.4,270.0,40.0,1004.5,35.8
2017-04-16 14:00,서울,4.16일,14:00,키움 히어로즈,13,0,1,9,0,0,패,108,23.9,,3.4,270.0,40.0,1004.5,35.8
2017-04-16 14:00,서울,4.16일,14:00,KIA 타이거즈,11,0,1,4,0,0,승,108,23.9,,3.4,270.0,40.0,1004.5,35.8
2017-04-16 14:00,인천,4.16일,14:00,SK 와이번스,12,1,0,7,1,0,승,112,18.8,,2.6,250.0,59.0,1006.7,27.2
2017-04-16 14:00,인천,4.16일,14:00,한화 이글스,6,0,0,8,0,1,패,112,18.8,,2.6,250.0,59.0,1006.7,27.2
2017-04-16 14:00,대구,4.16일,14:00,삼성 라이온즈,10,0,0,6,0,1,승,143,27.8,,2.3,320.0,14.0,1007.7,43.5
2017-04-16 14:00,대구,4.16일,14:00,롯데 자이언츠,8,0,0,7,1,0,패,143,27.8,,2.3,320.0,14.0,1007.7,43.5
2017-04-18 19:00,광주,4.18화,18:30,KIA 타이거즈,11,1,0,7,1,0,승,156,14.3,,1.7,320.0,75.0,993.1,13.3
2017-04-18 19:00,광주,4.18화,18:30,kt wiz,7,0,0,6,1,2,패,156,14.3,,1.7,320.0,75.0,993.1,13.3
2017-04-18 19:00,서울,4.18화,18:30,LG 트윈스,9,0,1,11,1,3,패,108,11.4,,2.5,270.0,85.0,987.9,11.5
2017-04-18 19:00,서울,4.18화,18:30,한화 이글스,6,0,0,4,2,0,승,108,11.4,,2.5,270.0,85.0,987.9,11.5
2017-04-18 19:00,서울,4.18화,18:30,키움 히어로즈,8,1,0,9,0,1,패,108,11.4,,2.5,270.0,85.0,987.9,11.5
2017-04-18 19:00,서울,4.18화,18:30,SK 와이번스,9,2,0,5,1,1,승,108,11.4,,2.5,270.0,85.0,987.9,11.5
2017-04-18 19:00,창원,4.18화,18:30,NC 다이노스,14,4,0,7,0,0,승,155,15.9,0.0,1.4,200.0,84.0,992.5,15.8
2017-04-18 19:00,창원,4.18화,18:30,롯데 자이언츠,11,0,0,9,1,0,패,155,15.9,0.0,1.4,200.0,84.0,992.5,15.8
2017-04-18 19:00,대구,4.18화,18:30,삼성 라이온즈,10,2,1,9,2,0,무,143,16.7,0.0,4.1,290.0,83.0,989.6,16.7
2017-04-18 19:00,대구,4.18화,18:30,두산 베어스,10,0,0,9,2,0,무,143,16.7,0.0,4.1,290.0,83.0,989.6,16.7
2017-04-19 19:00,광주,4.19수,18:30,KIA 타이거즈,9,0,0,6,1,2,패,156,15.7,,1.2,340.0,27.0,1004.4,14.4
2017-04-19 19:00,광주,4.19수,18:30,kt wiz,10,0,0,5,1,0,승,156,15.7,,1.2,340.0,27.0,1004.4,14.4
2017-04-19 19:00,서울,4.19수,18:30,LG 트윈스,4,0,1,6,2,0,패,108,14.2,,3.6,270.0,33.0,1001.9,12.2
2017-04-19 19:00,서울,4.19수,18:30,한화 이글스,8,0,0,4,1,2,승,108,14.2,,3.6,270.0,33.0,1001.9,12.2
2017-04-19 19:00,서울,4.19수,18:30,키움 히어로즈,6,0,0,5,3,2,패,108,14.2,,3.6,270.0,33.0,1001.9,12.2
2017-04-19 19:00,서울,4.19수,18:30,SK 와이번스,7,2,1,7,0,2,승,108,14.2,,3.6,270.0,33.0,1001.9,12.2
2017-04-19 19:00,창원,4.19수,18:30,NC 다이노스,16,2,1,11,0,0,승,155,18.1,,1.1,270.0,31.0,1005.8,14.4
2017-04-19 19:00,창원,4.19수,18:30,롯데 자이언츠,7,0,1,9,1,1,패,155,18.1,,1.1,270.0,31.0,1005.8,14.4
2017-04-19 19:00,대구,4.19수,18:30,삼성 라이온즈,4,0,0,8,0,0,패,143,18.8,,3.6,320.0,28.0,1003.8,16.1
2017-04-19 19:00,대구,4.19수,18:30,두산 베어스,9,1,1,6,2,0,승,143,18.8,,3.6,320.0,28.0,1003.8,16.1
2017-04-20 19:00,광주,4.20목,18:30,KIA 타이거즈,13,0,2,5,3,1,승,156,11.7,0.2,0.9,360.0,79.0,1002.1,11.5
2017-04-20 19:00,광주,4.20목,18:30,kt wiz,6,2,0,14,0,0,패,156,11.7,0.2,0.9,360.0,79.0,1002.1,11.5
2017-04-20 19:00,서울,4.20목,18:30,LG 트윈스,10,0,0,6,1,1,승,108,14.0,,4.3,290.0,44.0,1000.7,12.6
2017-04-20 19:00,서울,4.20목,18:30,한화 이글스,7,0,1,10,0,0,패,108,14.0,,4.3,290.0,44.0,1000.7,12.6
2017-04-20 19:00,서울,4.20목,18:30,키움 히어로즈,11,1,0,8,0,2,승,108,14.0,,4.3,290.0,44.0,1000.7,12.6
2017-04-20 19:00,서울,4.20목,18:30,SK 와이번스,6,1,0,10,1,2,패,108,14.0,,4.3,290.0,44.0,1000.7,12.6
2017-04-20 19:00,창원,4.20목,18:30,NC 다이노스,9,2,0,8,1,2,승,155,16.3,,1.0,360.0,39.0,1005.8,14.0
2017-04-20 19:00,창원,4.20목,18:30,롯데 자이언츠,8,0,0,6,2,1,패,155,16.3,,1.0,360.0,39.0,1005.8,14.0
2017-04-20 19:00,대구,4.20목,18:30,삼성 라이온즈,5,0,0,6,1,0,패,143,11.8,,0.4,0.0,80.0,1004.1,13.0
2017-04-20 19:00,대구,4.20목,18:30,두산 베어스,8,0,0,9,0,1,승,143,11.8,,0.4,0.0,80.0,1004.1,13.0
2017-04-21 19:00,대전,4.21금,18:30,한화 이글스,10,2,0,4,0,0,승,133,16.5,,1.3,360.0,39.0,1001.7,15.8
2017-04-21 19:00,대전,4.21금,18:30,kt wiz,8,0,1,7,0,0,패,133,16.5,,1.3,360.0,39.0,1001.7,15.8
2017-04-21 19:00,광주,4.21금,18:30,KIA 타이거즈,8,1,0,10,2,1,패,156,16.0,,0.8,20.0,44.0,1001.6,15.5
2017-04-21 19:00,광주,4.21금,18:30,LG 트윈스,10,2,0,7,1,0,승,156,16.0,,0.8,20.0,44.0,1001.6,15.5
2017-04-21 19:00,부산,4.21금,18:30,롯데 자이언츠,4,0,1,8,1,2,패,159,15.4,,3.1,70.0,57.0,1001.5,18.2
2017-04-21 19:00,부산,4.21금,18:30,키움 히어로즈,8,3,2,8,0,0,승,159,15.4,,3.1,70.0,57.0,1001.5,18.2
2017-04-21 19:00,창원,4.21금,18:30,NC 다이노스,8,0,1,13,2,4,무,155,15.4,,2.0,180.0,56.0,1004.8,14.3
2017-04-21 19:00,창원,4.21금,18:30,삼성 라이온즈,7,0,2,15,0,0,무,155,15.4,,2.0,180.0,56.0,1004.8,14.3
2017-04-21 19:00,서울,4.21금,18:30,두산 베어스,10,1,0,7,0,2,패,108,14.5,,2.9,290.0,54.0,999.6,14.1
2017-04-21 19:00,서울,4.21금,18:30,SK 와이번스,11,3,0,7,1,0,승,108,14.5,,2.9,290.0,54.0,999.6,14.1
2017-04-22 17:00,대전,4.22토,17:00,한화 이글스,17,0,2,7,2,2,패,133,20.7,,1.0,340.0,29.0,1003.7,24.5
2017-04-22 17:00,대전,4.22토,17:00,kt wiz,13,2,1,4,0,0,승,133,20.7,,1.0,340.0,29.0,1003.7,24.5
2017-04-22 17:00,광주,4.22토,17:00,KIA 타이거즈,10,2,1,9,0,2,승,156,19.7,,2.1,290.0,29.0,1003.5,23.4
2017-04-22 17:00,광주,4.22토,17:00,LG 트윈스,12,0,1,11,1,0,패,156,19.7,,2.1,290.0,29.0,1003.5,23.4
2017-04-22 17:00,부산,4.22토,17:00,롯데 자이언츠,12,0,4,3,2,0,승,159,15.1,,4.0,110.0,61.0,1005.4,21.2
2017-04-22 17:00,부산,4.22토,17:00,키움 히어로즈,6,0,1,10,0,1,패,159,15.1,,4.0,110.0,61.0,1005.4,21.2
2017-04-22 17:00,창원,4.22토,17:00,NC 다이노스,17,1,0,4,1,0,승,155,15.1,,3.6,160.0,58.0,1008.7,21.1
2017-04-22 17:00,창원,4.22토,17:00,삼성 라이온즈,8,1,1,7,1,0,패,155,15.1,,3.6,160.0,58.0,1008.7,21.1
2017-04-22 17:00,서울,4.22토,17:00,두산 베어스,10,0,1,3,1,1,패,108,20.3,,4.7,270.0,25.0,1001.8,26.5
2017-04-22 17:00,서울,4.22토,17:00,SK 와이번스,11,3,0,6,1,1,승,108,20.3,,4.7,270.0,25.0,1001.8,26.5
2017-04-23 14:00,대전,4.23일,14:00,한화 이글스,19,2,0,10,0,0,승,133,22.4,,2.2,250.0,29.0,1008.7,36.7
2017-04-23 14:00,대전,4.23일,14:00,kt wiz,7,0,0,5,0,1,패,133,22.4,,2.2,250.0,29.0,1008.7,36.7
2017-04-23 14:00,광주,4.23일,14:00,KIA 타이거즈,8,0,0,6,0,2,패,156,22.3,,2.6,250.0,42.0,1008.7,42.3
2017-04-23 14:00,광주,4.23일,14:00,LG 트윈스,15,1,4,5,2,0,승,156,22.3,,2.6,250.0,42.0,1008.7,42.3
2017-04-23 14:00,부산,4.23일,14:00,롯데 자이언츠,10,1,0,8,3,0,패,159,17.6,,5.6,200.0,58.0,1009.7,38.7
2017-04-23 14:00,부산,4.23일,14:00,키움 히어로즈,11,2,0,11,0,0,승,159,17.6,,5.6,200.0,58.0,1009.7,38.7
2017-04-23 14:00,창원,4.23일,14:00,NC 다이노스,10,3,0,9,0,1,승,155,20.0,,3.6,110.0,49.0,1012.9,38.7
2017-04-23 14:00,창원,4.23일,14:00,삼성 라이온즈,8,1,0,7,0,0,패,155,20.0,,3.6,110.0,49.0,1012.9,38.7
