day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,,,행 레이블,평균 : H_text,평균 : HR_text,평균 : S_text,평균 : ST_text,평균 : DU_text,평균 : ER_text
4.21,kt wiz,8,0,1,7,0,0,0,수원,14.7,0,56,,,,,,,,,
4.22,kt wiz,13,2,1,4,0,0,1,수원,17.9,0,28,,,,,,,,,
4.23,kt wiz,7,0,0,5,0,1,0,수원,17.3,0,32,,,,,,,,,
4.25,kt wiz,6,0,0,11,0,0,0,창원,19.1,0,83,,,,,,,,,
4.26,kt wiz,4,2,0,6,0,1,0,창원,15,0,85,,,,,,,,,
4.27,kt wiz,4,0,1,11,0,1,0,창원,17.1,0,39,,,,,,,,,
4.28,kt wiz,5,1,0,7,1,0,0,수원,18.1,0,38,,,,,,,,,
4.29,kt wiz,12,0,1,6,1,0,1,수원,21.5,0,25,,,,,,,,,
4.3,kt wiz,7,0,2,5,1,1,0,수원,20.3,0,59,,,,,,,,,
5.2,kt wiz,3,0,0,12,2,2,0,수원,21.5,0,37,,,,,,,,,
5.3,kt wiz,12,1,0,2,1,0,1,수원,22.1,0,38,,,,,,,,,
5.4,kt wiz,12,0,2,7,1,1,0,수원,22.3,0,48,,,,,,,,,
5.5,kt wiz,6,0,0,6,1,3,0,대전,23.2,0,61,,,,,,,,,
5.6,kt wiz,7,1,0,7,1,1,0,대전,19.3,0,23,,,,,,,,,
5.7,kt wiz,11,2,1,8,0,0,1,대전,23.2,0,16,,,,,,,,,
5.9,kt wiz,12,1,0,10,2,2,0,광주,15.3,0,94,,,,,,,,,
5.1,kt wiz,9,0,0,4,1,2,1,광주,18.3,0,72,,,,,,,,,
5.11,kt wiz,13,1,2,8,2,1,1,광주,26.8,0,38,,,,,,,,,
5.12,kt wiz,8,0,1,7,0,0,0,수원,19.6,0,72,,,,,,,,,
5.13,kt wiz,13,0,1,6,2,2,1,수원,14.7,0,90,,,,,,,,,
5.14,kt wiz,10,0,2,8,0,0,1,수원,16,0,55,,,,,,,,,
5.16,kt wiz,4,0,0,6,1,0,0,부산,18,0,61,,,,,,,,,
5.17,kt wiz,5,1,1,9,1,3,0,부산,18.1,0,75,,,,,,,,,
5.18,kt wiz,10,1,1,6,1,0,0,부산,21.8,0,59,,,,,,,,,
5.19,kt wiz,9,1,1,10,0,0,0,수원,22.6,0,31,,,,,,,,,
5.2,kt wiz,8,1,0,9,1,1,0,수원,22.9,0,31,,,,,,,,,
5.21,kt wiz,17,2,0,6,0,3,1,수원,23.1,0,44,,,,,,,,,
5.23,kt wiz,18,3,0,8,0,0,1,대구,26.4,0,39,,,,,,,,,
5.24,kt wiz,13,2,0,8,1,0,1,대구,22.6,0,71,,,,,,,,,
5.25,kt wiz,5,2,0,12,0,1,0,대구,29.1,0,20,,,,,,,,,
5.26,kt wiz,18,0,1,11,2,0,1,서울,21.6,0,36,,,,,,,,,
5.27,kt wiz,12,1,2,6,2,0,0,서울,23.7,0,29,,,,,,,,,
5.28,kt wiz,8,0,0,5,2,0,0,서울,25.1,0,55,,,,,,,,,
5.3,kt wiz,8,1,0,14,1,0,0,수원,27.6,0,24,,,,,,,,,
5.31,kt wiz,8,0,1,6,2,1,0,수원,25.8,0,55,,,,,,,,,
6.1,kt wiz,8,1,0,6,1,0,0,수원,22.7,0,57,,,,,,,,,
6.2,kt wiz,16,1,0,6,1,0,1,부산,18.7,0,69,,,,,,,,,
6.3,kt wiz,16,0,1,8,1,1,1,부산,20.5,0,69,,,,,,,,,
6.4,kt wiz,12,1,0,9,1,2,0,부산,21.7,0,44,,,,,,,,,
6.7,kt wiz,12,0,3,7,1,1,0,수원,18.3,0,92,,,,,,,,,
6.8,kt wiz,10,1,0,14,0,0,0,수원,22.1,0,69,,,,,,,,,
6.9,kt wiz,7,2,2,12,1,1,0,창원,24.6,0,59,,,,,,,,,
6.1,kt wiz,4,0,0,6,0,2,0,창원,22.7,0,86,,,,,,,,,
6.11,kt wiz,8,0,0,8,2,0,0,창원,22.2,0,54,,,,,,,,,
6.13,kt wiz,6,0,0,8,0,1,0,대구,25.8,0,38,,,,,,,,,
6.14,kt wiz,10,0,1,7,0,0,1,대구,28.3,0,35,,,,,,,,,
6.15,kt wiz,8,0,0,3,1,2,0,대구,31.3,0,32,,,,,,,,,
6.16,kt wiz,18,2,1,5,0,1,0,수원,27.6,0,52,,,,,,,,,
6.17,kt wiz,6,1,0,2,2,0,0,수원,25.8,0,43,,,,,,,,,
6.18,kt wiz,11,1,2,6,1,1,0,수원,26.2,0,48,,,,,,,,,
6.2,kt wiz,10,0,2,4,2,0,0,수원,27.1,0,43,,,,,,,,,
6.21,kt wiz,7,1,0,4,0,2,0,수원,25.1,0,56,,,,,,,,,
6.22,kt wiz,15,1,1,5,2,1,1,수원,27.5,0,43,,,,,,,,,
6.23,kt wiz,6,0,2,5,0,2,0,인천,26.1,0,57,,,,,,,,,
6.24,kt wiz,5,0,0,7,1,0,0,인천,22.6,0,65,,,,,,,,,
6.25,kt wiz,11,2,0,7,1,1,0,인천,26.3,0,52,,,,,,,,,
6.27,kt wiz,7,0,1,7,1,1,0,대전,28.2,0,58,,,,,,,,,
6.28,kt wiz,10,2,0,7,0,2,1,대전,29.8,0,57,,,,,,,,,
6.29,kt wiz,9,1,0,4,2,0,0,대전,30.4,0,53,,,,,,,,,
6.3,kt wiz,15,0,0,5,2,0,0,수원,26.7,0,62,,,,,,,,,
7.2,kt wiz,3,0,0,3,0,2,0,수원,26.2,0,93,,,,,,,,,
7.4,kt wiz,6,0,0,5,0,1,0,서울,29.2,0,64,,,,,,,,,
7.5,kt wiz,4,0,0,6,2,0,0,서울,31.4,0,55,,,,,,,,,
7.8,kt wiz,14,1,0,5,2,2,0,수원,26.9,0,90,,,,,,,,,
7.11,kt wiz,10,0,4,8,1,0,0,수원,27.8,0,87,,,,,,,,,
7.12,kt wiz,9,1,0,8,1,0,0,수원,29.3,0,75,,,,,,,,,
7.13,kt wiz,12,2,1,5,2,2,1,수원,30.9,0,63,,,,,,,,,
7.18,kt wiz,6,0,0,6,0,0,0,서울,30,0,63,,,,,,,,,
7.19,kt wiz,6,1,0,2,2,3,0,서울,30.3,0,66,,,,,,,,,
7.2,kt wiz,10,0,2,7,1,1,0,서울,33.3,0,57,,,,,,,,,
7.21,kt wiz,8,0,2,10,0,1,0,서울,31.8,0,69,,,,,,,,,
7.22,kt wiz,10,1,0,4,2,1,1,서울,31.2,0,66,,,,,,,,,
7.23,kt wiz,8,1,3,10,0,1,0,서울,28,0,82,,,,,,,,,
7.25,kt wiz,7,0,0,7,0,1,0,수원,32.1,0,65,,,,,,,,,
7.26,kt wiz,10,1,1,7,0,0,0,수원,30.9,0,53,,,,,,,,,
7.27,kt wiz,7,1,0,6,1,1,0,수원,28.6,0,66,,,,,,,,,
7.28,kt wiz,8,0,0,7,2,1,0,수원,27.2,0,97,,,,,,,,,
7.29,kt wiz,9,0,0,2,0,1,1,수원,29,0,72,,,,,,,,,
7.3,kt wiz,9,1,0,6,0,0,0,수원,29.7,0,66,,,,,,,,,
8.1,kt wiz,19,1,0,2,1,1,1,광주,29.7,0.2,96,,,,,,,,,
8.3,kt wiz,11,1,0,9,1,0,0,광주,32.1,0,63,,,,,,,,,
8.4,kt wiz,11,1,0,3,1,1,0,수원,33.2,0,52,,,,,,,,,
8.5,kt wiz,8,1,3,6,1,0,1,수원,33.5,0,62,,,,,,,,,
8.6,kt wiz,9,1,2,9,1,0,1,수원,30.7,0,72,,,,,,,,,
8.8,kt wiz,12,2,0,8,1,0,0,부산,30.8,0,67,,,,,,,,,
8.9,kt wiz,10,1,4,3,2,2,0,부산,27.4,0,90,,,,,,,,,
8.11,kt wiz,13,3,0,8,0,1,1,수원,25.2,0,96,,,,,,,,,
8.12,kt wiz,8,1,0,4,3,2,0,인천,29.5,0,65,,,,,,,,,
8.13,kt wiz,19,4,1,7,1,0,1,인천,27.5,0,62,,,,,,,,,
8.16,kt wiz,7,0,0,12,0,0,0,서울,25.4,0,73,,,,,,,,,
8.17,kt wiz,8,2,0,9,1,2,0,수원,28.3,0,74,,,,,,,,,
8.18,kt wiz,3,1,0,7,1,0,0,수원,28.3,0,69,,,,,,,,,
8.19,kt wiz,9,1,0,11,0,0,0,수원,27.5,0,79,,,,,,,,,
8.2,kt wiz,5,1,0,2,1,0,1,수원,24.6,3.2,98,,,,,,,,,
8.22,kt wiz,7,1,2,7,0,0,0,수원,28.8,0,74,,,,,,,,,
8.23,kt wiz,20,0,0,11,1,3,0,수원,29.3,0,85,,,,,,,,,
8.24,kt wiz,4,0,1,13,0,2,0,창원,30.9,0,80,,,,,,,,,
8.25,kt wiz,13,0,1,10,0,0,0,창원,28,0,85,,,,,,,,,
8.26,kt wiz,14,3,1,5,3,3,0,대구,28.9,0,29,,,,,,,,,
8.27,kt wiz,8,2,1,10,0,0,1,대구,28,0,44,,,,,,,,,
8.29,kt wiz,8,0,0,4,2,0,0,수원,21.5,0,37,,,,,,,,,
8.3,kt wiz,11,2,1,10,0,0,1,수원,22,0,66,,,,,,,,,
8.31,kt wiz,4,0,0,1,0,0,0,대전,24.9,0,55,,,,,,,,,
9.1,kt wiz,10,2,1,8,0,0,1,대전,26.5,0,55,,,,,,,,,
9.2,kt wiz,10,1,0,10,0,1,0,수원,25.7,0,58,,,,,,,,,
9.3,kt wiz,21,2,0,6,0,0,1,수원,25.8,0,58,,,,,,,,,
9.5,kt wiz,8,2,0,7,0,0,1,수원,22.4,0,73,,,,,,,,,
9.6,kt wiz,10,2,1,5,1,0,1,수원,19.8,0,92,,,,,,,,,
9.7,kt wiz,12,3,0,8,1,1,1,서울,26.1,0,64,,,,,,,,,
9.8,kt wiz,5,1,0,5,1,0,0,서울,27.5,0,49,,,,,,,,,
9.9,kt wiz,9,1,2,13,0,0,1,수원,25.4,0,72,,,,,,,,,
9.1,kt wiz,6,1,1,6,0,0,0,수원,23.8,0,81,,,,,,,,,
9.12,kt wiz,12,0,1,12,0,1,1,서울,25.6,0,34,,,,,,,,,
9.13,kt wiz,5,0,1,8,0,1,0,서울,25.3,0,37,,,,,,,,,
9.14,kt wiz,15,0,1,8,1,3,1,수원,24.9,0,53,,,,,,,,,
9.15,kt wiz,12,1,0,16,0,1,1,수원,24.8,0,41,,,,,,,,,
9.16,kt wiz,9,0,0,6,2,0,0,광주,24.5,0,62,,,,,,,,,
9.17,kt wiz,12,0,0,6,1,0,0,광주,26.3,0,62,,,,,,,,,
9.19,kt wiz,19,1,0,5,1,3,1,서울,24.8,0,77,,,,,,,,,
9.21,kt wiz,6,2,0,7,0,1,0,수원,22,0,56,,,,,,,,,
9.23,kt wiz,7,1,0,7,1,1,0,광주,25.8,0,69,,,,,,,,,
9.24,kt wiz,11,1,0,7,1,1,0,서울,25,0,73,,,,,,,,,
9.27,kt wiz,5,0,0,9,2,0,1,수원,24.3,0,65,,,,,,,,,
9.28,kt wiz,12,2,0,9,2,1,0,수원,19.1,0,44,,,,,,,,,
10.1,kt wiz,25,3,1,8,1,0,1,수원,16.1,0.8,97,,,,,,,,,
10.2,kt wiz,9,0,0,8,0,1,0,수원,24.5,0,52,,,,,,,,,
10.3,kt wiz,12,1,0,9,1,0,0,수원,19.1,0,60,,,,,,,,,
4.1일,kt wiz,13,4,1,7,1,0,1,수원,7,0,28,,,,,,,,,
4.3화,kt wiz,11,1,0,9,0,0,1,서울,5.5,0,31,,,,,,,,,
4.4수,kt wiz,5,1,0,6,0,0,0,서울,9.1,0,58,,,,,,,,,
4.5목,kt wiz,6,1,0,8,0,0,0,서울,8.4,0,21,,,,,,,,,
4.7토,kt wiz,10,0,1,9,2,1,1,수원,10.6,0,33,,,,,,,,,
4.8일,kt wiz,10,2,1,6,0,2,0,수원,14.7,0,54,,,,,,,,,
4.10화,kt wiz,8,2,1,7,1,1,1,창원,15.7,0,66,,,,,,,,,
4.11수,kt wiz,21,2,4,7,2,0,1,창원,19.5,0,55,,,,,,,,,
4.12목,kt wiz,13,4,2,7,0,3,1,창원,16.4,0,44,,,,,,,,,
4.13금,kt wiz,5,1,1,6,0,1,0,서울,11.6,0,50,,,,,,,,,
4.14토,kt wiz,6,0,0,9,2,2,0,서울,14.9,0,46,,,,,,,,,
4.15일,kt wiz,13,0,0,3,2,1,0,서울,18,0,35,,,,,,,,,
4.17화,kt wiz,11,0,0,6,0,1,0,수원,17.7,0,33,,,,,,,,,
4.18수,kt wiz,9,0,0,7,4,1,0,수원,20.9,0,32,,,,,,,,,
4.19목,kt wiz,13,2,3,8,0,0,0,수원,16.7,0,49,,,,,,,,,
4.20금,kt wiz,12,1,1,4,0,0,1,대구,15.1,0,53,,,,,,,,,
4.21토,kt wiz,7,0,2,7,1,0,0,대구,14,1.5,89,,,,,,,,,
4.22일,kt wiz,11,2,1,12,0,2,1,대구,19,0,38,,,,,,,,,
4.24화,kt wiz,10,2,0,13,0,1,0,수원,25.8,0,45,,,,,,,,,
4.25수,kt wiz,12,1,0,8,0,1,0,수원,14.1,1,95,,,,,,,,,
4.26목,kt wiz,7,0,0,7,1,0,1,수원,11.8,0,56,,,,,,,,,
4.27금,kt wiz,6,2,1,7,0,0,0,수원,19.5,0,24,,,,,,,,,
4.28토,kt wiz,13,2,1,8,0,1,1,수원,20.2,0,52,,,,,,,,,
4.29일,kt wiz,9,3,0,6,1,0,1,수원,22.3,0,62,,,,,,,,,
5.1화,kt wiz,7,1,0,6,0,0,0,서울,21.6,0,67,,,,,,,,,
5.3목,kt wiz,8,0,0,10,1,0,1,서울,13.4,0,49,,,,,,,,,
5.4금,kt wiz,9,1,0,11,2,0,0,수원,15.7,0,45,,,,,,,,,
5.5토,kt wiz,8,0,0,10,3,2,0,수원,21.3,0,46,,,,,,,,,
5.8화,kt wiz,7,0,0,10,0,1,0,수원,20.6,0,46,,,,,,,,,
5.9수,kt wiz,13,0,0,10,0,0,0,수원,18.8,0,49,,,,,,,,,
5.10목,kt wiz,10,0,1,8,2,0,1,수원,16.6,0,70,,,,,,,,,
5.11금,kt wiz,6,1,1,9,2,1,0,부산,17.5,0,53,,,,,,,,,
5.13일,kt wiz,4,1,0,10,2,0,0,부산,20.7,0,78,,,,,,,,,
5.15화,kt wiz,8,1,1,12,1,0,1,대전,27.2,0,61,,,,,,,,,
5.16수,kt wiz,9,1,0,8,2,1,0,대전,26.5,0,79,,,,,,,,,
5.17목,kt wiz,11,2,0,6,0,2,0,대전,26.2,0,84,,,,,,,,,
5.18금,kt wiz,4,0,0,6,1,1,0,수원,17.2,0,89,,,,,,,,,
5.19토,kt wiz,8,0,0,3,1,0,1,수원,23.4,0,37,,,,,,,,,
5.20일,kt wiz,25,5,1,2,0,1,1,수원,22.3,0,28,,,,,,,,,
5.22화,kt wiz,4,1,1,6,0,0,0,광주,20.7,0,77,,,,,,,,,
5.23수,kt wiz,10,1,0,6,0,1,1,광주,20.9,0,35,,,,,,,,,
5.24목,kt wiz,19,1,0,5,1,0,1,광주,24.8,0,39,,,,,,,,,
5.25금,kt wiz,14,2,0,6,0,0,1,수원,21.9,0,33,,,,,,,,,
5.26토,kt wiz,3,0,0,5,0,0,0,수원,24,0,43,,,,,,,,,
5.27일,kt wiz,9,4,0,5,0,0,1,수원,21.9,0,46,,,,,,,,,
5.29화,kt wiz,21,2,0,4,0,2,1,대구,28.5,0,45,,,,,,,,,
5.30수,kt wiz,9,0,0,10,1,1,0,대구,22.2,0,77,,,,,,,,,
5.31목,kt wiz,5,0,0,9,0,2,0,대구,26.3,0,34,,,,,,,,,
6.1금,kt wiz,8,1,1,12,1,1,0,인천,23.5,0,49,,,,,,,,,
6.2토,kt wiz,8,1,0,9,1,1,0,인천,23.3,0,47,,,,,,,,,
6.3일,kt wiz,9,2,2,6,0,0,1,인천,26.9,0,32,,,,,,,,,
6.5화,kt wiz,9,0,1,8,0,2,0,수원,25.5,0,48,,,,,,,,,
6.6수,kt wiz,6,2,1,5,4,1,0,수원,24.3,0,68,,,,,,,,,
6.7목,kt wiz,4,0,1,6,0,1,0,수원,23.8,0,65,,,,,,,,,
6.8금,kt wiz,10,4,0,8,1,1,0,수원,23.4,0,64,,,,,,,,,
6.9토,kt wiz,7,0,0,9,0,1,1,수원,26.8,0,49,,,,,,,,,
6.10일,kt wiz,5,1,0,10,1,1,0,수원,24.1,0,54,,,,,,,,,
6.12화,kt wiz,7,0,1,4,2,1,0,서울,24.9,0,53,,,,,,,,,
6.13수,kt wiz,10,2,1,9,1,0,0,서울,23.4,0,63,,,,,,,,,
6.14목,kt wiz,11,2,0,4,2,0,0,서울,24,0,61,,,,,,,,,
6.15금,kt wiz,6,1,0,6,0,0,0,창원,21.7,0,56,,,,,,,,,
6.16토,kt wiz,4,0,0,8,0,2,0,창원,20.4,0,68,,,,,,,,,
6.17일,kt wiz,11,2,1,4,2,0,1,창원,24.3,0,66,,,,,,,,,
6.19화,kt wiz,11,1,1,10,1,0,0,수원,23.7,0,63,,,,,,,,,
6.20수,kt wiz,11,0,0,9,1,0,0,수원,24.6,0,66,,,,,,,,,
6.22금,kt wiz,14,2,1,10,0,0,0,수원,27.8,0,36,,,,,,,,,
6.23토,kt wiz,10,3,0,4,0,0,0,수원,26,0,63,,,,,,,,,
6.24일,kt wiz,8,1,0,9,0,0,1,수원,27.5,0,58,,,,,,,,,
6.27수,kt wiz,6,0,0,13,0,2,0,서울,25,0,69,,,,,,,,,
6.29금,kt wiz,13,1,0,5,0,0,1,수원,26.8,0,76,,,,,,,,,
6.30토,kt wiz,2,0,0,4,0,0,1,수원,24.6,1.2,95,,,,,,,,,
7.4수,kt wiz,13,0,0,3,1,1,1,수원,24.7,0,85,,,,,,,,,
7.6금,kt wiz,13,2,0,10,0,1,0,부산,23.2,0,90,,,,,,,,,
7.7토,kt wiz,15,3,1,5,1,1,1,부산,22.8,0,67,,,,,,,,,
7.8일,kt wiz,10,2,0,11,2,1,0,부산,23.7,0,69,,,,,,,,,
7.10화,kt wiz,10,3,0,7,1,0,1,수원,26.9,0,69,,,,,,,,,
7.11수,kt wiz,6,0,0,8,1,0,0,수원,24,0,88,,,,,,,,,
7.12목,kt wiz,14,4,0,5,2,0,1,수원,28,0,72,,,,,,,,,
7.17화,kt wiz,8,1,2,7,1,1,0,수원,28,0,72,,,,,,,,,
7.18수,kt wiz,13,2,2,13,1,0,1,수원,28.7,0,76,,,,,,,,,
7.19목,kt wiz,10,1,1,8,1,2,1,수원,23.9,0,93,,,,,,,,,
7.20금,kt wiz,7,2,4,11,0,1,0,광주,30.2,0,64,,,,,,,,,
7.21토,kt wiz,8,0,0,1,3,0,0,광주,29.1,0,70,,,,,,,,,
7.22일,kt wiz,9,2,1,8,1,1,1,광주,30.7,0,62,,,,,,,,,
7.24화,kt wiz,12,4,0,5,0,1,1,서울,29.5,0,66,,,,,,,,,
7.25수,kt wiz,9,1,0,7,1,1,0,서울,30.4,0,56,,,,,,,,,
7.26목,kt wiz,8,2,1,7,1,1,1,서울,30.6,0,55,,,,,,,,,
7.27금,kt wiz,11,2,1,5,2,1,1,수원,29.7,0,69,,,,,,,,,
7.28토,kt wiz,11,6,1,10,0,2,1,수원,30.9,0,65,,,,,,,,,
7.29일,kt wiz,8,0,0,12,1,1,0,수원,32.1,0,61,,,,,,,,,
7.31화,kt wiz,8,3,1,12,0,0,1,대전,33.6,0,58,,,,,,,,,
8.1수,kt wiz,7,1,1,11,1,1,0,대전,37.4,0,41,,,,,,,,,
8.2목,kt wiz,6,2,0,13,0,3,0,대전,37.2,0,45,,,,,,,,,
8.4토,kt wiz,3,0,0,11,0,0,0,수원,31.6,0,61,,,,,,,,,
8.5일,kt wiz,8,0,0,8,2,0,0,수원,31.4,0,67,,,,,,,,,
8.7화,kt wiz,12,6,0,9,0,2,1,창원,29.5,0,77,,,,,,,,,
8.8수,kt wiz,6,1,0,8,2,0,0,창원,28.2,0,79,,,,,,,,,
8.9목,kt wiz,3,0,0,8,0,0,0,수원,30.9,0,69,,,,,,,,,
8.10금,kt wiz,13,1,1,3,0,0,1,수원,34.9,0,48,,,,,,,,,
8.11토,kt wiz,9,1,0,9,1,1,0,대전,32.1,0,60,,,,,,,,,
8.12일,kt wiz,7,1,0,15,0,0,0,대전,32.4,0,66,,,,,,,,,
8.14화,kt wiz,14,3,2,7,0,2,1,수원,33.7,0,53,,,,,,,,,
8.15수,kt wiz,11,2,1,4,1,0,0,수원,35,0,56,,,,,,,,,
8.16목,kt wiz,8,2,0,8,1,0,1,수원,31.5,0,47,,,,,,,,,
9.4화,kt wiz,8,1,0,9,0,0,1,수원,26,0,65,,,,,,,,,
9.5수,kt wiz,5,0,0,6,0,0,0,수원,25.6,0,63,,,,,,,,,
9.6목,kt wiz,6,1,2,5,0,3,0,수원,25.6,0,70,,,,,,,,,
9.7금,kt wiz,12,0,1,8,0,1,1,수원,23.9,0,42,,,,,,,,,
9.8토,kt wiz,18,3,0,8,0,1,1,서울,25.7,0,38,,,,,,,,,
9.9일,kt wiz,6,2,0,3,1,1,0,서울,26,0,35,,,,,,,,,
9.11화,kt wiz,10,2,1,13,0,0,0,인천,23.8,0,49,,,,,,,,,
9.12수,kt wiz,8,2,0,13,0,3,0,인천,24.9,0,60,,,,,,,,,
9.13목,kt wiz,6,2,0,7,0,2,0,서울,26.7,0,56,,,,,,,,,
9.14금,kt wiz,8,1,0,5,1,1,0,서울,25.7,0,57,,,,,,,,,
9.15토,kt wiz,12,1,0,4,2,2,0,수원,22.2,0,94,,,,,,,,,
9.16일,kt wiz,11,0,0,5,1,0,1,수원,21.1,0.3,98,,,,,,,,,
9.18화,kt wiz,12,1,3,5,0,0,1,수원,23.9,0,51,,,,,,,,,
9.19수,kt wiz,8,4,0,8,1,0,0,수원,23.1,0,64,,,,,,,,,
9.20목,kt wiz,11,5,0,8,0,1,0,부산,20.6,0,85,,,,,,,,,
9.22토,kt wiz,9,1,0,7,0,1,1,서울,23.2,0,36,,,,,,,,,
9.23일,kt wiz,8,0,0,6,1,0,0,서울,22.3,0,53,,,,,,,,,
9.25화,kt wiz,11,0,0,6,0,2,0,수원,21.4,0,47,,,,,,,,,
9.26수,kt wiz,18,1,1,4,1,0,1,수원,21.2,0,51,,,,,,,,,
9.27목,kt wiz,12,2,0,10,1,1,0,대구,19.4,0,50,,,,,,,,,
9.29토,kt wiz,4,1,0,7,0,0,0,수원,22.7,0,52,,,,,,,,,
9.30일,kt wiz,11,1,2,8,3,1,0,수원,17.9,0,40,,,,,,,,,
10.2화,kt wiz,9,1,0,9,0,1,0,서울,19.2,0,48,,,,,,,,,
10.3수,kt wiz,8,1,0,8,0,0,1,서울,21.5,0,43,,,,,,,,,
10.6토,kt wiz,9,0,1,10,0,0,1,수원,20.3,0,73,,,,,,,,,
10.9화,kt wiz,11,1,1,14,1,0,0,수원,17.2,0,61,,,,,,,,,
10.10수,kt wiz,12,2,0,7,1,0,1,부산,16.8,0,52,,,,,,,,,
10.10수,kt wiz,8,4,0,6,1,0,1,부산,16.8,0,52,,,,,,,,,
10.12금,kt wiz,11,0,0,6,2,0,0,수원,13.3,0,52,,,,,,,,,
10.13토,kt wiz,12,2,0,3,1,1,1,서울,16.5,0,38,,,,,,,,,
4.2화,kt wiz,5,0,0,3,3,2,0,서울,9.8,0,22,,,,,,,,,
4.3수,kt wiz,11,0,1,6,3,0,0,서울,10.6,0,25,,,,,,,,,
4.4목,kt wiz,8,1,0,8,1,0,0,서울,12.3,0,26,,,,,,,,,
4.5금,kt wiz,2,0,0,10,1,1,0,수원,12.9,0,27,,,,,,,,,
4.6토,kt wiz,4,0,0,6,0,0,1,수원,11.8,0,36,,,,,,,,,
4.7일,kt wiz,8,1,2,5,1,0,1,수원,16.8,0,27,,,,,,,,,
4.9화,kt wiz,9,1,0,9,0,1,0,서울,7.4,1.9,83,,,,,,,,,
4.10수,kt wiz,8,0,1,7,0,0,0,서울,9.9,0,65,,,,,,,,,
4.11목,kt wiz,13,2,2,9,1,0,1,서울,12.9,0,36,,,,,,,,,
4.12금,kt wiz,2,0,0,13,0,2,0,대구,16.8,0,29,,,,,,,,,
4.13토,kt wiz,12,1,1,4,0,2,1,대구,18,0,22,,,,,,,,,
4.14일,kt wiz,15,1,0,10,1,1,0,대구,15.4,0,34,,,,,,,,,
4.16화,kt wiz,5,1,1,6,2,1,1,수원,19.9,0,22,,,,,,,,,
4.17수,kt wiz,11,1,0,9,1,1,0,수원,17.4,0,51,,,,,,,,,
4.18목,kt wiz,10,1,1,5,2,0,1,수원,13.5,0,86,,,,,,,,,
4.19금,kt wiz,10,0,2,6,0,2,1,부산,12.7,0,59,,,,,,,,,
4.20토,kt wiz,9,1,1,9,0,0,0,부산,16.1,0,63,,,,,,,,,
4.21일,kt wiz,11,2,0,7,0,0,1,부산,18.7,0,60,,,,,,,,,
4.23화,kt wiz,8,0,1,6,0,2,0,수원,20.1,0,61,,,,,,,,,
4.24수,kt wiz,6,0,0,5,3,3,0,수원,19.5,0,61,,,,,,,,,
4.26금,kt wiz,5,0,0,7,1,1,0,수원,9.1,0,84,,,,,,,,,
4.27토,kt wiz,8,0,0,9,0,0,0,수원,13.8,0,53,,,,,,,,,
4.28일,kt wiz,5,0,0,9,1,0,0,수원,14.9,0,47,,,,,,,,,
4.30화,kt wiz,15,3,1,5,0,1,0,서울,19.6,0,38,,,,,,,,,
5.1수,kt wiz,6,0,0,7,3,2,0,서울,19.6,0,48,,,,,,,,,
5.2목,kt wiz,10,0,3,9,0,1,0,서울,20.3,0,21,,,,,,,,,
5.3금,kt wiz,8,2,0,7,0,1,1,대전,26.1,0,29,,,,,,,,,
5.4토,kt wiz,14,0,1,7,0,0,0,대전,26,0,29,,,,,,,,,
5.5일,kt wiz,7,1,0,5,2,0,0,대전,25.8,0,26,,,,,,,,,
5.7화,kt wiz,10,0,1,5,1,0,1,수원,17.2,0,29,,,,,,,,,
5.8수,kt wiz,8,0,1,8,0,0,1,수원,17.7,0,56,,,,,,,,,
5.9목,kt wiz,16,0,0,7,1,0,0,수원,18.8,0,31,,,,,,,,,
5.10금,kt wiz,9,0,0,6,0,2,1,수원,19.2,0,48,,,,,,,,,
5.11토,kt wiz,7,0,0,14,0,1,0,수원,21.7,0,37,,,,,,,,,
5.12일,kt wiz,16,1,0,4,0,1,1,수원,24.5,0,34,,,,,,,,,
5.14화,kt wiz,13,1,2,9,0,1,1,광주,26.9,0,48,,,,,,,,,
5.15수,kt wiz,15,1,1,9,0,3,1,광주,24.8,0,55,,,,,,,,,
5.16목,kt wiz,12,3,1,6,2,1,1,광주,27,0,32,,,,,,,,,
5.17금,kt wiz,8,2,0,11,1,0,0,수원,23.1,0,56,,,,,,,,,
5.18토,kt wiz,4,0,0,3,0,0,1,수원,21.9,0,59,,,,,,,,,
5.21화,kt wiz,12,0,1,5,0,1,1,수원,20,0,47,,,,,,,,,
5.22수,kt wiz,8,0,2,6,1,0,1,수원,23.8,0,35,,,,,,,,,
5.23목,kt wiz,9,0,0,0,1,1,1,수원,26.7,0,30,,,,,,,,,
5.24금,kt wiz,13,0,0,6,1,1,0,광주,27.2,0,39,,,,,,,,,
5.25토,kt wiz,6,1,0,10,1,0,0,광주,26.2,0,53,,,,,,,,,
5.26일,kt wiz,13,0,0,6,3,1,0,광주,22.9,0,59,,,,,,,,,
5.28화,kt wiz,6,0,1,5,1,0,0,인천,19.2,0,48,,,,,,,,,
5.29수,kt wiz,10,1,0,6,1,0,1,인천,21.6,0,45,,,,,,,,,
5.30목,kt wiz,7,1,0,8,2,2,0,인천,18.5,0,65,,,,,,,,,
5.31금,kt wiz,5,2,0,7,1,2,1,수원,20.6,0,49,,,,,,,,,
6.1토,kt wiz,16,2,1,5,1,1,1,수원,20.9,0,55,,,,,,,,,
