day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,,,행 레이블,평균 : H_text,평균 : HR_text,평균 : S_text,평균 : ST_text,평균 : DU_text,평균 : ER_text
5.20수,NC 다이노스,10,1,3,7,0,2,1,창원,20.9,0,42,,,,,,,,,
5.21목,NC 다이노스,8,2,1,7,0,0,1,창원,22.7,0,33,,,,,,,,,
5.22금,NC 다이노스,12,3,3,7,0,0,1,서울,24.6,0,28,,,,,,,,,
5.23토,NC 다이노스,15,2,2,4,1,0,1,서울,26.7,0,22,,,,,,,,,
5.24일,NC 다이노스,11,1,1,10,0,1,1,서울,25.8,0,25,,,,,,,,,
5.26화,NC 다이노스,13,5,3,12,0,0,1,창원,28.3,0,31,,,,,,,,,
5.27수,NC 다이노스,12,0,1,11,1,1,1,창원,27.3,0,22,,,,,,,,,
5.28목,NC 다이노스,10,2,2,6,1,0,1,창원,24.1,0,38,,,,,,,,,
5.29금,NC 다이노스,9,1,0,7,2,2,0,광주,26.2,0,39,,,,,,,,,
5.30토,NC 다이노스,13,1,2,4,3,1,1,광주,21.3,0,67,,,,,,,,,
5.31일,NC 다이노스,11,3,3,9,0,1,1,광주,25.2,0,53,,,,,,,,,
6.2화,NC 다이노스,7,1,0,5,1,0,0,창원,22.6,0,72,,,,,,,,,
6.3수,NC 다이노스,8,1,1,5,0,2,0,창원,20.9,0,48,,,,,,,,,
6.4목,NC 다이노스,2,0,2,8,0,1,0,창원,23.5,0,44,,,,,,,,,
6.5금,NC 다이노스,6,0,0,9,0,0,0,창원,16.3,0,81,,,,,,,,,
6.6토,NC 다이노스,9,1,1,8,0,0,1,창원,19.5,0,59,,,,,,,,,
6.7일,NC 다이노스,16,2,1,1,2,0,1,창원,21,0,61,,,,,,,,,
6.9화,NC 다이노스,10,1,2,10,0,0,1,인천,21.2,0,96,,,,,,,,,
6.10수,NC 다이노스,10,2,1,8,1,1,1,인천,24.4,0,76,,,,,,,,,
6.12금,NC 다이노스,15,0,2,7,2,0,1,서울,26,0,45,,,,,,,,,
6.13토,NC 다이노스,8,0,1,6,0,1,0,서울,27.3,0,62,,,,,,,,,
6.14일,NC 다이노스,7,1,1,8,0,0,0,서울,24.9,0,57,,,,,,,,,
6.16화,NC 다이노스,8,1,1,5,2,0,0,수원,25.7,0,61,,,,,,,,,
6.17수,NC 다이노스,8,1,0,7,0,3,0,수원,23.1,0,89,,,,,,,,,
6.18목,NC 다이노스,16,1,1,8,2,1,1,수원,28,0,55,,,,,,,,,
6.19금,NC 다이노스,4,2,3,8,0,0,1,창원,23.6,0,63,,,,,,,,,
6.20토,NC 다이노스,8,1,2,3,0,2,1,창원,19.6,0,86,,,,,,,,,
6.21일,NC 다이노스,10,1,4,3,1,0,1,창원,21.6,0,78,,,,,,,,,
6.23화,NC 다이노스,7,0,1,9,0,1,0,창원,23.5,0,68,,,,,,,,,
6.24수,NC 다이노스,13,1,2,4,1,0,1,창원,22.8,0,75,,,,,,,,,
6.26금,NC 다이노스,8,2,2,10,0,1,1,서울,23.9,0,60,,,,,,,,,
6.27토,NC 다이노스,14,0,3,5,2,0,0,서울,30,0,37,,,,,,,,,
6.28일,NC 다이노스,6,0,1,11,0,0,0,서울,28.3,0,52,,,,,,,,,
7.1수,NC 다이노스,10,1,1,7,1,1,0,창원,26,0,69,,,,,,,,,
7.2목,NC 다이노스,8,0,4,7,1,2,1,창원,24.7,0,58,,,,,,,,,
7.3금,NC 다이노스,9,1,4,8,0,0,0,대전,26,0,44,,,,,,,,,
7.4토,NC 다이노스,14,2,2,9,0,0,0,대전,28.5,0,41,,,,,,,,,
7.9목,NC 다이노스,16,2,2,5,0,0,1,창원,25.1,0,78,,,,,,,,,
7.10금,NC 다이노스,9,2,1,8,0,1,1,서울,33.6,0,46,,,,,,,,,
7.11토,NC 다이노스,15,1,5,6,0,0,1,서울,32.7,0,53,,,,,,,,,
7.14화,NC 다이노스,14,1,1,4,1,0,1,창원,25.5,0,80,,,,,,,,,
7.15수,NC 다이노스,13,1,1,9,0,3,0,창원,26.9,0,72,,,,,,,,,
7.21화,NC 다이노스,5,0,1,6,3,0,0,부산,23.5,0,88,,,,,,,,,
7.22수,NC 다이노스,9,0,2,10,0,0,1,부산,24.5,0,92,,,,,,,,,
7.23목,NC 다이노스,11,2,3,9,0,2,1,부산,26,0,93,,,,,,,,,
7.24금,NC 다이노스,7,1,2,7,0,1,0,창원,25.7,0,90,,,,,,,,,
7.25토,NC 다이노스,12,1,1,5,1,2,1,창원,26.8,0,80,,,,,,,,,
7.26일,NC 다이노스,9,1,0,7,2,2,0,창원,29.5,0,67,,,,,,,,,
7.28화,NC 다이노스,6,0,1,6,1,0,0,대구,32.4,0,52,,,,,,,,,
7.29수,NC 다이노스,8,3,0,7,1,1,0,대구,31.5,0,67,,,,,,,,,
7.30목,NC 다이노스,11,3,0,10,1,1,0,대구,35.8,0,44,,,,,,,,,
7.31금,NC 다이노스,14,0,0,7,2,0,0,창원,30,0,73,,,,,,,,,
8.1토,NC 다이노스,6,0,2,7,1,0,1,창원,30,0,65,,,,,,,,,
8.2일,NC 다이노스,8,1,1,4,0,2,1,창원,28.2,0,77,,,,,,,,,
8.4화,NC 다이노스,9,0,2,5,1,1,1,서울,29,0,71,,,,,,,,,
8.5수,NC 다이노스,8,1,2,3,1,0,1,서울,31.7,0,52,,,,,,,,,
8.6목,NC 다이노스,10,2,1,3,1,0,1,창원,30.3,0,68,,,,,,,,,
8.7금,NC 다이노스,19,2,0,2,0,0,1,창원,30.6,0,70,,,,,,,,,
8.8토,NC 다이노스,11,2,1,3,1,0,1,창원,29.4,0,75,,,,,,,,,
8.9일,NC 다이노스,5,2,1,9,1,0,0,창원,31.1,0,69,,,,,,,,,
8.11화,NC 다이노스,19,1,0,11,2,2,1,서울,28.6,0,60,,,,,,,,,
8.12수,NC 다이노스,14,3,2,9,1,0,1,서울,31.1,0,53,,,,,,,,,
8.13목,NC 다이노스,8,0,0,7,1,0,0,서울,27.5,0,67,,,,,,,,,
8.14금,NC 다이노스,8,0,1,12,0,1,1,서울,30.1,0,59,,,,,,,,,
8.15토,NC 다이노스,11,0,5,5,0,0,1,창원,27.6,0,71,,,,,,,,,
8.16일,NC 다이노스,7,0,0,9,0,2,0,창원,25.6,0,83,,,,,,,,,
8.18화,NC 다이노스,6,1,0,4,0,0,1,대전,30.6,0,55,,,,,,,,,
8.19수,NC 다이노스,7,0,5,5,0,0,1,대전,28.6,0,64,,,,,,,,,
8.21금,NC 다이노스,15,2,1,8,0,0,1,대구,27.7,0,62,,,,,,,,,
8.22토,NC 다이노스,8,1,1,6,1,0,1,인천,25.9,0,89,,,,,,,,,
8.23일,NC 다이노스,8,1,1,7,4,0,1,인천,28.1,0,83,,,,,,,,,
8.26수,NC 다이노스,6,0,3,7,2,1,0,창원,24.1,0,79,,,,,,,,,
8.27목,NC 다이노스,5,0,2,12,0,0,1,창원,25.6,0,77,,,,,,,,,
8.28금,NC 다이노스,11,1,2,4,1,0,0,창원,25.8,0,73,,,,,,,,,
8.29토,NC 다이노스,11,1,0,6,0,0,1,부산,25.6,0,79,,,,,,,,,
8.30일,NC 다이노스,14,1,1,8,2,0,1,부산,24.8,0,84,,,,,,,,,
9.1화,NC 다이노스,8,2,0,10,0,0,0,창원,24.2,0,83,,,,,,,,,
9.2수,NC 다이노스,5,0,0,3,1,0,0,창원,24.5,0,83,,,,,,,,,
9.3목,NC 다이노스,17,3,3,6,1,0,1,창원,23.3,0,81,,,,,,,,,
9.4금,NC 다이노스,7,1,2,7,0,1,0,창원,23.9,0,79,,,,,,,,,
9.5토,NC 다이노스,8,1,0,8,0,1,0,수원,23.5,0,76,,,,,,,,,
9.6일,NC 다이노스,13,0,2,5,2,0,1,수원,24,0,56,,,,,,,,,
9.8화,NC 다이노스,8,1,1,9,0,0,1,광주,25.6,0,44,,,,,,,,,
9.9수,NC 다이노스,5,0,1,7,1,1,0,광주,26.1,0,46,,,,,,,,,
9.10목,NC 다이노스,11,0,1,4,2,0,0,창원,22.4,0,65,,,,,,,,,
9.11금,NC 다이노스,14,1,3,3,0,0,1,창원,23.7,0,76,,,,,,,,,
9.12토,NC 다이노스,12,2,0,4,0,0,1,창원,20.3,4.2,90,,,,,,,,,
9.13일,NC 다이노스,14,3,0,8,1,0,1,창원,22.9,0,52,,,,,,,,,
9.15화,NC 다이노스,12,4,0,8,2,0,1,창원,21.6,0,52,,,,,,,,,
9.17목,NC 다이노스,10,1,3,4,1,0,1,대전,23.9,0,59,,,,,,,,,
9.18금,NC 다이노스,20,4,0,9,3,0,1,대전,25.1,0,54,,,,,,,,,
9.20일,NC 다이노스,18,3,0,4,2,1,1,창원,21.7,0,77,,,,,,,,,
9.21월,NC 다이노스,6,1,1,6,0,0,0,창원,22.2,0,75,,,,,,,,,
9.22화,NC 다이노스,4,0,0,18,0,0,0,대구,24,0,61,,,,,,,,,
9.24목,NC 다이노스,14,5,0,13,0,0,1,창원,21.5,0,79,,,,,,,,,
9.25금,NC 다이노스,8,2,2,12,1,2,0,창원,22.9,0,72,,,,,,,,,
9.27일,NC 다이노스,6,0,0,5,3,0,0,창원,22.2,0,78,,,,,,,,,
9.28월,NC 다이노스,10,1,0,3,1,1,1,창원,22.9,0,53,,,,,,,,,
9.29화,NC 다이노스,8,1,1,3,0,0,1,서울,25.3,0,32,,,,,,,,,
9.30수,NC 다이노스,15,2,2,7,2,0,1,서울,22.6,0,39,,,,,,,,,
10.1목,NC 다이노스,15,0,0,4,3,1,1,서울,17.9,0,88,,,,,,,,,
10.2금,NC 다이노스,13,1,1,7,0,0,1,인천,20,0,72,,,,,,,,,
10.3토,NC 다이노스,6,0,2,7,2,1,0,인천,19.7,0,42,,,,,,,,,
10.18일,NC 다이노스,3,0,1,6,2,1,0,창원,19,0,70,,,,,,,,,
10.19월,NC 다이노스,6,0,1,6,2,0,1,창원,18.4,0,78,,,,,,,,,
10.21수,NC 다이노스,19,2,2,10,0,1,1,서울,20,0,64,,,,,,,,,
10.22목,NC 다이노스,5,0,0,9,0,1,0,서울,19.3,0,62,,,,,,,,,
10.24토,NC 다이노스,10,1,0,2,1,0,0,창원,20,0,64,,,,,,,,,
4.1금,NC 다이노스,9,2,0,9,1,1,1,창원,16.1,0,65,,,,,,,,,
4.2토,NC 다이노스,7,1,1,5,1,0,0,창원,16.7,0,70,,,,,,,,,
4.5화,NC 다이노스,5,0,0,9,1,0,0,서울,14.1,0,30,,,,,,,,,
4.6수,NC 다이노스,2,0,0,12,1,3,0,서울,21.4,0,17,,,,,,,,,
4.7목,NC 다이노스,15,0,0,4,0,0,1,서울,17.5,0,54,,,,,,,,,
4.8금,NC 다이노스,9,1,3,6,2,0,1,창원,19.5,0,35,,,,,,,,,
4.9토,NC 다이노스,13,2,0,4,0,0,1,창원,20,0,42,,,,,,,,,
4.10일,NC 다이노스,2,0,2,9,0,0,0,창원,15.3,0,66,,,,,,,,,
4.12화,NC 다이노스,10,3,0,4,0,2,0,대구,18.6,0,31,,,,,,,,,
4.13수,NC 다이노스,10,0,1,5,1,0,1,대구,16.5,0,87,,,,,,,,,
4.14목,NC 다이노스,8,2,2,16,1,2,0,대구,21.8,0,30,,,,,,,,,
4.15금,NC 다이노스,9,0,2,10,1,1,1,창원,14.2,0,58,,,,,,,,,
4.17일,NC 다이노스,13,1,0,5,2,1,0,창원,17,0,30,,,,,,,,,
4.19화,NC 다이노스,12,1,0,6,0,1,1,서울,15.5,0,47,,,,,,,,,
4.20수,NC 다이노스,11,0,0,6,3,1,0,서울,16,0,50,,,,,,,,,
4.21목,NC 다이노스,14,0,0,6,0,0,1,서울,16.5,0,78,,,,,,,,,
4.22금,NC 다이노스,8,1,0,8,1,0,1,인천,10.3,0,98,,,,,,,,,
4.23토,NC 다이노스,6,1,0,7,0,3,0,인천,15,0,42,,,,,,,,,
4.24일,NC 다이노스,5,2,0,6,1,0,0,인천,18.4,0,41,,,,,,,,,
4.26화,NC 다이노스,11,0,0,3,1,0,1,창원,19.8,0,58,,,,,,,,,
4.28목,NC 다이노스,8,0,1,11,0,1,0,창원,14.2,0,82,,,,,,,,,
4.29금,NC 다이노스,9,2,0,8,1,0,1,부산,16.4,0,51,,,,,,,,,
4.30토,NC 다이노스,11,2,0,9,0,1,1,부산,18,0,64,,,,,,,,,
5.1일,NC 다이노스,10,3,0,8,1,1,1,부산,19.8,0,69,,,,,,,,,
5.4수,NC 다이노스,13,1,0,4,2,0,1,수원,17.7,0,39,,,,,,,,,
5.5목,NC 다이노스,16,2,1,5,0,0,1,수원,24.5,0,31,,,,,,,,,
5.6금,NC 다이노스,15,2,0,5,2,2,1,창원,17.5,0,94,,,,,,,,,
5.7토,NC 다이노스,8,3,0,12,0,0,1,창원,21.4,0,53,,,,,,,,,
5.8일,NC 다이노스,12,0,1,3,2,2,1,창원,20.1,0,32,,,,,,,,,
5.11수,NC 다이노스,9,0,0,8,1,1,0,대전,21.7,0,60,,,,,,,,,
5.12목,NC 다이노스,12,1,1,10,0,0,1,대전,24,0,45,,,,,,,,,
5.13금,NC 다이노스,9,2,0,11,1,0,0,창원,19,0,64,,,,,,,,,
5.14토,NC 다이노스,10,0,3,11,1,0,0,창원,19.8,0,62,,,,,,,,,
5.17화,NC 다이노스,9,2,0,4,0,1,0,서울,26.1,0,30,,,,,,,,,
5.18수,NC 다이노스,14,1,0,5,2,2,0,서울,28.8,0,18,,,,,,,,,
5.19목,NC 다이노스,11,2,0,7,0,0,1,서울,29.4,0,21,,,,,,,,,
5.20금,NC 다이노스,8,0,2,6,1,0,0,창원,22.2,0,58,,,,,,,,,
5.21토,NC 다이노스,13,2,0,4,2,0,1,창원,23.1,0,44,,,,,,,,,
5.22일,NC 다이노스,14,2,0,6,0,0,1,창원,22,0,58,,,,,,,,,
5.25수,NC 다이노스,8,2,1,4,2,0,1,창원,23.7,0,56,,,,,,,,,
5.26목,NC 다이노스,10,0,1,4,0,0,0,창원,24.4,0,59,,,,,,,,,
5.27금,NC 다이노스,18,0,2,2,0,1,1,광주,25.1,0,53,,,,,,,,,
5.28토,NC 다이노스,16,4,1,5,3,1,1,광주,26.4,0,42,,,,,,,,,
5.29일,NC 다이노스,14,1,0,6,1,1,1,광주,24.1,0,55,,,,,,,,,
5.31화,NC 다이노스,8,1,0,10,1,1,0,창원,26.3,0,46,,,,,,,,,
6.1,NC 다이노스,6,0,0,4,0,0,1,창원,24,0,47,,,,,,,,,
6.2,NC 다이노스,8,1,1,5,0,1,1,창원,21.3,0,59,,,,,,,,,
6.3,NC 다이노스,4,1,1,11,1,0,1,부산,22.4,0,52,,,,,,,,,
6.5,NC 다이노스,17,3,0,8,0,0,1,부산,21.8,0,67,,,,,,,,,
6.7,NC 다이노스,7,3,0,4,0,0,1,창원,21.8,0,81,,,,,,,,,
6.8,NC 다이노스,8,3,0,6,0,0,1,창원,22.8,0,82,,,,,,,,,
6.9,NC 다이노스,15,1,0,8,1,1,1,창원,22.7,0,82,,,,,,,,,
6.1,NC 다이노스,13,2,1,8,2,0,1,인천,22.5,0,98,,,,,,,,,
6.11,NC 다이노스,12,3,0,10,0,1,1,인천,23.2,0,98,,,,,,,,,
6.12,NC 다이노스,16,2,0,7,2,0,1,인천,23,0,98,,,,,,,,,
6.14,NC 다이노스,14,1,3,6,1,0,1,서울,24.6,0,57,,,,,,,,,
6.16,NC 다이노스,7,1,0,5,1,0,1,서울,23.1,0,62,,,,,,,,,
6.17,NC 다이노스,16,2,0,5,1,1,1,수원,26.6,0,53,,,,,,,,,
6.18,NC 다이노스,16,0,3,10,2,2,1,수원,26,0,58,,,,,,,,,
6.19,NC 다이노스,22,5,0,6,3,0,1,수원,26,0,63,,,,,,,,,
6.21,NC 다이노스,4,1,1,8,0,0,0,창원,23.2,0,92,,,,,,,,,
6.24,NC 다이노스,7,0,0,12,0,1,0,창원,25.7,0,91,,,,,,,,,
6.25,NC 다이노스,4,0,0,12,1,2,0,창원,25.5,0,67,,,,,,,,,
6.26,NC 다이노스,13,0,0,8,0,1,0,창원,27.6,0,60,,,,,,,,,
6.28,NC 다이노스,10,2,0,5,2,0,0,서울,28.6,0,42,,,,,,,,,
6.29,NC 다이노스,12,1,1,6,0,1,1,서울,26.7,0,61,,,,,,,,,
6.3,NC 다이노스,0,0,0,9,0,0,0,서울,26.1,0,73,,,,,,,,,
7.6수,NC 다이노스,12,3,0,6,0,2,1,창원,27.4,0,90,,,,,,,,,
7.7목,NC 다이노스,8,1,1,5,0,0,1,창원,28.2,0,81,,,,,,,,,
7.8금,NC 다이노스,11,2,0,8,0,1,1,서울,32.2,0,48,,,,,,,,,
7.9토,NC 다이노스,10,1,0,5,0,0,0,서울,30.3,0,60,,,,,,,,,
7.10일,NC 다이노스,10,0,2,6,1,0,0,서울,30.2,0,61,,,,,,,,,
7.12화,NC 다이노스,9,2,0,3,3,0,0,창원,25.2,0,95,,,,,,,,,
7.13수,NC 다이노스,7,3,0,3,1,0,1,창원,29.6,0,79,,,,,,,,,
7.14목,NC 다이노스,5,0,2,9,0,1,1,창원,27.2,0,75,,,,,,,,,
7.19화,NC 다이노스,9,1,0,9,2,0,0,창원,26.7,0,79,,,,,,,,,
7.20수,NC 다이노스,9,1,2,4,1,1,1,창원,26.7,0,73,,,,,,,,,
7.21목,NC 다이노스,10,1,1,6,2,0,1,창원,25.6,0,77,,,,,,,,,
7.22금,NC 다이노스,8,2,0,7,0,0,0,광주,30.1,0,70,,,,,,,,,
7.23토,NC 다이노스,11,0,1,5,2,0,1,광주,31.6,0,64,,,,,,,,,
7.24일,NC 다이노스,10,4,0,5,1,2,1,광주,32.1,0,69,,,,,,,,,
7.26화,NC 다이노스,8,2,0,5,0,1,1,대구,33.3,0,51,,,,,,,,,
7.27수,NC 다이노스,10,3,0,8,1,1,0,대구,32.3,0,57,,,,,,,,,
7.28목,NC 다이노스,11,1,5,7,2,1,1,대구,34.6,0,38,,,,,,,,,
7.29금,NC 다이노스,5,0,1,7,0,0,0,창원,31.1,0,80,,,,,,,,,
7.30토,NC 다이노스,13,1,1,4,1,4,0,창원,31.8,0,74,,,,,,,,,
7.31일,NC 다이노스,8,2,0,9,2,1,1,창원,31.1,0,76,,,,,,,,,
8.4,NC 다이노스,12,2,0,7,0,0,1,창원,28.8,0,0,,,,,,,,,
8.5,NC 다이노스,9,0,0,6,0,1,0,대전,34,0,0,,,,,,,,,
8.6,NC 다이노스,16,2,1,4,0,0,1,대전,33.1,0,0,,,,,,,,,
8.7,NC 다이노스,10,1,1,6,1,6,0,대전,30,0,0,,,,,,,,,
8.9,NC 다이노스,12,3,0,6,0,0,1,창원,28.9,0,0,,,,,,,,,
8.1,NC 다이노스,10,3,1,10,1,1,1,창원,29.9,0,0,,,,,,,,,
8.11,NC 다이노스,11,0,1,9,2,2,0,서울,34.7,0,0,,,,,,,,,
8.12,NC 다이노스,8,1,0,8,0,1,0,서울,33.7,0,0,,,,,,,,,
8.13,NC 다이노스,6,0,0,6,1,1,1,창원,32.5,0,0,,,,,,,,,
8.14,NC 다이노스,8,2,1,10,1,0,0,창원,32.9,0,0,,,,,,,,,
8.16,NC 다이노스,9,0,0,8,1,3,0,창원,29.6,0,0,,,,,,,,,
8.17,NC 다이노스,13,0,2,3,1,0,1,창원,28.8,0,0,,,,,,,,,
8.18,NC 다이노스,12,0,1,6,0,1,0,서울,31.7,0,0,,,,,,,,,
8.19,NC 다이노스,14,0,3,7,0,0,1,서울,26.7,10.5,0,,,,,,,,,
8.2,NC 다이노스,8,2,0,6,2,1,0,서울,33.5,0,0,,,,,,,,,
8.21,NC 다이노스,15,3,0,8,2,1,1,서울,34,0,0,,,,,,,,,
8.23,NC 다이노스,12,3,2,7,0,2,1,창원,28.9,0,0,,,,,,,,,
8.24,NC 다이노스,6,1,1,6,1,1,0,창원,30.1,0,0,,,,,,,,,
8.25,NC 다이노스,15,2,3,9,1,0,1,대전,31.2,0,0,,,,,,,,,
8.26,NC 다이노스,7,1,0,13,1,0,0,대전,19.7,0,0,,,,,,,,,
8.27,NC 다이노스,6,3,0,9,0,0,0,창원,25.2,0,0,,,,,,,,,
8.3,NC 다이노스,12,2,1,10,1,1,1,수원,22.5,0,0,,,,,,,,,
8.31,NC 다이노스,18,1,0,9,0,0,1,수원,21.7,0,0,,,,,,,,,
9.1,NC 다이노스,9,0,1,6,3,1,1,부산,25.8,0,82,,,,,,,,,
9.3,NC 다이노스,14,1,0,10,3,1,0,창원,23.6,0,93,,,,,,,,,
9.4,NC 다이노스,7,0,0,10,1,0,0,창원,25.8,0,88,,,,,,,,,
9.6,NC 다이노스,12,1,0,5,2,0,1,창원,25.4,0,91,,,,,,,,,
9.7,NC 다이노스,9,1,0,9,2,0,1,창원,24.8,0,93,,,,,,,,,
9.8,NC 다이노스,11,1,3,9,2,1,0,광주,27.4,0,54,,,,,,,,,
9.9,NC 다이노스,11,2,0,9,0,1,1,광주,25.9,0,62,,,,,,,,,
9.1,NC 다이노스,4,1,0,8,0,0,0,대구,23.7,0,73,,,,,,,,,
9.11,NC 다이노스,7,0,1,7,1,1,0,대구,24.8,0,69,,,,,,,,,
9.13,NC 다이노스,5,1,1,11,1,3,0,창원,24.8,0,78,,,,,,,,,
9.14,NC 다이노스,14,1,0,6,1,0,1,창원,23.7,0,81,,,,,,,,,
9.15,NC 다이노스,8,0,1,7,2,2,0,창원,24.1,0,85,,,,,,,,,
9.16,NC 다이노스,10,2,1,8,1,0,0,창원,23.9,0,83,,,,,,,,,
9.17,NC 다이노스,9,1,0,7,1,0,1,인천,26.2,0,61,,,,,,,,,
9.18,NC 다이노스,19,1,1,5,2,2,1,인천,25.1,0,68,,,,,,,,,
9.2,NC 다이노스,7,1,0,8,4,0,0,수원,23.7,0,33,,,,,,,,,
9.22,NC 다이노스,11,1,2,4,1,0,1,대전,23.2,0,62,,,,,,,,,
9.23,NC 다이노스,16,1,2,10,0,1,1,창원,22,0,75,,,,,,,,,
9.24,NC 다이노스,6,0,1,5,1,1,1,창원,22.5,0,73,,,,,,,,,
9.25,NC 다이노스,3,0,0,4,2,0,1,창원,23.3,0,79,,,,,,,,,
9.27,NC 다이노스,8,0,0,7,1,0,0,창원,25.8,0,90,,,,,,,,,
9.29,NC 다이노스,13,1,0,9,1,0,1,창원,18.9,0,82,,,,,,,,,
9.29,NC 다이노스,7,0,1,11,1,0,1,창원,18.9,0,82,,,,,,,,,
9.3,NC 다이노스,10,0,0,9,1,3,0,창원,18.4,0,91,,,,,,,,,
10.1,NC 다이노스,12,1,1,3,2,0,1,부산,20.8,0,89,,,,,,,,,
10.2,NC 다이노스,17,1,1,3,1,1,1,부산,23.2,0,86,,,,,,,,,
10.4,NC 다이노스,7,0,2,9,1,0,0,창원,23.8,0,66,,,,,,,,,
10.5,NC 다이노스,13,4,1,6,0,1,1,창원,22.5,0,83,,,,,,,,,
10.6,NC 다이노스,6,0,1,10,1,1,1,창원,21,0,82,,,,,,,,,
10.7,NC 다이노스,12,0,0,3,0,1,0,창원,19.4,0,82,,,,,,,,,
10.9,NC 다이노스,12,0,4,13,0,0,0,창원,15,0,60,,,,,,,,,
10.21,NC 다이노스,10,0,0,7,2,0,1,창원,16.7,0,70,,,,,,,,,
10.22,NC 다이노스,5,1,0,1,1,1,1,창원,18.9,0,72,,,,,,,,,
10.24,NC 다이노스,6,0,0,10,1,1,0,서울,17.7,0,49,,,,,,,,,
10.25,NC 다이노스,13,3,0,11,0,0,1,서울,16.1,0,73,,,,,,,,,
10.29,NC 다이노스,3,0,1,5,1,0,0,서울,8.7,0,33,,,,,,,,,
10.3,NC 다이노스,10,0,0,6,3,0,0,서울,10.8,0,24,,,,,,,,,
4.1,NC 다이노스,7,0,0,9,0,1,0,창원,8.6,0,82,,,,,,,,,
4.2,NC 다이노스,4,0,2,10,1,0,0,창원,10.8,0,62,,,,,,,,,
4.4,NC 다이노스,3,0,0,10,0,1,0,대전,20.8,0,24,,,,,,,,,
4.6,NC 다이노스,11,0,0,8,3,1,1,대전,15.2,0,80,,,,,,,,,
4.7,NC 다이노스,10,1,2,8,1,1,1,인천,14.4,0,72,,,,,,,,,
4.8,NC 다이노스,4,0,0,10,0,1,0,인천,10.3,0,86,,,,,,,,,
4.9,NC 다이노스,12,0,1,10,1,1,0,인천,17.1,0,44,,,,,,,,,
4.11,NC 다이노스,7,0,0,9,0,1,1,창원,17.3,0,52,,,,,,,,,
4.12,NC 다이노스,10,2,0,9,0,1,1,창원,13.9,0,66,,,,,,,,,
4.13,NC 다이노스,7,1,0,1,1,0,1,창원,18.2,0,51,,,,,,,,,
4.14,NC 다이노스,10,0,0,10,0,0,0,창원,17.2,0,68,,,,,,,,,
4.15,NC 다이노스,11,0,0,6,2,0,0,창원,20.2,0,67,,,,,,,,,
4.16,NC 다이노스,11,0,1,6,3,0,1,창원,20.6,0,52,,,,,,,,,
4.18,NC 다이노스,14,4,0,7,0,0,1,부산,15.6,0,86,,,,,,,,,
4.19,NC 다이노스,16,2,1,11,0,0,1,부산,18.1,0,46,,,,,,,,,
4.2,NC 다이노스,9,2,0,8,1,2,1,부산,15.7,0,54,,,,,,,,,
4.22,NC 다이노스,17,1,0,4,1,0,1,대구,16.5,0,53,,,,,,,,,
4.23,NC 다이노스,10,3,0,9,0,1,1,대구,22,0,26,,,,,,,,,
4.25,NC 다이노스,5,1,0,4,0,3,1,창원,19.1,0,83,,,,,,,,,
4.26,NC 다이노스,13,3,1,2,0,0,1,창원,15,0,85,,,,,,,,,
4.27,NC 다이노스,7,2,2,8,0,0,1,창원,17.1,0,39,,,,,,,,,
4.28,NC 다이노스,8,0,3,10,0,1,0,광주,20.8,0,28,,,,,,,,,
4.29,NC 다이노스,9,1,3,11,1,0,1,광주,23.8,0,17,,,,,,,,,
4.3,NC 다이노스,16,3,0,5,1,0,1,광주,23.7,0,47,,,,,,,,,
5.2,NC 다이노스,6,1,1,10,1,0,1,서울,23.5,0,33,,,,,,,,,
5.3,NC 다이노스,5,0,0,7,3,1,0,서울,25.9,0,25,,,,,,,,,
5.4,NC 다이노스,6,0,0,9,0,2,0,서울,23.3,0,40,,,,,,,,,
5.5,NC 다이노스,11,1,0,4,0,1,1,창원,18.1,4.1,96,,,,,,,,,
5.6,NC 다이노스,8,0,0,11,1,4,0,창원,22.9,0,16,,,,,,,,,
5.7,NC 다이노스,14,2,0,5,1,1,1,창원,26,0,17,,,,,,,,,
5.1,NC 다이노스,8,0,0,9,1,0,1,창원,20.6,0,55,,,,,,,,,
5.11,NC 다이노스,7,0,2,7,1,2,0,창원,23.9,0,66,,,,,,,,,
5.12,NC 다이노스,10,2,2,2,1,2,1,수원,19.6,0,72,,,,,,,,,
5.13,NC 다이노스,6,1,0,7,0,1,0,수원,14.7,0,90,,,,,,,,,
5.14,NC 다이노스,11,1,1,5,2,5,0,수원,16,0,55,,,,,,,,,
5.16,NC 다이노스,10,1,1,4,0,0,1,서울,21.2,0,47,,,,,,,,,
5.17,NC 다이노스,7,1,0,5,1,1,1,서울,24.1,0,34,,,,,,,,,
5.18,NC 다이노스,8,0,0,7,1,2,0,서울,24.8,0,32,,,,,,,,,
5.19,NC 다이노스,7,0,0,10,1,0,0,창원,25,0,42,,,,,,,,,
5.2,NC 다이노스,6,0,0,8,1,0,1,창원,24.3,0,41,,,,,,,,,
5.21,NC 다이노스,9,0,0,11,2,0,0,창원,23.4,0,53,,,,,,,,,
5.23,NC 다이노스,17,1,0,4,2,1,1,서울,20,0,72,,,,,,,,,
5.24,NC 다이노스,14,0,0,5,2,0,1,서울,27,0,39,,,,,,,,,
5.25,NC 다이노스,15,2,0,6,0,0,1,서울,22.2,0,29,,,,,,,,,
