day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity
6.1토,LG 트윈스,13,0,2,8,0,1,승,광주,23.1,0,53
6.1토,KIA 타이거즈,7,1,1,3,4,0,패,광주,23.1,0,53
6.1토,롯데 자이언츠,9,0,1,5,2,0,승,대구,25.8,0,39
6.1토,삼성 라이온즈,6,0,2,5,0,0,패,대구,25.8,0,39
6.1토,NC 다이노스,13,0,0,7,1,0,승,대전,24.4,0,50
6.1토,한화 이글스,4,0,0,2,0,1,패,대전,24.4,0,50
6.1토,키움 히어로즈,8,0,0,9,2,2,패,서울,25.8,0,32
6.1토,두산 베어스,11,1,3,2,2,0,승,서울,25.8,0,32
6.2일,LG 트윈스,11,0,0,6,0,2,승,광주,26.3,0,55
6.2일,KIA 타이거즈,6,0,2,6,2,0,패,광주,26.3,0,55
6.2일,롯데 자이언츠,10,1,0,5,1,1,패,대구,24.9,0,43
6.2일,삼성 라이온즈,10,2,1,6,1,1,승,대구,24.9,0,43
6.2일,NC 다이노스,4,1,3,15,0,1,패,대전,28.2,0,41
6.2일,한화 이글스,9,1,1,4,1,1,승,대전,28.2,0,41
6.2일,키움 히어로즈,7,1,0,6,0,2,패,서울,27.4,0,46
6.2일,두산 베어스,13,2,3,4,0,0,승,서울,27.4,0,46
6.4화,KIA 타이거즈,10,1,1,4,0,0,승,부산,24.4,0,59
6.4화,롯데 자이언츠,11,1,1,7,1,1,패,부산,24.4,0,59
6.4화,두산 베어스,17,1,2,5,2,1,승,서울,27,0,45
6.4화,LG 트윈스,9,2,0,7,1,1,패,서울,27,0,45
6.4화,SK 와이번스,7,1,0,6,0,1,승,창원,23.9,0,43
6.4화,NC 다이노스,11,0,0,9,1,0,패,창원,23.9,0,43
6.4화,삼성 라이온즈,9,0,0,7,2,0,패,서울,27,0,45
6.4화,키움 히어로즈,5,2,0,9,0,0,승,서울,27,0,45
6.5수,KIA 타이거즈,8,0,1,3,1,1,패,부산,23,0,63
6.5수,롯데 자이언츠,11,0,2,7,1,1,승,부산,23,0,63
6.5수,두산 베어스,11,0,3,4,2,0,패,서울,27.5,0,47
6.5수,LG 트윈스,8,1,0,2,2,0,승,서울,27.5,0,47
6.5수,SK 와이번스,10,1,0,7,1,0,패,창원,23.3,0,63
6.5수,NC 다이노스,15,2,1,7,0,0,승,창원,23.3,0,63
6.5수,삼성 라이온즈,9,1,0,7,0,2,무,서울,27.5,0,47
6.5수,키움 히어로즈,10,0,1,12,0,1,무,서울,27.5,0,47
6.6목,KIA 타이거즈,9,0,1,6,1,1,패,부산,21.4,0,71
6.6목,롯데 자이언츠,15,0,2,5,0,0,승,부산,21.4,0,71
6.6목,두산 베어스,11,0,1,5,2,0,패,서울,28.7,0,36
6.6목,LG 트윈스,9,1,1,3,0,1,승,서울,28.7,0,36
6.6목,SK 와이번스,13,1,0,7,0,1,패,창원,22.4,0,64
6.6목,NC 다이노스,12,1,1,8,1,0,승,창원,22.4,0,64
6.6목,삼성 라이온즈,7,1,0,6,2,1,패,서울,28.7,0,36
6.6목,키움 히어로즈,18,1,4,5,0,0,승,서울,28.7,0,36
6.7금,한화 이글스,8,1,0,5,1,1,패,인천,25.2,0,62
6.7금,SK 와이번스,14,4,0,5,1,2,승,인천,25.2,0,62
6.7금,KIA 타이거즈,9,0,0,7,0,1,패,서울,28.5,0,34
6.7금,키움 히어로즈,12,3,2,3,0,1,승,서울,28.5,0,34
6.7금,롯데 자이언츠,6,1,0,6,0,0,패,서울,28.5,0,34
6.7금,LG 트윈스,13,1,2,4,0,0,승,서울,28.5,0,34
6.7금,두산 베어스,10,0,1,4,0,0,패,대구,27.5,0,40
6.7금,삼성 라이온즈,5,1,2,7,2,0,승,대구,27.5,0,40
6.8토,한화 이글스,10,0,1,10,2,1,패,인천,26.4,0,67
6.8토,SK 와이번스,10,0,0,6,0,0,승,인천,26.4,0,67
6.8토,KIA 타이거즈,12,2,1,4,1,2,승,서울,29.5,0,48
6.8토,키움 히어로즈,10,2,0,7,0,0,패,서울,29.5,0,48
6.8토,롯데 자이언츠,2,0,0,8,1,0,패,서울,29.5,0,48
6.8토,LG 트윈스,11,0,1,5,0,0,승,서울,29.5,0,48
6.8토,두산 베어스,6,1,0,4,1,1,패,대구,25.8,0,50
6.8토,삼성 라이온즈,9,1,2,6,0,0,승,대구,25.8,0,50
6.9일,한화 이글스,13,1,1,9,0,0,승,인천,28.6,0,51
6.9일,SK 와이번스,12,1,2,15,1,0,패,인천,28.6,0,51
6.9일,KIA 타이거즈,10,1,2,7,0,0,승,서울,31.4,0,21
6.9일,키움 히어로즈,10,0,1,8,0,5,패,서울,31.4,0,21
