day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity
4.1수,KIA 타이거즈,5,0,0,12,0,0,승,인천,15.7,0,55
4.1수,SK 와이번스,4,0,0,10,1,2,패,인천,15.7,0,55
4.1수,롯데 자이언츠,8,1,1,9,1,0,패,서울,15.1,0,46
4.1수,LG 트윈스,9,0,0,8,1,2,승,서울,15.1,0,46
4.1수,두산 베어스,8,2,1,6,1,1,승,대전,10.7,0,83
4.1수,한화 이글스,7,0,0,9,0,0,패,대전,10.7,0,83
4.1수,삼성 라이온즈,9,1,1,4,1,2,승,수원,15,0,54
4.1수,kt wiz,10,0,1,15,0,0,패,수원,15,0,54
4.1수,키움 히어로즈,6,0,0,6,4,2,패,창원,10.4,0,89
4.1수,NC 다이노스,18,3,1,6,0,1,승,창원,10.4,0,89
4.2목,두산 베어스,5,0,0,10,1,0,패,대전,17.9,0,72
4.2목,한화 이글스,7,0,0,11,1,1,승,대전,17.9,0,72
4.3금,한화 이글스,8,1,0,8,1,1,패,창원,16.6,0,71
4.3금,NC 다이노스,11,1,4,5,1,1,승,창원,16.6,0,71
4.3금,KIA 타이거즈,12,2,0,8,1,0,승,수원,12.3,0,77
4.3금,kt wiz,5,0,0,9,1,0,패,수원,12.3,0,77
4.3금,두산 베어스,6,0,0,7,1,0,패,부산,15.5,0,79
4.3금,롯데 자이언츠,8,1,0,8,0,0,승,부산,15.5,0,79
4.3금,SK 와이번스,6,2,0,13,1,0,패,서울,14.1,0,63
4.3금,키움 히어로즈,16,3,1,8,1,0,승,서울,14.1,0,63
4.3금,삼성 라이온즈,9,2,0,3,1,1,승,서울,14.1,0,63
4.3금,LG 트윈스,7,0,0,8,1,1,패,서울,14.1,0,63
4.4토,KIA 타이거즈,14,2,4,10,1,0,승,수원,14.3,0,70
4.4토,kt wiz,9,0,3,3,1,4,패,수원,14.3,0,70
4.4토,SK 와이번스,11,1,1,9,0,1,승,서울,16,0,46
4.4토,키움 히어로즈,7,0,2,9,1,1,패,서울,16,0,46
4.4토,삼성 라이온즈,1,1,1,11,1,1,패,서울,16,0,46
4.4토,LG 트윈스,9,0,1,5,1,1,승,서울,16,0,46
4.5일,한화 이글스,8,0,0,6,2,0,패,창원,11.4,0,86
4.5일,NC 다이노스,11,3,2,6,0,2,승,창원,11.4,0,86
4.5일,KIA 타이거즈,8,0,0,5,2,1,승,수원,10.7,0.1,98
4.5일,kt wiz,6,0,0,5,3,1,패,수원,10.7,0.1,98
4.5일,두산 베어스,8,1,2,7,0,2,패,부산,11.5,0,88
4.5일,롯데 자이언츠,14,4,0,10,3,2,승,부산,11.5,0,88
4.5일,삼성 라이온즈,4,0,2,8,1,2,패,서울,10.8,0,85
4.5일,LG 트윈스,12,0,1,7,1,0,승,서울,10.8,0,85
4.5일,SK 와이번스,13,2,5,9,1,0,승,서울,10.8,0,85
4.5일,키움 히어로즈,13,3,0,9,0,4,패,서울,10.8,0,85
4.7화,kt wiz,10,1,2,12,0,0,패,인천,10,0,64
4.7화,SK 와이번스,9,0,0,5,0,0,승,인천,10,0,64
4.7화,LG 트윈스,10,1,1,15,1,1,패,대전,10.6,0,69
4.7화,한화 이글스,14,0,1,6,1,0,승,대전,10.6,0,69
4.7화,롯데 자이언츠,4,1,0,10,1,0,패,대구,8.7,0,67
4.7화,삼성 라이온즈,8,1,2,9,0,0,승,대구,8.7,0,67
4.7화,NC 다이노스,8,1,3,8,0,1,승,광주,9.3,0,63
4.7화,KIA 타이거즈,6,1,0,9,0,0,패,광주,9.3,0,63
4.7화,키움 히어로즈,27,4,0,10,1,0,승,서울,9.6,0,56
4.7화,두산 베어스,10,0,1,9,2,2,패,서울,9.6,0,56
4.8수,kt wiz,5,0,1,11,0,1,패,인천,10.1,0,61
4.8수,SK 와이번스,8,1,0,3,3,0,승,인천,10.1,0,61
4.8수,LG 트윈스,8,1,1,10,0,0,승,대전,12.7,0,53
4.8수,한화 이글스,7,0,1,7,1,1,패,대전,12.7,0,53
