day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
6.1일,17:00,LG 트윈스,12,1,2,12,1,1,패
6.1일,17:00,키움 히어로즈,13,2,2,7,0,0,승
6.1일,17:00,롯데 자이언츠,18,1,2,2,1,0,승
6.1일,17:00,두산 베어스,11,3,0,2,0,0,패
6.1일,17:00,NC 다이노스,6,2,0,12,1,1,패
6.1일,17:00,KIA 타이거즈,13,1,2,4,2,0,승
6.1일,17:00,SK 와이번스,9,1,2,10,0,2,패
6.1일,17:00,한화 이글스,12,0,1,4,0,1,승
6.3화,18:30,KIA 타이거즈,8,0,1,10,0,0,패
6.3화,18:30,삼성 라이온즈,9,0,2,3,1,1,승
6.3화,18:30,키움 히어로즈,9,1,0,9,0,0,패
6.3화,18:30,NC 다이노스,7,1,4,6,0,0,승
6.4수,18:30,KIA 타이거즈,7,1,0,6,0,0,패
6.4수,18:30,삼성 라이온즈,13,3,4,6,1,1,승
6.4수,18:30,두산 베어스,9,2,0,4,3,3,패
6.4수,18:30,SK 와이번스,9,1,2,6,1,1,승
6.4수,18:30,키움 히어로즈,8,1,0,6,0,1,패
6.4수,18:30,NC 다이노스,23,7,0,7,1,0,승
6.5목,18:30,한화 이글스,6,1,0,6,2,1,패
6.5목,18:30,롯데 자이언츠,12,0,1,6,0,1,승
6.5목,18:30,KIA 타이거즈,15,1,1,13,0,2,승
6.5목,18:30,삼성 라이온즈,17,1,4,6,0,2,패
6.5목,18:30,두산 베어스,4,0,0,7,2,1,패
6.5목,18:30,SK 와이번스,10,1,1,8,0,0,승
6.5목,18:30,키움 히어로즈,8,1,3,8,0,1,패
6.5목,18:30,NC 다이노스,11,2,4,5,0,1,승
6.6금,17:00,KIA 타이거즈,13,0,2,7,1,1,승
6.6금,17:00,LG 트윈스,6,0,3,9,0,0,패
6.6금,17:00,롯데 자이언츠,8,2,0,8,0,1,패
6.6금,17:00,SK 와이번스,14,1,2,6,1,1,승
6.6금,17:00,두산 베어스,15,1,0,2,2,0,패
6.6금,17:00,키움 히어로즈,20,7,0,5,0,1,승
6.6금,17:00,삼성 라이온즈,6,0,2,2,0,1,패
6.6금,17:00,한화 이글스,13,3,0,4,0,2,승
6.7토,17:00,KIA 타이거즈,11,3,1,3,0,0,승
6.7토,17:00,LG 트윈스,5,0,0,3,1,0,패
6.7토,17:00,롯데 자이언츠,10,1,1,7,0,1,승
6.7토,17:00,SK 와이번스,9,0,0,10,0,0,패
6.7토,17:00,두산 베어스,10,3,1,7,1,1,패
6.7토,17:00,키움 히어로즈,13,4,2,7,0,1,승
6.7토,17:00,삼성 라이온즈,11,1,0,2,0,0,승
6.7토,17:00,한화 이글스,8,2,0,4,2,2,패
6.8일,17:00,KIA 타이거즈,10,0,0,6,0,0,패
6.8일,17:00,LG 트윈스,21,2,0,8,1,1,승
6.8일,17:00,롯데 자이언츠,6,1,0,8,1,0,승
6.8일,17:00,SK 와이번스,7,0,0,8,1,1,패
6.8일,17:00,두산 베어스,16,4,1,8,1,0,승
6.8일,17:00,키움 히어로즈,12,1,2,8,0,2,패
6.8일,17:00,삼성 라이온즈,13,0,0,1,1,0,승
6.8일,17:00,한화 이글스,12,1,0,8,0,1,패
6.10화,18:30,한화 이글스,17,1,1,9,0,0,승
6.10화,18:30,KIA 타이거즈,20,3,2,4,0,2,패
6.10화,18:30,LG 트윈스,9,0,2,7,0,1,승
6.10화,18:30,롯데 자이언츠,6,2,0,10,0,1,패
6.10화,18:30,NC 다이노스,13,1,2,6,1,0,승
6.10화,18:30,두산 베어스,11,0,0,6,1,3,패
6.10화,18:30,삼성 라이온즈,11,1,1,2,1,1,무
6.10화,18:30,키움 히어로즈,7,3,0,7,0,0,무
