day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
6.1금,18:30,한화 이글스,14,2,1,13,1,0,승
6.1금,18:30,롯데 자이언츠,11,1,1,8,0,4,패
6.1금,18:30,kt wiz,8,1,1,12,1,1,패
6.1금,18:30,SK 와이번스,14,1,0,6,1,0,승
6.1금,18:30,두산 베어스,10,2,0,8,3,0,승
6.1금,18:30,KIA 타이거즈,7,0,0,10,0,0,패
6.1금,18:30,삼성 라이온즈,7,2,0,5,1,0,승
6.1금,18:30,NC 다이노스,8,0,0,4,0,1,패
6.1금,18:30,키움 히어로즈,6,1,0,10,0,0,패
6.1금,18:30,LG 트윈스,8,0,1,5,0,0,승
6.2토,17:00,한화 이글스,10,0,5,9,2,0,승
6.2토,17:00,롯데 자이언츠,11,1,0,5,2,1,패
6.2토,17:00,kt wiz,8,1,0,9,1,1,패
6.2토,17:00,SK 와이번스,10,3,1,4,0,1,승
6.2토,17:00,두산 베어스,17,3,1,5,0,0,승
6.2토,17:00,KIA 타이거즈,5,0,0,5,3,0,패
6.2토,17:00,삼성 라이온즈,12,1,1,3,0,0,승
6.2토,17:00,NC 다이노스,10,2,0,7,1,0,패
6.2토,17:00,키움 히어로즈,16,0,0,8,1,1,패
6.2토,17:00,LG 트윈스,10,4,0,8,0,2,승
6.3일,17:00,한화 이글스,6,0,0,8,0,1,패
6.3일,17:00,롯데 자이언츠,10,1,0,6,0,1,승
6.3일,17:00,kt wiz,9,2,2,6,0,0,승
6.3일,17:00,SK 와이번스,9,1,0,16,2,1,패
6.3일,17:00,두산 베어스,15,2,0,11,0,1,패
6.3일,17:00,KIA 타이거즈,17,1,0,5,3,1,승
6.3일,17:00,삼성 라이온즈,10,0,1,8,0,0,승
6.3일,17:00,NC 다이노스,13,0,0,7,0,0,패
6.3일,17:00,키움 히어로즈,3,0,0,10,0,0,패
6.3일,17:00,LG 트윈스,12,0,1,4,0,1,승
6.5화,18:30,한화 이글스,7,1,0,12,0,0,패
6.5화,18:30,LG 트윈스,17,0,2,6,0,1,승
6.5화,18:30,KIA 타이거즈,15,3,2,5,1,0,승
6.5화,18:30,kt wiz,9,0,1,8,0,2,패
6.5화,18:30,롯데 자이언츠,13,4,0,4,1,1,승
6.5화,18:30,NC 다이노스,5,1,0,6,1,1,패
6.5화,18:30,두산 베어스,12,2,0,6,2,1,패
6.5화,18:30,키움 히어로즈,17,2,0,6,0,0,승
6.5화,18:30,삼성 라이온즈,4,0,0,9,0,0,패
6.5화,18:30,SK 와이번스,9,4,2,9,2,0,승
6.6수,14:00,한화 이글스,9,1,1,9,0,1,승
6.6수,14:00,LG 트윈스,6,0,0,5,1,0,패
6.6수,14:00,KIA 타이거즈,8,2,4,7,1,0,승
6.6수,14:00,kt wiz,6,2,1,5,4,1,패
6.6수,14:00,두산 베어스,13,2,0,2,3,0,승
6.6수,14:00,키움 히어로즈,9,0,0,7,2,2,패
6.6수,17:00,롯데 자이언츠,13,2,0,6,2,0,승
6.6수,17:00,NC 다이노스,9,1,2,9,0,0,패
6.6수,17:00,삼성 라이온즈,11,0,1,5,2,0,패
6.6수,17:00,SK 와이번스,9,5,0,8,0,0,승
6.7목,18:30,한화 이글스,13,0,1,8,1,2,패
6.7목,18:30,LG 트윈스,12,2,1,14,1,1,승
6.7목,18:30,KIA 타이거즈,7,1,0,3,2,3,승
6.7목,18:30,kt wiz,4,0,1,6,0,1,패
6.7목,18:30,롯데 자이언츠,11,1,0,9,0,1,패
6.7목,18:30,NC 다이노스,9,1,1,6,1,0,승
6.7목,18:30,두산 베어스,7,1,0,4,2,0,승
6.7목,18:30,키움 히어로즈,5,0,1,14,0,1,패
6.7목,18:30,삼성 라이온즈,11,0,1,5,0,0,승
6.7목,18:30,SK 와이번스,6,1,0,11,1,0,패
6.8금,18:30,KIA 타이거즈,12,2,0,3,4,1,패
6.8금,18:30,롯데 자이언츠,14,1,0,4,0,0,승
6.8금,18:30,LG 트윈스,13,3,4,12,1,2,승
6.8금,18:30,삼성 라이온즈,11,1,0,8,0,0,패
6.8금,18:30,NC 다이노스,7,0,0,10,1,0,패
6.8금,18:30,두산 베어스,9,1,0,1,0,0,승
6.8금,18:30,SK 와이번스,8,2,0,4,0,1,패
6.8금,18:30,한화 이글스,11,4,1,11,0,1,승
6.8금,18:30,키움 히어로즈,15,1,1,9,0,1,승
6.8금,18:30,kt wiz,10,4,0,8,1,1,패
6.9토,17:00,KIA 타이거즈,11,0,2,8,0,1,승
6.9토,17:00,롯데 자이언츠,12,2,0,8,0,0,패
6.9토,17:00,LG 트윈스,10,0,0,13,0,0,승
