day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
5.1금,18:30,롯데 자이언츠,12,1,0,8,4,0,패
5.1금,18:30,한화 이글스,9,2,0,8,0,4,승
5.1금,18:30,NC 다이노스,9,1,3,7,0,0,승
5.1금,18:30,kt wiz,8,1,0,10,0,1,패
5.1금,18:30,두산 베어스,7,1,0,3,1,0,패
5.1금,18:30,삼성 라이온즈,14,2,1,4,2,0,승
5.1금,18:30,SK 와이번스,8,1,0,6,0,1,승
5.1금,18:30,KIA 타이거즈,4,0,3,5,0,2,패
5.1금,18:30,키움 히어로즈,9,1,2,11,1,0,승
5.1금,18:30,LG 트윈스,2,1,0,5,1,0,패
5.2토,17:00,롯데 자이언츠,7,0,0,10,0,1,패
5.2토,17:00,한화 이글스,6,2,0,4,0,0,승
5.2토,17:00,NC 다이노스,11,1,2,8,0,0,승
5.2토,17:00,kt wiz,6,1,0,5,0,2,패
5.2토,17:00,두산 베어스,12,1,1,7,1,1,패
5.2토,17:00,삼성 라이온즈,8,0,1,7,0,0,승
5.2토,17:00,SK 와이번스,6,0,1,5,1,0,패
5.2토,17:00,KIA 타이거즈,8,2,0,4,1,1,승
5.2토,17:00,키움 히어로즈,8,0,0,4,3,0,승
5.2토,17:00,LG 트윈스,6,0,0,9,0,2,패
5.3일,14:00,롯데 자이언츠,7,1,3,6,0,0,승
5.3일,14:00,한화 이글스,10,0,0,6,1,2,패
5.3일,14:00,NC 다이노스,17,2,2,11,1,0,승
5.3일,14:00,kt wiz,6,1,0,6,0,1,패
5.3일,14:00,키움 히어로즈,9,2,1,10,3,1,승
5.3일,14:00,LG 트윈스,3,0,0,9,0,0,패
5.5화,14:00,KIA 타이거즈,6,0,0,5,0,0,패
5.5화,14:00,NC 다이노스,11,0,2,3,0,1,승
5.5화,14:00,kt wiz,15,1,1,4,1,3,패
5.5화,14:00,한화 이글스,13,3,0,7,1,1,승
5.5화,14:00,LG 트윈스,9,0,2,5,0,0,패
5.5화,14:00,두산 베어스,13,1,0,4,2,2,승
5.5화,14:00,SK 와이번스,15,2,5,7,3,0,승
5.5화,14:00,롯데 자이언츠,8,4,0,12,0,1,패
5.5화,14:00,삼성 라이온즈,8,0,2,4,1,0,패
5.5화,14:00,키움 히어로즈,11,3,0,7,3,2,승
5.6수,18:30,KIA 타이거즈,7,0,0,11,1,1,패
5.6수,18:30,NC 다이노스,11,1,3,8,0,0,승
5.6수,18:30,kt wiz,14,1,2,6,1,2,승
5.6수,18:30,한화 이글스,6,2,0,12,0,1,패
5.6수,18:30,LG 트윈스,8,0,2,6,1,0,패
5.6수,18:30,두산 베어스,7,0,1,3,2,1,승
5.6수,18:30,SK 와이번스,13,2,1,5,1,1,승
5.6수,18:30,롯데 자이언츠,7,0,1,9,1,0,패
5.6수,18:30,삼성 라이온즈,10,2,1,6,1,0,승
5.6수,18:30,키움 히어로즈,8,0,0,9,1,0,패
5.7목,18:30,KIA 타이거즈,4,1,1,8,0,1,승
5.7목,18:30,NC 다이노스,6,0,2,10,2,2,패
5.7목,18:30,kt wiz,11,0,3,7,2,0,승
5.7목,18:30,한화 이글스,8,1,0,5,1,1,패
5.7목,18:30,LG 트윈스,9,1,2,11,1,0,승
5.7목,18:30,두산 베어스,9,0,1,9,1,0,패
5.7목,18:30,SK 와이번스,5,2,0,9,0,1,승
5.7목,18:30,롯데 자이언츠,7,1,1,10,2,0,패
5.7목,18:30,삼성 라이온즈,16,3,0,7,2,0,승
5.7목,18:30,키움 히어로즈,6,2,0,14,0,1,패
5.8금,18:30,한화 이글스,13,0,1,9,1,0,승
5.8금,18:30,두산 베어스,12,2,0,3,1,0,패
5.8금,18:30,KIA 타이거즈,9,0,2,10,0,1,패
5.8금,18:30,키움 히어로즈,4,4,0,10,0,0,승
5.8금,18:30,LG 트윈스,10,2,0,7,1,0,패
5.8금,18:30,kt wiz,12,0,2,5,2,0,승
5.8금,18:30,롯데 자이언츠,9,1,0,4,2,1,패
5.8금,18:30,NC 다이노스,8,2,1,8,1,0,승
5.8금,18:30,삼성 라이온즈,3,0,1,9,0,0,패
5.8금,18:30,SK 와이번스,5,1,2,6,1,0,승
5.9토,17:00,한화 이글스,7,0,0,6,0,2,패
5.9토,17:00,두산 베어스,6,1,0,8,0,1,승
5.9토,17:00,KIA 타이거즈,9,1,1,12,0,0,패
5.9토,17:00,키움 히어로즈,14,1,2,3,3,1,승
5.9토,17:00,LG 트윈스,10,0,0,13,1,0,패
5.9토,17:00,kt wiz,6,1,1,5,0,1,승
5.9토,17:00,롯데 자이언츠,6,2,0,6,2,0,패
5.9토,17:00,NC 다이노스,11,0,1,7,0,1,승
5.9토,17:00,삼성 라이온즈,6,0,1,6,0,0,승
5.9토,17:00,SK 와이번스,3,1,0,7,1,1,패
5.10일,14:00,한화 이글스,7,0,0,5,2,0,패
5.10일,14:00,두산 베어스,11,1,1,6,0,0,승
5.10일,14:00,KIA 타이거즈,15,2,3,8,0,1,승
5.10일,14:00,키움 히어로즈,9,3,1,10,0,3,패
5.10일,14:00,롯데 자이언츠,11,1,0,9,2,0,패
5.10일,14:00,NC 다이노스,11,0,5,7,1,0,승
5.10일,14:00,삼성 라이온즈,7,2,2,6,0,2,패
5.10일,14:00,SK 와이번스,11,1,0,11,0,0,승
5.10일,17:00,LG 트윈스,7,1,1,11,0,0,승
5.10일,17:00,kt wiz,7,0,1,12,0,1,패
5.12화,18:30,한화 이글스,10,1,2,11,1,0,승
5.12화,18:30,삼성 라이온즈,12,1,0,7,2,1,패
5.12화,18:30,kt wiz,1,0,0,10,1,0,패
5.12화,18:30,KIA 타이거즈,5,0,1,7,0,1,승
5.12화,18:30,키움 히어로즈,10,1,0,9,0,0,패
5.12화,18:30,롯데 자이언츠,11,0,0,6,1,0,승
5.13수,18:30,한화 이글스,8,0,0,6,2,1,패
5.13수,18:30,삼성 라이온즈,7,1,1,3,1,0,승
5.13수,18:30,kt wiz,14,1,4,7,0,1,패
