day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
4.12금,18:30,롯데 자이언츠,7,0,2,14,0,0,무
4.12금,18:30,두산 베어스,10,0,1,11,0,0,무
4.12금,18:30,SK 와이번스,10,1,1,6,1,1,승
4.12금,18:30,NC 다이노스,8,0,0,6,1,1,패
4.12금,18:30,삼성 라이온즈,6,0,2,9,1,0,패
4.12금,18:30,키움 히어로즈,5,1,2,5,0,1,승
4.13토,17:00,LG 트윈스,11,1,3,4,0,0,승
4.13토,17:00,한화 이글스,9,0,1,7,1,1,패
4.13토,17:00,롯데 자이언츠,12,0,0,9,0,2,패
4.13토,17:00,두산 베어스,6,0,2,3,0,1,승
4.13토,17:00,SK 와이번스,2,0,0,4,0,1,패
4.13토,17:00,NC 다이노스,5,1,0,3,1,0,승
4.13토,17:00,삼성 라이온즈,19,3,1,8,0,1,승
4.13토,17:00,키움 히어로즈,8,1,2,9,1,0,패
4.14일,14:00,LG 트윈스,9,2,0,5,2,0,승
4.14일,14:00,한화 이글스,5,0,0,7,2,1,패
4.14일,14:00,롯데 자이언츠,15,1,1,8,0,1,패
4.14일,14:00,두산 베어스,8,2,5,5,0,1,승
4.14일,14:00,SK 와이번스,8,1,0,7,0,0,패
4.14일,14:00,NC 다이노스,7,1,0,9,0,2,승
4.14일,14:00,삼성 라이온즈,19,2,0,7,1,0,승
4.14일,14:00,키움 히어로즈,9,2,0,8,0,0,패
4.16화,18:30,LG 트윈스,8,0,4,6,0,0,패
4.16화,18:30,KIA 타이거즈,8,0,0,11,1,0,승
4.16화,18:30,NC 다이노스,7,0,2,15,0,3,패
4.16화,18:30,한화 이글스,10,1,1,2,2,1,승
4.16화,18:30,SK 와이번스,12,1,4,10,0,0,승
4.16화,18:30,삼성 라이온즈,7,0,0,6,1,0,패
4.16화,18:30,키움 히어로즈,9,2,1,0,1,0,승
4.16화,18:30,롯데 자이언츠,9,0,0,6,1,1,패
4.17수,18:30,LG 트윈스,9,0,6,5,0,1,패
4.17수,18:30,KIA 타이거즈,13,1,3,3,1,0,승
4.17수,18:30,NC 다이노스,10,0,3,8,0,2,패
4.17수,18:30,한화 이글스,9,0,0,8,1,1,승
4.17수,18:30,SK 와이번스,10,0,2,11,0,2,패
4.17수,18:30,삼성 라이온즈,10,1,1,6,0,1,승
4.17수,18:30,키움 히어로즈,8,1,2,10,0,0,승
4.17수,18:30,롯데 자이언츠,5,0,0,2,1,1,패
4.18목,18:15,SK 와이번스,12,2,0,8,0,0,승
4.18목,18:15,삼성 라이온즈,13,0,2,4,4,0,패
4.18목,18:30,LG 트윈스,19,0,3,8,0,2,승
4.18목,18:30,KIA 타이거즈,17,2,2,8,2,2,패
4.18목,18:30,NC 다이노스,8,0,0,7,0,2,패
4.18목,18:30,한화 이글스,8,2,0,6,0,0,승
4.18목,18:30,키움 히어로즈,25,1,0,7,3,0,승
4.18목,18:30,롯데 자이언츠,8,0,0,7,3,0,패
4.19금,18:30,한화 이글스,9,0,0,10,1,1,패
4.19금,18:30,두산 베어스,15,0,2,3,0,0,승
4.19금,18:30,KIA 타이거즈,5,1,1,3,0,0,승
4.19금,18:30,SK 와이번스,9,0,1,14,1,0,패
4.19금,18:30,롯데 자이언츠,6,0,3,8,0,0,승
4.19금,18:30,삼성 라이온즈,12,2,3,4,1,0,패
4.19금,18:30,NC 다이노스,2,0,1,1,3,0,패
4.19금,18:30,키움 히어로즈,4,1,3,6,1,0,승
4.21일,14:00,한화 이글스,6,0,1,4,2,0,승
4.21일,14:00,두산 베어스,6,0,2,1,2,1,패
4.21일,14:00,KIA 타이거즈,12,5,1,9,0,0,승
4.21일,14:00,SK 와이번스,4,0,0,5,1,0,패
4.21일,14:00,롯데 자이언츠,10,1,2,12,2,1,패
4.21일,14:00,삼성 라이온즈,10,0,0,9,1,1,승
4.21일,14:00,NC 다이노스,7,1,0,4,2,0,패
4.21일,14:00,키움 히어로즈,12,1,0,7,2,0,승
4.24수,18:30,KIA 타이거즈,13,1,6,12,0,1,무
4.24수,18:30,NC 다이노스,13,0,4,10,0,1,무
4.24수,18:30,두산 베어스,8,0,1,6,1,0,패
4.24수,18:30,키움 히어로즈,13,1,2,9,1,0,승
4.24수,18:30,SK 와이번스,13,3,2,6,1,0,패
4.24수,18:30,롯데 자이언츠,8,0,1,4,0,0,승
4.24수,18:30,삼성 라이온즈,7,0,2,9,1,0,승
4.24수,18:30,LG 트윈스,10,0,3,13,0,0,패
4.25목,18:30,KIA 타이거즈,19,1,2,6,2,1,승
4.25목,18:30,NC 다이노스,10,1,1,7,1,0,패
4.25목,18:30,두산 베어스,8,0,6,6,1,3,승
4.25목,18:30,키움 히어로즈,8,1,2,6,3,1,패
4.25목,18:30,SK 와이번스,5,0,0,12,1,2,패
4.25목,18:30,롯데 자이언츠,9,0,0,4,2,0,승
4.25목,18:30,삼성 라이온즈,6,0,2,9,0,0,승
4.25목,18:30,LG 트윈스,9,0,0,12,0,2,패
4.26금,18:30,한화 이글스,3,0,2,10,0,0,패
4.26금,18:30,SK 와이번스,5,1,3,6,0,0,승
4.26금,18:30,롯데 자이언츠,11,0,2,4,0,1,패
4.26금,18:30,LG 트윈스,11,1,0,4,0,3,승
4.26금,18:30,두산 베어스,10,1,6,9,0,1,승
4.26금,18:30,NC 다이노스,8,2,2,8,1,2,패
4.26금,18:30,삼성 라이온즈,9,0,0,8,1,0,승
4.26금,18:30,KIA 타이거즈,4,0,0,2,0,0,패
4.27토,17:00,한화 이글스,7,0,0,6,1,0,패
4.27토,17:00,SK 와이번스,9,1,0,9,0,2,승
4.27토,17:00,롯데 자이언츠,5,0,2,4,0,1,승
4.27토,17:00,LG 트윈스,6,0,1,7,0,1,패
4.27토,17:00,두산 베어스,10,4,0,13,0,0,승
4.27토,17:00,NC 다이노스,10,1,2,7,2,0,패
4.27토,17:00,삼성 라이온즈,5,0,1,11,0,1,패
4.27토,17:00,KIA 타이거즈,7,1,2,7,2,0,승
4.28일,14:00,한화 이글스,13,0,0,13,0,0,무
4.28일,14:00,SK 와이번스,6,1,2,12,0,1,무
4.28일,14:00,롯데 자이언츠,2,0,0,5,1,3,패
4.28일,14:00,LG 트윈스,7,0,2,4,0,0,승
4.28일,14:00,두산 베어스,9,0,3,8,4,0,승
4.28일,14:00,NC 다이노스,6,0,0,6,0,1,패
4.28일,14:00,삼성 라이온즈,8,0,1,2,0,0,승
4.28일,14:00,KIA 타이거즈,8,0,3,10,1,1,패
4.30화,18:30,KIA 타이거즈,8,1,0,5,1,1,승
4.30화,18:30,두산 베어스,11,0,2,6,1,1,패
4.30화,18:30,LG 트윈스,7,1,1,11,2,0,패
4.30화,18:30,NC 다이노스,4,0,0,5,1,0,승
4.30화,18:30,롯데 자이언츠,6,0,0,4,0,3,패
4.30화,18:30,한화 이글스,15,0,0,2,1,1,승
4.30화,18:30,키움 히어로즈,8,0,1,8,1,0,승
4.30화,18:30,삼성 라이온즈,4,0,0,6,1,0,패
