day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
6.7화,18:30,삼성 라이온즈,10,1,0,2,3,0,승
6.7화,18:30,LG 트윈스,12,1,1,5,2,2,패
6.7화,18:30,키움 히어로즈,5,1,1,9,0,0,패
6.7화,18:30,NC 다이노스,7,3,0,4,0,0,승
6.8수,18:30,KIA 타이거즈,4,1,0,5,1,0,패
6.8수,18:30,한화 이글스,12,1,2,10,0,1,승
6.8수,18:30,롯데 자이언츠,7,1,1,6,1,0,승
6.8수,18:30,SK 와이번스,6,0,0,10,2,0,패
6.8수,18:30,두산 베어스,8,0,0,3,0,1,패
6.8수,18:30,kt wiz,11,1,1,9,1,0,승
6.8수,18:30,삼성 라이온즈,16,1,0,7,1,1,패
6.8수,18:30,LG 트윈스,13,2,4,9,2,0,승
6.8수,18:30,키움 히어로즈,11,0,0,11,0,0,패
6.8수,18:30,NC 다이노스,8,3,0,6,0,0,승
6.9목,18:30,KIA 타이거즈,16,1,1,8,0,2,승
6.9목,18:30,한화 이글스,5,1,0,10,2,3,패
6.9목,18:30,롯데 자이언츠,7,1,4,6,2,0,패
6.9목,18:30,SK 와이번스,8,1,0,7,1,0,승
6.9목,18:30,두산 베어스,11,0,1,5,0,0,승
6.9목,18:30,kt wiz,7,0,1,4,2,2,패
6.9목,18:30,삼성 라이온즈,9,0,0,5,1,0,패
6.9목,18:30,LG 트윈스,13,3,2,9,0,1,승
6.9목,18:30,키움 히어로즈,11,0,0,11,2,2,패
6.9목,18:30,NC 다이노스,15,1,0,8,1,1,승
6.10금,18:30,kt wiz,17,0,7,11,0,1,승
6.10금,18:30,키움 히어로즈,8,0,2,10,1,1,패
6.10금,18:30,LG 트윈스,7,0,0,5,0,0,패
6.10금,18:30,한화 이글스,9,1,0,9,1,0,승
6.10금,18:30,롯데 자이언츠,9,0,1,8,0,0,패
6.10금,18:30,두산 베어스,6,1,0,6,0,0,승
6.10금,18:30,NC 다이노스,13,2,1,8,2,0,승
6.10금,18:30,SK 와이번스,11,1,3,10,0,1,패
6.10금,18:30,삼성 라이온즈,5,0,0,5,0,0,패
6.10금,18:30,KIA 타이거즈,8,2,0,5,1,0,승
6.11토,17:00,kt wiz,8,0,1,10,1,1,패
6.11토,17:00,키움 히어로즈,8,0,0,3,1,2,승
6.11토,17:00,LG 트윈스,13,0,0,7,1,1,승
6.11토,17:00,한화 이글스,8,0,0,5,1,0,패
6.11토,17:00,롯데 자이언츠,11,0,0,7,2,0,승
6.11토,17:00,두산 베어스,8,1,0,5,1,0,패
6.11토,17:00,NC 다이노스,12,3,0,10,0,1,승
6.11토,17:00,SK 와이번스,11,2,1,5,0,2,패
6.11토,17:00,삼성 라이온즈,8,0,0,6,1,0,승
6.11토,17:00,KIA 타이거즈,4,2,1,5,0,0,패
6.12일,17:00,kt wiz,2,0,1,8,0,0,패
6.12일,17:00,키움 히어로즈,14,1,2,6,0,0,승
6.12일,17:00,LG 트윈스,12,2,1,5,2,1,패
6.12일,17:00,한화 이글스,11,2,0,6,1,0,승
6.12일,17:00,롯데 자이언츠,9,1,0,11,1,2,패
6.12일,17:00,두산 베어스,13,0,1,7,0,1,승
6.12일,17:00,NC 다이노스,16,2,0,7,2,0,승
6.12일,17:00,SK 와이번스,12,0,0,4,3,1,패
6.12일,17:00,삼성 라이온즈,18,1,1,3,0,1,승
6.12일,17:00,KIA 타이거즈,12,1,0,7,3,0,패
6.14화,18:30,한화 이글스,7,2,0,9,0,1,패
6.14화,18:30,kt wiz,6,1,1,4,2,1,승
6.14화,18:30,롯데 자이언츠,10,0,1,3,1,0,패
6.14화,18:30,키움 히어로즈,10,1,0,10,1,0,승
6.14화,18:30,NC 다이노스,14,1,3,6,1,0,승
6.14화,18:30,LG 트윈스,14,0,0,7,1,0,패
6.14화,18:30,두산 베어스,11,4,0,9,1,2,승
6.14화,18:30,KIA 타이거즈,12,2,2,6,0,0,패
6.14화,18:30,SK 와이번스,9,2,2,7,0,1,승
6.14화,18:30,삼성 라이온즈,5,1,2,8,0,1,패
6.15수,18:30,롯데 자이언츠,10,0,1,3,0,1,승
6.15수,18:30,키움 히어로즈,11,0,0,8,1,3,패
6.15수,18:30,두산 베어스,13,0,0,8,0,0,승
6.15수,18:30,KIA 타이거즈,11,4,0,6,0,0,패
6.15수,18:30,SK 와이번스,15,2,0,8,2,1,승
6.15수,18:30,삼성 라이온즈,8,1,0,7,2,0,패
6.16목,18:30,한화 이글스,12,1,0,4,2,2,패
6.16목,18:30,kt wiz,9,0,1,4,2,0,승
6.16목,18:30,롯데 자이언츠,14,0,1,6,2,0,패
6.16목,18:30,키움 히어로즈,14,2,1,7,1,1,승
6.16목,18:30,NC 다이노스,7,1,0,5,1,0,승
6.16목,18:30,LG 트윈스,6,0,2,8,0,0,패
6.16목,18:30,두산 베어스,15,3,2,2,1,0,승
6.16목,18:30,KIA 타이거즈,11,1,0,14,0,1,패
6.16목,18:30,SK 와이번스,21,2,0,4,2,0,승
6.16목,18:30,삼성 라이온즈,7,1,1,4,0,1,패
6.17금,18:30,KIA 타이거즈,12,1,0,4,1,0,승
6.17금,18:30,LG 트윈스,7,0,0,8,0,0,패
6.17금,18:30,NC 다이노스,16,2,0,5,1,1,승
6.17금,18:30,kt wiz,5,0,0,6,1,0,패
6.17금,18:30,두산 베어스,7,2,0,4,0,1,패
6.17금,18:30,삼성 라이온즈,8,3,2,4,0,1,승
6.17금,18:30,SK 와이번스,19,1,3,10,0,0,승
6.17금,18:30,롯데 자이언츠,7,0,0,8,0,0,패
6.17금,18:30,키움 히어로즈,6,2,1,9,1,1,패
6.17금,18:30,한화 이글스,11,3,1,7,0,1,승
6.18토,17:00,KIA 타이거즈,4,0,2,8,0,1,패
6.18토,17:00,LG 트윈스,12,0,4,7,0,3,승
6.18토,17:00,NC 다이노스,16,0,3,10,2,2,승
6.18토,17:00,kt wiz,8,1,0,6,0,3,패
6.18토,17:00,두산 베어스,11,1,1,5,0,1,승
6.18토,17:00,삼성 라이온즈,9,1,0,5,1,0,패
6.18토,17:00,SK 와이번스,10,3,1,11,0,0,승
6.18토,17:00,롯데 자이언츠,8,0,0,4,2,1,패
6.18토,17:00,키움 히어로즈,13,1,2,10,0,1,승
6.18토,17:00,한화 이글스,11,1,0,6,1,1,패
6.19일,17:00,KIA 타이거즈,13,2,1,5,1,1,승
6.19일,17:00,LG 트윈스,13,0,0,5,1,1,패
6.19일,17:00,NC 다이노스,22,5,0,6,3,0,승
6.19일,17:00,kt wiz,14,2,0,5,1,2,패
6.19일,17:00,두산 베어스,5,0,2,9,0,0,승
6.19일,17:00,삼성 라이온즈,9,1,0,6,1,1,패
6.19일,17:00,SK 와이번스,7,2,0,7,1,0,패
6.19일,17:00,롯데 자이언츠,11,1,1,5,1,1,승
6.19일,17:00,키움 히어로즈,13,1,5,4,1,0,승
6.19일,17:00,한화 이글스,9,1,1,2,0,2,패
6.21화,18:30,한화 이글스,11,2,1,6,2,0,승
6.21화,18:30,NC 다이노스,4,1,1,8,0,0,패
6.21화,18:30,kt wiz,3,1,0,7,0,1,패
6.21화,18:30,두산 베어스,16,3,2,6,1,0,승
6.21화,18:30,LG 트윈스,13,1,0,10,0,1,승
6.21화,18:30,SK 와이번스,8,2,2,7,0,2,패
6.21화,18:30,롯데 자이언츠,10,1,2,11,2,0,패
6.21화,18:30,KIA 타이거즈,13,0,0,3,0,0,승
6.21화,18:30,삼성 라이온즈,10,2,0,4,0,1,패
6.21화,18:30,키움 히어로즈,18,0,6,5,0,1,승
6.22수,18:30,LG 트윈스,6,0,0,4,1,0,패
6.22수,18:30,SK 와이번스,13,3,1,5,0,1,승
6.22수,18:30,롯데 자이언츠,26,0,0,5,0,1,승
6.22수,18:30,KIA 타이거즈,8,0,0,8,0,0,패
6.22수,18:30,삼성 라이온즈,6,0,1,8,1,0,패
6.22수,18:30,키움 히어로즈,10,2,1,1,1,0,승
6.23목,18:30,한화 이글스,10,0,1,11,1,1,무
6.23목,18:30,NC 다이노스,7,0,0,10,2,0,무
6.23목,18:30,kt wiz,10,0,0,7,0,1,승
6.23목,18:30,두산 베어스,15,0,0,2,2,0,패
6.23목,18:30,LG 트윈스,6,0,0,13,0,3,패
6.23목,18:30,SK 와이번스,11,2,0,2,1,0,승
6.23목,18:30,롯데 자이언츠,6,1,0,10,0,2,패
6.23목,18:30,KIA 타이거즈,9,0,0,6,0,0,승
6.23목,18:30,삼성 라이온즈,11,0,2,8,1,0,승
6.23목,18:30,키움 히어로즈,3,0,1,3,0,2,패
6.24금,18:30,KIA 타이거즈,8,1,1,8,1,0,승
6.24금,18:30,NC 다이노스,7,0,0,12,0,1,패
6.24금,18:30,kt wiz,8,1,1,8,1,2,승
6.24금,18:30,삼성 라이온즈,5,0,1,7,2,0,패
6.24금,18:30,롯데 자이언츠,13,1,0,5,1,0,승
6.24금,18:30,한화 이글스,7,1,0,11,1,0,패
6.24금,18:30,두산 베어스,10,0,0,6,2,0,패
6.24금,18:30,SK 와이번스,9,1,1,6,0,1,승
6.24금,18:30,키움 히어로즈,8,2,0,4,1,0,패
6.24금,18:30,LG 트윈스,16,2,1,4,0,0,승
6.25토,17:00,KIA 타이거즈,10,1,1,10,1,1,승
6.25토,17:00,NC 다이노스,4,0,0,12,1,2,패
6.25토,17:00,kt wiz,20,3,3,6,0,0,승
6.25토,17:00,삼성 라이온즈,14,2,0,6,0,1,패
6.25토,17:00,롯데 자이언츠,5,1,1,4,1,0,패
6.25토,17:00,한화 이글스,15,3,1,9,0,0,승
6.25토,17:00,두산 베어스,8,2,3,9,0,1,승
6.25토,17:00,SK 와이번스,10,2,0,8,0,2,패
6.25토,17:00,키움 히어로즈,13,1,2,6,4,0,승
6.25토,17:00,LG 트윈스,12,1,1,10,0,2,패
6.26일,17:00,KIA 타이거즈,16,2,1,9,1,0,승
6.26일,17:00,NC 다이노스,13,0,0,8,0,1,패
6.26일,17:00,kt wiz,11,4,1,7,0,1,패
6.26일,17:00,삼성 라이온즈,10,2,0,9,0,1,승
6.26일,17:00,롯데 자이언츠,15,1,1,9,0,0,승
6.26일,17:00,한화 이글스,12,1,0,10,0,1,패
6.26일,17:00,두산 베어스,12,2,1,11,1,0,패
6.26일,17:00,SK 와이번스,17,1,0,8,1,0,승
6.26일,17:00,키움 히어로즈,6,0,1,8,2,0,패
6.26일,17:00,LG 트윈스,6,0,0,4,1,0,승
6.28화,18:30,한화 이글스,14,5,0,7,0,1,승
6.28화,18:30,키움 히어로즈,9,0,0,7,1,1,패
6.28화,18:30,LG 트윈스,9,0,0,5,1,0,패
6.28화,18:30,KIA 타이거즈,13,3,0,6,0,0,승
6.28화,18:30,NC 다이노스,10,2,0,5,2,0,패
6.28화,18:30,두산 베어스,13,1,0,5,1,1,승
6.28화,18:30,SK 와이번스,19,3,0,3,1,0,승
6.28화,18:30,kt wiz,5,0,0,6,1,2,패
6.28화,18:30,삼성 라이온즈,6,1,2,9,0,1,패
6.28화,18:30,롯데 자이언츠,13,2,2,7,1,0,승
6.29수,18:30,한화 이글스,9,0,0,9,2,0,패
6.29수,18:30,키움 히어로즈,16,3,0,3,3,0,승
6.29수,18:30,LG 트윈스,10,1,1,8,1,1,패
6.29수,18:30,KIA 타이거즈,8,0,0,5,0,1,승
6.29수,18:30,NC 다이노스,12,1,1,6,0,1,승
6.29수,18:30,두산 베어스,6,1,0,9,1,1,패
6.29수,18:30,SK 와이번스,15,2,0,8,0,0,승
6.29수,18:30,kt wiz,12,1,0,7,0,0,패
6.29수,18:30,삼성 라이온즈,10,0,1,5,1,1,패
6.29수,18:30,롯데 자이언츠,12,0,5,7,0,0,승
6.30목,18:30,한화 이글스,13,0,0,8,1,0,패
6.30목,18:30,키움 히어로즈,14,0,0,5,1,0,승
6.30목,18:30,LG 트윈스,16,2,2,5,1,1,승
6.30목,18:30,KIA 타이거즈,9,2,0,11,0,0,패
6.30목,18:30,NC 다이노스,0,0,0,9,0,0,패
6.30목,18:30,두산 베어스,9,0,0,7,0,0,승
6.30목,18:30,SK 와이번스,10,2,0,8,2,1,패
6.30목,18:30,kt wiz,12,2,1,6,1,1,승
6.30목,18:30,삼성 라이온즈,11,0,0,12,1,0,패
6.30목,18:30,롯데 자이언츠,12,3,0,13,1,2,승
