day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
7.1일,18:00,키움 히어로즈,8,2,0,9,0,0,승
7.1일,18:00,삼성 라이온즈,7,0,0,4,2,0,패
7.3화,18:30,한화 이글스,5,2,1,14,0,2,패
7.3화,18:30,KIA 타이거즈,14,1,2,5,1,0,승
7.3화,18:30,NC 다이노스,18,1,2,8,0,1,승
7.3화,18:30,LG 트윈스,15,0,1,5,1,1,패
7.3화,18:30,SK 와이번스,11,4,1,9,0,1,승
7.3화,18:30,키움 히어로즈,8,1,0,9,2,0,패
7.4수,18:30,한화 이글스,10,0,1,10,0,1,패
7.4수,18:30,KIA 타이거즈,11,0,0,7,2,1,승
7.4수,18:30,NC 다이노스,5,0,2,5,0,1,패
7.4수,18:30,LG 트윈스,13,3,0,4,0,0,승
7.4수,18:30,두산 베어스,13,1,0,6,0,0,승
7.4수,18:30,롯데 자이언츠,9,2,0,7,3,1,패
7.4수,18:30,SK 와이번스,15,1,1,8,2,0,패
7.4수,18:30,키움 히어로즈,13,1,2,8,0,0,승
7.4수,18:30,삼성 라이온즈,13,0,0,6,1,1,패
7.4수,18:30,kt wiz,13,0,0,3,1,1,승
7.5목,18:30,한화 이글스,13,1,3,6,1,0,승
7.5목,18:30,KIA 타이거즈,5,0,0,9,2,0,패
7.5목,18:30,NC 다이노스,13,0,0,8,0,1,승
7.5목,18:30,LG 트윈스,7,0,0,9,2,0,패
7.5목,18:30,두산 베어스,14,2,0,8,3,0,승
7.5목,18:30,롯데 자이언츠,10,0,0,7,1,0,패
7.5목,18:30,SK 와이번스,9,0,2,12,2,1,패
7.5목,18:30,키움 히어로즈,6,1,0,10,2,0,승
7.5목,18:30,삼성 라이온즈,6,1,2,11,2,0,무
7.5목,18:30,kt wiz,9,1,1,13,0,0,무
7.6금,18:30,한화 이글스,4,0,1,9,0,0,패
7.6금,18:30,SK 와이번스,12,3,0,6,1,2,승
7.6금,18:30,kt wiz,13,2,0,10,0,1,패
7.6금,18:30,롯데 자이언츠,18,1,0,1,2,1,승
7.6금,18:30,LG 트윈스,8,1,0,9,1,2,패
7.6금,18:30,KIA 타이거즈,14,1,0,6,1,0,승
7.6금,18:30,NC 다이노스,5,0,0,6,0,1,패
7.6금,18:30,키움 히어로즈,8,1,1,5,1,0,승
7.6금,18:30,삼성 라이온즈,11,1,0,3,0,1,패
7.6금,18:30,두산 베어스,20,1,1,9,1,2,승
7.7토,18:00,한화 이글스,8,1,2,6,0,0,패
7.7토,18:00,SK 와이번스,8,1,0,6,0,0,승
7.7토,18:00,kt wiz,15,3,1,5,1,1,승
7.7토,18:00,롯데 자이언츠,5,0,0,11,0,1,패
7.7토,18:00,LG 트윈스,14,3,0,5,0,0,승
7.7토,18:00,KIA 타이거즈,17,2,0,8,1,2,패
7.7토,18:00,NC 다이노스,12,2,0,8,3,0,패
7.7토,18:00,키움 히어로즈,10,0,0,6,0,2,승
7.7토,18:00,삼성 라이온즈,10,0,0,5,2,0,패
7.7토,18:00,두산 베어스,9,1,1,2,2,1,승
7.8일,18:00,한화 이글스,8,0,1,6,2,0,승
7.8일,18:00,SK 와이번스,6,2,0,7,0,0,패
7.8일,18:00,kt wiz,10,2,0,11,2,1,패
7.8일,18:00,롯데 자이언츠,13,3,1,7,1,0,승
7.8일,18:00,LG 트윈스,17,2,0,7,1,0,승
7.8일,18:00,KIA 타이거즈,5,0,2,4,2,0,패
7.8일,18:00,NC 다이노스,8,0,0,6,0,0,승
7.8일,18:00,키움 히어로즈,7,0,0,13,1,0,패
7.8일,18:00,삼성 라이온즈,19,0,1,3,0,1,승
7.8일,18:00,두산 베어스,11,0,0,10,0,0,패
7.10화,18:30,KIA 타이거즈,10,3,0,11,0,0,패
7.10화,18:30,NC 다이노스,7,1,2,7,0,1,승
7.10화,18:30,롯데 자이언츠,10,1,0,9,0,0,패
7.10화,18:30,삼성 라이온즈,9,1,1,9,1,0,승
7.10화,18:30,두산 베어스,6,1,0,8,2,0,패
7.10화,18:30,kt wiz,10,3,0,7,1,0,승
7.10화,18:30,SK 와이번스,16,1,3,7,1,1,승
7.10화,18:30,LG 트윈스,8,0,0,8,1,1,패
7.10화,18:30,키움 히어로즈,6,0,0,10,1,0,패
7.10화,18:30,한화 이글스,10,1,1,8,0,0,승
7.11수,18:30,KIA 타이거즈,3,1,1,8,1,3,패
7.11수,18:30,NC 다이노스,8,1,0,13,0,1,승
7.11수,18:30,롯데 자이언츠,9,1,1,9,1,1,패
7.11수,18:30,삼성 라이온즈,10,1,1,10,1,0,승
7.11수,18:30,두산 베어스,13,2,0,6,1,0,승
7.11수,18:30,kt wiz,6,0,0,8,1,0,패
7.11수,18:30,SK 와이번스,5,1,1,10,0,0,패
7.11수,18:30,LG 트윈스,7,1,0,5,0,0,승
7.11수,18:30,키움 히어로즈,15,6,0,9,0,3,승
7.11수,18:30,한화 이글스,15,0,0,7,0,1,패
7.12목,18:30,KIA 타이거즈,9,1,0,7,2,0,패
7.12목,18:30,NC 다이노스,6,2,0,6,0,0,승
7.12목,18:30,롯데 자이언츠,11,0,1,10,1,1,패
7.12목,18:30,삼성 라이온즈,13,1,2,5,0,1,승
7.12목,18:30,두산 베어스,8,1,0,5,1,0,패
7.12목,18:30,kt wiz,14,4,0,5,2,0,승
7.12목,18:30,SK 와이번스,9,1,3,6,1,0,승
7.12목,18:30,LG 트윈스,5,1,0,6,1,1,패
7.12목,18:30,키움 히어로즈,5,0,0,5,1,1,패
7.12목,18:30,한화 이글스,12,1,2,5,2,1,승
7.17화,18:30,한화 이글스,12,2,0,8,1,1,승
7.17화,18:30,kt wiz,8,1,2,7,1,1,패
7.17화,18:30,LG 트윈스,16,2,1,6,2,0,승
7.17화,18:30,키움 히어로즈,9,1,0,4,1,3,패
7.17화,18:30,롯데 자이언츠,17,0,1,7,2,0,승
7.17화,18:30,두산 베어스,12,1,0,8,0,0,패
7.17화,18:30,NC 다이노스,12,1,0,8,2,2,패
7.17화,18:30,SK 와이번스,10,4,2,3,1,0,승
7.17화,18:30,삼성 라이온즈,9,0,1,9,0,0,패
7.17화,18:30,KIA 타이거즈,10,1,0,8,1,0,승
7.18수,18:30,한화 이글스,13,0,3,18,1,0,패
7.18수,18:30,kt wiz,13,2,2,13,1,0,승
7.18수,18:30,LG 트윈스,11,1,0,8,0,0,승
