day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
4.1금,19:00,한화 이글스,13,0,0,10,1,2,패
4.1금,19:00,LG 트윈스,9,1,2,11,0,0,승
4.1금,19:00,KIA 타이거즈,8,1,0,10,1,0,패
4.1금,19:00,NC 다이노스,9,2,0,9,1,1,승
4.1금,19:00,kt wiz,11,2,2,7,0,0,승
4.1금,19:00,SK 와이번스,10,1,0,7,1,1,패
4.1금,19:00,롯데 자이언츠,11,0,1,6,2,1,승
4.1금,19:00,키움 히어로즈,6,0,0,6,0,1,패
4.1금,19:00,두산 베어스,8,2,2,3,1,0,승
4.1금,19:00,삼성 라이온즈,8,0,1,6,2,2,패
4.2토,14:00,롯데 자이언츠,8,0,2,9,0,1,패
4.2토,14:00,키움 히어로즈,9,0,1,6,1,0,승
4.2토,17:00,한화 이글스,13,0,0,9,0,2,패
4.2토,17:00,LG 트윈스,12,1,1,9,0,1,승
4.2토,17:00,KIA 타이거즈,8,1,1,8,0,0,승
4.2토,17:00,NC 다이노스,7,1,1,5,1,0,패
4.2토,17:00,kt wiz,8,0,0,3,2,1,패
4.2토,17:00,SK 와이번스,10,1,2,6,1,2,승
4.2토,17:00,두산 베어스,12,1,1,6,1,1,패
4.2토,17:00,삼성 라이온즈,16,2,1,7,1,0,승
4.3일,14:00,kt wiz,7,1,0,9,0,0,승
4.3일,14:00,SK 와이번스,8,0,1,4,0,1,패
4.3일,14:00,롯데 자이언츠,12,0,0,5,1,0,패
4.3일,14:00,키움 히어로즈,11,0,3,7,0,1,승
4.5화,18:30,LG 트윈스,7,0,1,9,0,1,패
4.5화,18:30,KIA 타이거즈,6,1,0,10,2,0,승
4.5화,18:30,NC 다이노스,5,0,0,9,1,0,패
4.5화,18:30,두산 베어스,6,0,2,5,0,0,승
4.5화,18:30,SK 와이번스,4,0,1,12,0,2,패
4.5화,18:30,롯데 자이언츠,5,0,0,7,0,1,승
4.5화,18:30,삼성 라이온즈,10,0,0,6,1,0,패
4.5화,18:30,kt wiz,11,1,2,6,1,3,승
4.5화,18:30,키움 히어로즈,7,1,2,11,1,1,패
4.5화,18:30,한화 이글스,13,0,1,1,1,2,승
4.6수,18:30,NC 다이노스,2,0,0,12,1,3,패
4.6수,18:30,두산 베어스,5,1,0,8,0,0,승
