day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
4.7토,13:55,한화 이글스,11,0,2,6,2,2,패
4.7토,13:55,롯데 자이언츠,10,1,2,6,1,1,승
4.7토,13:55,KIA 타이거즈,6,0,2,8,0,3,패
4.7토,13:55,SK 와이번스,10,0,1,2,1,0,승
4.7토,14:00,LG 트윈스,9,1,1,3,2,0,승
4.7토,14:00,삼성 라이온즈,8,1,0,4,0,0,패
4.7토,14:00,키움 히어로즈,8,1,0,6,1,2,승
4.7토,14:00,두산 베어스,6,0,1,6,0,1,패
4.8일,14:00,한화 이글스,8,0,0,5,0,1,패
4.8일,14:00,롯데 자이언츠,15,0,2,5,0,2,승
4.8일,14:00,KIA 타이거즈,6,0,0,3,2,0,패
4.8일,14:00,SK 와이번스,8,0,0,5,1,0,승
4.8일,14:00,LG 트윈스,7,0,3,9,1,0,승
4.8일,14:00,삼성 라이온즈,9,0,3,6,1,0,패
4.8일,14:00,키움 히어로즈,18,0,3,3,1,1,패
4.8일,14:00,두산 베어스,22,0,1,4,1,1,승
4.11수,18:30,롯데 자이언츠,18,0,1,6,1,0,승
4.11수,18:30,LG 트윈스,7,0,0,8,0,2,패
4.11수,18:30,두산 베어스,11,1,0,3,1,0,승
4.11수,18:30,한화 이글스,7,0,0,9,1,0,패
4.11수,18:30,SK 와이번스,6,1,3,13,0,0,승
4.11수,18:30,키움 히어로즈,3,1,0,8,0,0,패
4.11수,18:30,삼성 라이온즈,1,0,1,11,0,1,패
4.11수,18:30,KIA 타이거즈,7,0,2,8,1,0,승
4.12목,18:30,롯데 자이언츠,6,0,1,4,0,1,패
4.12목,18:30,LG 트윈스,5,0,1,5,0,0,승
4.12목,18:30,두산 베어스,6,0,1,8,0,0,패
4.12목,18:30,한화 이글스,17,0,1,8,3,1,승
4.12목,18:30,SK 와이번스,6,0,0,6,0,0,패
4.12목,18:30,키움 히어로즈,6,1,1,1,1,1,승
4.12목,18:30,삼성 라이온즈,12,0,0,4,0,1,승
4.12목,18:30,KIA 타이거즈,5,1,0,8,1,1,패
4.13금,18:30,한화 이글스,2,0,0,10,0,1,패
4.13금,18:30,SK 와이번스,6,0,0,13,0,0,승
4.13금,18:30,KIA 타이거즈,11,0,0,3,0,0,승
4.13금,18:30,LG 트윈스,12,1,0,9,2,0,패
4.13금,18:30,두산 베어스,9,0,2,2,1,0,승
4.13금,18:30,롯데 자이언츠,4,1,0,6,1,0,패
4.13금,18:30,키움 히어로즈,3,0,1,9,0,0,패
4.13금,18:30,삼성 라이온즈,7,0,2,4,1,0,승
4.14토,17:00,한화 이글스,5,0,1,6,1,0,패
4.14토,17:00,SK 와이번스,4,1,2,8,0,1,승
4.14토,17:00,KIA 타이거즈,9,0,6,3,1,1,승
4.14토,17:00,LG 트윈스,11,0,3,7,0,2,패
4.14토,17:00,두산 베어스,8,0,2,5,0,0,무
4.14토,17:00,롯데 자이언츠,12,0,2,14,1,0,무
4.14토,17:00,키움 히어로즈,3,0,1,5,1,0,패
4.14토,17:00,삼성 라이온즈,7,0,1,2,0,1,승
4.15일,14:00,한화 이글스,9,1,1,8,2,0,패
4.15일,14:00,SK 와이번스,12,2,1,7,0,1,승
4.15일,14:00,KIA 타이거즈,8,1,0,4,3,0,패
4.15일,14:00,LG 트윈스,10,1,2,4,1,1,승
4.15일,14:00,두산 베어스,8,0,0,3,2,1,패
4.15일,14:00,롯데 자이언츠,16,0,0,8,1,0,승
4.15일,14:00,키움 히어로즈,10,3,2,10,1,1,승
4.15일,14:00,삼성 라이온즈,14,1,2,4,1,0,패
4.17화,18:30,KIA 타이거즈,5,0,1,6,0,0,승
4.17화,18:30,키움 히어로즈,3,1,0,14,0,0,패
4.17화,18:30,LG 트윈스,11,3,4,7,1,1,패
4.17화,18:30,한화 이글스,11,1,2,6,2,1,승
4.17화,18:30,SK 와이번스,8,0,1,10,0,0,패
4.17화,18:30,롯데 자이언츠,8,1,0,4,1,2,승
4.17화,18:30,삼성 라이온즈,5,0,1,5,0,0,패
4.17화,18:30,두산 베어스,11,1,0,8,0,0,승
4.18수,18:30,KIA 타이거즈,3,0,0,6,2,1,패
4.18수,18:30,키움 히어로즈,11,0,1,7,0,1,승
4.18수,18:30,LG 트윈스,12,1,2,7,1,0,승
4.18수,18:30,한화 이글스,6,0,1,5,0,2,패
4.18수,18:30,SK 와이번스,15,2,1,7,0,1,승
4.18수,18:30,롯데 자이언츠,11,0,0,8,1,1,패
4.18수,18:30,삼성 라이온즈,6,0,1,9,0,0,패
4.18수,18:30,두산 베어스,14,1,0,1,1,1,승
4.19목,18:30,KIA 타이거즈,8,1,2,10,0,0,승
4.19목,18:30,키움 히어로즈,3,0,1,7,2,0,패
4.19목,18:30,LG 트윈스,8,1,0,11,0,0,승
4.19목,18:30,한화 이글스,8,1,0,3,1,0,패
4.19목,18:30,SK 와이번스,11,2,0,12,3,0,패
4.19목,18:30,롯데 자이언츠,6,1,1,5,0,0,승
4.19목,18:30,삼성 라이온즈,3,2,1,9,1,0,패
4.19목,18:30,두산 베어스,9,0,1,2,0,0,승
4.20금,18:30,롯데 자이언츠,16,2,3,10,1,1,승
4.20금,18:30,KIA 타이거즈,11,0,0,6,2,1,패
