day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
8.1수,18:30,한화 이글스,12,1,1,6,1,0,승
8.1수,18:30,LG 트윈스,11,0,0,3,3,0,패
8.1수,18:30,KIA 타이거즈,13,2,1,3,2,1,승
8.1수,18:30,롯데 자이언츠,11,0,1,4,0,1,패
8.1수,18:30,두산 베어스,13,0,1,7,0,0,승
8.1수,18:30,삼성 라이온즈,6,0,0,4,2,2,패
8.1수,18:30,키움 히어로즈,6,3,0,8,0,1,패
8.1수,18:30,SK 와이번스,11,1,0,3,0,1,승
8.2목,18:30,한화 이글스,12,0,1,5,0,0,승
8.2목,18:30,LG 트윈스,3,0,0,6,0,1,패
8.2목,18:30,KIA 타이거즈,8,0,0,1,0,2,승
8.2목,18:30,롯데 자이언츠,8,0,1,7,1,1,패
8.2목,18:30,두산 베어스,7,0,1,7,0,0,승
8.2목,18:30,삼성 라이온즈,7,0,0,7,0,0,패
8.2목,18:30,키움 히어로즈,6,1,0,12,0,1,패
8.2목,18:30,SK 와이번스,11,3,1,8,0,1,승
8.3금,18:30,KIA 타이거즈,9,2,3,5,0,2,패
8.3금,18:30,두산 베어스,8,0,2,7,1,0,승
8.3금,18:30,LG 트윈스,15,1,4,6,2,0,승
8.3금,18:30,키움 히어로즈,6,1,0,5,0,1,패
8.3금,18:30,SK 와이번스,7,1,1,8,1,1,패
8.3금,18:30,한화 이글스,11,1,0,8,0,2,승
8.3금,18:30,삼성 라이온즈,10,0,2,7,0,0,패
8.3금,18:30,롯데 자이언츠,17,1,2,7,1,0,승
8.4토,17:00,KIA 타이거즈,10,0,0,4,1,1,승
8.4토,17:00,두산 베어스,9,0,0,5,1,0,패
8.4토,17:00,LG 트윈스,6,0,1,8,2,1,패
8.4토,17:00,키움 히어로즈,6,1,0,8,0,1,승
8.4토,17:00,SK 와이번스,12,0,3,8,0,0,승
8.4토,17:00,한화 이글스,6,0,0,10,0,0,패
8.4토,17:00,삼성 라이온즈,11,3,0,6,1,1,승
8.4토,17:00,롯데 자이언츠,4,0,1,7,1,0,패
8.5일,17:00,KIA 타이거즈,12,2,2,1,1,0,승
8.5일,17:00,두산 베어스,9,2,0,3,2,2,패
8.5일,17:00,LG 트윈스,11,0,1,4,1,3,패
8.5일,17:00,키움 히어로즈,10,1,1,4,0,1,승
8.5일,17:00,SK 와이번스,3,0,1,4,0,0,승
8.5일,17:00,한화 이글스,7,0,1,11,0,0,패
8.5일,17:00,삼성 라이온즈,7,0,0,4,2,0,패
8.5일,17:00,롯데 자이언츠,10,0,1,3,0,1,승
8.7화,18:30,롯데 자이언츠,10,0,1,6,1,1,패
8.7화,18:30,LG 트윈스,9,0,4,4,1,1,승
8.7화,18:30,두산 베어스,13,2,1,6,2,0,승
8.7화,18:30,한화 이글스,8,1,1,10,0,0,패
8.7화,18:30,삼성 라이온즈,8,0,1,9,1,0,패
8.7화,18:30,SK 와이번스,7,0,0,2,0,0,승
8.7화,18:30,키움 히어로즈,4,1,3,6,0,0,패
8.7화,18:30,KIA 타이거즈,5,0,0,6,0,0,승
8.8수,18:30,롯데 자이언츠,8,0,0,5,0,0,승
8.8수,18:30,LG 트윈스,13,2,0,4,2,1,패
8.8수,18:30,두산 베어스,4,1,0,4,0,0,승
8.8수,18:30,한화 이글스,6,0,2,7,1,0,패
8.8수,18:30,삼성 라이온즈,12,3,2,7,1,0,승
8.8수,18:30,SK 와이번스,8,1,2,11,1,0,패
8.8수,18:30,키움 히어로즈,1,0,1,9,0,0,패
8.8수,18:30,KIA 타이거즈,5,0,1,4,0,1,승
8.9목,18:30,롯데 자이언츠,8,0,4,9,1,0,승
8.9목,18:30,LG 트윈스,7,0,0,12,0,1,패
8.9목,18:30,두산 베어스,12,1,2,4,3,1,승
8.9목,18:30,한화 이글스,4,1,0,10,0,0,패
8.9목,18:30,삼성 라이온즈,5,0,0,6,1,0,패
8.9목,18:30,SK 와이번스,7,1,1,7,0,0,승
8.9목,18:30,키움 히어로즈,3,0,0,10,0,0,패
8.9목,18:30,KIA 타이거즈,8,1,0,8,0,2,승
8.10금,18:30,한화 이글스,5,0,0,11,1,0,승
8.10금,18:30,키움 히어로즈,5,0,0,12,0,0,패
8.10금,18:30,LG 트윈스,11,1,0,4,0,1,승
8.10금,18:30,삼성 라이온즈,4,0,0,8,0,0,패
8.10금,18:30,SK 와이번스,6,2,2,6,0,0,승
8.10금,18:30,두산 베어스,8,0,0,5,1,1,패
8.11토,17:00,한화 이글스,3,0,1,4,0,0,패
8.11토,17:00,키움 히어로즈,8,0,3,0,0,1,승
8.11토,17:00,LG 트윈스,5,1,0,7,0,0,패
8.11토,17:00,삼성 라이온즈,11,2,1,3,1,0,승
8.11토,17:00,롯데 자이언츠,14,0,1,4,1,1,승
8.11토,17:00,KIA 타이거즈,10,0,0,5,0,0,패
8.11토,17:00,SK 와이번스,6,0,1,3,0,0,패
8.11토,17:00,두산 베어스,9,0,1,2,1,0,승
8.12일,17:00,LG 트윈스,12,0,1,9,0,1,패
8.12일,17:00,삼성 라이온즈,8,0,0,3,1,2,승
8.12일,17:00,롯데 자이언츠,8,0,1,8,1,1,승
8.12일,17:00,KIA 타이거즈,7,0,0,3,0,0,패
8.14화,18:30,한화 이글스,6,1,0,14,0,0,패
8.14화,18:30,삼성 라이온즈,10,1,1,5,0,0,승
8.14화,18:30,SK 와이번스,5,0,0,5,0,0,패
8.14화,18:30,롯데 자이언츠,10,0,1,9,1,1,승
8.15수,17:00,한화 이글스,8,0,1,9,1,0,승
8.15수,17:00,삼성 라이온즈,4,0,1,9,0,0,패
8.15수,17:00,SK 와이번스,13,0,1,5,0,0,승
8.15수,17:00,롯데 자이언츠,5,0,2,7,0,0,패
