day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
5.1화,18:30,한화 이글스,9,0,0,3,2,0,패
5.1화,18:30,LG 트윈스,6,1,2,3,0,0,승
5.1화,18:30,롯데 자이언츠,16,0,1,6,0,0,승
5.1화,18:30,키움 히어로즈,3,0,1,1,2,2,패
5.2수,18:30,한화 이글스,8,1,1,4,4,3,패
5.2수,18:30,LG 트윈스,9,1,2,10,0,0,승
5.2수,18:30,롯데 자이언츠,7,1,0,8,1,0,패
5.2수,18:30,키움 히어로즈,11,3,0,4,0,0,승
5.2수,18:30,두산 베어스,8,0,2,6,0,1,승
5.2수,18:30,삼성 라이온즈,6,0,0,8,1,0,패
5.3목,18:30,한화 이글스,6,0,0,3,1,0,승
5.3목,18:30,LG 트윈스,5,0,4,10,0,2,패
5.3목,18:30,롯데 자이언츠,10,0,1,6,1,0,승
5.3목,18:30,키움 히어로즈,7,0,3,5,0,0,패
5.3목,18:30,두산 베어스,6,0,0,2,1,0,패
5.3목,18:30,삼성 라이온즈,10,0,2,8,1,0,승
5.3목,18:30,SK 와이번스,11,1,2,9,3,0,무
5.3목,18:30,KIA 타이거즈,12,1,0,8,3,0,무
5.4금,18:30,한화 이글스,11,0,1,7,0,0,승
5.4금,18:30,삼성 라이온즈,3,0,1,5,1,0,패
5.4금,18:30,롯데 자이언츠,11,0,0,8,2,0,패
5.4금,18:30,SK 와이번스,8,3,0,13,0,0,승
5.4금,18:30,두산 베어스,8,0,2,5,2,0,승
5.4금,18:30,LG 트윈스,6,1,1,6,0,0,패
5.4금,18:30,키움 히어로즈,9,1,2,3,2,1,무
5.4금,18:30,KIA 타이거즈,6,0,0,14,0,1,무
5.5토,13:50,롯데 자이언츠,9,0,1,4,2,0,승
5.5토,13:50,SK 와이번스,6,0,0,7,1,1,패
5.5토,14:00,한화 이글스,7,0,0,6,0,0,패
5.5토,14:00,삼성 라이온즈,11,0,1,5,0,0,승
5.5토,14:00,두산 베어스,10,0,1,3,2,3,패
5.5토,14:00,LG 트윈스,9,0,3,5,1,0,승
5.5토,14:00,키움 히어로즈,10,0,0,4,0,1,패
5.5토,14:00,KIA 타이거즈,12,0,3,4,1,1,승
5.6일,14:00,한화 이글스,14,0,3,5,0,0,승
5.6일,14:00,삼성 라이온즈,7,0,4,3,1,1,패
5.6일,14:00,롯데 자이언츠,3,2,0,10,1,0,패
5.6일,14:00,SK 와이번스,9,3,1,8,1,0,승
5.6일,14:00,두산 베어스,11,0,0,2,2,2,패
5.6일,14:00,LG 트윈스,11,0,0,4,1,0,승
5.6일,14:00,키움 히어로즈,11,2,0,5,0,1,패
5.6일,14:00,KIA 타이거즈,18,1,3,2,1,2,승
5.8화,18:30,KIA 타이거즈,7,0,2,15,0,1,패
5.8화,18:30,한화 이글스,8,1,1,1,2,0,승
5.8화,18:30,LG 트윈스,9,0,4,10,0,0,승
5.8화,18:30,키움 히어로즈,6,1,0,7,0,1,패
5.8화,18:30,SK 와이번스,7,0,0,7,1,0,승
5.8화,18:30,두산 베어스,5,0,0,5,4,0,패
5.8화,18:30,삼성 라이온즈,11,0,0,10,1,0,승
5.8화,18:30,롯데 자이언츠,4,0,1,6,0,2,패
5.9수,18:30,KIA 타이거즈,11,2,3,10,1,0,승
5.9수,18:30,한화 이글스,8,1,0,8,2,1,패
5.9수,18:30,LG 트윈스,12,0,1,11,1,1,패
5.9수,18:30,키움 히어로즈,13,2,5,5,0,0,승
5.9수,18:30,SK 와이번스,14,2,0,5,1,0,승
5.9수,18:30,두산 베어스,9,1,1,3,3,0,패
5.9수,18:30,삼성 라이온즈,11,0,1,2,1,1,승
5.9수,18:30,롯데 자이언츠,10,0,2,7,1,0,패
5.10목,18:30,KIA 타이거즈,7,0,5,5,2,0,승
5.10목,18:30,한화 이글스,5,0,0,8,1,1,패
5.10목,18:30,LG 트윈스,7,1,1,7,1,4,패
5.10목,18:30,키움 히어로즈,6,0,0,5,2,0,승
5.10목,18:30,SK 와이번스,11,1,2,3,1,2,패
5.10목,18:30,두산 베어스,15,1,2,5,1,1,승
5.10목,18:30,삼성 라이온즈,8,2,4,10,1,1,무
5.10목,18:30,롯데 자이언츠,5,0,0,13,0,0,무
5.11금,18:30,롯데 자이언츠,12,3,2,6,0,2,패
5.11금,18:30,한화 이글스,18,2,1,5,0,1,승
5.11금,18:30,두산 베어스,1,0,0,5,0,0,패
5.11금,18:30,KIA 타이거즈,7,0,2,3,0,0,승
5.11금,18:30,삼성 라이온즈,15,0,1,4,1,0,승
5.11금,18:30,LG 트윈스,10,0,0,4,1,0,패
5.11금,18:30,키움 히어로즈,12,2,1,5,0,1,승
5.11금,18:30,SK 와이번스,9,2,1,6,0,0,패
5.12토,17:00,롯데 자이언츠,10,0,0,10,0,0,승
5.12토,17:00,한화 이글스,8,0,0,5,0,0,패
5.12토,17:00,두산 베어스,10,2,1,3,0,0,승
5.12토,17:00,KIA 타이거즈,9,1,0,4,0,1,패
5.12토,17:00,삼성 라이온즈,6,0,0,7,1,1,패
5.12토,17:00,LG 트윈스,9,0,2,3,0,1,승
5.12토,17:00,키움 히어로즈,7,0,2,7,0,1,패
5.12토,17:00,SK 와이번스,3,0,1,3,0,0,승
5.13일,17:00,롯데 자이언츠,7,0,0,11,0,0,패
5.13일,17:00,한화 이글스,6,1,1,6,0,0,승
5.13일,17:00,두산 베어스,10,0,1,5,1,1,승
5.13일,17:00,KIA 타이거즈,6,1,0,5,1,1,패
5.13일,17:00,삼성 라이온즈,9,0,0,5,2,0,승
5.13일,17:00,LG 트윈스,10,0,0,6,1,2,패
5.13일,17:00,키움 히어로즈,3,1,0,13,1,1,패
5.13일,17:00,SK 와이번스,6,1,0,3,1,0,승
5.15화,18:30,한화 이글스,7,0,1,3,1,4,패
5.15화,18:30,두산 베어스,8,0,0,4,0,1,승
5.15화,18:30,KIA 타이거즈,10,0,1,4,2,2,패
5.15화,18:30,삼성 라이온즈,10,0,3,2,2,1,승
5.15화,18:30,LG 트윈스,9,1,1,5,2,0,승
5.15화,18:30,SK 와이번스,10,0,0,4,0,1,패
5.15화,18:30,키움 히어로즈,11,3,0,5,1,0,승
5.15화,18:30,롯데 자이언츠,8,0,0,8,1,1,패
5.16수,18:30,한화 이글스,9,0,0,6,0,3,승
5.16수,18:30,두산 베어스,7,0,5,8,1,1,패
5.16수,18:30,KIA 타이거즈,10,0,1,2,1,0,승
5.16수,18:30,삼성 라이온즈,10,0,0,3,0,1,패
5.16수,18:30,LG 트윈스,9,2,1,3,0,1,패
5.16수,18:30,SK 와이번스,13,1,0,6,0,3,승
5.16수,18:30,키움 히어로즈,8,1,0,5,1,1,승
5.16수,18:30,롯데 자이언츠,8,0,1,5,2,0,패
5.17목,18:20,LG 트윈스,3,1,0,4,1,0,승
5.17목,18:20,SK 와이번스,2,0,0,3,0,0,패
5.17목,18:30,한화 이글스,13,0,2,8,1,1,승
5.17목,18:30,두산 베어스,7,0,1,8,1,2,패
5.17목,18:30,KIA 타이거즈,10,0,1,5,0,1,패
5.17목,18:30,삼성 라이온즈,10,1,0,5,1,1,승
5.17목,18:30,키움 히어로즈,12,1,1,5,1,0,승
5.17목,18:30,롯데 자이언츠,5,0,1,4,1,1,패
5.18금,18:30,KIA 타이거즈,9,0,0,4,2,2,패
5.18금,18:30,롯데 자이언츠,9,0,2,4,1,0,승
5.18금,18:30,LG 트윈스,6,0,0,7,1,2,승
5.18금,18:30,두산 베어스,5,0,1,4,0,0,패
5.18금,18:30,SK 와이번스,9,2,2,8,0,0,승
5.18금,18:30,한화 이글스,10,0,0,6,2,0,패
5.18금,18:30,삼성 라이온즈,13,1,4,9,0,0,패
5.18금,18:30,키움 히어로즈,13,1,0,4,0,1,승
5.19토,17:00,KIA 타이거즈,6,1,1,7,1,1,패
5.19토,17:00,롯데 자이언츠,8,2,1,6,1,1,승
5.19토,17:00,LG 트윈스,8,2,0,6,1,1,승
5.19토,17:00,두산 베어스,5,0,2,5,1,0,패
5.19토,17:00,SK 와이번스,12,3,0,6,1,0,승
5.19토,17:00,한화 이글스,9,1,1,9,0,0,패
5.19토,17:00,삼성 라이온즈,6,1,0,10,1,0,패
5.19토,17:00,키움 히어로즈,16,2,2,5,0,0,승
5.20일,17:00,KIA 타이거즈,10,1,3,8,0,0,패
5.20일,17:00,롯데 자이언츠,11,0,0,4,1,0,승
5.20일,17:00,LG 트윈스,11,0,0,4,1,4,승
5.20일,17:00,두산 베어스,8,0,0,9,1,1,패
5.20일,17:00,SK 와이번스,15,4,0,3,1,0,승
5.20일,17:00,한화 이글스,10,3,1,10,0,0,패
5.20일,17:00,삼성 라이온즈,9,0,1,6,1,0,패
5.20일,17:00,키움 히어로즈,7,2,1,7,0,0,승
