day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
7.1일,17:00,KIA 타이거즈,9,0,3,8,1,0,승
7.1일,17:00,한화 이글스,7,0,0,6,2,2,패
7.1일,17:00,LG 트윈스,9,1,0,6,0,1,승
7.1일,17:00,SK 와이번스,12,2,0,2,2,0,패
7.1일,17:00,롯데 자이언츠,9,0,0,2,1,1,패
7.1일,17:00,두산 베어스,12,0,1,3,1,0,승
7.1일,17:00,키움 히어로즈,7,0,0,7,1,2,패
7.1일,17:00,삼성 라이온즈,6,0,1,5,0,0,승
7.3화,18:30,한화 이글스,4,0,1,14,0,0,패
7.3화,18:30,키움 히어로즈,7,1,1,8,0,1,승
7.3화,18:30,두산 베어스,11,0,0,8,0,0,승
7.3화,18:30,KIA 타이거즈,9,0,0,5,1,1,패
7.3화,18:30,SK 와이번스,11,0,0,5,0,0,패
7.3화,18:30,롯데 자이언츠,10,1,0,2,0,0,승
7.3화,18:30,삼성 라이온즈,15,0,1,9,1,0,승
7.3화,18:30,LG 트윈스,11,0,2,12,1,0,패
7.4수,18:30,한화 이글스,8,3,0,12,1,2,패
7.4수,18:30,키움 히어로즈,11,1,3,6,0,0,승
7.4수,18:30,두산 베어스,4,0,0,3,1,1,패
7.4수,18:30,KIA 타이거즈,5,0,0,3,1,0,승
7.4수,18:30,SK 와이번스,10,2,1,8,0,1,패
7.4수,18:30,롯데 자이언츠,11,0,1,5,0,0,승
7.4수,18:30,삼성 라이온즈,7,0,0,6,0,0,승
7.4수,18:30,LG 트윈스,5,0,0,3,0,1,패
7.7토,17:00,KIA 타이거즈,7,1,2,8,2,1,패
7.7토,17:00,키움 히어로즈,16,1,3,1,0,0,승
7.7토,17:00,두산 베어스,12,0,1,5,0,1,승
7.7토,17:00,LG 트윈스,10,1,2,10,0,1,패
7.7토,17:00,SK 와이번스,6,1,0,6,1,0,패
7.7토,17:00,한화 이글스,7,1,0,2,1,0,승
7.7토,17:00,삼성 라이온즈,5,0,0,5,0,1,패
7.7토,17:00,롯데 자이언츠,11,0,0,5,1,0,승
7.8일,17:00,KIA 타이거즈,6,0,1,4,0,0,승
7.8일,17:00,키움 히어로즈,9,0,1,12,1,1,패
7.8일,17:00,두산 베어스,9,1,0,5,1,0,승
7.8일,17:00,LG 트윈스,7,0,0,5,1,0,패
7.8일,17:00,SK 와이번스,2,0,0,10,0,0,패
7.8일,17:00,한화 이글스,8,3,0,4,3,0,승
7.8일,17:00,삼성 라이온즈,12,1,0,6,0,0,승
7.8일,17:00,롯데 자이언츠,7,1,0,4,0,1,패
7.10화,18:30,한화 이글스,8,1,0,8,1,0,패
7.10화,18:30,두산 베어스,6,0,1,7,0,1,승
7.10화,18:30,LG 트윈스,6,0,2,9,0,0,패
7.10화,18:30,삼성 라이온즈,7,0,0,11,1,0,승
7.11수,18:30,한화 이글스,10,3,0,5,1,0,승
7.11수,18:30,두산 베어스,9,0,1,3,2,2,패
7.11수,18:30,키움 히어로즈,10,2,0,9,1,0,승
7.11수,18:30,SK 와이번스,9,0,1,8,0,0,패
7.12목,18:30,한화 이글스,4,0,0,6,0,0,패
7.12목,18:30,두산 베어스,15,0,3,4,3,0,승
7.12목,18:30,LG 트윈스,9,0,1,4,1,0,패
7.12목,18:30,삼성 라이온즈,7,2,0,8,1,1,승
7.12목,18:30,롯데 자이언츠,7,0,0,6,1,1,패
7.12목,18:30,KIA 타이거즈,9,0,2,5,0,1,승
7.12목,18:30,키움 히어로즈,6,1,0,8,0,1,패
7.12목,18:30,SK 와이번스,10,1,0,3,2,0,승
