day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
9.4화,18:30,KIA 타이거즈,7,1,0,3,0,1,승
9.4화,18:30,두산 베어스,11,1,1,4,1,3,패
9.4화,18:30,LG 트윈스,8,2,0,7,0,1,패
9.4화,18:30,kt wiz,8,1,0,9,0,0,승
9.4화,18:30,롯데 자이언츠,6,0,0,14,1,1,패
9.4화,18:30,한화 이글스,11,2,1,11,0,1,승
9.4화,18:30,삼성 라이온즈,9,0,1,11,0,0,승
9.4화,18:30,NC 다이노스,6,1,0,6,2,2,패
9.4화,18:30,키움 히어로즈,11,3,1,7,0,0,승
9.4화,18:30,SK 와이번스,9,1,0,7,0,1,패
9.5수,18:30,KIA 타이거즈,7,0,0,3,0,1,패
9.5수,18:30,두산 베어스,18,3,1,4,1,0,승
9.5수,18:30,LG 트윈스,10,0,0,7,1,1,승
9.5수,18:30,kt wiz,5,0,0,6,0,0,패
9.5수,18:30,롯데 자이언츠,12,2,1,11,0,1,패
9.5수,18:30,한화 이글스,12,2,0,5,0,0,승
9.5수,18:30,삼성 라이온즈,8,0,1,6,2,0,승
9.5수,18:30,NC 다이노스,2,1,0,8,2,1,패
9.5수,18:30,키움 히어로즈,11,4,0,11,1,1,패
9.5수,18:30,SK 와이번스,17,3,0,12,0,1,승
9.6목,18:30,한화 이글스,23,0,1,8,1,0,승
9.6목,18:30,kt wiz,6,1,2,5,0,3,패
9.6목,18:30,NC 다이노스,9,2,0,7,1,2,패
9.6목,18:30,LG 트윈스,12,1,0,6,1,0,승
9.6목,18:30,두산 베어스,9,1,1,6,0,1,승
9.6목,18:30,삼성 라이온즈,7,1,0,10,2,0,패
9.6목,18:30,SK 와이번스,4,0,1,10,1,1,패
9.6목,18:30,롯데 자이언츠,13,1,0,9,0,0,승
9.6목,18:30,키움 히어로즈,8,0,0,12,0,0,패
9.6목,18:30,KIA 타이거즈,7,1,0,8,1,0,승
9.7금,18:30,한화 이글스,9,2,1,10,0,1,패
9.7금,18:30,kt wiz,12,0,1,8,0,1,승
9.7금,18:30,NC 다이노스,15,0,1,9,1,1,승
9.7금,18:30,LG 트윈스,8,1,0,9,1,1,패
9.7금,18:30,두산 베어스,11,2,1,12,1,0,승
9.7금,18:30,삼성 라이온즈,9,1,0,6,1,1,패
9.7금,18:30,SK 와이번스,3,1,1,7,0,0,승
9.7금,18:30,롯데 자이언츠,7,0,2,8,1,1,패
9.7금,18:30,키움 히어로즈,12,1,0,10,1,1,패
9.7금,18:30,KIA 타이거즈,8,0,0,9,0,1,승
9.8토,17:00,한화 이글스,5,0,1,12,0,1,패
9.8토,17:00,LG 트윈스,8,0,0,6,1,0,승
9.8토,17:00,kt wiz,18,3,0,8,0,1,승
9.8토,17:00,키움 히어로즈,11,1,1,5,1,1,패
9.8토,17:00,롯데 자이언츠,4,1,2,9,0,0,패
9.8토,17:00,NC 다이노스,11,1,0,2,1,0,승
9.8토,17:00,두산 베어스,7,1,3,10,0,0,승
9.8토,17:00,SK 와이번스,5,0,0,5,3,2,패
9.8토,17:00,삼성 라이온즈,8,0,0,6,1,1,패
9.8토,17:00,KIA 타이거즈,12,3,1,6,1,0,승
9.9일,14:00,한화 이글스,6,1,1,7,0,1,패
9.9일,14:00,LG 트윈스,11,0,0,4,1,2,승
9.9일,14:00,kt wiz,6,2,0,3,1,1,패
9.9일,14:00,키움 히어로즈,9,0,0,7,0,0,승
9.9일,14:00,롯데 자이언츠,11,3,0,7,1,3,패
9.9일,14:00,NC 다이노스,16,2,2,8,0,1,승
9.9일,14:00,두산 베어스,5,0,1,8,0,1,패
9.9일,14:00,SK 와이번스,15,2,1,7,0,0,승
9.9일,14:00,삼성 라이온즈,9,1,1,10,0,1,승
9.9일,14:00,KIA 타이거즈,4,1,0,9,0,0,패
9.11화,18:30,한화 이글스,12,3,2,16,0,0,승
9.11화,18:30,삼성 라이온즈,12,1,1,9,0,1,패
9.11화,18:30,KIA 타이거즈,7,2,1,4,1,1,패
9.11화,18:30,NC 다이노스,11,0,3,5,4,0,승
9.11화,18:30,kt wiz,10,2,1,13,0,0,패
9.11화,18:30,SK 와이번스,7,0,1,13,0,1,승
9.11화,18:30,두산 베어스,19,4,0,13,0,0,승
9.11화,18:30,롯데 자이언츠,6,3,0,7,0,0,패
9.11화,18:30,키움 히어로즈,6,1,0,12,1,0,승
9.11화,18:30,LG 트윈스,7,0,0,6,1,2,패
9.12수,18:30,한화 이글스,9,3,0,10,0,0,승
9.12수,18:30,삼성 라이온즈,6,1,1,6,4,1,패
9.12수,18:30,KIA 타이거즈,9,1,0,5,0,1,패
9.12수,18:30,NC 다이노스,9,3,0,8,0,0,승
9.12수,18:30,kt wiz,8,2,0,13,0,3,패
9.12수,18:30,SK 와이번스,15,1,0,4,2,1,승
9.12수,18:30,두산 베어스,14,5,0,4,2,3,승
9.12수,18:30,롯데 자이언츠,12,1,0,7,1,0,패
9.12수,18:30,키움 히어로즈,6,1,1,8,0,1,패
9.12수,18:30,LG 트윈스,10,1,2,5,1,1,승
9.13목,18:30,kt wiz,6,2,0,7,0,2,패
9.13목,18:30,두산 베어스,12,2,0,5,0,0,승
9.13목,18:30,LG 트윈스,12,1,0,5,0,2,승
9.13목,18:30,삼성 라이온즈,10,0,0,10,1,0,패
9.13목,18:30,SK 와이번스,8,1,1,4,2,0,승
9.13목,18:30,한화 이글스,5,1,0,9,0,1,패
9.14금,18:30,KIA 타이거즈,18,1,1,7,0,0,승
9.14금,18:30,롯데 자이언츠,11,1,1,9,1,0,패
9.14금,18:30,kt wiz,8,1,0,5,1,1,패
9.14금,18:30,두산 베어스,10,1,3,6,1,0,승
9.14금,18:30,LG 트윈스,3,1,1,5,0,1,패
9.14금,18:30,삼성 라이온즈,9,3,0,10,1,0,승
9.14금,18:30,SK 와이번스,7,1,1,9,0,1,승
9.14금,18:30,한화 이글스,11,1,0,9,0,1,패
9.14금,18:30,키움 히어로즈,6,1,0,7,1,1,패
9.14금,18:30,NC 다이노스,10,1,0,6,1,0,승
9.15토,17:00,LG 트윈스,10,4,1,5,1,0,승
9.15토,17:00,한화 이글스,8,2,0,3,1,2,패
9.15토,17:00,NC 다이노스,14,2,0,4,0,3,승
9.15토,17:00,두산 베어스,10,1,0,6,1,0,패
9.15토,17:00,SK 와이번스,6,0,1,7,1,1,패
9.15토,17:00,KIA 타이거즈,10,0,0,8,1,0,승
9.15토,17:00,삼성 라이온즈,14,1,0,8,0,0,승
9.15토,17:00,kt wiz,12,1,0,4,2,2,패
9.15토,17:00,키움 히어로즈,9,1,0,8,1,1,승
9.15토,17:00,롯데 자이언츠,8,3,1,12,0,1,패
9.16일,14:00,LG 트윈스,8,0,1,8,2,0,패
9.16일,14:00,한화 이글스,11,1,0,3,0,2,승
9.16일,14:00,NC 다이노스,5,0,1,3,1,0,패
9.16일,14:00,두산 베어스,8,0,1,6,0,2,승
9.16일,14:00,SK 와이번스,13,2,0,8,1,1,패
9.16일,14:00,KIA 타이거즈,13,2,0,6,1,3,승
9.16일,14:00,삼성 라이온즈,8,0,2,8,0,0,패
9.16일,14:00,kt wiz,11,0,0,5,1,0,승
9.16일,14:00,키움 히어로즈,5,0,0,11,1,0,승
9.16일,14:00,롯데 자이언츠,3,0,0,9,0,0,패
9.18화,18:30,한화 이글스,11,0,0,5,3,2,패
9.18화,18:30,NC 다이노스,13,0,1,7,2,0,승
9.18화,18:30,KIA 타이거즈,16,3,0,6,1,0,승
9.18화,18:30,삼성 라이온즈,7,1,0,9,0,2,패
9.18화,18:30,롯데 자이언츠,9,0,0,8,1,0,승
9.18화,18:30,LG 트윈스,7,1,0,8,0,1,패
9.18화,18:30,두산 베어스,14,4,2,4,0,1,패
9.18화,18:30,키움 히어로즈,15,1,2,8,0,3,승
9.18화,18:30,SK 와이번스,9,0,0,4,1,2,패
9.18화,18:30,kt wiz,12,1,3,5,0,0,승
9.19수,18:30,한화 이글스,13,1,1,10,1,1,승
9.19수,18:30,NC 다이노스,9,0,0,6,1,2,패
9.19수,18:30,KIA 타이거즈,13,3,1,6,1,1,패
9.19수,18:30,삼성 라이온즈,15,3,3,13,0,0,승
9.19수,18:30,롯데 자이언츠,22,2,3,12,1,2,승
9.19수,18:30,LG 트윈스,15,1,0,13,0,3,패
9.19수,18:30,두산 베어스,7,1,2,7,2,0,패
9.19수,18:30,키움 히어로즈,10,0,1,12,0,2,승
9.19수,18:30,SK 와이번스,17,6,0,10,0,0,승
9.19수,18:30,kt wiz,8,4,0,8,1,0,패
9.20목,18:30,한화 이글스,10,3,2,8,2,0,승
9.20목,18:30,SK 와이번스,10,0,0,7,0,3,패
9.20목,18:30,kt wiz,11,5,0,8,0,1,패
9.20목,18:30,롯데 자이언츠,12,3,0,6,0,1,승
9.20목,18:30,NC 다이노스,10,1,2,9,1,0,패
9.20목,18:30,KIA 타이거즈,11,0,1,5,0,0,승
9.20목,18:30,두산 베어스,14,1,1,8,0,0,승
9.20목,18:30,LG 트윈스,8,1,0,11,0,0,패
9.20목,18:30,삼성 라이온즈,10,2,2,7,0,0,패
9.20목,18:30,키움 히어로즈,10,0,1,7,0,0,승
9.21금,18:30,한화 이글스,11,1,0,8,1,2,패
9.21금,18:30,SK 와이번스,9,2,2,6,0,1,승
9.21금,18:30,NC 다이노스,10,0,0,8,2,2,패
9.21금,18:30,KIA 타이거즈,10,0,3,9,1,0,승
9.21금,18:30,두산 베어스,13,1,0,9,0,0,승
9.21금,18:30,LG 트윈스,9,1,0,8,0,1,패
9.21금,18:30,삼성 라이온즈,15,1,2,8,1,0,승
9.21금,18:30,키움 히어로즈,10,1,0,12,0,2,패
9.22토,17:00,KIA 타이거즈,16,0,1,5,3,0,승
9.22토,17:00,한화 이글스,6,1,0,5,0,1,패
9.22토,17:00,kt wiz,9,1,0,7,0,1,승
