day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
8.1금,18:30,NC 다이노스,10,1,0,10,0,0,패
8.1금,18:30,SK 와이번스,18,2,0,6,0,0,승
8.1금,18:30,두산 베어스,9,0,3,6,0,1,패
8.1금,18:30,한화 이글스,14,1,1,8,2,0,승
8.1금,18:30,삼성 라이온즈,12,1,4,5,0,1,승
8.1금,18:30,KIA 타이거즈,14,0,1,7,1,1,패
8.1금,18:30,키움 히어로즈,5,0,0,5,2,1,패
8.1금,18:30,LG 트윈스,8,2,1,7,1,0,승
8.2토,18:00,NC 다이노스,5,0,0,9,0,1,패
8.2토,18:00,SK 와이번스,15,2,0,6,1,1,승
8.2토,18:00,키움 히어로즈,8,1,0,6,2,0,승
8.2토,18:00,LG 트윈스,6,0,0,6,2,1,패
8.3일,18:00,두산 베어스,6,1,0,8,0,0,패
8.3일,18:00,한화 이글스,10,1,1,7,1,0,승
8.4월,18:30,키움 히어로즈,8,2,0,9,1,2,패
8.4월,18:30,LG 트윈스,6,0,0,9,3,0,승
8.5화,18:30,KIA 타이거즈,8,1,1,5,0,0,패
8.5화,18:30,두산 베어스,11,0,0,5,1,0,승
8.5화,18:30,NC 다이노스,5,1,0,6,0,0,승
8.5화,18:30,롯데 자이언츠,8,0,0,11,0,1,패
8.5화,18:30,SK 와이번스,9,2,0,7,2,0,패
8.5화,18:30,키움 히어로즈,7,3,0,6,0,0,승
8.5화,18:30,삼성 라이온즈,19,5,1,8,1,0,승
8.5화,18:30,한화 이글스,9,0,0,12,0,0,패
8.6수,18:30,NC 다이노스,12,0,3,11,0,0,패
8.6수,18:30,롯데 자이언츠,15,3,0,3,3,1,승
8.6수,18:30,삼성 라이온즈,11,1,3,12,0,1,패
8.6수,18:30,한화 이글스,8,3,0,9,0,1,승
8.7목,18:30,KIA 타이거즈,9,0,2,8,1,1,패
8.7목,18:30,SK 와이번스,9,1,1,11,0,2,승
8.7목,18:30,LG 트윈스,12,2,1,13,0,3,승
8.7목,18:30,NC 다이노스,14,2,1,4,2,2,패
8.7목,18:30,키움 히어로즈,11,3,0,11,0,0,승
8.7목,18:30,두산 베어스,10,1,1,7,1,0,패
8.8금,18:30,KIA 타이거즈,9,0,2,8,0,0,승
8.8금,18:30,SK 와이번스,6,0,1,10,1,0,패
8.8금,18:30,LG 트윈스,12,2,1,6,0,1,승
8.8금,18:30,NC 다이노스,13,1,0,6,1,1,패
8.8금,18:30,롯데 자이언츠,12,3,0,8,0,1,패
8.8금,18:30,삼성 라이온즈,18,2,0,5,1,1,승
8.8금,18:30,키움 히어로즈,21,3,0,7,2,0,승
8.8금,18:30,두산 베어스,18,0,0,8,1,1,패
8.9토,18:00,한화 이글스,5,0,0,3,0,0,승
8.9토,18:00,LG 트윈스,7,0,0,5,1,0,패
8.9토,18:00,롯데 자이언츠,9,0,1,8,0,0,패
8.9토,18:00,KIA 타이거즈,9,2,0,7,2,0,승
8.9토,18:00,SK 와이번스,14,2,0,6,0,0,승
8.9토,18:00,NC 다이노스,11,2,1,6,2,1,패
8.9토,18:00,삼성 라이온즈,13,0,0,8,0,0,승
8.9토,18:00,키움 히어로즈,12,2,0,10,1,0,패
8.10일,18:00,롯데 자이언츠,5,2,0,10,0,0,패
8.10일,18:00,KIA 타이거즈,8,1,1,7,0,0,승
8.11월,18:30,한화 이글스,9,1,1,4,4,2,승
8.11월,18:30,LG 트윈스,7,0,0,7,2,1,패
8.11월,18:30,SK 와이번스,8,0,0,9,1,0,패
8.11월,18:30,NC 다이노스,13,2,1,7,0,0,승
8.11월,18:30,삼성 라이온즈,11,2,1,10,1,0,승
8.11월,18:30,키움 히어로즈,10,3,5,13,2,0,패
8.12화,18:30,NC 다이노스,6,1,0,7,1,2,패
8.12화,18:30,KIA 타이거즈,4,1,0,2,0,0,승
