day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
5.2화,18:30,한화 이글스,13,0,5,6,0,0,승
5.2화,18:30,SK 와이번스,13,2,0,5,0,1,패
5.2화,18:30,KIA 타이거즈,14,1,0,1,1,0,승
5.2화,18:30,키움 히어로즈,12,0,0,10,1,4,패
5.2화,18:30,롯데 자이언츠,15,0,1,4,0,0,승
5.2화,18:30,kt wiz,3,0,0,12,2,2,패
5.2화,18:30,NC 다이노스,6,1,1,10,1,0,승
5.2화,18:30,LG 트윈스,6,0,0,5,2,1,패
5.2화,18:30,두산 베어스,10,1,0,9,0,1,패
5.2화,18:30,삼성 라이온즈,9,3,0,9,0,0,승
5.3수,14:00,한화 이글스,12,3,0,7,0,1,승
5.3수,14:00,SK 와이번스,10,3,0,6,0,0,패
5.3수,14:00,KIA 타이거즈,5,0,0,7,1,2,승
5.3수,14:00,키움 히어로즈,11,0,0,9,1,0,패
5.3수,14:00,롯데 자이언츠,11,0,0,7,2,1,패
5.3수,14:00,kt wiz,12,1,0,2,1,0,승
5.3수,14:00,NC 다이노스,5,0,0,7,3,1,패
5.3수,14:00,LG 트윈스,17,1,0,4,2,0,승
5.3수,14:00,두산 베어스,14,3,0,11,1,0,승
5.3수,14:00,삼성 라이온즈,8,1,0,4,1,0,패
5.4목,18:30,한화 이글스,10,0,1,8,1,0,패
5.4목,18:30,SK 와이번스,8,2,0,8,1,0,승
5.4목,18:30,KIA 타이거즈,9,1,0,6,1,1,패
5.4목,18:30,키움 히어로즈,9,2,0,4,0,0,승
5.4목,18:30,롯데 자이언츠,9,2,0,6,1,0,승
5.4목,18:30,kt wiz,12,0,2,7,1,1,패
5.4목,18:30,NC 다이노스,6,0,0,9,0,2,패
5.4목,18:30,LG 트윈스,8,0,1,7,1,3,승
5.4목,18:30,두산 베어스,13,4,0,6,1,0,승
5.4목,18:30,삼성 라이온즈,8,0,0,5,2,1,패
5.5금,14:00,KIA 타이거즈,13,1,1,10,0,2,승
5.5금,14:00,롯데 자이언츠,9,0,1,10,1,0,패
