day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
6.2화,18:30,한화 이글스,15,4,2,12,0,0,패
6.2화,18:30,키움 히어로즈,10,3,1,9,0,0,승
6.2화,18:30,KIA 타이거즈,15,1,0,5,0,1,승
6.2화,18:30,두산 베어스,5,1,0,4,2,0,패
6.2화,18:30,LG 트윈스,18,4,2,8,0,1,승
6.2화,18:30,NC 다이노스,7,1,0,5,1,0,패
6.2화,18:30,롯데 자이언츠,8,2,1,15,0,4,패
6.2화,18:30,삼성 라이온즈,17,1,1,5,1,0,승
6.2화,18:30,SK 와이번스,19,1,1,11,0,0,승
6.2화,18:30,kt wiz,14,0,1,12,0,1,패
6.3수,18:30,한화 이글스,5,1,2,10,0,1,승
6.3수,18:30,키움 히어로즈,6,0,0,9,3,0,패
6.3수,18:30,KIA 타이거즈,3,1,1,7,0,1,패
6.3수,18:30,두산 베어스,12,0,2,4,1,0,승
6.3수,18:30,LG 트윈스,12,0,0,7,0,1,승
6.3수,18:30,NC 다이노스,8,1,1,5,0,2,패
6.3수,18:30,롯데 자이언츠,2,1,0,7,0,2,패
6.3수,18:30,삼성 라이온즈,11,4,0,6,2,0,승
6.3수,18:30,SK 와이번스,8,0,0,6,0,0,패
6.3수,18:30,kt wiz,7,0,1,4,1,0,승
6.4목,18:30,한화 이글스,8,2,1,5,3,2,패
6.4목,18:30,키움 히어로즈,16,4,0,6,0,0,승
6.4목,18:30,KIA 타이거즈,12,2,0,9,0,0,승
6.4목,18:30,두산 베어스,1,0,1,5,1,0,패
6.4목,18:30,LG 트윈스,11,1,6,12,0,0,승
6.4목,18:30,NC 다이노스,2,0,2,8,0,1,패
6.4목,18:30,롯데 자이언츠,6,1,0,12,1,2,패
6.4목,18:30,삼성 라이온즈,9,0,1,8,0,0,승
6.4목,18:30,SK 와이번스,9,0,0,5,2,0,패
6.4목,18:30,kt wiz,15,2,1,6,0,0,승
6.5금,18:30,kt wiz,5,1,3,8,0,0,패
6.5금,18:30,한화 이글스,10,1,0,11,0,3,승
6.5금,18:30,두산 베어스,8,1,0,4,2,1,패
6.5금,18:30,키움 히어로즈,12,4,2,12,0,1,승
6.5금,18:30,SK 와이번스,10,0,1,10,0,1,패
6.5금,18:30,LG 트윈스,7,0,0,11,0,2,승
6.5금,18:30,삼성 라이온즈,12,2,0,6,1,0,승
6.5금,18:30,NC 다이노스,6,0,0,9,0,0,패
6.6토,17:00,KIA 타이거즈,5,1,1,10,0,0,승
6.6토,17:00,롯데 자이언츠,4,1,0,9,0,0,패
6.6토,17:00,kt wiz,11,1,1,6,1,0,패
6.6토,17:00,한화 이글스,11,0,1,8,1,0,승
6.6토,17:00,두산 베어스,13,0,0,8,1,0,패
6.6토,17:00,키움 히어로즈,14,3,0,6,1,1,승
6.6토,17:00,SK 와이번스,13,2,0,8,1,2,승
6.6토,17:00,LG 트윈스,14,0,0,5,1,2,패
6.6토,17:00,삼성 라이온즈,10,2,0,10,0,1,패
6.6토,17:00,NC 다이노스,9,1,1,8,0,0,승
6.7일,17:00,KIA 타이거즈,6,1,0,8,1,0,패
6.7일,17:00,롯데 자이언츠,9,1,1,4,1,0,승
6.7일,17:00,kt wiz,10,1,1,2,0,1,승
6.7일,17:00,한화 이글스,9,0,2,8,1,1,패
6.7일,17:00,두산 베어스,15,3,3,3,0,1,승
6.7일,17:00,키움 히어로즈,9,0,1,12,0,2,패
6.7일,17:00,SK 와이번스,10,0,3,4,1,0,승
6.7일,17:00,LG 트윈스,3,0,0,9,0,1,패
6.7일,17:00,삼성 라이온즈,7,0,0,7,2,2,패
6.7일,17:00,NC 다이노스,16,2,1,1,2,0,승
6.9화,18:30,한화 이글스,10,2,0,9,0,1,승
6.9화,18:30,삼성 라이온즈,2,0,0,7,0,0,패
6.9화,18:30,kt wiz,11,4,1,9,0,1,승
6.9화,18:30,롯데 자이언츠,8,0,0,8,2,1,패
6.9화,18:30,NC 다이노스,10,1,2,10,0,0,승
6.9화,18:30,SK 와이번스,7,0,0,8,0,1,패
6.9화,18:30,두산 베어스,10,0,5,12,0,0,승
6.9화,18:30,LG 트윈스,7,0,0,9,2,2,패
6.9화,18:30,키움 히어로즈,9,1,3,8,3,2,패
6.9화,18:30,KIA 타이거즈,10,1,0,6,1,1,승
6.10수,18:30,한화 이글스,9,2,2,4,0,0,승
6.10수,18:30,삼성 라이온즈,5,1,1,9,0,0,패
6.10수,18:30,kt wiz,14,3,1,5,0,0,승
6.10수,18:30,롯데 자이언츠,15,4,0,4,1,1,패
6.10수,18:30,NC 다이노스,10,2,1,8,1,1,승
6.10수,18:30,SK 와이번스,6,1,1,7,0,3,패
6.10수,18:30,두산 베어스,7,1,0,6,1,0,패
6.10수,18:30,LG 트윈스,8,1,3,5,1,0,승
6.10수,18:30,키움 히어로즈,9,1,1,7,1,0,승
6.10수,18:30,KIA 타이거즈,7,0,1,8,0,0,패
6.11목,18:30,한화 이글스,9,1,0,8,0,0,승
6.11목,18:30,삼성 라이온즈,8,0,2,10,0,1,패
6.11목,18:30,kt wiz,16,4,0,9,0,0,승
6.11목,18:30,롯데 자이언츠,9,2,1,10,1,2,패
6.11목,18:30,두산 베어스,14,1,0,5,1,0,승
6.11목,18:30,LG 트윈스,3,0,2,9,2,0,패
6.11목,18:30,키움 히어로즈,9,2,0,4,0,1,패
6.11목,18:30,KIA 타이거즈,10,1,2,8,1,0,승
6.12금,18:30,LG 트윈스,12,2,0,6,1,2,승
6.12금,18:30,한화 이글스,10,0,1,13,0,4,패
6.12금,18:30,롯데 자이언츠,6,0,0,10,1,2,패
6.12금,18:30,SK 와이번스,11,0,0,5,0,0,승
6.12금,18:30,NC 다이노스,15,0,2,7,2,0,승
6.12금,18:30,두산 베어스,10,1,0,5,0,0,패
6.12금,18:30,삼성 라이온즈,15,3,0,5,0,0,승
6.12금,18:30,KIA 타이거즈,5,1,0,9,1,1,패
6.12금,18:30,키움 히어로즈,8,1,1,10,0,1,패
6.12금,18:30,kt wiz,12,1,0,9,1,0,승
6.13토,17:00,LG 트윈스,5,1,1,8,0,1,패
6.13토,17:00,한화 이글스,10,0,2,5,2,0,승
6.13토,17:00,롯데 자이언츠,7,1,1,11,0,0,패
6.13토,17:00,SK 와이번스,12,1,0,5,0,1,승
6.13토,17:00,NC 다이노스,8,0,1,6,0,1,패
6.13토,17:00,두산 베어스,8,0,0,3,2,0,승
6.13토,17:00,삼성 라이온즈,10,2,1,10,2,0,패
6.13토,17:00,KIA 타이거즈,9,2,3,7,0,0,승
6.13토,17:00,키움 히어로즈,14,1,0,9,0,0,승
6.13토,17:00,kt wiz,5,1,0,4,0,2,패
6.14일,17:00,LG 트윈스,8,1,1,12,0,0,패
6.14일,17:00,한화 이글스,13,0,0,10,1,2,승
6.14일,17:00,롯데 자이언츠,4,0,0,8,0,0,승
6.14일,17:00,SK 와이번스,3,0,2,6,1,0,패
6.14일,17:00,NC 다이노스,7,1,1,8,0,0,패
6.14일,17:00,두산 베어스,14,1,1,5,1,0,승
6.14일,17:00,키움 히어로즈,14,1,1,8,1,1,승
6.14일,17:00,kt wiz,11,2,0,8,0,5,패
6.16화,18:30,KIA 타이거즈,6,0,4,7,1,0,승
6.16화,18:30,LG 트윈스,8,1,0,10,1,4,패
6.16화,18:30,롯데 자이언츠,6,1,0,14,1,1,패
6.16화,18:30,키움 히어로즈,14,1,0,6,1,0,승
6.16화,18:30,NC 다이노스,8,1,1,5,2,0,패
6.16화,18:30,kt wiz,9,1,0,5,1,0,승
6.16화,18:30,두산 베어스,6,2,0,9,1,1,승
6.16화,18:30,삼성 라이온즈,16,0,0,8,1,0,패
6.16화,18:30,SK 와이번스,10,1,0,8,1,1,패
6.16화,18:30,한화 이글스,9,4,0,4,0,1,승
6.17수,18:30,KIA 타이거즈,4,0,0,5,1,1,패
6.17수,18:30,LG 트윈스,9,0,1,4,0,0,승
6.17수,18:30,롯데 자이언츠,17,2,1,8,1,0,승
6.17수,18:30,키움 히어로즈,6,1,0,4,2,0,패
6.17수,18:30,NC 다이노스,8,1,0,7,0,3,패
6.17수,18:30,kt wiz,14,2,0,10,1,2,승
6.17수,18:30,두산 베어스,13,2,2,6,1,0,패
6.17수,18:30,삼성 라이온즈,12,2,0,10,0,1,승
6.17수,18:30,SK 와이번스,12,2,1,7,0,0,승
6.17수,18:30,한화 이글스,11,0,0,10,0,0,패
6.18목,18:30,KIA 타이거즈,12,0,1,5,1,1,패
6.18목,18:30,LG 트윈스,10,1,1,9,0,0,승
6.18목,18:30,롯데 자이언츠,7,0,1,7,2,0,패
6.18목,18:30,키움 히어로즈,14,2,1,6,0,1,승
6.18목,18:30,NC 다이노스,16,1,1,8,2,1,승
6.18목,18:30,kt wiz,9,0,0,6,0,0,패
6.18목,18:30,두산 베어스,11,0,1,6,1,0,승
6.18목,18:30,삼성 라이온즈,8,1,0,2,2,1,패
6.18목,18:30,SK 와이번스,7,2,1,6,0,0,승
6.18목,18:30,한화 이글스,12,0,0,7,1,1,패
6.19금,18:30,한화 이글스,6,1,0,11,0,1,패
6.19금,18:30,NC 다이노스,4,2,3,8,0,0,승
6.19금,18:30,kt wiz,7,0,1,9,0,1,패
6.19금,18:30,KIA 타이거즈,8,2,1,12,2,0,승
6.19금,18:30,LG 트윈스,6,2,1,5,0,0,승
6.19금,18:30,키움 히어로즈,7,1,0,8,3,1,패
6.19금,18:30,롯데 자이언츠,11,0,1,5,1,0,승
6.19금,18:30,두산 베어스,9,0,1,3,1,1,패
6.19금,18:30,삼성 라이온즈,10,1,2,8,2,2,승
6.19금,18:30,SK 와이번스,8,0,0,7,0,2,패
6.20토,17:00,한화 이글스,8,0,0,11,2,1,패
6.20토,17:00,NC 다이노스,8,1,2,3,0,2,승
6.21일,17:00,한화 이글스,4,0,0,5,2,1,패
6.21일,17:00,NC 다이노스,10,1,4,3,1,0,승
6.21일,17:00,kt wiz,5,0,0,11,0,0,패
6.21일,17:00,KIA 타이거즈,12,1,2,7,0,0,승
6.21일,17:00,LG 트윈스,9,1,0,9,1,0,패
6.21일,17:00,키움 히어로즈,8,1,0,5,2,0,승
6.21일,17:00,롯데 자이언츠,2,0,0,4,0,2,패
6.21일,17:00,두산 베어스,16,1,1,5,0,0,승
6.21일,17:00,삼성 라이온즈,12,1,0,9,2,1,승
