day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
5.1일,14:00,kt wiz,9,0,0,3,3,1,패
5.1일,14:00,LG 트윈스,7,1,3,5,0,0,승
5.1일,14:00,NC 다이노스,10,3,0,8,1,1,승
5.1일,14:00,롯데 자이언츠,5,0,0,6,0,1,패
5.1일,14:00,SK 와이번스,5,0,0,4,1,1,패
5.1일,14:00,키움 히어로즈,14,1,1,5,0,0,승
5.1일,14:00,삼성 라이온즈,11,0,2,7,1,0,패
5.1일,14:00,한화 이글스,8,1,1,8,1,0,승
5.1일,17:00,두산 베어스,9,1,0,2,1,1,승
5.1일,17:00,KIA 타이거즈,7,1,0,3,1,2,패
5.3화,18:30,한화 이글스,5,1,2,6,1,0,승
5.3화,18:30,SK 와이번스,8,0,0,9,0,0,패
5.3화,18:30,롯데 자이언츠,5,1,1,8,2,1,패
5.3화,18:30,KIA 타이거즈,7,1,0,6,0,0,승
5.3화,18:30,키움 히어로즈,11,1,0,10,0,0,승
5.3화,18:30,삼성 라이온즈,8,0,0,3,3,1,패
5.4수,18:30,한화 이글스,7,1,0,6,1,0,패
5.4수,18:30,SK 와이번스,10,1,1,2,0,0,승
5.4수,18:30,롯데 자이언츠,11,1,1,4,3,0,패
5.4수,18:30,KIA 타이거즈,7,1,0,11,1,1,승
5.4수,18:30,NC 다이노스,13,1,0,4,2,0,승
5.4수,18:30,kt wiz,9,0,0,9,0,1,패
5.4수,18:30,두산 베어스,21,4,0,5,0,1,승
5.4수,18:30,LG 트윈스,4,0,1,5,1,1,패
5.4수,18:30,키움 히어로즈,10,1,1,5,1,0,승
5.4수,18:30,삼성 라이온즈,10,0,2,5,2,2,패
5.5목,14:00,한화 이글스,13,3,1,7,1,5,패
5.5목,14:00,SK 와이번스,21,5,1,5,0,1,승
5.5목,14:00,롯데 자이언츠,3,0,0,6,1,1,패
5.5목,14:00,KIA 타이거즈,18,2,0,5,2,2,승
5.5목,14:00,NC 다이노스,16,2,1,5,0,0,승
5.5목,14:00,kt wiz,7,0,2,8,2,2,패
5.5목,14:00,두산 베어스,19,0,0,4,3,1,패
5.5목,14:00,LG 트윈스,10,1,0,10,0,1,승
5.5목,14:00,키움 히어로즈,4,1,0,5,0,1,패
5.5목,14:00,삼성 라이온즈,7,0,1,6,0,0,승
5.6금,18:30,한화 이글스,10,0,0,9,0,1,패
5.6금,18:30,kt wiz,15,3,1,6,3,1,승
5.6금,18:30,KIA 타이거즈,13,2,0,5,1,0,패
5.6금,18:30,키움 히어로즈,20,3,3,7,0,0,승
5.6금,18:30,LG 트윈스,5,0,0,5,2,0,패
5.6금,18:30,NC 다이노스,15,2,0,5,2,2,승
5.6금,18:30,롯데 자이언츠,12,1,0,9,1,0,승
5.6금,18:30,두산 베어스,5,0,0,7,1,0,패
5.6금,18:30,SK 와이번스,10,1,0,6,1,1,패
5.6금,18:30,삼성 라이온즈,8,1,1,2,0,0,승
5.7토,17:00,한화 이글스,12,2,3,6,2,1,패
5.7토,17:00,kt wiz,20,0,2,9,0,0,승
5.7토,17:00,KIA 타이거즈,6,1,1,5,0,2,패
5.7토,17:00,키움 히어로즈,8,0,3,7,1,0,승
