day_text,times_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
8.1화,18:30,한화 이글스,10,2,0,4,2,0,패
8.1화,18:30,NC 다이노스,14,1,3,6,2,0,승
8.1화,18:30,kt wiz,19,1,0,2,1,1,승
8.1화,18:30,KIA 타이거즈,12,2,0,5,1,0,패
8.1화,18:30,롯데 자이언츠,2,0,0,7,1,0,패
8.1화,18:30,LG 트윈스,13,1,0,8,1,0,승
8.1화,18:30,두산 베어스,19,3,0,6,0,0,승
8.1화,18:30,삼성 라이온즈,15,0,0,8,0,2,패
8.1화,18:30,SK 와이번스,3,0,0,14,1,0,패
8.1화,18:30,키움 히어로즈,9,0,2,3,0,0,승
8.2수,18:30,한화 이글스,9,3,0,4,1,0,승
8.2수,18:30,NC 다이노스,8,0,0,8,1,0,패
8.2수,18:30,롯데 자이언츠,13,1,3,9,0,0,패
8.2수,18:30,LG 트윈스,9,0,1,7,0,0,승
8.2수,18:30,두산 베어스,11,1,0,8,0,1,승
8.2수,18:30,삼성 라이온즈,11,1,0,9,0,1,패
8.2수,18:30,SK 와이번스,11,2,1,5,3,1,패
8.2수,18:30,키움 히어로즈,8,1,0,7,0,0,승
8.3목,18:30,한화 이글스,3,0,0,7,1,2,패
8.3목,18:30,NC 다이노스,16,1,4,3,1,0,승
8.3목,18:30,kt wiz,11,1,0,9,1,0,패
8.3목,18:30,KIA 타이거즈,12,3,0,3,0,0,승
8.3목,18:30,롯데 자이언츠,8,2,0,6,0,1,패
8.3목,18:30,LG 트윈스,13,3,1,3,2,2,승
8.3목,18:30,두산 베어스,17,1,0,6,1,0,승
8.3목,18:30,삼성 라이온즈,13,1,0,6,1,0,패
8.3목,18:30,SK 와이번스,11,1,0,6,0,0,패
8.3목,18:30,키움 히어로즈,13,4,1,9,0,1,승
8.4금,18:30,KIA 타이거즈,9,2,0,9,1,1,패
8.4금,18:30,한화 이글스,15,0,2,5,0,0,승
8.4금,18:30,두산 베어스,16,2,0,6,2,2,승
8.4금,18:30,LG 트윈스,9,1,1,4,1,1,패
8.4금,18:30,SK 와이번스,13,0,1,5,2,0,승
8.4금,18:30,kt wiz,11,1,0,3,1,1,패
8.4금,18:30,삼성 라이온즈,9,1,1,8,0,1,승
8.4금,18:30,NC 다이노스,7,1,0,6,2,1,패
8.4금,18:30,키움 히어로즈,11,2,0,13,0,1,패
8.4금,18:30,롯데 자이언츠,14,2,0,8,0,0,승
8.5토,18:00,KIA 타이거즈,10,2,1,5,2,0,승
8.5토,18:00,한화 이글스,9,0,1,4,3,0,패
8.5토,18:00,두산 베어스,6,1,1,8,1,0,승
8.5토,18:00,LG 트윈스,5,0,1,4,0,1,패
8.5토,18:00,SK 와이번스,11,0,0,5,0,1,패
8.5토,18:00,kt wiz,8,1,3,6,1,0,승
8.5토,18:00,삼성 라이온즈,13,1,2,6,1,1,승
8.5토,18:00,NC 다이노스,7,1,0,11,1,0,패
8.5토,18:00,키움 히어로즈,11,3,1,10,0,0,패
8.5토,18:00,롯데 자이언츠,9,2,0,4,0,1,승
8.6일,18:00,두산 베어스,14,2,0,7,0,0,승
8.6일,18:00,LG 트윈스,7,1,0,8,1,0,패
8.6일,18:00,SK 와이번스,9,0,0,11,1,2,패
8.6일,18:00,kt wiz,9,1,2,9,1,0,승
8.6일,18:00,삼성 라이온즈,7,1,0,3,1,1,패
8.6일,18:00,NC 다이노스,9,2,2,7,1,0,승
8.6일,18:00,키움 히어로즈,8,1,0,6,1,1,패
8.6일,18:00,롯데 자이언츠,13,1,0,7,0,0,승
8.8화,18:30,한화 이글스,6,0,0,9,0,0,패
8.8화,18:30,두산 베어스,11,1,0,4,0,0,승
8.8화,18:30,kt wiz,12,2,0,8,1,0,패
8.8화,18:30,롯데 자이언츠,10,0,3,5,2,0,승
8.8화,18:30,LG 트윈스,12,3,2,11,0,1,승
8.8화,18:30,삼성 라이온즈,13,2,0,8,2,0,패
8.8화,18:30,NC 다이노스,5,0,0,4,2,0,패
8.8화,18:30,SK 와이번스,8,2,2,8,1,0,승
8.8화,18:30,키움 히어로즈,12,1,2,7,2,0,승
8.8화,18:30,KIA 타이거즈,13,0,0,1,2,0,패
8.9수,18:30,한화 이글스,21,1,0,4,1,1,승
8.9수,18:30,두산 베어스,9,1,0,6,3,0,패
8.9수,18:30,kt wiz,10,1,4,3,2,2,패
8.9수,18:30,롯데 자이언츠,15,0,4,10,1,2,승
8.9수,18:30,LG 트윈스,11,0,1,11,2,0,패
8.9수,18:30,삼성 라이온즈,11,0,1,3,1,0,승
8.9수,18:30,NC 다이노스,14,1,2,4,1,0,승
8.9수,18:30,SK 와이번스,9,2,0,9,1,2,패
8.9수,18:30,키움 히어로즈,4,0,1,5,1,1,패
8.9수,18:30,KIA 타이거즈,11,1,0,5,0,0,승
8.10목,18:30,롯데 자이언츠,6,2,0,9,2,1,패
8.10목,18:30,NC 다이노스,5,1,1,8,0,0,승
8.10목,18:30,두산 베어스,12,1,0,4,1,0,승
8.10목,18:30,키움 히어로즈,8,0,1,6,1,0,패
8.10목,18:30,SK 와이번스,9,0,0,8,0,0,승
8.10목,18:30,LG 트윈스,10,0,0,7,3,0,패
8.11금,18:30,KIA 타이거즈,13,1,0,8,1,0,패
8.11금,18:30,kt wiz,13,3,0,8,0,1,승
8.11금,18:30,롯데 자이언츠,9,1,2,14,0,0,승
8.11금,18:30,NC 다이노스,14,1,2,7,2,0,패
8.11금,18:30,두산 베어스,8,0,0,7,2,0,패
8.11금,18:30,키움 히어로즈,10,2,2,8,1,0,승
8.11금,18:30,SK 와이번스,7,1,0,9,0,1,패
8.11금,18:30,LG 트윈스,9,0,0,11,1,0,승
8.11금,18:30,삼성 라이온즈,7,1,0,8,0,0,패
8.11금,18:30,한화 이글스,11,2,1,4,2,0,승
8.12토,18:00,한화 이글스,10,2,1,7,1,0,승
8.12토,18:00,키움 히어로즈,7,0,0,6,2,2,패
8.12토,18:00,kt wiz,8,1,0,4,3,2,패
8.12토,18:00,SK 와이번스,13,1,0,3,0,0,승
8.12토,18:00,LG 트윈스,16,2,1,4,1,1,패
8.12토,18:00,KIA 타이거즈,17,0,0,6,0,1,승
8.12토,18:00,롯데 자이언츠,15,2,0,7,2,0,패
8.12토,18:00,삼성 라이온즈,13,1,1,9,0,1,승
8.12토,18:00,NC 다이노스,7,0,0,8,0,0,패
8.12토,18:00,두산 베어스,7,0,0,5,1,0,승
8.13일,18:00,한화 이글스,8,1,0,9,0,1,패
8.13일,18:00,키움 히어로즈,15,1,0,5,1,0,승
8.13일,18:00,kt wiz,19,4,1,7,1,0,승
8.13일,18:00,SK 와이번스,8,1,0,12,0,1,패
8.13일,18:00,롯데 자이언츠,11,0,0,4,1,0,승
8.13일,18:00,삼성 라이온즈,18,1,2,7,0,1,패
8.13일,18:00,NC 다이노스,5,0,1,8,2,1,패
8.13일,18:00,두산 베어스,7,0,0,7,2,1,승
8.15화,18:00,NC 다이노스,6,1,0,8,0,0,패
8.15화,18:00,KIA 타이거즈,9,1,1,2,0,0,승
8.15화,18:00,두산 베어스,8,1,1,6,0,1,패
