day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity
10.1,NC 다이노스,12,1,1,3,2,0,승,부산,20.8,0,89
10.1,롯데 자이언츠,4,0,0,12,0,2,패,부산,20.8,0,89
10.1,SK 와이번스,10,1,1,9,1,0,승,서울,23.6,0,59
10.1,LG 트윈스,4,0,1,6,3,0,패,서울,23.6,0,59
10.2,kt wiz,4,0,1,9,0,0,패,광주,24.7,0,91
10.2,KIA 타이거즈,5,0,0,4,0,0,승,광주,24.7,0,91
10.2,NC 다이노스,17,1,1,3,1,1,승,부산,23.2,0,86
10.2,롯데 자이언츠,6,4,0,6,0,0,패,부산,23.2,0,86
10.2,키움 히어로즈,13,1,2,11,1,1,승,대전,22.6,0,83
10.2,한화 이글스,6,1,0,6,1,0,패,대전,22.6,0,83
10.3,한화 이글스,20,1,0,2,3,0,승,서울,25.2,0,53
10.3,두산 베어스,8,1,0,5,0,1,패,서울,25.2,0,53
10.3,kt wiz,10,0,0,7,0,2,패,광주,24.7,0,94
10.3,KIA 타이거즈,13,0,0,4,1,2,승,광주,24.7,0,94
10.3,LG 트윈스,15,2,1,6,1,0,승,대구,25.9,0,79
10.3,삼성 라이온즈,6,0,0,9,0,3,패,대구,25.9,0,79
10.4,LG 트윈스,9,2,1,8,1,0,패,대구,22,0,71
10.4,삼성 라이온즈,10,1,0,3,1,0,승,대구,22,0,71
10.4,롯데 자이언츠,15,0,4,12,1,0,패,서울,26.1,0,49
10.4,두산 베어스,11,1,0,9,1,0,승,서울,26.1,0,49
10.4,키움 히어로즈,5,0,1,8,0,0,승,창원,23.8,0,66
10.4,NC 다이노스,7,0,2,9,1,0,패,창원,23.8,0,66
10.5,한화 이글스,14,2,0,16,1,0,승,수원,21.7,0,77
10.5,kt wiz,9,1,0,6,2,0,패,수원,21.7,0,77
10.5,KIA 타이거즈,11,0,2,6,1,0,승,대구,21.7,0,76
10.5,삼성 라이온즈,7,0,2,10,1,1,패,대구,21.7,0,76
10.5,키움 히어로즈,7,2,0,7,1,0,패,창원,22.5,0,83
10.5,NC 다이노스,13,4,1,6,0,1,승,창원,22.5,0,83
10.6,LG 트윈스,7,0,1,6,1,0,승,부산,22.1,0,74
10.6,롯데 자이언츠,7,0,0,9,2,0,패,부산,22.1,0,74
10.6,SK 와이번스,4,0,1,11,0,0,패,창원,21,0,82
10.6,NC 다이노스,6,0,1,10,1,1,승,창원,21,0,82
10.6,삼성 라이온즈,11,1,0,14,0,1,승,광주,21.5,0,58
10.6,KIA 타이거즈,6,1,1,7,2,0,패,광주,21.5,0,58
10.7,kt wiz,9,0,0,9,3,0,승,창원,19.4,0,82
10.7,NC 다이노스,12,0,0,3,0,1,패,창원,19.4,0,82
10.7,키움 히어로즈,8,0,2,10,0,0,패,부산,19.9,0,76
10.7,롯데 자이언츠,11,1,0,10,0,0,승,부산,19.9,0,76
10.8,KIA 타이거즈,11,2,1,7,0,2,패,대전,17.6,0,67
10.8,한화 이글스,10,1,1,8,2,0,승,대전,17.6,0,67
10.8,두산 베어스,16,2,0,6,1,2,승,서울,17.9,0,39
10.8,LG 트윈스,3,0,0,8,1,3,패,서울,17.9,0,39
10.8,삼성 라이온즈,10,2,1,4,1,2,패,인천,17.4,0,61
10.8,SK 와이번스,12,3,0,9,1,0,승,인천,17.4,0,61
10.9,kt wiz,14,0,1,7,0,1,승,창원,15,0,60
10.9,NC 다이노스,12,0,4,13,0,0,패,창원,15,0,60
10.9,키움 히어로즈,10,0,0,6,1,3,패,부산,16.1,0,59
10.9,롯데 자이언츠,11,2,1,4,2,0,승,부산,16.1,0,59
10.1,KIA 타이거즈,5,0,1,7,0,1,승,서울,17.2,0,38
10.1,LG 트윈스,6,0,0,4,3,2,패,서울,17.2,0,38
10.11,KIA 타이거즈,1,0,1,8,0,2,패,서울,18.3,0,64
10.11,LG 트윈스,8,0,2,4,0,0,승,서울,18.3,0,64
10.13,LG 트윈스,9,0,0,7,0,1,승,서울,18.1,0,39
10.13,키움 히어로즈,11,0,0,7,1,0,패,서울,18.1,0,39
10.14,LG 트윈스,4,0,1,8,2,0,패,서울,20.4,0,56
10.14,키움 히어로즈,10,1,0,8,1,1,승,서울,20.4,0,56
10.16,키움 히어로즈,6,0,0,3,0,1,패,서울,17.2,0,80
10.16,LG 트윈스,9,1,0,6,0,0,승,서울,17.2,0,80
10.17,키움 히어로즈,6,0,0,6,0,2,패,서울,18.9,0,74
10.17,LG 트윈스,13,0,0,3,0,0,승,서울,18.9,0,74
10.21,LG 트윈스,3,2,0,7,1,0,패,창원,16.7,0,70
10.21,NC 다이노스,10,0,0,7,2,0,승,창원,16.7,0,70
10.22,LG 트윈스,4,0,1,10,0,0,패,창원,18.9,0,72
10.22,NC 다이노스,5,1,0,1,1,1,승,창원,18.9,0,72
10.24,NC 다이노스,6,0,0,10,1,1,패,서울,17.7,0,49
10.24,LG 트윈스,6,0,0,2,1,1,승,서울,17.7,0,49
10.25,NC 다이노스,13,3,0,11,0,0,승,서울,16.1,0,73
10.25,LG 트윈스,8,0,0,5,2,0,패,서울,16.1,0,73
10.29,NC 다이노스,3,0,1,5,1,0,패,서울,8.7,0,33
10.29,두산 베어스,11,0,1,6,1,1,승,서울,8.7,0,33
10.3,NC 다이노스,10,0,0,6,3,0,패,서울,10.8,0,24
10.3,두산 베어스,9,1,0,6,0,0,승,서울,10.8,0,24
