day_text,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
4.3화,19:00,한화 이글스,부산,11,2,2,5,0,2,승,18.1,,7.8,230,78,1008.6,18.7
4.3화,19:00,삼성 라이온즈,대구,11,0,0,12,1,0,패,23.5,,1.6,180,41,1008.4,22.1
4.3화,19:00,NC 다이노스,대구,8,1,0,8,1,2,승,23.5,,1.6,180,41,1008.4,22.1
4.4수,19:00,KIA 타이거즈,광주,19,3,0,4,2,0,승,15.4,,1,230,98,1007.6,15.3
4.4수,19:00,SK 와이번스,광주,7,1,0,11,1,1,패,15.4,,1,230,98,1007.6,15.3
4.4수,19:00,kt wiz,수원,5,1,0,6,0,0,패,12.6,,4,110,66,1014.5,12.2
4.4수,19:00,키움 히어로즈,수원,12,5,1,8,0,0,승,12.6,,4,110,66,1014.5,12.2
4.4수,19:00,LG 트윈스,서울,12,0,1,6,1,0,패,14.3,,2.1,140,53,1007.9,13.6
4.4수,19:00,두산 베어스,서울,10,2,3,4,0,0,승,14.3,,2.1,140,53,1007.9,13.6
4.4수,19:00,롯데 자이언츠,부산,12,2,0,8,0,1,패,8.7,0.5,4.8,50,90,1013,10.2
4.4수,19:00,한화 이글스,부산,10,0,0,10,3,1,승,8.7,0.5,4.8,50,90,1013,10.2
4.4수,19:00,삼성 라이온즈,대구,4,0,0,9,0,0,패,8.1,,6.5,110,85,1014.5,8.8
4.4수,19:00,NC 다이노스,대구,9,2,1,8,1,1,승,8.1,,6.5,110,85,1014.5,8.8
4.5목,19:00,kt wiz,수원,6,1,0,8,0,0,패,8,1.1,2.8,90,100,1009.9,9.6
4.5목,19:00,키움 히어로즈,수원,7,1,0,9,0,0,승,8,1.1,2.8,90,100,1009.9,9.6
4.5목,19:00,삼성 라이온즈,대구,13,0,1,5,2,1,승,8.2,,2.1,140,84,1007.9,9
4.5목,19:00,NC 다이노스,대구,7,1,1,11,0,1,패,8.2,,2.1,140,84,1007.9,9
4.6금,19:00,LG 트윈스,서울,14,5,0,4,0,1,승,4.8,,3.8,270,48,1000.8,4.9
4.6금,19:00,롯데 자이언츠,서울,9,1,0,12,2,0,패,4.8,,3.8,270,48,1000.8,4.9
4.6금,19:00,키움 히어로즈,서울,13,1,1,13,0,1,패,4.8,,3.8,270,48,1000.8,4.9
4.6금,19:00,KIA 타이거즈,서울,16,1,0,9,0,1,승,4.8,,3.8,270,48,1000.8,4.9
4.7토,17:00,한화 이글스,대전,8,0,1,10,1,1,패,7.8,,3.7,320,33,1006.9,10.3
4.7토,17:00,kt wiz,대전,10,0,1,9,2,1,승,7.8,,3.7,320,33,1006.9,10.3
4.7토,17:00,LG 트윈스,서울,9,1,0,11,3,0,패,7.6,,5.3,270,36,1002.8,11.5
4.7토,17:00,롯데 자이언츠,서울,13,2,0,5,0,0,승,7.6,,5.3,270,36,1002.8,11.5
4.7토,17:00,키움 히어로즈,서울,10,0,0,6,1,1,패,7.6,,5.3,270,36,1002.8,11.5
4.7토,17:00,KIA 타이거즈,서울,9,1,0,6,2,0,승,7.6,,5.3,270,36,1002.8,11.5
4.7토,17:00,NC 다이노스,창원,8,1,1,11,0,1,패,8,,3.9,290,22,1009.4,7.3
4.7토,17:00,두산 베어스,창원,7,1,2,7,0,1,승,8,,3.9,290,22,1009.4,7.3
4.7토,17:00,삼성 라이온즈,대구,9,0,1,12,0,1,패,8.9,,6.1,290,20,1006.5,12.4
4.7토,17:00,SK 와이번스,대구,7,2,1,12,1,3,승,8.9,,6.1,290,20,1006.5,12.4
4.8일,14:00,한화 이글스,대전,14,1,2,12,1,0,승,12.2,,4.1,180,36,1006,19.1
4.8일,14:00,kt wiz,대전,10,2,1,6,0,2,패,12.2,,4.1,180,36,1006,19.1
4.8일,14:00,LG 트윈스,서울,7,0,0,6,1,4,승,7.9,,1,90,27,1004,10.2
4.8일,14:00,롯데 자이언츠,서울,7,1,1,9,1,1,패,7.9,,1,90,27,1004,10.2
4.8일,14:00,키움 히어로즈,서울,13,1,0,6,0,0,패,7.9,,1,90,27,1004,10.2
4.8일,14:00,KIA 타이거즈,서울,9,2,0,7,1,0,승,7.9,,1,90,27,1004,10.2
4.8일,14:00,NC 다이노스,창원,13,1,1,11,1,2,패,11.9,,4.2,140,40,1012.4,20.3
4.8일,14:00,두산 베어스,창원,14,0,1,9,0,0,승,11.9,,4.2,140,40,1012.4,20.3
4.8일,14:00,삼성 라이온즈,대구,11,3,1,6,1,0,승,12.4,,3.2,270,23,1008.8,27.4
4.8일,14:00,SK 와이번스,대구,10,0,0,4,1,2,패,12.4,,3.2,270,23,1008.8,27.4
4.10화,19:00,KIA 타이거즈,광주,8,0,0,4,2,0,패,19.9,,4.5,200,58,1001.8,18.3
4.10화,19:00,한화 이글스,광주,7,2,1,8,0,0,승,19.9,,4.5,200,58,1001.8,18.3
4.10화,19:00,kt wiz,수원,8,2,1,7,1,1,승,19.5,,7,200,57,1002.2,14.7
4.10화,19:00,NC 다이노스,수원,5,1,2,10,0,1,패,19.5,,7,200,57,1002.2,14.7
4.10화,19:00,두산 베어스,서울,12,1,1,7,1,0,승,19.2,,5.8,200,55,994.8,15.2
4.10화,19:00,삼성 라이온즈,서울,4,1,0,11,0,4,패,19.2,,5.8,200,55,994.8,15.2
4.10화,19:00,키움 히어로즈,서울,6,1,1,11,0,1,패,19.2,,5.8,200,55,994.8,15.2
4.10화,19:00,롯데 자이언츠,서울,11,2,0,5,0,0,승,19.2,,5.8,200,55,994.8,15.2
4.10화,19:00,SK 와이번스,인천,12,1,1,9,1,2,승,17.4,,8.7,200,66,996.4,13.4
4.10화,19:00,LG 트윈스,인천,6,0,1,13,1,1,패,17.4,,8.7,200,66,996.4,13.4
4.11수,19:00,KIA 타이거즈,광주,7,1,1,10,1,1,패,15.4,,1.9,290,42,1004.6,15.3
4.11수,19:00,한화 이글스,광주,11,0,2,3,0,1,승,15.4,,1.9,290,42,1004.6,15.3
4.11수,19:00,kt wiz,수원,21,2,4,7,2,0,승,12.2,,2.9,250,37,1009.2,9.8
4.11수,19:00,NC 다이노스,수원,7,3,1,10,1,3,패,12.2,,2.9,250,37,1009.2,9.8
4.11수,19:00,두산 베어스,서울,10,1,2,10,1,0,승,13.2,,2.9,250,28,1002.3,10.7
4.11수,19:00,삼성 라이온즈,서울,14,2,0,8,0,1,패,13.2,,2.9,250,28,1002.3,10.7
4.11수,19:00,키움 히어로즈,서울,2,0,0,11,0,0,패,13.2,,2.9,250,28,1002.3,10.7
4.11수,19:00,롯데 자이언츠,서울,17,0,1,7,1,0,승,13.2,,2.9,250,28,1002.3,10.7
4.11수,19:00,SK 와이번스,인천,3,0,0,6,3,0,패,11,,2.9,270,39,1004.4,9.2
4.11수,19:00,LG 트윈스,인천,7,2,0,5,2,0,승,11,,2.9,270,39,1004.4,9.2
4.12목,19:00,KIA 타이거즈,광주,7,2,1,11,0,1,패,16.2,,1.5,290,36,1011,12.8
4.12목,19:00,한화 이글스,광주,17,2,0,7,1,0,승,16.2,,1.5,290,36,1011,12.8
4.12목,19:00,kt wiz,수원,13,4,2,7,0,3,승,12.5,,2.8,250,45,1014.9,10.7
4.12목,19:00,NC 다이노스,수원,6,1,0,8,2,1,패,12.5,,2.8,250,45,1014.9,10.7
4.12목,19:00,두산 베어스,서울,17,6,0,6,1,0,승,15.9,,2.8,320,14,1008,11.9
4.12목,19:00,삼성 라이온즈,서울,7,0,0,5,1,0,패,15.9,,2.8,320,14,1008,11.9
4.12목,19:00,키움 히어로즈,서울,9,1,0,12,0,0,승,15.9,,2.8,320,14,1008,11.9
4.12목,19:00,롯데 자이언츠,서울,9,0,0,9,0,0,패,15.9,,2.8,320,14,1008,11.9
4.12목,19:00,SK 와이번스,인천,7,0,2,10,1,2,패,15.4,,6.1,360,19,1009.8,9.5
4.12목,19:00,LG 트윈스,인천,9,0,1,7,1,1,승,15.4,,6.1,360,19,1009.8,9.5
4.13금,19:00,kt wiz,수원,5,1,1,6,0,1,패,18.3,,2.9,140,22,1015.9,12.3
4.13금,19:00,LG 트윈스,수원,3,1,0,6,0,0,승,18.3,,2.9,140,22,1015.9,12.3
4.13금,19:00,롯데 자이언츠,부산,11,1,1,11,0,3,승,13,,5.1,50,42,1014.4,14.1
4.13금,19:00,KIA 타이거즈,부산,4,1,2,10,0,0,패,13,,5.1,50,42,1014.4,14.1
4.13금,19:00,NC 다이노스,창원,7,0,3,11,0,0,패,13.7,,2.4,90,35,1018.4,10.3
4.13금,19:00,SK 와이번스,창원,10,1,1,7,1,2,승,13.7,,2.4,90,35,1018.4,10.3
4.13금,19:00,두산 베어스,서울,12,0,0,4,2,0,승,16.9,,0.5,20,19,1009.6,13.1
4.13금,19:00,키움 히어로즈,서울,2,0,0,10,0,1,패,16.9,,0.5,20,19,1009.6,13.1
4.13금,19:00,삼성 라이온즈,대구,11,0,1,8,0,1,승,13.7,,5.2,90,33,1017.1,13.9
4.13금,19:00,한화 이글스,대구,5,0,0,6,0,3,패,13.7,,5.2,90,33,1017.1,13.9
4.14토,17:00,kt wiz,수원,6,0,0,9,2,2,패,9.1,,3,320,93,1002.4,10.3
4.14토,17:00,LG 트윈스,수원,13,2,0,9,1,0,승,9.1,,3,320,93,1002.4,10.3
4.14토,17:00,NC 다이노스,창원,3,0,0,10,1,0,패,10.9,,2.2,230,96,997.4,12.8
4.14토,17:00,SK 와이번스,창원,12,3,0,10,0,0,승,10.9,,2.2,230,96,997.4,12.8
4.14토,17:00,두산 베어스,서울,9,2,0,7,0,0,패,9.3,,2.4,340,81,995.9,12.1
4.14토,17:00,키움 히어로즈,서울,10,2,0,7,0,0,승,9.3,,2.4,340,81,995.9,12.1
4.14토,17:00,삼성 라이온즈,대구,6,1,1,9,0,1,패,11.2,,2.4,270,94,996.3,13.3
4.14토,17:00,한화 이글스,대구,17,4,0,7,0,0,승,11.2,,2.4,270,94,996.3,13.3
4.15일,14:00,kt wiz,수원,13,0,0,3,2,1,패,13.4,,4.7,250,49,1007.7,21.5
4.15일,14:00,LG 트윈스,수원,16,1,0,5,3,0,승,13.4,,4.7,250,49,1007.7,21.5
4.15일,14:00,NC 다이노스,창원,12,0,0,7,2,0,패,18.6,,2.2,320,28,1004.7,24.9
4.15일,14:00,SK 와이번스,창원,12,0,0,3,1,0,승,18.6,,2.2,320,28,1004.7,24.9
4.15일,14:00,두산 베어스,서울,8,0,1,8,0,0,승,13.7,,3.7,290,50,1000.8,22.7
4.15일,14:00,키움 히어로즈,서울,4,0,0,12,0,0,패,13.7,,3.7,290,50,1000.8,22.7
4.15일,14:00,삼성 라이온즈,대구,11,1,0,2,2,1,패,16.7,,4.8,320,33,1003.4,27.7
4.15일,14:00,한화 이글스,대구,10,0,1,4,1,0,승,16.7,,4.8,320,33,1003.4,27.7
4.17화,19:00,한화 이글스,대전,12,2,0,9,0,0,승,17.2,,1.5,320,41,1009.2,14.7
4.17화,19:00,두산 베어스,대전,7,0,0,9,1,0,패,17.2,,1.5,320,41,1009.2,14.7
4.17화,19:00,LG 트윈스,서울,8,1,1,9,0,1,패,14.5,,3.1,290,31,1007.9,13.2
4.17화,19:00,KIA 타이거즈,서울,11,0,2,6,1,2,승,14.5,,3.1,290,31,1007.9,13.2
4.17화,19:00,NC 다이노스,창원,9,1,0,9,2,0,승,13.4,,2.7,180,84,1013.8,12
4.17화,19:00,키움 히어로즈,창원,8,0,0,11,0,0,패,13.4,,2.7,180,84,1013.8,12
4.17화,19:00,SK 와이번스,인천,17,4,5,12,1,1,승,12.2,,2.1,360,42,1010.3,10.6
4.17화,19:00,kt wiz,인천,11,0,0,6,0,1,패,12.2,,2.1,360,42,1010.3,10.6
4.17화,19:00,삼성 라이온즈,대구,13,1,3,11,1,2,승,19,,1.3,180,26,1010,16.7
4.17화,19:00,롯데 자이언츠,대구,11,2,0,9,1,2,패,19,,1.3,180,26,1010,16.7
4.18수,19:00,한화 이글스,대전,13,1,1,12,1,1,패,16.8,,1.6,200,43,1007.5,14.6
4.18수,19:00,두산 베어스,대전,7,0,1,12,0,0,승,16.8,,1.6,200,43,1007.5,14.6
4.18수,19:00,LG 트윈스,서울,10,0,1,6,1,0,패,14.7,,2.4,290,40,1005.7,12.9
4.18수,19:00,KIA 타이거즈,서울,8,0,1,4,0,1,승,14.7,,2.4,290,40,1005.7,12.9
4.18수,19:00,NC 다이노스,창원,2,0,0,8,0,0,승,15.6,,1.4,250,51,1010.9,12.7
4.18수,19:00,키움 히어로즈,창원,2,0,0,9,0,0,패,15.6,,1.4,250,51,1010.9,12.7
4.18수,19:00,SK 와이번스,인천,13,4,0,6,2,0,승,11.9,,2.5,290,44,1008.2,10
4.18수,19:00,kt wiz,인천,9,0,0,7,4,1,패,11.9,,2.5,290,44,1008.2,10
4.18수,19:00,삼성 라이온즈,대구,15,3,1,17,2,0,패,22,,1.7,320,20,1007.2,18.9
4.18수,19:00,롯데 자이언츠,대구,13,4,0,12,1,1,승,22,,1.7,320,20,1007.2,18.9
4.19목,19:00,한화 이글스,대전,7,0,1,10,0,0,패,18.7,,1,140,32,1009.6,15.4
4.19목,19:00,두산 베어스,대전,11,0,0,8,0,0,승,18.7,,1,140,32,1009.6,15.4
4.19목,19:00,LG 트윈스,서울,8,1,0,7,0,0,패,17.4,,2.2,290,34,1007.4,15.3
4.19목,19:00,KIA 타이거즈,서울,12,2,0,3,0,1,승,17.4,,2.2,290,34,1007.4,15.3
4.19목,19:00,NC 다이노스,창원,6,1,1,9,3,1,패,16.9,,2.2,160,45,1011.5,14
4.19목,19:00,키움 히어로즈,창원,11,1,1,10,1,0,승,16.9,,2.2,160,45,1011.5,14
4.19목,19:00,SK 와이번스,인천,7,2,1,12,0,0,승,12.4,,3.2,270,57,1009.6,11.2
4.19목,19:00,kt wiz,인천,13,2,3,8,0,0,패,12.4,,3.2,270,57,1009.6,11.2
4.19목,19:00,삼성 라이온즈,대구,13,0,2,6,4,0,승,23.9,,2.5,320,11,1008.8,20.2
4.19목,19:00,롯데 자이언츠,대구,8,0,0,7,1,3,패,23.9,,2.5,320,11,1008.8,20.2
4.20금,19:00,KIA 타이거즈,광주,7,1,0,5,3,0,패,22.8,,2.3,200,45,1010.3,21.4
4.20금,19:00,두산 베어스,광주,10,1,1,8,1,1,승,22.8,,2.3,200,45,1010.3,21.4
4.20금,19:00,kt wiz,수원,12,1,1,4,0,0,승,20.1,,0.9,290,43,1014.2,15.9
4.20금,19:00,삼성 라이온즈,수원,11,2,0,6,2,1,패,20.1,,0.9,290,43,1014.2,15.9
4.20금,19:00,LG 트윈스,서울,14,3,0,6,1,2,승,22.9,,1.8,270,35,1007.7,19.2
4.20금,19:00,NC 다이노스,서울,8,1,0,3,2,0,패,22.9,,1.8,270,35,1007.7,19.2
4.20금,19:00,키움 히어로즈,서울,13,2,0,7,2,0,승,22.9,,1.8,270,35,1007.7,19.2
4.20금,19:00,한화 이글스,서울,8,0,0,5,0,1,패,22.9,,1.8,270,35,1007.7,19.2
4.20금,19:00,SK 와이번스,인천,7,1,1,11,0,0,패,18.8,,2.1,290,49,1010.1,15.2
4.20금,19:00,롯데 자이언츠,인천,12,2,0,8,2,0,승,18.8,,2.1,290,49,1010.1,15.2
4.21토,17:00,KIA 타이거즈,광주,9,1,0,6,2,0,패,26.3,,3.4,180,25,1008.4,33.1
4.21토,17:00,두산 베어스,광주,13,2,0,7,0,1,승,26.3,,3.4,180,25,1008.4,33.1
4.21토,17:00,kt wiz,수원,7,0,2,7,1,0,패,22.2,,3.5,290,18,1013.4,19.9
4.21토,17:00,삼성 라이온즈,수원,9,1,1,4,2,1,승,22.2,,3.5,290,18,1013.4,19.9
4.21토,17:00,LG 트윈스,서울,12,1,0,11,0,1,승,23.2,,3.6,290,12,1007.1,26.7
4.21토,17:00,NC 다이노스,서울,5,2,1,10,0,0,패,23.2,,3.6,290,12,1007.1,26.7
4.21토,17:00,키움 히어로즈,서울,9,0,1,8,1,0,승,23.2,,3.6,290,12,1007.1,26.7
4.21토,17:00,한화 이글스,서울,8,1,1,4,2,0,패,23.2,,3.6,290,12,1007.1,26.7
4.21토,17:00,SK 와이번스,인천,9,1,0,8,0,0,패,20.4,,3,250,22,1009.4,22.2
4.21토,17:00,롯데 자이언츠,인천,8,2,0,10,1,1,승,20.4,,3,250,22,1009.4,22.2
4.22일,14:00,KIA 타이거즈,광주,22,3,0,4,2,2,승,23.6,,4.4,160,75,1007.5,30.4
4.22일,14:00,두산 베어스,광주,10,0,0,7,0,2,패,23.6,,4.4,160,75,1007.5,30.4
4.22일,14:00,kt wiz,수원,11,2,1,12,0,2,승,19,0,2,200,61,1013.8,18.5
4.22일,14:00,삼성 라이온즈,수원,8,0,3,8,1,1,패,19,0,2,200,61,1013.8,18.5
4.22일,14:00,LG 트윈스,서울,9,3,1,6,2,0,승,20.7,0,1.5,360,32,1007.2,22.2
4.22일,14:00,NC 다이노스,서울,13,1,0,4,1,1,패,20.7,0,1.5,360,32,1007.2,22.2
4.22일,14:00,키움 히어로즈,서울,15,2,0,7,0,0,승,20.7,0,1.5,360,32,1007.2,22.2
4.22일,14:00,한화 이글스,서울,5,0,1,8,2,1,패,20.7,0,1.5,360,32,1007.2,22.2
4.22일,14:00,SK 와이번스,인천,13,2,0,7,3,0,승,18.8,0,4.3,110,49,1009.4,17.5
4.22일,14:00,롯데 자이언츠,인천,9,0,2,9,1,0,패,18.8,0,4.3,110,49,1009.4,17.5
4.24화,19:00,롯데 자이언츠,부산,17,4,0,6,2,2,승,11.8,,5.3,50,78,1000.8,12.8
4.24화,19:00,kt wiz,부산,10,2,0,13,0,1,패,11.8,,5.3,50,78,1000.8,12.8
4.24화,19:00,NC 다이노스,창원,5,0,0,9,1,1,패,13.9,,2.8,50,77,1004.7,12.6
4.24화,19:00,삼성 라이온즈,창원,7,1,2,7,1,0,승,13.9,,2.8,50,77,1004.7,12.6
4.24화,19:00,두산 베어스,서울,11,3,1,10,1,0,승,13.3,,1.2,90,37,1001.6,10.7
4.24화,19:00,SK 와이번스,서울,13,1,3,7,0,1,패,13.3,,1.2,90,37,1001.6,10.7
4.24화,19:00,키움 히어로즈,서울,7,0,0,4,3,1,패,13.3,,1.2,90,37,1001.6,10.7
4.24화,19:00,LG 트윈스,서울,10,2,0,3,2,2,승,13.3,,1.2,90,37,1001.6,10.7
4.25수,19:00,한화 이글스,대전,6,1,0,7,0,1,승,18.6,,1.2,340,31,1004,16.7
4.25수,19:00,KIA 타이거즈,대전,7,0,0,8,0,1,패,18.6,,1.2,340,31,1004,16.7
4.25수,19:00,롯데 자이언츠,부산,16,1,1,4,1,0,승,13.9,,1.9,110,50,1005.1,12.8
4.25수,19:00,kt wiz,부산,12,1,0,8,0,1,패,13.9,,1.9,110,50,1005.1,12.8
4.25수,19:00,NC 다이노스,창원,13,1,0,7,1,0,승,13.7,,1.5,180,69,1008.9,12.7
4.25수,19:00,삼성 라이온즈,창원,9,0,0,6,0,0,패,13.7,,1.5,180,69,1008.9,12.7
4.25수,19:00,두산 베어스,서울,12,2,1,8,0,2,패,18.2,,3.5,290,36,1002.1,16
4.25수,19:00,SK 와이번스,서울,12,3,0,9,1,1,승,18.2,,3.5,290,36,1002.1,16
4.25수,19:00,키움 히어로즈,서울,6,0,0,6,1,1,패,18.2,,3.5,290,36,1002.1,16
4.25수,19:00,LG 트윈스,서울,9,0,0,7,1,0,승,18.2,,3.5,290,36,1002.1,16
4.26목,19:00,한화 이글스,대전,7,0,0,9,0,1,승,19.7,,1.8,270,46,1004.2,16.7
4.26목,19:00,KIA 타이거즈,대전,10,0,0,1,2,1,패,19.7,,1.8,270,46,1004.2,16.7
4.26목,19:00,롯데 자이언츠,부산,4,1,0,9,1,1,패,15.3,,3.7,250,67,1004,14.7
4.26목,19:00,kt wiz,부산,7,0,0,7,1,0,승,15.3,,3.7,250,67,1004,14.7
4.26목,19:00,NC 다이노스,창원,9,0,2,5,0,0,승,16.3,,1.8,160,74,1007.5,15
4.26목,19:00,삼성 라이온즈,창원,8,0,1,8,0,1,패,16.3,,1.8,160,74,1007.5,15
4.26목,19:00,두산 베어스,서울,10,0,2,9,1,0,패,15.2,,3.3,290,45,1002.7,15.6
4.26목,19:00,SK 와이번스,서울,8,2,0,8,0,0,승,15.2,,3.3,290,45,1002.7,15.6
4.26목,19:00,키움 히어로즈,서울,3,0,0,7,3,0,패,15.2,,3.3,290,45,1002.7,15.6
4.26목,19:00,LG 트윈스,서울,17,1,0,7,0,1,승,15.2,,3.3,290,45,1002.7,15.6
4.27금,19:00,한화 이글스,대전,12,1,0,6,1,1,패,19.9,,1.1,200,59,1006.2,17.5
4.27금,19:00,롯데 자이언츠,대전,9,0,0,8,0,0,승,19.9,,1.1,200,59,1006.2,17.5
4.27금,19:00,KIA 타이거즈,광주,15,1,1,6,3,0,승,19.3,,2.2,250,59,1006.6,19.1
4.27금,19:00,kt wiz,광주,6,2,1,7,0,0,패,19.3,,2.2,250,59,1006.6,19.1
4.27금,19:00,두산 베어스,서울,9,1,1,11,1,0,승,18.7,,2.7,290,53,1004.3,17.8
4.27금,19:00,NC 다이노스,서울,6,0,1,10,0,1,패,18.7,,2.7,290,53,1004.3,17.8
4.27금,19:00,SK 와이번스,인천,10,3,1,6,1,0,승,15.5,,1.5,270,65,1006.6,14.4
4.27금,19:00,키움 히어로즈,인천,10,0,0,9,0,0,패,15.5,,1.5,270,65,1006.6,14.4
4.27금,19:00,삼성 라이온즈,대구,7,0,0,5,1,0,패,17.3,,4.5,140,36,1007.3,18.2
4.27금,19:00,LG 트윈스,대구,15,1,3,7,0,1,승,17.3,,4.5,140,36,1007.3,18.2
4.28토,17:00,한화 이글스,대전,6,0,2,9,0,2,승,21.9,,3.6,200,19,1006.9,24.3
4.28토,17:00,롯데 자이언츠,대전,9,1,0,7,1,0,패,21.9,,3.6,200,19,1006.9,24.3
4.28토,17:00,KIA 타이거즈,광주,10,1,0,4,1,0,패,24,,2,320,25,1006.6,31.7
4.28토,17:00,kt wiz,광주,13,2,1,8,0,1,승,24,,2,320,25,1006.6,31.7
4.28토,17:00,두산 베어스,서울,7,0,0,5,1,0,패,20.1,,3.3,290,29,1004.8,28.4
4.28토,17:00,NC 다이노스,서울,10,0,0,4,0,1,승,20.1,,3.3,290,29,1004.8,28.4
4.28토,17:00,SK 와이번스,인천,11,0,1,11,1,3,승,16.9,,2.8,270,42,1007.2,21
4.28토,17:00,키움 히어로즈,인천,8,0,2,6,0,3,패,16.9,,2.8,270,42,1007.2,21
4.28토,17:00,삼성 라이온즈,대구,8,1,0,8,1,1,패,26.2,,3.4,250,26,1006.1,32.9
4.28토,17:00,LG 트윈스,대구,9,0,2,8,2,1,승,26.2,,3.4,250,26,1006.1,32.9
4.29일,14:00,한화 이글스,대전,12,1,0,7,1,1,패,24.5,,3.5,180,25,1004.4,33.8
4.29일,14:00,롯데 자이언츠,대전,7,1,0,7,0,1,승,24.5,,3.5,180,25,1004.4,33.8
4.29일,14:00,KIA 타이거즈,광주,7,0,0,9,0,1,패,25.4,,1.9,250,33,1004.5,43.5
4.29일,14:00,kt wiz,광주,9,3,0,6,1,0,승,25.4,,1.9,250,33,1004.5,43.5
4.29일,14:00,두산 베어스,서울,12,3,0,3,2,0,승,21.6,,3.3,290,28,1002.6,37.8
4.29일,14:00,NC 다이노스,서울,6,0,0,3,1,2,패,21.6,,3.3,290,28,1002.6,37.8
4.29일,14:00,SK 와이번스,인천,10,1,1,7,1,1,패,20,,3,250,37,1005.1,28.8
4.29일,14:00,키움 히어로즈,인천,17,0,0,8,1,2,승,20,,3,250,37,1005.1,28.8
4.29일,14:00,삼성 라이온즈,대구,18,2,0,11,1,1,승,26,,2.5,320,14,1005.1,42.2
4.29일,14:00,LG 트윈스,대구,15,1,1,8,2,1,패,26,,2.5,320,14,1005.1,42.2
5.1화,19:00,KIA 타이거즈,광주,7,0,1,5,2,0,패,20.5,,1.5,20,90,1003.8,21.4
5.1화,19:00,롯데 자이언츠,광주,13,0,0,5,1,1,승,20.5,,1.5,20,90,1003.8,21.4
5.1화,19:00,kt wiz,수원,7,1,0,6,0,0,패,19.7,,1.9,290,82,1008,19
5.1화,19:00,두산 베어스,수원,9,2,0,8,0,1,승,19.7,,1.9,290,82,1008,19
5.1화,19:00,LG 트윈스,서울,9,1,0,7,2,1,패,21.2,,1.5,270,68,1001.7,20.7
5.1화,19:00,한화 이글스,서울,11,3,0,6,1,2,승,21.2,,1.5,270,68,1001.7,20.7
5.1화,19:00,키움 히어로즈,서울,17,3,1,9,0,1,승,21.2,,1.5,270,68,1001.7,20.7
5.1화,19:00,NC 다이노스,서울,9,1,0,9,1,0,패,21.2,,1.5,270,68,1001.7,20.7
5.1화,19:00,SK 와이번스,인천,17,2,1,4,0,0,승,18.9,,1.7,230,83,1003.8,18.2
5.1화,19:00,삼성 라이온즈,인천,8,1,0,10,1,0,패,18.9,,1.7,230,83,1003.8,18.2
5.2수,19:00,KIA 타이거즈,광주,17,1,2,7,0,1,승,11.8,,2.6,320,89,1000.3,12.2
5.2수,19:00,롯데 자이언츠,광주,12,2,0,7,2,6,패,11.8,,2.6,320,89,1000.3,12.2
5.2수,19:00,LG 트윈스,서울,7,1,0,7,0,1,패,12.6,0,3.9,290,93,992,13.5
5.2수,19:00,한화 이글스,서울,9,1,1,11,0,0,승,12.6,0,3.9,290,93,992,13.5
5.2수,19:00,키움 히어로즈,서울,14,1,0,6,0,2,패,12.6,0,3.9,290,93,992,13.5
5.2수,19:00,NC 다이노스,서울,17,6,0,3,1,0,승,12.6,0,3.9,290,93,992,13.5
5.2수,19:00,SK 와이번스,인천,14,2,1,11,0,0,승,11.6,0,6.4,320,85,994.8,11.6
