day,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
7.16화,19:00,두산 베어스,창원,6,0,1,4,1,0,승,28,,2.5,140,70,1005.9,29.7
7.17수,19:00,한화 이글스,대전,6,0,3,9,3,2,패,26.5,,1.8,250,89,1000.9,26.9
7.17수,19:00,KIA 타이거즈,대전,8,1,2,10,0,1,승,26.5,,1.8,250,89,1000.9,26.9
7.17수,19:00,LG 트윈스,서울,10,1,1,5,1,1,승,24.6,,3.6,230,88,998.2,24.8
7.17수,19:00,롯데 자이언츠,서울,11,1,1,8,1,0,패,24.6,,3.6,230,88,998.2,24.8
7.17수,19:00,키움 히어로즈,서울,13,3,0,7,0,1,패,24.6,,3.6,230,88,998.2,24.8
7.17수,19:00,SK 와이번스,서울,12,2,0,5,1,1,승,24.6,,3.6,230,88,998.2,24.8
7.17수,19:00,NC 다이노스,창원,4,0,2,6,1,3,패,27.7,,3.3,180,71,1005.1,30.4
7.17수,19:00,두산 베어스,창원,7,0,1,4,0,0,승,27.7,,3.3,180,71,1005.1,30.4
7.23화,19:00,KIA 타이거즈,광주,4,0,1,1,3,0,패,27.8,,4.7,200,78,997,27.1
7.23화,19:00,LG 트윈스,광주,17,0,3,4,1,1,승,27.8,,4.7,200,78,997,27.1
7.23화,19:00,롯데 자이언츠,부산,10,1,1,7,1,1,승,26.6,,6.5,230,72,998.1,29.1
7.23화,19:00,한화 이글스,부산,11,1,1,10,1,0,패,26.6,,6.5,230,72,998.1,29.1
7.23화,19:00,NC 다이노스,창원,2,0,1,7,1,1,패,26.6,,3.4,160,81,1001.7,27.3
7.23화,19:00,삼성 라이온즈,창원,9,1,0,4,1,0,승,26.6,,3.4,160,81,1001.7,27.3
7.23화,19:00,두산 베어스,서울,9,3,1,6,3,1,패,26.1,,5.2,200,87,992.7,25.7
7.23화,19:00,키움 히어로즈,서울,11,3,0,7,0,2,승,26.1,,5.2,200,87,992.7,25.7
7.24수,19:00,KIA 타이거즈,광주,16,0,6,6,1,0,승,27.8,,2.2,250,77,993,27.1
7.24수,19:00,LG 트윈스,광주,9,0,1,8,0,2,패,27.8,,2.2,250,77,993,27.1
7.24수,19:00,롯데 자이언츠,부산,14,1,2,5,0,1,승,24.7,,2.9,230,80,992.8,27.7
7.24수,19:00,한화 이글스,부산,14,0,0,7,4,0,패,24.7,,2.9,230,80,992.8,27.7
7.24수,19:00,NC 다이노스,창원,6,1,2,3,0,1,패,27.1,,3.3,160,82,996.1,28.5
7.24수,19:00,삼성 라이온즈,창원,9,1,0,5,1,1,승,27.1,,3.3,160,82,996.1,28.5
7.24수,19:00,두산 베어스,서울,10,0,0,5,0,1,패,25.6,,3.4,270,62,990,24.1
7.24수,19:00,키움 히어로즈,서울,10,1,1,6,0,0,승,25.6,,3.4,270,62,990,24.1
7.25목,19:00,KIA 타이거즈,광주,2,0,0,4,0,0,패,28.7,,3.3,230,69,994.5,28
7.25목,19:00,LG 트윈스,광주,8,0,2,4,0,0,승,28.7,,3.3,230,69,994.5,28
7.25목,19:00,롯데 자이언츠,부산,7,1,1,6,1,1,승,25.3,,2.3,230,69,993.8,31.8
7.25목,19:00,한화 이글스,부산,7,0,1,4,3,0,패,25.3,,2.3,230,69,993.8,31.8
7.25목,19:00,NC 다이노스,창원,4,0,1,10,2,0,패,28.7,,1.2,270,71,997.4,30.6
7.25목,19:00,삼성 라이온즈,창원,10,1,2,6,0,0,승,28.7,,1.2,270,71,997.4,30.6
7.25목,19:00,두산 베어스,서울,15,1,1,5,2,1,승,28.4,,2.7,230,52,991.2,26.9
7.25목,19:00,키움 히어로즈,서울,6,2,1,7,0,1,패,28.4,,2.7,230,52,991.2,26.9
7.26금,19:00,KIA 타이거즈,광주,5,1,0,5,0,1,패,29.2,,1.7,290,66,995.7,28
7.26금,19:00,NC 다이노스,광주,9,2,1,7,1,0,승,29.2,,1.7,290,66,995.7,28
7.26금,19:00,LG 트윈스,서울,18,2,2,9,1,2,패,28.6,,3.9,250,62,992.6,29.6
7.26금,19:00,두산 베어스,서울,19,1,1,3,1,0,승,28.6,,3.9,250,62,992.6,29.6
7.26금,19:00,키움 히어로즈,서울,11,0,0,6,1,2,패,28.6,,3.9,250,62,992.6,29.6
7.26금,19:00,삼성 라이온즈,서울,15,2,3,4,1,1,승,28.6,,3.9,250,62,992.6,29.6
7.26금,19:00,SK 와이번스,인천,14,1,0,4,3,0,승,24.8,,3.4,270,98,994.9,25.6
7.26금,19:00,롯데 자이언츠,인천,4,0,0,4,0,1,패,24.8,,3.4,270,98,994.9,25.6
7.27토,18:00,KIA 타이거즈,광주,8,2,1,6,1,1,패,30,,1.2,20,56,996.3,30.4
7.27토,18:00,NC 다이노스,광주,14,2,1,12,0,0,승,30,,1.2,20,56,996.3,30.4
7.27토,18:00,LG 트윈스,서울,14,0,0,3,1,0,승,27.4,,3.6,200,63,994.2,29.4
7.27토,18:00,두산 베어스,서울,14,1,0,4,2,0,패,27.4,,3.6,200,63,994.2,29.4
7.27토,18:00,키움 히어로즈,서울,11,2,1,6,0,0,패,27.4,,3.6,200,63,994.2,29.4
7.27토,18:00,삼성 라이온즈,서울,15,1,0,5,3,1,승,27.4,,3.6,200,63,994.2,29.4
7.27토,18:00,SK 와이번스,인천,7,1,2,1,1,1,패,24.3,0.1,2.2,270,89,996.9,23.9
7.27토,18:00,롯데 자이언츠,인천,10,1,0,10,1,1,승,24.3,0.1,2.2,270,89,996.9,23.9
7.28일,18:00,KIA 타이거즈,광주,11,1,0,4,1,0,승,30.7,,3.5,230,69,995.4,30.2
7.28일,18:00,NC 다이노스,광주,6,2,2,14,0,0,패,30.7,,3.5,230,69,995.4,30.2
7.28일,18:00,LG 트윈스,서울,12,0,3,3,0,1,패,26.2,0,0.7,20,88,992.5,26.2
7.28일,18:00,두산 베어스,서울,8,0,0,4,2,0,승,26.2,0,0.7,20,88,992.5,26.2
7.28일,18:00,키움 히어로즈,서울,13,1,3,8,0,1,승,26.2,0,0.7,20,88,992.5,26.2
7.28일,18:00,삼성 라이온즈,서울,9,0,0,8,2,1,패,26.2,0,0.7,20,88,992.5,26.2
7.28일,18:00,SK 와이번스,인천,11,0,2,6,0,0,승,26.5,0,5.1,200,99,994,25.5
7.28일,18:00,롯데 자이언츠,인천,4,0,0,5,1,1,패,26.5,0,5.1,200,99,994,25.5
7.30화,19:00,한화 이글스,대전,14,1,1,7,1,0,승,26,,1.8,160,95,993.5,28.1
7.30화,19:00,키움 히어로즈,대전,7,1,0,5,2,0,패,26,,1.8,160,95,993.5,28.1
7.30화,19:00,NC 다이노스,창원,7,3,0,9,2,0,승,27.4,,0.2,0,88,998.8,28.7
7.30화,19:00,SK 와이번스,창원,5,0,1,4,0,1,패,27.4,,0.2,0,88,998.8,28.7
7.30화,19:00,두산 베어스,서울,5,0,3,5,1,1,패,26.9,0,2,110,70,990.1,26.1
7.30화,19:00,롯데 자이언츠,서울,10,1,0,6,0,1,승,26.9,0,2,110,70,990.1,26.1
7.30화,19:00,삼성 라이온즈,대구,16,1,0,11,1,0,승,25.8,0.5,2.5,90,94,996.6,27.1
7.30화,19:00,KIA 타이거즈,대구,10,2,0,8,1,0,패,25.8,0.5,2.5,90,94,996.6,27.1
7.31수,19:00,한화 이글스,대전,11,1,0,4,1,0,패,28.2,,1.6,230,85,994.6,28.7
7.31수,19:00,키움 히어로즈,대전,8,2,0,8,1,0,승,28.2,,1.6,230,85,994.6,28.7
7.31수,19:00,NC 다이노스,창원,7,1,1,7,1,0,승,28.5,,3.1,200,78,998.5,28.8
7.31수,19:00,SK 와이번스,창원,2,0,0,12,0,1,패,28.5,,3.1,200,78,998.5,28.8
7.31수,19:00,두산 베어스,서울,10,2,1,7,1,1,승,26.2,,3.4,290,76,992.4,26
7.31수,19:00,롯데 자이언츠,서울,7,0,4,4,0,2,패,26.2,,3.4,290,76,992.4,26
7.31수,19:00,삼성 라이온즈,대구,16,2,1,8,0,1,승,31.4,,2.1,270,61,995.5,28.8
7.31수,19:00,KIA 타이거즈,대구,9,0,1,5,0,1,패,31.4,,2.1,270,61,995.5,28.8
8.1목,19:00,한화 이글스,대전,7,0,1,13,0,0,패,27.6,5.7,1.6,160,93,999.6,30.4
8.1목,19:00,키움 히어로즈,대전,7,1,0,6,0,1,승,27.6,5.7,1.6,160,93,999.6,30.4
8.1목,19:00,NC 다이노스,창원,7,2,1,7,0,1,승,28.5,,1.8,180,78,1003.8,29.5
8.1목,19:00,SK 와이번스,창원,8,3,1,8,1,0,패,28.5,,1.8,180,78,1003.8,29.5
8.1목,19:00,두산 베어스,서울,14,2,2,8,1,0,승,30.4,,3.8,270,62,996.6,28.7
8.1목,19:00,롯데 자이언츠,서울,7,1,0,5,0,2,패,30.4,,3.8,270,62,996.6,28.7
8.1목,19:00,삼성 라이온즈,대구,17,0,2,3,1,0,승,25.9,1,1.7,90,95,1001.6,27.1
8.1목,19:00,KIA 타이거즈,대구,4,1,0,5,2,1,패,25.9,1,1.7,90,95,1001.6,27.1
8.2금,19:00,한화 이글스,대전,7,0,0,10,2,1,패,30.3,,2.9,200,76,1002,31.7
8.2금,19:00,NC 다이노스,대전,7,0,3,6,1,1,승,30.3,,2.9,200,76,1002,31.7
8.2금,19:00,두산 베어스,서울,12,0,1,5,0,0,승,28.6,,0.7,340,81,1000,28.7
8.2금,19:00,SK 와이번스,서울,11,1,0,10,0,1,패,28.6,,0.7,340,81,1000,28.7
8.2금,19:00,키움 히어로즈,서울,12,0,5,11,0,4,승,28.6,,0.7,340,81,1000,28.7
8.2금,19:00,KIA 타이거즈,서울,8,1,3,5,0,1,패,28.6,,0.7,340,81,1000,28.7
8.2금,19:00,삼성 라이온즈,대구,7,0,0,8,0,0,패,28.1,,3.5,140,86,1004,27.9
8.2금,19:00,LG 트윈스,대구,7,1,2,7,0,1,승,28.1,,3.5,140,86,1004,27.9
8.3토,18:00,한화 이글스,대전,11,0,0,9,2,1,승,26.7,0,1.8,180,89,1000.2,29.1
8.3토,18:00,NC 다이노스,대전,8,0,2,10,0,0,패,26.7,0,1.8,180,89,1000.2,29.1
8.3토,18:00,두산 베어스,서울,11,4,2,9,0,0,패,30.8,,4,270,63,997.1,29.9
8.3토,18:00,SK 와이번스,서울,11,2,0,6,1,1,승,30.8,,4,270,63,997.1,29.9
8.3토,18:00,삼성 라이온즈,대구,9,1,1,10,2,0,승,27.5,1,3.7,270,81,1002.7,27.3
8.3토,18:00,LG 트윈스,대구,6,0,0,5,1,1,패,27.5,1,3.7,270,81,1002.7,27.3
8.4일,18:00,두산 베어스,서울,12,1,3,7,0,1,승,29.8,,3.9,230,66,992.9,29.5
8.4일,18:00,SK 와이번스,서울,6,0,2,5,2,0,패,29.8,,3.9,230,66,992.9,29.5
8.4일,18:00,키움 히어로즈,서울,3,0,1,11,0,0,패,29.8,,3.9,230,66,992.9,29.5
8.4일,18:00,KIA 타이거즈,서울,9,0,2,5,0,0,승,29.8,,3.9,230,66,992.9,29.5
8.4일,18:00,삼성 라이온즈,대구,10,0,1,7,0,2,패,27.5,,1.6,290,83,997.5,27.8
8.4일,18:00,LG 트윈스,대구,12,2,2,6,1,2,승,27.5,,1.6,290,83,997.5,27.8
8.6화,19:00,KIA 타이거즈,광주,7,0,1,9,0,1,패,30.9,,1.2,200,71,998.2,30.9
8.6화,19:00,롯데 자이언츠,광주,10,0,2,7,1,0,승,30.9,,1.2,200,71,998.2,30.9
8.6화,19:00,LG 트윈스,서울,5,1,0,7,0,0,승,27,,1,20,72,996,26.8
8.6화,19:00,NC 다이노스,서울,6,0,1,3,0,1,패,27,,1,20,72,996,26.8
8.6화,19:00,키움 히어로즈,서울,4,0,2,6,0,1,패,27,,1,20,72,996,26.8
8.6화,19:00,두산 베어스,서울,6,1,1,6,0,0,승,27,,1,20,72,996,26.8
8.7수,19:00,KIA 타이거즈,광주,8,0,0,3,1,1,패,31.3,,2.7,230,65,997.8,31
8.7수,19:00,롯데 자이언츠,광주,13,0,1,10,1,0,승,31.3,,2.7,230,65,997.8,31
8.7수,19:00,LG 트윈스,서울,16,4,2,5,0,0,승,31.5,,2.8,270,67,995.3,29.9
8.7수,19:00,NC 다이노스,서울,10,0,1,4,2,2,패,31.5,,2.8,270,67,995.3,29.9
8.7수,19:00,키움 히어로즈,서울,12,1,0,4,2,0,패,31.5,,2.8,270,67,995.3,29.9
8.7수,19:00,두산 베어스,서울,15,1,0,8,0,0,승,31.5,,2.8,270,67,995.3,29.9
8.7수,19:00,SK 와이번스,인천,7,2,0,10,0,0,승,28.3,,2.6,270,92,997.2,27.8
8.7수,19:00,한화 이글스,인천,10,0,0,4,2,1,패,28.3,,2.6,270,92,997.2,27.8
8.8목,19:00,한화 이글스,대전,12,0,0,7,0,0,패,31.9,,2.2,230,71,996.4,32
8.8목,19:00,삼성 라이온즈,대전,16,3,0,3,2,0,승,31.9,,2.2,230,71,996.4,32
8.8목,19:00,KIA 타이거즈,광주,13,1,2,7,3,0,패,32.2,,5.2,200,68,996.8,31.6
8.8목,19:00,NC 다이노스,광주,11,1,4,11,0,0,승,32.2,,5.2,200,68,996.8,31.6
8.8목,19:00,롯데 자이언츠,부산,14,0,1,3,2,0,승,26.9,,5.7,200,77,997.8,32
8.8목,19:00,LG 트윈스,부산,13,0,0,5,2,0,패,26.9,,5.7,200,77,997.8,32
8.8목,19:00,SK 와이번스,인천,7,0,1,5,1,0,승,28.9,,4.1,230,93,994.9,28
8.8목,19:00,키움 히어로즈,인천,7,1,1,5,1,1,패,28.9,,4.1,230,93,994.9,28
8.9금,19:00,한화 이글스,대전,18,1,0,6,1,0,승,31.8,,1.6,200,76,997.5,32.5
8.9금,19:00,삼성 라이온즈,대전,5,0,0,6,2,0,패,31.8,,1.6,200,76,997.5,32.5
8.9금,19:00,KIA 타이거즈,광주,10,1,0,6,3,0,승,32.7,,3.7,200,58,998.1,33.3
8.9금,19:00,NC 다이노스,광주,8,0,1,2,0,0,패,32.7,,3.7,200,58,998.1,33.3
8.9금,19:00,롯데 자이언츠,부산,5,0,1,3,1,0,패,27,,3.1,200,77,998.4,32.8
8.9금,19:00,LG 트윈스,부산,10,0,2,2,1,0,승,27,,3.1,200,77,998.4,32.8
8.9금,19:00,SK 와이번스,인천,9,1,1,10,1,1,무,28,,3.3,230,99,996,27.8
8.9금,19:00,키움 히어로즈,인천,10,2,0,9,1,3,무,28,,3.3,230,99,996,27.8
8.10토,18:00,한화 이글스,대전,10,1,1,7,0,0,패,28.7,,1.8,230,82,1000.8,30
8.10토,18:00,키움 히어로즈,대전,12,2,1,4,1,1,승,28.7,,1.8,230,82,1000.8,30
8.10토,18:00,LG 트윈스,서울,6,1,3,6,0,1,승,29.1,,2.3,270,72,998.8,29.6
8.10토,18:00,두산 베어스,서울,13,0,3,7,1,1,패,29.1,,2.3,270,72,998.8,29.6
8.10토,18:00,롯데 자이언츠,부산,4,0,0,5,0,0,패,29.1,,3.3,200,62,1000.7,39.2
8.10토,18:00,SK 와이번스,부산,10,1,1,4,2,0,승,29.1,,3.3,200,62,1000.7,39.2
8.10토,18:00,삼성 라이온즈,대구,12,2,0,9,1,0,승,32.4,,1.3,290,50,1002,32.6
8.10토,18:00,KIA 타이거즈,대구,11,0,0,9,0,1,패,32.4,,1.3,290,50,1002,32.6
8.11일,18:00,한화 이글스,대전,11,1,0,10,1,0,승,32.1,,0.7,290,75,1001.9,32.1
8.11일,18:00,키움 히어로즈,대전,8,2,0,6,1,1,패,32.1,,0.7,290,75,1001.9,32.1
8.11일,18:00,LG 트윈스,서울,8,0,2,10,0,0,승,32.2,,3.9,290,55,999.7,30.9
8.11일,18:00,두산 베어스,서울,8,1,0,2,0,0,패,32.2,,3.9,290,55,999.7,30.9
8.11일,18:00,롯데 자이언츠,부산,4,1,0,6,1,1,패,30.8,,2.7,230,55,1001.7,40.8
8.11일,18:00,SK 와이번스,부산,6,3,0,9,0,0,승,30.8,,2.7,230,55,1001.7,40.8
8.11일,18:00,삼성 라이온즈,대구,8,1,0,10,0,2,패,35.2,,1.6,320,46,1002.5,37.1
8.11일,18:00,KIA 타이거즈,대구,7,2,2,4,1,1,승,35.2,,1.6,320,46,1002.5,37.1
8.13화,19:00,KIA 타이거즈,광주,6,0,0,14,0,0,패,30.5,,2,270,63,1001.7,34.5
8.13화,19:00,SK 와이번스,광주,13,2,3,5,2,0,승,30.5,,2,270,63,1001.7,34.5
8.13화,19:00,LG 트윈스,서울,18,3,2,7,0,2,승,30.6,,3.9,270,57,999.6,30.2
8.13화,19:00,삼성 라이온즈,서울,15,0,0,7,1,1,패,30.6,,3.9,270,57,999.6,30.2
8.13화,19:00,롯데 자이언츠,부산,7,1,0,6,1,1,패,27.5,,2.8,230,63,1001.6,32.1
8.13화,19:00,두산 베어스,부산,8,0,0,0,0,0,승,27.5,,2.8,230,63,1001.6,32.1
8.13화,19:00,NC 다이노스,창원,4,0,3,8,0,1,승,29.4,,0.8,200,65,1005.1,31.7
8.13화,19:00,한화 이글스,창원,5,1,0,7,1,1,패,29.4,,0.8,200,65,1005.1,31.7
8.14수,19:00,KIA 타이거즈,광주,4,0,0,9,0,3,패,31.1,,2.4,250,59,1001.5,33.6
8.14수,19:00,SK 와이번스,광주,11,1,0,5,0,0,승,31.1,,2.4,250,59,1001.5,33.6
8.14수,19:00,LG 트윈스,서울,6,0,2,7,2,1,패,30.1,,4.2,290,58,999.4,30.2
8.14수,19:00,삼성 라이온즈,서울,12,2,2,7,1,0,승,30.1,,4.2,290,58,999.4,30.2
8.14수,19:00,롯데 자이언츠,부산,14,0,1,3,1,0,패,28.4,,3.1,200,58,1001.4,32.4
8.14수,19:00,두산 베어스,부산,13,1,0,4,0,1,승,28.4,,3.1,200,58,1001.4,32.4
8.14수,19:00,NC 다이노스,창원,7,2,1,5,1,0,승,29.1,,2.1,160,64,1005.2,30.8
8.14수,19:00,한화 이글스,창원,6,0,0,4,2,0,패,29.1,,2.1,160,64,1005.2,30.8
8.15목,18:00,한화 이글스,대전,10,0,2,9,0,0,패,32.8,,1.3,250,62,1000.4,37.8
8.15목,18:00,LG 트윈스,대전,9,0,1,4,0,2,승,32.8,,1.3,250,62,1000.4,37.8
8.15목,18:00,두산 베어스,서울,9,1,3,6,0,0,승,31.2,,5,270,61,998.5,32.4
8.15목,18:00,KIA 타이거즈,서울,6,0,0,4,2,0,패,31.2,,5,270,61,998.5,32.4
8.15목,18:00,키움 히어로즈,서울,12,4,1,11,0,0,승,31.2,,5,270,61,998.5,32.4
8.15목,18:00,롯데 자이언츠,서울,7,0,0,11,1,0,패,31.2,,5,270,61,998.5,32.4
8.15목,18:00,삼성 라이온즈,대구,6,1,0,7,1,0,패,34.5,,2.1,320,39,1001.1,39.5
8.15목,18:00,NC 다이노스,대구,11,1,0,7,0,1,승,34.5,,2.1,320,39,1001.1,39.5
8.16금,19:00,한화 이글스,대전,10,0,0,5,1,1,승,30.8,,1.4,250,65,998,33.2
8.16금,19:00,LG 트윈스,대전,4,0,1,4,1,0,패,30.8,,1.4,250,65,998,33.2
8.16금,19:00,두산 베어스,서울,14,0,5,7,0,0,승,29.8,,4.6,230,66,995.4,28.1
8.16금,19:00,KIA 타이거즈,서울,15,0,0,8,2,1,패,29.8,,4.6,230,66,995.4,28.1
8.16금,19:00,키움 히어로즈,서울,10,1,0,9,0,0,패,29.8,,4.6,230,66,995.4,28.1
8.16금,19:00,롯데 자이언츠,서울,9,1,1,12,1,0,승,29.8,,4.6,230,66,995.4,28.1
8.16금,19:00,삼성 라이온즈,대구,5,0,0,8,0,1,패,33.8,,2.2,270,41,998.6,34.8
8.16금,19:00,NC 다이노스,대구,9,0,0,10,0,0,승,33.8,,2.2,270,41,998.6,34.8
8.17토,18:00,LG 트윈스,서울,10,0,2,9,0,0,승,29.8,,5.1,230,64,993.8,30.9
8.17토,18:00,KIA 타이거즈,서울,8,1,0,8,1,0,패,29.8,,5.1,230,64,993.8,30.9
8.17토,18:00,키움 히어로즈,서울,9,0,0,4,3,0,패,29.8,,5.1,230,64,993.8,30.9
8.17토,18:00,삼성 라이온즈,서울,11,0,0,3,2,0,승,29.8,,5.1,230,64,993.8,30.9
8.17토,18:00,NC 다이노스,창원,6,1,0,6,1,0,패,30.6,,3,200,60,1000.2,35.5
8.17토,18:00,롯데 자이언츠,창원,10,1,1,1,1,1,승,30.6,,3,200,60,1000.2,35.5
8.17토,18:00,SK 와이번스,인천,3,0,1,8,1,1,패,28.2,,4.7,230,89,995.6,28.9
8.17토,18:00,두산 베어스,인천,8,0,1,6,0,1,승,28.2,,4.7,230,89,995.6,28.9
8.18일,18:00,LG 트윈스,서울,7,0,1,9,2,1,패,29.1,,2.9,250,66,994.8,30.5
8.18일,18:00,KIA 타이거즈,서울,11,0,1,4,2,0,승,29.1,,2.9,250,66,994.8,30.5
8.18일,18:00,키움 히어로즈,서울,10,1,1,6,1,0,승,29.1,,2.9,250,66,994.8,30.5
8.18일,18:00,삼성 라이온즈,서울,11,1,0,6,1,0,패,29.1,,2.9,250,66,994.8,30.5
8.18일,18:00,NC 다이노스,창원,13,1,1,9,1,1,무,31.6,,1.7,230,57,1000.6,37.2
8.18일,18:00,롯데 자이언츠,창원,10,0,1,8,0,4,무,31.6,,1.7,230,57,1000.6,37.2
8.18일,18:00,SK 와이번스,인천,10,1,0,4,1,0,승,27.7,,2.5,250,96,996.7,28.1
8.18일,18:00,두산 베어스,인천,3,0,0,7,1,0,패,27.7,,2.5,250,96,996.7,28.1
8.20화,19:00,LG 트윈스,서울,11,0,0,9,1,1,승,29.5,,3.6,320,47,996.2,27.6
8.20화,19:00,키움 히어로즈,서울,8,1,0,11,1,1,패,29.5,,3.6,320,47,996.2,27.6
8.20화,19:00,롯데 자이언츠,부산,11,0,0,5,2,1,승,28.1,,3.1,90,62,998.8,33.1
8.20화,19:00,한화 이글스,부산,3,0,0,9,0,0,패,28.1,,3.1,90,62,998.8,33.1
8.20화,19:00,NC 다이노스,창원,12,2,0,5,2,0,승,29.3,,3,160,66,1001.8,31.4
8.20화,19:00,두산 베어스,창원,14,1,0,2,2,0,패,29.3,,3,160,66,1001.8,31.4
8.20화,19:00,SK 와이번스,인천,9,1,1,8,2,0,승,28.2,,1.7,290,82,998.4,29.1
8.20화,19:00,삼성 라이온즈,인천,12,0,0,7,1,1,패,28.2,,1.7,290,82,998.4,29.1
8.21수,19:00,LG 트윈스,서울,14,0,1,5,3,0,패,30.7,,2.5,290,49,997,30.1
8.21수,19:00,키움 히어로즈,서울,10,2,2,4,0,2,승,30.7,,2.5,290,49,997,30.1
8.21수,19:00,롯데 자이언츠,부산,10,0,0,8,0,1,승,28.5,,2.9,90,70,1001.4,32.6
8.21수,19:00,한화 이글스,부산,6,1,0,9,1,2,패,28.5,,2.9,90,70,1001.4,32.6
8.21수,19:00,NC 다이노스,창원,10,3,1,6,1,1,승,29,,1.4,230,71,1004.6,31.5
8.21수,19:00,두산 베어스,창원,6,0,1,10,2,0,패,29,,1.4,230,71,1004.6,31.5
8.21수,19:00,SK 와이번스,인천,12,1,0,5,1,0,패,29.8,,2,270,56,999,29.8
8.21수,19:00,삼성 라이온즈,인천,13,3,0,6,0,0,승,29.8,,2,270,56,999,29.8
8.22목,19:00,KIA 타이거즈,광주,7,0,1,4,1,1,패,30.1,,1.8,160,67,1000.7,31.7
8.22목,19:00,한화 이글스,광주,6,1,0,4,1,0,승,30.1,,1.8,160,67,1000.7,31.7
8.22목,19:00,LG 트윈스,서울,7,0,1,8,1,0,패,30.4,,3.3,290,60,998.4,30.4
8.22목,19:00,SK 와이번스,서울,9,3,3,6,0,0,승,30.4,,3.3,290,60,998.4,30.4
8.22목,19:00,두산 베어스,서울,6,0,2,7,1,0,패,30.4,,3.3,290,60,998.4,30.4
8.22목,19:00,삼성 라이온즈,서울,6,3,0,8,0,0,승,30.4,,3.3,290,60,998.4,30.4
8.22목,19:00,NC 다이노스,창원,3,0,3,7,1,4,패,27.9,,2,160,86,1005.3,28.5
8.22목,19:00,키움 히어로즈,창원,11,1,0,6,2,1,승,27.9,,2,160,86,1005.3,28.5
8.23금,19:00,LG 트윈스,서울,12,0,1,6,2,0,승,26.5,,3.4,250,74,997.5,26
8.23금,19:00,SK 와이번스,서울,10,2,2,13,1,1,패,26.5,,3.4,250,74,997.5,26
8.23금,19:00,두산 베어스,서울,16,1,0,5,2,0,승,26.5,,3.4,250,74,997.5,26
8.23금,19:00,삼성 라이온즈,서울,7,0,1,8,0,2,패,26.5,,3.4,250,74,997.5,26
8.23금,19:00,NC 다이노스,창원,11,1,3,10,0,0,승,25.9,,0,0,91,1003.4,27.1
8.23금,19:00,키움 히어로즈,창원,9,0,0,5,2,2,패,25.9,,0,0,91,1003.4,27.1
8.24토,18:00,한화 이글스,대전,10,0,0,3,1,0,승,26.9,,2.1,110,75,997.4,28.7
8.24토,18:00,두산 베어스,대전,4,2,0,8,0,1,패,26.9,,2.1,110,75,997.4,28.7
8.24토,18:00,KIA 타이거즈,광주,5,1,1,9,1,2,패,25.2,1.5,3.2,200,94,997.2,26.4
8.24토,18:00,키움 히어로즈,광주,6,0,2,5,1,0,승,25.2,1.5,3.2,200,94,997.2,26.4
8.25일,18:00,한화 이글스,대전,7,0,0,5,2,0,승,29.3,,1.7,70,57,996.4,30
8.25일,18:00,두산 베어스,대전,4,0,0,6,2,0,패,29.3,,1.7,70,57,996.4,30
8.25일,18:00,KIA 타이거즈,광주,15,1,1,5,0,0,승,28.1,,4.2,200,63,996.2,27.5
8.25일,18:00,키움 히어로즈,광주,8,0,0,7,1,0,패,28.1,,4.2,200,63,996.2,27.5
8.25일,18:00,SK 와이번스,인천,8,0,2,7,0,1,승,29.1,,3.5,340,71,996.3,29.2
8.25일,18:00,NC 다이노스,인천,5,0,0,9,0,1,패,29.1,,3.5,340,71,996.3,29.2
8.25일,18:00,삼성 라이온즈,대구,11,0,0,5,0,0,승,28.9,,2.8,70,40,998.4,27.6
8.25일,18:00,롯데 자이언츠,대구,4,0,0,8,1,2,패,28.9,,2.8,70,40,998.4,27.6
8.27화,19:00,한화 이글스,대전,6,0,0,4,3,0,패,27.7,,1.6,270,71,1000.2,27.4
8.27화,19:00,SK 와이번스,대전,11,1,0,3,2,0,승,27.7,,1.6,270,71,1000.2,27.4
8.27화,19:00,롯데 자이언츠,부산,14,1,4,14,0,1,승,28.5,,3.8,250,53,999.4,27.8
8.27화,19:00,KIA 타이거즈,부산,5,1,2,5,1,2,패,28.5,,3.8,250,53,999.4,27.8
8.27화,19:00,NC 다이노스,창원,1,0,2,10,1,0,패,27.9,,1,200,55,1003,26.4
8.27화,19:00,삼성 라이온즈,창원,5,1,0,4,0,1,승,27.9,,1,200,55,1003,26.4
8.27화,19:00,키움 히어로즈,서울,5,0,1,5,0,1,승,26.6,,4,290,58,997.7,28.2
8.27화,19:00,LG 트윈스,서울,7,0,0,7,2,1,패,26.6,,4,290,58,997.7,28.2
8.28수,19:00,한화 이글스,대전,7,1,1,6,3,2,패,28.4,,1.8,270,63,998.3,28.4
8.28수,19:00,SK 와이번스,대전,10,1,3,11,0,1,승,28.4,,1.8,270,63,998.3,28.4
8.28수,19:00,롯데 자이언츠,부산,9,0,0,8,0,0,패,27.3,,5.5,250,58,999.5,27.5
8.28수,19:00,KIA 타이거즈,부산,12,0,0,6,1,0,승,27.3,,5.5,250,58,999.5,27.5
8.28수,19:00,NC 다이노스,창원,15,1,1,8,1,0,승,27.4,,3,200,63,1003.1,26.3
8.28수,19:00,삼성 라이온즈,창원,5,0,0,3,1,2,패,27.4,,3,200,63,1003.1,26.3
8.28수,19:00,키움 히어로즈,서울,8,1,1,9,1,0,승,27.9,,3.8,230,55,995.5,28.9
