day,time_Text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
4.29토,17:00,롯데 자이언츠,부산,7,0,0,6,1,2,패,20.7,,5.5,200,37,998.6,24.1
4.29토,17:00,두산 베어스,부산,8,0,2,7,2,3,승,20.7,,5.5,200,37,998.6,24.1
4.29토,17:00,NC 다이노스,창원,9,1,3,11,1,0,승,23.1,,4.4,200,31,1001.8,25
4.29토,17:00,KIA 타이거즈,창원,7,2,2,9,0,1,패,23.1,,4.4,200,31,1001.8,25
4.29토,17:00,SK 와이번스,인천,8,3,0,11,2,1,패,18,,3.5,250,37,997.8,23.9
4.29토,17:00,삼성 라이온즈,인천,16,3,2,6,0,1,승,18,,3.5,250,37,997.8,23.9
4.30일,14:00,LG 트윈스,서울,13,2,1,5,0,0,승,27.4,,3.7,230,28,995.5,46.3
4.30일,14:00,kt wiz,서울,7,0,2,5,1,1,패,27.4,,3.7,230,28,995.5,46.3
4.30일,14:00,키움 히어로즈,서울,8,0,1,4,1,0,승,27.4,,3.7,230,28,995.5,46.3
4.30일,14:00,한화 이글스,서울,12,1,0,5,1,1,패,27.4,,3.7,230,28,995.5,46.3
4.30일,14:00,롯데 자이언츠,부산,11,0,1,11,0,0,승,21.5,,6.5,230,53,1000.3,39.2
4.30일,14:00,두산 베어스,부산,5,0,0,8,0,1,패,21.5,,6.5,230,53,1000.3,39.2
4.30일,14:00,NC 다이노스,창원,16,3,0,5,1,0,승,25.7,,4.1,180,41,1003.5,36.3
4.30일,14:00,KIA 타이거즈,창원,4,0,0,5,2,1,패,25.7,,4.1,180,41,1003.5,36.3
4.30일,14:00,SK 와이번스,인천,13,5,0,10,0,0,승,21.3,,3.2,250,58,998.2,34
4.30일,14:00,삼성 라이온즈,인천,10,0,0,2,0,0,패,21.3,,3.2,250,58,998.2,34
5.2화,19:00,한화 이글스,대전,13,0,5,6,0,0,승,24.4,,3.1,110,33,1011.8,25.1
5.2화,19:00,SK 와이번스,대전,13,2,0,5,0,1,패,24.4,,3.1,110,33,1011.8,25.1
5.2화,19:00,KIA 타이거즈,광주,14,1,0,1,1,0,승,23.5,,2.2,200,19,1011.7,20.9
5.2화,19:00,키움 히어로즈,광주,12,0,0,10,1,4,패,23.5,,2.2,200,19,1011.7,20.9
5.2화,19:00,롯데 자이언츠,부산,15,0,1,4,0,0,승,15.6,,2.6,70,59,1014.2,19.1
5.2화,19:00,kt wiz,부산,3,0,0,12,2,2,패,15.6,,2.6,70,59,1014.2,19.1
5.2화,19:00,NC 다이노스,창원,6,1,1,10,1,0,승,16.4,,1.8,180,62,1017.5,17
5.2화,19:00,LG 트윈스,창원,6,0,0,5,2,1,패,16.4,,1.8,180,62,1017.5,17
5.2화,19:00,두산 베어스,서울,10,1,0,9,0,1,패,21.6,,3.7,270,36,1010.1,21.3
5.2화,19:00,삼성 라이온즈,서울,9,3,0,9,0,0,승,21.6,,3.7,270,36,1010.1,21.3
5.3수,14:00,한화 이글스,대전,12,3,0,7,0,1,승,28.6,,1.8,160,22,1011.6,51.4
5.3수,14:00,SK 와이번스,대전,10,3,0,6,0,0,패,28.6,,1.8,160,22,1011.6,51.4
5.3수,14:00,KIA 타이거즈,광주,5,0,0,7,1,2,승,26,,1.3,250,40,1011.6,39.9
5.3수,14:00,키움 히어로즈,광주,11,0,0,9,1,0,패,26,,1.3,250,40,1011.6,39.9
5.3수,14:00,롯데 자이언츠,부산,11,0,0,7,2,1,패,20.6,,4.2,200,62,1013.4,43.9
5.3수,14:00,kt wiz,부산,12,1,0,2,1,0,승,20.6,,4.2,200,62,1013.4,43.9
5.3수,14:00,NC 다이노스,창원,5,0,0,7,3,1,패,24.6,,2.7,140,24,1016.4,39.4
5.3수,14:00,LG 트윈스,창원,17,1,0,4,2,0,승,24.6,,2.7,140,24,1016.4,39.4
5.3수,14:00,두산 베어스,서울,14,3,0,11,1,0,승,29.6,,2.5,270,22,1009.3,51.8
5.3수,14:00,삼성 라이온즈,서울,8,1,0,4,1,0,패,29.6,,2.5,270,22,1009.3,51.8
5.4목,19:00,한화 이글스,대전,10,0,1,8,1,0,패,23.3,,0.8,340,50,1005.9,24.6
5.4목,19:00,SK 와이번스,대전,8,2,0,8,1,0,승,23.3,,0.8,340,50,1005.9,24.6
5.4목,19:00,KIA 타이거즈,광주,9,1,0,6,1,1,패,21.7,,0.7,270,54,1006.8,21.9
5.4목,19:00,키움 히어로즈,광주,9,2,0,4,0,0,승,21.7,,0.7,270,54,1006.8,21.9
5.4목,19:00,롯데 자이언츠,부산,9,2,0,6,1,0,승,19,,2.6,90,77,1007.6,23.3
5.4목,19:00,kt wiz,부산,12,0,2,7,1,1,패,19,,2.6,90,77,1007.6,23.3
5.4목,19:00,NC 다이노스,창원,6,0,0,9,0,2,패,20.1,,1.4,160,68,1010.9,20
5.4목,19:00,LG 트윈스,창원,8,0,1,7,1,3,승,20.1,,1.4,160,68,1010.9,20
5.4목,19:00,두산 베어스,서울,13,4,0,6,1,0,승,22.6,,2.3,270,43,1003.4,22.9
5.4목,19:00,삼성 라이온즈,서울,8,0,0,5,2,1,패,22.6,,2.3,270,43,1003.4,22.9
5.5금,14:00,KIA 타이거즈,광주,13,1,1,10,0,2,승,21.4,,2.2,160,83,1005.2,26
5.5금,14:00,롯데 자이언츠,광주,9,0,1,10,1,0,패,21.4,,2.2,160,83,1005.2,26
5.5금,14:00,kt wiz,수원,6,0,0,6,1,3,패,27.7,,2.1,250,40,1008.5,43.3
5.5금,14:00,한화 이글스,수원,18,1,0,4,1,0,승,27.7,,2.1,250,40,1008.5,43.3
5.5금,14:00,LG 트윈스,서울,6,2,1,8,0,0,승,26.3,,4.3,230,39,1002.3,46.2
5.5금,14:00,두산 베어스,서울,9,0,1,7,2,0,패,26.3,,4.3,230,39,1002.3,46.2
5.5금,14:00,SK 와이번스,인천,11,0,1,8,0,0,패,24.5,,2.5,270,45,1004.8,40.8
5.5금,14:00,키움 히어로즈,인천,8,0,0,5,0,0,승,24.5,,2.5,270,45,1004.8,40.8
5.5금,14:00,삼성 라이온즈,대구,8,1,0,2,1,0,패,23.9,,2.3,230,57,1006.9,31.2
5.5금,14:00,NC 다이노스,대구,11,1,0,4,0,1,승,23.9,,2.3,230,57,1006.9,31.2
5.6토,17:00,KIA 타이거즈,광주,12,0,0,8,3,0,승,21.3,,2.6,290,12,1007.5,26.9
5.6토,17:00,롯데 자이언츠,광주,9,0,0,5,3,1,패,21.3,,2.6,290,12,1007.5,26.9
5.6토,17:00,kt wiz,수원,7,1,0,7,1,1,패,16.7,,5.5,250,46,1010.6,24.3
5.6토,17:00,한화 이글스,수원,14,3,0,5,2,0,승,16.7,,5.5,250,46,1010.6,24.3
5.6토,17:00,LG 트윈스,서울,6,0,2,7,1,0,승,17.8,,6.5,230,36,1003.1,28.2
5.6토,17:00,두산 베어스,서울,7,2,1,7,0,0,패,17.8,,6.5,230,36,1003.1,28.2
5.6토,17:00,SK 와이번스,인천,20,0,2,5,2,1,승,15.6,,7.3,270,52,1005.4,23.6
5.6토,17:00,키움 히어로즈,인천,11,0,1,10,0,0,패,15.6,,7.3,270,52,1005.4,23.6
5.6토,17:00,삼성 라이온즈,대구,10,3,1,8,2,0,승,23.6,,6.5,320,16,1005.7,27.7
5.6토,17:00,NC 다이노스,대구,8,0,0,11,1,4,패,23.6,,6.5,320,16,1005.7,27.7
5.7일,14:00,KIA 타이거즈,광주,8,1,0,6,0,1,승,24.7,,3.9,250,43,1007.1,43.5
5.7일,14:00,롯데 자이언츠,광주,13,2,0,7,3,2,패,24.7,,3.9,250,43,1007.1,43.5
5.7일,14:00,kt wiz,수원,11,2,1,8,0,0,승,21.7,,6.2,270,17,1009.7,38.9
5.7일,14:00,한화 이글스,수원,4,0,2,9,1,0,패,21.7,,6.2,270,17,1009.7,38.9
5.7일,14:00,LG 트윈스,서울,16,0,1,5,1,0,승,21.9,,5.4,270,21,1002.6,47.2
5.7일,14:00,두산 베어스,서울,8,1,0,8,0,0,패,21.9,,5.4,270,21,1002.6,47.2
5.7일,14:00,SK 와이번스,인천,12,1,0,13,1,2,무,18.3,,5.4,270,48,1005.2,35.8
5.7일,14:00,키움 히어로즈,인천,16,0,1,9,0,1,무,18.3,,5.4,270,48,1005.2,35.8
5.7일,14:00,삼성 라이온즈,대구,8,0,2,7,1,2,패,26.7,,9.4,320,19,1004.1,39.5
5.7일,14:00,NC 다이노스,대구,14,2,0,5,1,1,승,26.7,,9.4,320,19,1004.1,39.5
5.9화,19:00,kt wiz,수원,12,1,0,10,2,2,패,15.5,0.1,0.6,160,94,1004,17.1
5.9화,19:00,KIA 타이거즈,수원,14,3,0,5,0,0,승,15.5,0.1,0.6,160,94,1004,17.1
5.10수,19:00,kt wiz,수원,9,0,0,4,1,2,승,15.1,,2.3,250,67,1007.4,17.3
5.10수,19:00,KIA 타이거즈,수원,3,0,0,11,1,0,패,15.1,,2.3,250,67,1007.4,17.3
5.10수,19:00,LG 트윈스,서울,15,2,0,7,0,0,승,16.9,,3.4,250,63,1000.6,15.7
5.10수,19:00,삼성 라이온즈,서울,4,1,0,5,0,1,패,16.9,,3.4,250,63,1000.6,15.7
5.10수,19:00,키움 히어로즈,서울,8,0,0,9,0,1,패,16.9,,3.4,250,63,1000.6,15.7
5.10수,19:00,NC 다이노스,서울,8,0,0,9,1,0,승,16.9,,3.4,250,63,1000.6,15.7
5.10수,19:00,롯데 자이언츠,부산,15,2,4,11,0,1,승,19.1,,5,270,68,1002.3,18.1
5.10수,19:00,한화 이글스,부산,5,0,1,8,1,1,패,19.1,,5,270,68,1002.3,18.1
5.10수,19:00,SK 와이번스,인천,5,0,0,14,0,0,패,14.2,,2.7,230,77,1002.8,15
5.10수,19:00,두산 베어스,인천,15,0,0,6,0,0,승,14.2,,2.7,230,77,1002.8,15
5.11목,19:00,kt wiz,수원,13,1,2,8,2,1,승,23,,1.5,250,55,1007,21.4
5.11목,19:00,KIA 타이거즈,수원,5,0,0,4,1,1,패,23,,1.5,250,55,1007,21.4
5.11목,19:00,LG 트윈스,서울,10,1,1,9,0,1,승,23.2,,2.5,270,55,1000.7,22.1
5.11목,19:00,삼성 라이온즈,서울,9,1,1,6,2,1,패,23.2,,2.5,270,55,1000.7,22.1
5.11목,19:00,키움 히어로즈,서울,9,1,1,7,1,1,승,23.2,,2.5,270,55,1000.7,22.1
5.11목,19:00,NC 다이노스,서울,7,0,2,7,1,2,패,23.2,,2.5,270,55,1000.7,22.1
5.11목,19:00,롯데 자이언츠,부산,4,0,0,8,2,2,패,17.5,,4.2,230,84,1004.3,20.7
5.11목,19:00,한화 이글스,부산,5,0,0,3,0,0,승,17.5,,4.2,230,84,1004.3,20.7
5.11목,19:00,SK 와이번스,인천,4,0,0,5,0,1,패,18.1,,1.6,230,80,1002.8,18.7
5.11목,19:00,두산 베어스,인천,10,1,3,5,0,0,승,18.1,,1.6,230,80,1002.8,18.7
5.12금,19:00,한화 이글스,대전,9,0,0,8,0,0,승,21.4,,1.4,200,75,1000.3,20
5.12금,19:00,LG 트윈스,대전,9,0,1,9,0,1,패,21.4,,1.4,200,75,1000.3,20
5.12금,19:00,KIA 타이거즈,광주,9,0,0,7,1,2,패,19.1,,1.2,70,72,1000,17.4
5.12금,19:00,SK 와이번스,광주,8,1,2,6,0,0,승,19.1,,1.2,70,72,1000,17.4
5.12금,19:00,NC 다이노스,창원,10,2,2,2,1,2,승,16.5,,0.3,0,95,1004.1,17.7
5.12금,19:00,kt wiz,창원,8,0,1,7,0,0,패,16.5,,0.3,0,95,1004.1,17.7
5.12금,19:00,키움 히어로즈,서울,7,0,0,10,3,0,패,19.6,,1.7,230,66,997.7,19
5.12금,19:00,삼성 라이온즈,서울,9,0,1,3,2,0,승,19.6,,1.7,230,66,997.7,19
5.13토,17:00,한화 이글스,대전,13,3,0,5,1,1,승,18.6,1.4,3.6,290,79,997.4,20.5
5.13토,17:00,LG 트윈스,대전,7,0,0,5,4,2,패,18.6,1.4,3.6,290,79,997.4,20.5
5.13토,17:00,KIA 타이거즈,광주,9,2,0,9,1,0,승,24.4,,4.9,250,49,997.9,29.9
5.13토,17:00,SK 와이번스,광주,4,1,0,5,0,0,패,24.4,,4.9,250,49,997.9,29.9
5.13토,17:00,NC 다이노스,창원,6,1,0,7,0,1,패,22.7,,2.9,200,60,1000.7,24.9
5.13토,17:00,kt wiz,창원,13,0,1,6,2,2,승,22.7,,2.9,200,60,1000.7,24.9
5.13토,17:00,두산 베어스,서울,14,2,2,7,1,0,승,15.2,,7.4,230,84,992.6,15.9
5.13토,17:00,롯데 자이언츠,서울,7,0,0,6,2,0,패,15.2,,7.4,230,84,992.6,15.9
5.13토,17:00,키움 히어로즈,서울,12,0,1,6,1,0,승,15.2,,7.4,230,84,992.6,15.9
5.13토,17:00,삼성 라이온즈,서울,7,2,1,7,0,1,패,15.2,,7.4,230,84,992.6,15.9
5.14일,14:00,한화 이글스,대전,9,0,0,5,0,0,패,22.4,,5,320,26,1001.6,40.5
5.14일,14:00,LG 트윈스,대전,9,1,0,5,0,0,승,22.4,,5,320,26,1001.6,40.5
5.14일,14:00,KIA 타이거즈,광주,6,1,0,4,0,0,패,21.6,,2.6,340,36,1003.1,44.1
5.14일,14:00,SK 와이번스,광주,10,2,0,6,1,0,승,21.6,,2.6,340,36,1003.1,44.1
5.14일,14:00,NC 다이노스,창원,11,1,1,5,2,5,패,26.4,,1.8,270,28,1003.6,33.3
5.14일,14:00,kt wiz,창원,10,0,2,8,0,0,승,26.4,,1.8,270,28,1003.6,33.3
5.14일,14:00,두산 베어스,서울,17,2,0,5,1,1,승,20,,4.9,270,35,998.8,34.1
5.14일,14:00,롯데 자이언츠,서울,8,0,0,7,0,0,패,20,,4.9,270,35,998.8,34.1
5.14일,14:00,키움 히어로즈,서울,8,1,1,11,0,1,승,20,,4.9,270,35,998.8,34.1
5.14일,14:00,삼성 라이온즈,서울,9,1,0,5,0,1,패,20,,4.9,270,35,998.8,34.1
5.16화,19:00,한화 이글스,대전,4,0,0,9,1,0,패,19.8,,2.5,320,56,1000.8,21.9
5.16화,19:00,키움 히어로즈,대전,10,1,1,6,0,1,승,19.8,,2.5,320,56,1000.8,21.9
5.16화,19:00,kt wiz,수원,4,0,0,6,1,0,패,18.3,,2.5,290,53,1005.2,20.7
5.16화,19:00,롯데 자이언츠,수원,12,1,0,6,1,2,승,18.3,,2.5,290,53,1005.2,20.7
5.16화,19:00,LG 트윈스,서울,8,0,0,10,4,0,패,20.1,,2.5,250,52,998.7,20.9
5.16화,19:00,KIA 타이거즈,서울,10,1,0,10,0,0,승,20.1,,2.5,250,52,998.7,20.9
5.16화,19:00,NC 다이노스,창원,10,1,1,4,0,0,승,18.1,0,2.3,180,60,1004.5,18.9
5.16화,19:00,두산 베어스,창원,10,0,0,11,3,0,패,18.1,0,2.3,180,60,1004.5,18.9
5.16화,19:00,삼성 라이온즈,대구,10,1,0,6,1,0,승,21.2,,1.3,360,38,1001.7,21.2
5.16화,19:00,SK 와이번스,대구,4,1,0,10,1,3,패,21.2,,1.3,360,38,1001.7,21.2
5.17수,19:00,한화 이글스,대전,12,0,1,2,1,1,승,23.2,,1.7,340,39,1002.7,24.4
5.17수,19:00,키움 히어로즈,대전,12,0,0,4,0,1,패,23.2,,1.7,340,39,1002.7,24.4
5.17수,19:00,kt wiz,수원,5,1,1,9,1,3,패,20.7,,4,270,41,1007.3,20.4
5.17수,19:00,롯데 자이언츠,수원,14,2,2,4,2,2,승,20.7,,4,270,41,1007.3,20.4
5.17수,19:00,LG 트윈스,서울,8,1,1,9,0,0,패,21.8,,4.4,270,40,1000.9,22.1
5.17수,19:00,KIA 타이거즈,서울,12,0,0,3,1,2,승,21.8,,4.4,270,40,1000.9,22.1
5.17수,19:00,NC 다이노스,창원,7,1,0,5,1,1,승,17.7,,2.3,180,75,1007.6,19.7
5.17수,19:00,두산 베어스,창원,7,0,0,4,0,1,패,17.7,,2.3,180,75,1007.6,19.7
5.17수,19:00,삼성 라이온즈,대구,10,1,1,5,0,1,승,20.6,,4.7,110,61,1004.8,21.8
5.17수,19:00,SK 와이번스,대구,6,2,0,7,0,2,패,20.6,,4.7,110,61,1004.8,21.8
5.18목,19:00,한화 이글스,대전,9,1,0,7,0,0,패,24.4,,1.9,200,44,1007.1,25.2
5.18목,19:00,키움 히어로즈,대전,8,2,0,3,2,1,승,24.4,,1.9,200,44,1007.1,25.2
5.18목,19:00,kt wiz,수원,10,1,1,6,1,0,패,21.9,,2.1,290,45,1011.2,21.7
5.18목,19:00,롯데 자이언츠,수원,19,3,4,6,2,1,승,21.9,,2.1,290,45,1011.2,21.7
5.18목,19:00,LG 트윈스,서울,15,0,0,6,4,0,패,23.2,,2.3,250,37,1005,23.1
5.18목,19:00,KIA 타이거즈,서울,12,2,0,3,0,0,승,23.2,,2.3,250,37,1005,23.1
5.18목,19:00,NC 다이노스,창원,8,0,0,7,1,2,패,22.7,,1.8,200,50,1009.9,22.3
5.18목,19:00,두산 베어스,창원,7,1,2,6,0,0,승,22.7,,1.8,200,50,1009.9,22.3
5.18목,19:00,삼성 라이온즈,대구,3,0,0,11,0,0,패,26.5,,2.6,340,32,1007,25.6
5.18목,19:00,SK 와이번스,대구,12,1,1,5,2,1,승,26.5,,2.6,340,32,1007,25.6
5.19금,19:00,롯데 자이언츠,부산,11,2,0,5,0,1,승,22.9,,3.8,250,44,1005.7,25.1
5.19금,19:00,LG 트윈스,부산,9,1,1,8,1,1,패,22.9,,3.8,250,44,1005.7,25.1
5.19금,19:00,두산 베어스,서울,14,2,1,6,1,1,승,22.5,,4.8,270,29,1006.1,23
5.19금,19:00,KIA 타이거즈,서울,9,2,0,9,0,1,패,22.5,,4.8,270,29,1006.1,23
5.19금,19:00,키움 히어로즈,서울,9,0,0,7,1,2,승,22.5,,4.8,270,29,1006.1,23
5.19금,19:00,kt wiz,서울,9,1,1,10,0,0,패,22.5,,4.8,270,29,1006.1,23
5.19금,19:00,SK 와이번스,인천,12,3,1,7,0,1,승,20,,3,250,55,1008.4,22
5.19금,19:00,NC 다이노스,인천,7,0,0,10,1,0,패,20,,3,250,55,1008.4,22
5.19금,19:00,삼성 라이온즈,대구,11,1,1,6,1,2,승,28.8,,3.1,320,26,1006.8,26.8
5.19금,19:00,한화 이글스,대구,8,0,0,10,2,0,패,28.8,,3.1,320,26,1006.8,26.8
5.20토,17:00,롯데 자이언츠,부산,7,0,3,7,2,0,패,26,,6.4,270,30,1005.4,30.1
5.20토,17:00,LG 트윈스,부산,8,0,0,3,0,0,승,26,,6.4,270,30,1005.4,30.1
5.20토,17:00,두산 베어스,서울,15,1,1,3,3,0,승,25.3,,4.7,270,31,1004.1,38.1
5.20토,17:00,KIA 타이거즈,서울,8,0,0,2,3,0,패,25.3,,4.7,270,31,1004.1,38.1
5.20토,17:00,키움 히어로즈,서울,15,3,1,10,2,0,승,25.3,,4.7,270,31,1004.1,38.1
5.20토,17:00,kt wiz,서울,8,1,0,9,1,1,패,25.3,,4.7,270,31,1004.1,38.1
5.20토,17:00,SK 와이번스,인천,4,0,1,10,0,0,패,22,,3.1,270,41,1006.4,32.3
5.20토,17:00,NC 다이노스,인천,6,0,0,8,1,0,승,22,,3.1,270,41,1006.4,32.3
5.20토,17:00,삼성 라이온즈,대구,14,2,1,6,1,1,승,30.4,,2.7,290,23,1005.4,39.5
5.20토,17:00,한화 이글스,대구,14,2,1,7,1,1,패,30.4,,2.7,290,23,1005.4,39.5
5.21일,14:00,롯데 자이언츠,부산,7,0,0,5,0,0,패,24,,4.1,250,48,1006.2,36
5.21일,14:00,LG 트윈스,부산,7,0,0,8,0,0,승,24,,4.1,250,48,1006.2,36
5.21일,14:00,두산 베어스,서울,10,2,0,6,4,1,승,26.8,,3.4,270,30,1004.2,56.6
5.21일,14:00,KIA 타이거즈,서울,9,1,0,12,0,2,패,26.8,,3.4,270,30,1004.2,56.6
5.21일,14:00,키움 히어로즈,서울,12,0,0,7,1,0,패,26.8,,3.4,270,30,1004.2,56.6
5.21일,14:00,kt wiz,서울,17,2,0,6,0,3,승,26.8,,3.4,270,30,1004.2,56.6
5.21일,14:00,SK 와이번스,인천,14,1,1,13,1,1,승,23.3,,5,340,49,1006.8,42.4
5.21일,14:00,NC 다이노스,인천,9,0,0,11,2,0,패,23.3,,5,340,49,1006.8,42.4
5.21일,14:00,삼성 라이온즈,대구,10,3,5,7,0,1,승,28.8,,3.9,320,27,1006.4,46.1
5.21일,14:00,한화 이글스,대구,14,2,0,11,1,1,패,28.8,,3.9,320,27,1006.4,46.1
5.23화,19:00,KIA 타이거즈,광주,17,1,0,4,1,2,승,23.8,,1.9,250,54,1001.3,25.2
5.23화,19:00,한화 이글스,광주,15,2,0,6,1,1,패,23.8,,1.9,250,54,1001.3,25.2
5.23화,19:00,kt wiz,수원,18,3,0,8,0,0,승,20,,4.4,320,64,1005.8,22.5
5.23화,19:00,삼성 라이온즈,수원,6,0,0,8,0,0,패,20,,4.4,320,64,1005.8,22.5
5.23화,19:00,NC 다이노스,창원,17,1,0,4,2,1,승,21.3,,2.2,160,73,1005.6,22
5.23화,19:00,키움 히어로즈,창원,7,0,0,6,2,1,패,21.3,,2.2,160,73,1005.6,22
5.23화,19:00,SK 와이번스,인천,13,0,2,10,1,0,패,17,3,1.4,230,92,1001.6,18.5
5.23화,19:00,롯데 자이언츠,인천,9,3,0,1,1,0,승,17,3,1.4,230,92,1001.6,18.5
5.24수,19:00,KIA 타이거즈,광주,15,2,0,4,0,0,승,23.1,,1.5,340,66,998.6,25.8
5.24수,19:00,한화 이글스,광주,6,1,0,3,0,0,패,23.1,,1.5,340,66,998.6,25.8
5.24수,19:00,kt wiz,수원,13,2,0,8,1,0,승,21.1,,2.6,250,61,1003.2,22.1
5.24수,19:00,삼성 라이온즈,수원,13,1,1,7,1,1,패,21.1,,2.6,250,61,1003.2,22.1
5.24수,19:00,NC 다이노스,창원,14,0,0,5,2,0,승,19.2,0,1.9,160,86,1003,20.6
5.24수,19:00,키움 히어로즈,창원,6,2,1,9,0,2,패,19.2,0,1.9,160,86,1003,20.6
5.24수,19:00,두산 베어스,서울,6,1,0,6,0,0,승,25,,3.2,270,50,996.7,23.8
5.24수,19:00,LG 트윈스,서울,6,0,2,8,0,1,패,25,,3.2,270,50,996.7,23.8
5.24수,19:00,SK 와이번스,인천,8,3,0,8,2,0,패,21.2,,4.5,270,53,999.1,21.7
5.24수,19:00,롯데 자이언츠,인천,12,1,0,7,1,0,승,21.2,,4.5,270,53,999.1,21.7
5.25목,19:00,KIA 타이거즈,광주,8,0,2,10,1,1,승,19.1,,1.7,270,34,997.8,21.3
5.25목,19:00,한화 이글스,광주,6,1,1,10,0,1,패,19.1,,1.7,270,34,997.8,21.3
5.25목,19:00,kt wiz,수원,5,2,0,12,0,1,패,18.2,,4.4,270,56,999.9,19.7
5.25목,19:00,삼성 라이온즈,수원,5,2,1,3,0,0,승,18.2,,4.4,270,56,999.9,19.7
5.25목,19:00,NC 다이노스,창원,15,2,0,6,0,0,승,23.8,,2.3,200,59,997.4,23.9
5.25목,19:00,키움 히어로즈,창원,4,0,0,6,3,1,패,23.8,,2.3,200,59,997.4,23.9
5.25목,19:00,두산 베어스,서울,11,2,0,8,0,2,승,20.7,,4.1,320,31,993.4,20.5
5.25목,19:00,LG 트윈스,서울,13,0,2,5,1,2,패,20.7,,4.1,320,31,993.4,20.5
5.25목,19:00,SK 와이번스,인천,12,4,0,8,1,0,패,19.4,,8.1,340,42,995.6,20.1
5.25목,19:00,롯데 자이언츠,인천,18,4,0,6,1,1,승,19.4,,8.1,340,42,995.6,20.1
5.26금,19:00,한화 이글스,대전,15,0,0,10,0,2,패,20,,1.5,320,41,1000.6,23.4
5.26금,19:00,NC 다이노스,대전,11,0,2,4,1,0,승,20,,1.5,320,41,1000.6,23.4
5.26금,19:00,kt wiz,수원,18,0,1,11,2,0,승,18.6,,2.7,270,47,1004.6,21.4
5.26금,19:00,두산 베어스,수원,7,1,1,8,2,0,패,18.6,,2.7,270,47,1004.6,21.4
5.26금,19:00,LG 트윈스,서울,6,1,1,8,2,0,패,20.7,,3.1,250,37,997.9,23.3
5.26금,19:00,SK 와이번스,서울,8,2,1,5,0,0,승,20.7,,3.1,250,37,997.9,23.3
5.26금,19:00,롯데 자이언츠,부산,11,1,0,8,0,0,승,16.9,,4.4,110,69,1000.8,22.4
5.26금,19:00,KIA 타이거즈,부산,3,0,0,8,0,0,패,16.9,,4.4,110,69,1000.8,22.4
5.26금,19:00,삼성 라이온즈,대구,7,0,1,5,1,1,패,17.9,,6.2,140,62,1001.6,23
5.26금,19:00,키움 히어로즈,대구,20,1,2,3,1,2,승,17.9,,6.2,140,62,1001.6,23
5.27토,17:00,한화 이글스,대전,11,0,0,8,0,0,승,26,,1.3,340,35,1002.9,39.9
5.27토,17:00,NC 다이노스,대전,10,0,0,6,2,0,패,26,,1.3,340,35,1002.9,39.9
5.27토,17:00,kt wiz,수원,12,1,2,6,2,0,패,22.9,,3.9,290,29,1007.6,30.4
5.27토,17:00,두산 베어스,수원,14,1,1,5,2,1,승,22.9,,3.9,290,29,1007.6,30.4
5.27토,17:00,LG 트윈스,서울,5,1,0,6,2,1,패,24.6,,4.4,270,29,1001.1,37.9
5.27토,17:00,SK 와이번스,서울,9,2,0,6,2,1,승,24.6,,4.4,270,29,1001.1,37.9
5.27토,17:00,롯데 자이언츠,부산,10,0,0,2,2,2,패,21.2,,6.3,230,42,1003.7,27.8
5.27토,17:00,KIA 타이거즈,부산,17,2,0,6,0,1,승,21.2,,6.3,230,42,1003.7,27.8
5.27토,17:00,삼성 라이온즈,대구,7,1,0,5,0,0,패,26.9,,2.9,340,26,1003.7,39.8
5.27토,17:00,키움 히어로즈,대구,13,1,2,6,1,2,승,26.9,,2.9,340,26,1003.7,39.8
5.28일,14:00,한화 이글스,대전,12,1,2,8,0,0,승,28.6,,3.6,200,32,1003.6,48.3
5.28일,14:00,NC 다이노스,대전,8,0,0,10,1,1,패,28.6,,3.6,200,32,1003.6,48.3
5.28일,14:00,kt wiz,수원,8,0,0,5,2,0,패,26.3,,4.2,250,41,1007.2,41.8
5.28일,14:00,두산 베어스,수원,12,1,2,3,0,0,승,26.3,,4.2,250,41,1007.2,41.8
5.28일,14:00,LG 트윈스,서울,10,1,1,9,2,1,패,26.7,,5.2,250,34,1001,51.2
5.28일,14:00,SK 와이번스,서울,7,4,0,11,1,0,승,26.7,,5.2,250,34,1001,51.2
5.28일,14:00,롯데 자이언츠,부산,12,1,0,8,1,0,패,23.8,,5.4,230,37,1005.1,42
5.28일,14:00,KIA 타이거즈,부산,13,2,1,8,0,0,승,23.8,,5.4,230,37,1005.1,42
5.28일,14:00,삼성 라이온즈,대구,10,0,3,8,0,1,승,29.2,,4.4,290,31,1004.8,49.9
5.28일,14:00,키움 히어로즈,대구,12,0,0,10,3,1,패,29.2,,4.4,290,31,1004.8,49.9
5.30화,19:00,KIA 타이거즈,광주,17,2,0,10,1,0,승,27.9,,0.6,320,41,999.3,29.7
5.30화,19:00,NC 다이노스,광주,10,0,0,3,1,1,패,27.9,,0.6,320,41,999.3,29.7
5.30화,19:00,롯데 자이언츠,부산,7,0,1,5,2,0,승,21.7,,2.4,230,61,999.8,26.7
5.30화,19:00,삼성 라이온즈,부산,5,0,0,4,2,0,패,21.7,,2.4,230,61,999.8,26.7
5.30화,19:00,두산 베어스,서울,9,0,0,5,2,3,패,27.7,,2.9,230,9,997.1,26.6
5.30화,19:00,한화 이글스,서울,12,0,1,6,2,0,승,27.7,,2.9,230,9,997.1,26.6
