day_text,day,times_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
2017-04-09 14:00,4.9일,14:00,키움 히어로즈,서울,19,1,0,5,2,1,승
2017-04-09 14:00,4.9일,14:00,두산 베어스,서울,3,1,0,5,0,1,패
2017-04-11 19:00,4.11화,18:30,한화 이글스,대전,14,1,1,7,0,2,승
2017-04-11 19:00,4.11화,18:30,삼성 라이온즈,대전,15,1,0,8,0,1,패
2017-04-11 19:00,4.11화,18:30,KIA 타이거즈,광주,8,0,0,5,0,1,패
2017-04-11 19:00,4.11화,18:30,두산 베어스,광주,21,0,5,3,0,0,승
2017-04-11 19:00,4.11화,18:30,kt wiz,수원,8,0,1,5,0,0,패
2017-04-11 19:00,4.11화,18:30,키움 히어로즈,수원,17,2,0,6,1,0,승
2017-04-11 19:00,4.11화,18:30,LG 트윈스,서울,6,0,3,15,0,0,패
2017-04-11 19:00,4.11화,18:30,NC 다이노스,서울,7,0,0,9,0,1,승
2017-04-11 19:00,4.11화,18:30,롯데 자이언츠,부산,8,1,1,8,1,0,승
2017-04-11 19:00,4.11화,18:30,SK 와이번스,부산,10,2,0,9,1,2,패
2017-04-12 19:00,4.12수,18:30,한화 이글스,대전,7,0,0,9,3,1,승
2017-04-12 19:00,4.12수,18:30,삼성 라이온즈,대전,8,1,0,8,1,1,패
2017-04-12 19:00,4.12수,18:30,KIA 타이거즈,광주,9,0,2,5,0,1,승
2017-04-12 19:00,4.12수,18:30,두산 베어스,광주,7,0,0,11,2,3,패
2017-04-12 19:00,4.12수,18:30,kt wiz,수원,8,0,1,7,2,4,패
2017-04-12 19:00,4.12수,18:30,키움 히어로즈,수원,8,0,1,8,1,1,승
2017-04-12 19:00,4.12수,18:30,LG 트윈스,서울,5,0,0,10,1,1,패
2017-04-12 19:00,4.12수,18:30,NC 다이노스,서울,10,2,0,9,0,1,승
2017-04-12 19:00,4.12수,18:30,롯데 자이언츠,부산,12,0,1,15,3,2,패
2017-04-12 19:00,4.12수,18:30,SK 와이번스,부산,9,0,0,14,2,0,승
2017-04-13 19:00,4.13목,18:30,한화 이글스,대전,4,1,0,10,1,2,패
2017-04-13 19:00,4.13목,18:30,삼성 라이온즈,대전,6,0,1,3,2,0,승
2017-04-13 19:00,4.13목,18:30,KIA 타이거즈,광주,8,0,0,7,0,0,승
2017-04-13 19:00,4.13목,18:30,두산 베어스,광주,12,1,0,4,0,1,패
2017-04-13 19:00,4.13목,18:30,kt wiz,수원,13,1,2,2,1,3,승
2017-04-13 19:00,4.13목,18:30,키움 히어로즈,수원,9,0,0,9,1,0,패
2017-04-13 19:00,4.13목,18:30,LG 트윈스,서울,5,0,1,11,2,0,패
2017-04-13 19:00,4.13목,18:30,NC 다이노스,서울,7,1,0,1,1,0,승
2017-04-13 19:00,4.13목,18:30,롯데 자이언츠,부산,12,3,1,8,1,0,패
2017-04-13 19:00,4.13목,18:30,SK 와이번스,부산,13,3,0,7,1,1,승
2017-04-14 19:00,4.14금,18:30,kt wiz,수원,9,1,0,8,2,1,패
2017-04-14 19:00,4.14금,18:30,LG 트윈스,수원,10,1,0,4,2,0,승
2017-04-14 19:00,4.14금,18:30,두산 베어스,서울,13,2,0,5,0,2,승
2017-04-14 19:00,4.14금,18:30,NC 다이노스,서울,10,0,0,10,0,0,패
2017-04-14 19:00,4.14금,18:30,SK 와이번스,인천,11,1,1,4,0,1,승
2017-04-14 19:00,4.14금,18:30,한화 이글스,인천,6,1,1,12,1,1,패
2017-04-14 19:00,4.14금,18:30,삼성 라이온즈,대구,10,1,1,12,1,2,패
2017-04-14 19:00,4.14금,18:30,롯데 자이언츠,대구,9,0,2,4,2,1,승
2017-04-14 19:00,4.14금,18:30,키움 히어로즈,서울,7,1,0,9,0,0,패
2017-04-14 19:00,4.14금,18:30,KIA 타이거즈,서울,7,1,2,1,0,1,승
2017-04-15 17:00,4.15토,17:00,kt wiz,수원,3,0,2,6,0,0,승
2017-04-15 17:00,4.15토,17:00,LG 트윈스,수원,7,0,0,6,1,0,패
2017-04-15 17:00,4.15토,17:00,두산 베어스,서울,14,3,0,6,0,0,승
2017-04-15 17:00,4.15토,17:00,NC 다이노스,서울,11,0,0,6,2,0,패
2017-04-15 17:00,4.15토,17:00,SK 와이번스,인천,17,3,2,8,1,1,승
2017-04-15 17:00,4.15토,17:00,한화 이글스,인천,13,0,0,8,0,1,패
2017-04-15 17:00,4.15토,17:00,삼성 라이온즈,대구,11,1,0,8,1,1,패
2017-04-15 17:00,4.15토,17:00,롯데 자이언츠,대구,9,0,0,6,1,1,승
2017-04-15 17:00,4.15토,17:00,키움 히어로즈,서울,13,0,0,6,3,0,패
2017-04-15 17:00,4.15토,17:00,KIA 타이거즈,서울,12,1,2,2,2,0,승
2017-04-16 14:00,4.16일,14:00,kt wiz,수원,14,1,0,8,1,1,패
2017-04-16 14:00,4.16일,14:00,LG 트윈스,수원,16,2,0,4,1,1,승
2017-04-16 14:00,4.16일,14:00,두산 베어스,서울,6,0,1,7,2,1,패
2017-04-16 14:00,4.16일,14:00,NC 다이노스,서울,11,0,1,6,3,0,승
2017-04-16 14:00,4.16일,14:00,SK 와이번스,인천,12,1,0,7,1,0,승
2017-04-16 14:00,4.16일,14:00,한화 이글스,인천,6,0,0,8,0,1,패
2017-04-16 14:00,4.16일,14:00,삼성 라이온즈,대구,10,0,0,6,0,1,승
2017-04-16 14:00,4.16일,14:00,롯데 자이언츠,대구,8,0,0,7,1,0,패
2017-04-16 14:00,4.16일,14:00,키움 히어로즈,서울,13,0,1,9,0,0,패
2017-04-16 14:00,4.16일,14:00,KIA 타이거즈,서울,11,0,1,4,0,0,승
2017-04-18 19:00,4.18화,18:30,KIA 타이거즈,광주,11,1,0,7,1,0,승
2017-04-18 19:00,4.18화,18:30,kt wiz,광주,7,0,0,6,1,2,패
2017-04-18 19:00,4.18화,18:30,LG 트윈스,서울,9,0,1,11,1,3,패
2017-04-18 19:00,4.18화,18:30,한화 이글스,서울,6,0,0,4,2,0,승
2017-04-18 19:00,4.18화,18:30,NC 다이노스,창원,14,4,0,7,0,0,승
2017-04-18 19:00,4.18화,18:30,롯데 자이언츠,창원,11,0,0,9,1,0,패
2017-04-18 19:00,4.18화,18:30,삼성 라이온즈,대구,10,2,1,9,2,0,무
2017-04-18 19:00,4.18화,18:30,두산 베어스,대구,10,0,0,9,2,0,무
2017-04-18 19:00,4.18화,18:30,키움 히어로즈,서울,8,1,0,9,0,1,패
2017-04-18 19:00,4.18화,18:30,SK 와이번스,서울,9,2,0,5,1,1,승
2017-04-19 19:00,4.19수,18:30,KIA 타이거즈,광주,9,0,0,6,1,2,패
2017-04-19 19:00,4.19수,18:30,kt wiz,광주,10,0,0,5,1,0,승
2017-04-19 19:00,4.19수,18:30,LG 트윈스,서울,4,0,1,6,2,0,패
2017-04-19 19:00,4.19수,18:30,한화 이글스,서울,8,0,0,4,1,2,승
2017-04-19 19:00,4.19수,18:30,NC 다이노스,창원,16,2,1,11,0,0,승
2017-04-19 19:00,4.19수,18:30,롯데 자이언츠,창원,7,0,1,9,1,1,패
2017-04-19 19:00,4.19수,18:30,삼성 라이온즈,대구,4,0,0,8,0,0,패
2017-04-19 19:00,4.19수,18:30,두산 베어스,대구,9,1,1,6,2,0,승
2017-04-19 19:00,4.19수,18:30,키움 히어로즈,서울,6,0,0,5,3,2,패
2017-04-19 19:00,4.19수,18:30,SK 와이번스,서울,7,2,1,7,0,2,승
2017-04-20 19:00,4.20목,18:30,KIA 타이거즈,광주,13,0,2,5,3,1,승
2017-04-20 19:00,4.20목,18:30,kt wiz,광주,6,2,0,14,0,0,패
2017-04-20 19:00,4.20목,18:30,LG 트윈스,서울,10,0,0,6,1,1,승
2017-04-20 19:00,4.20목,18:30,한화 이글스,서울,7,0,1,10,0,0,패
2017-04-20 19:00,4.20목,18:30,NC 다이노스,창원,9,2,0,8,1,2,승
2017-04-20 19:00,4.20목,18:30,롯데 자이언츠,창원,8,0,0,6,2,1,패
2017-04-20 19:00,4.20목,18:30,삼성 라이온즈,대구,5,0,0,6,1,0,패
2017-04-20 19:00,4.20목,18:30,두산 베어스,대구,8,0,0,9,0,1,승
2017-04-20 19:00,4.20목,18:30,키움 히어로즈,서울,11,1,0,8,0,2,승
2017-04-20 19:00,4.20목,18:30,SK 와이번스,서울,6,1,0,10,1,2,패
2017-04-21 19:00,4.21금,18:30,한화 이글스,대전,10,2,0,4,0,0,승
2017-04-21 19:00,4.21금,18:30,kt wiz,대전,8,0,1,7,0,0,패
2017-04-21 19:00,4.21금,18:30,KIA 타이거즈,광주,8,1,0,10,2,1,패
2017-04-21 19:00,4.21금,18:30,LG 트윈스,광주,10,2,0,7,1,0,승
2017-04-21 19:00,4.21금,18:30,롯데 자이언츠,부산,4,0,1,8,1,2,패
2017-04-21 19:00,4.21금,18:30,키움 히어로즈,부산,8,3,2,8,0,0,승
2017-04-21 19:00,4.21금,18:30,NC 다이노스,창원,8,0,1,13,2,4,무
2017-04-21 19:00,4.21금,18:30,삼성 라이온즈,창원,7,0,2,15,0,0,무
2017-04-21 19:00,4.21금,18:30,두산 베어스,서울,10,1,0,7,0,2,패
2017-04-21 19:00,4.21금,18:30,SK 와이번스,서울,11,3,0,7,1,0,승
2017-04-22 17:00,4.22토,17:00,한화 이글스,대전,17,0,2,7,2,2,패
2017-04-22 17:00,4.22토,17:00,kt wiz,대전,13,2,1,4,0,0,승
2017-04-22 17:00,4.22토,17:00,KIA 타이거즈,광주,10,2,1,9,0,2,승
2017-04-22 17:00,4.22토,17:00,LG 트윈스,광주,12,0,1,11,1,0,패
2017-04-22 17:00,4.22토,17:00,롯데 자이언츠,부산,12,0,4,3,2,0,승
2017-04-22 17:00,4.22토,17:00,키움 히어로즈,부산,6,0,1,10,0,1,패
2017-04-22 17:00,4.22토,17:00,NC 다이노스,창원,17,1,0,4,1,0,승
2017-04-22 17:00,4.22토,17:00,삼성 라이온즈,창원,8,1,1,7,1,0,패
2017-04-22 17:00,4.22토,17:00,두산 베어스,서울,10,0,1,3,1,1,패
2017-04-22 17:00,4.22토,17:00,SK 와이번스,서울,11,3,0,6,1,1,승
2017-04-23 14:00,4.23일,14:00,한화 이글스,대전,19,2,0,10,0,0,승
2017-04-23 14:00,4.23일,14:00,kt wiz,대전,7,0,0,5,0,1,패
2017-04-23 14:00,4.23일,14:00,KIA 타이거즈,광주,8,0,0,6,0,2,패
2017-04-23 14:00,4.23일,14:00,LG 트윈스,광주,15,1,4,5,2,0,승
2017-04-23 14:00,4.23일,14:00,롯데 자이언츠,부산,10,1,0,8,3,0,패
2017-04-23 14:00,4.23일,14:00,키움 히어로즈,부산,11,2,0,11,0,0,승
2017-04-23 14:00,4.23일,14:00,NC 다이노스,창원,10,3,0,9,0,1,승
2017-04-23 14:00,4.23일,14:00,삼성 라이온즈,창원,8,1,0,7,0,0,패
2017-04-23 14:00,4.23일,14:00,두산 베어스,서울,14,4,0,11,0,1,승
2017-04-23 14:00,4.23일,14:00,SK 와이번스,서울,6,1,0,10,1,3,패
2017-04-25 19:00,4.25화,18:30,한화 이글스,대전,6,1,0,7,0,0,패
2017-04-25 19:00,4.25화,18:30,롯데 자이언츠,대전,8,1,1,6,0,0,승
2017-04-25 19:00,4.25화,18:30,kt wiz,수원,6,0,0,11,0,0,패
2017-04-25 19:00,4.25화,18:30,NC 다이노스,수원,5,1,0,4,0,3,승
2017-04-25 19:00,4.25화,18:30,두산 베어스,서울,14,0,1,4,0,1,패
2017-04-25 19:00,4.25화,18:30,키움 히어로즈,서울,17,1,0,2,1,0,승
2017-04-25 19:00,4.25화,18:30,SK 와이번스,인천,12,3,1,6,0,0,승
2017-04-25 19:00,4.25화,18:30,LG 트윈스,인천,10,0,0,6,4,0,패
2017-04-25 19:00,4.25화,18:30,삼성 라이온즈,대구,12,1,0,6,2,1,패
2017-04-25 19:00,4.25화,18:30,KIA 타이거즈,대구,12,1,1,9,0,0,승
2017-04-26 19:00,4.26수,18:30,한화 이글스,대전,7,1,1,8,1,1,패
2017-04-26 19:00,4.26수,18:30,롯데 자이언츠,대전,9,0,2,6,1,0,승
2017-04-26 19:00,4.26수,18:30,kt wiz,수원,4,2,0,6,0,1,패
2017-04-26 19:00,4.26수,18:30,NC 다이노스,수원,13,3,1,2,0,0,승
2017-04-26 19:00,4.26수,18:30,두산 베어스,서울,9,0,1,7,1,1,승
2017-04-26 19:00,4.26수,18:30,키움 히어로즈,서울,10,0,0,4,0,1,패
2017-04-26 19:00,4.26수,18:30,SK 와이번스,인천,2,0,0,12,0,1,패
2017-04-26 19:00,4.26수,18:30,LG 트윈스,인천,14,0,0,3,2,0,승
2017-04-26 19:00,4.26수,18:30,삼성 라이온즈,대구,6,0,0,7,0,0,패
2017-04-26 19:00,4.26수,18:30,KIA 타이거즈,대구,11,1,0,3,2,0,승
2017-04-27 19:00,4.27목,18:30,한화 이글스,대전,11,0,1,6,1,0,승
2017-04-27 19:00,4.27목,18:30,롯데 자이언츠,대전,6,0,1,12,0,1,패
2017-04-27 19:00,4.27목,18:30,kt wiz,수원,4,0,1,11,0,1,패
2017-04-27 19:00,4.27목,18:30,NC 다이노스,수원,7,2,2,8,0,0,승
2017-04-27 19:00,4.27목,18:30,두산 베어스,서울,8,2,0,8,1,0,패
2017-04-27 19:00,4.27목,18:30,키움 히어로즈,서울,10,0,2,4,1,0,승
2017-04-27 19:00,4.27목,18:30,SK 와이번스,인천,6,0,0,8,0,0,패
2017-04-27 19:00,4.27목,18:30,LG 트윈스,인천,11,1,4,4,0,0,승
2017-04-27 19:00,4.27목,18:30,삼성 라이온즈,대구,18,2,0,11,1,0,패
2017-04-27 19:00,4.27목,18:30,KIA 타이거즈,대구,19,2,0,5,0,0,승
2017-04-28 19:00,4.28금,18:30,LG 트윈스,서울,5,0,2,5,0,0,승
2017-04-28 19:00,4.28금,18:30,kt wiz,서울,5,1,0,7,1,0,패
2017-04-28 19:00,4.28금,18:30,롯데 자이언츠,부산,6,0,0,10,0,0,패
2017-04-28 19:00,4.28금,18:30,두산 베어스,부산,5,1,0,3,1,0,승
2017-04-28 19:00,4.28금,18:30,NC 다이노스,창원,8,0,3,10,0,1,패
2017-04-28 19:00,4.28금,18:30,KIA 타이거즈,창원,11,0,1,8,0,0,승
2017-04-28 19:00,4.28금,18:30,SK 와이번스,인천,9,2,1,5,2,0,승
2017-04-28 19:00,4.28금,18:30,삼성 라이온즈,인천,11,3,1,7,2,0,패
2017-04-28 19:00,4.28금,18:30,키움 히어로즈,서울,13,3,0,7,1,0,승
2017-04-28 19:00,4.28금,18:30,한화 이글스,서울,6,1,0,10,0,0,패
2017-04-29 17:00,4.29토,17:00,LG 트윈스,서울,6,0,1,6,2,0,패
2017-04-29 17:00,4.29토,17:00,kt wiz,서울,12,0,1,6,1,0,승
2017-04-29 17:00,4.29토,17:00,롯데 자이언츠,부산,7,0,0,6,1,2,패
2017-04-29 17:00,4.29토,17:00,두산 베어스,부산,8,0,2,7,2,3,승
2017-04-29 17:00,4.29토,17:00,NC 다이노스,창원,9,1,3,11,1,0,승
2017-04-29 17:00,4.29토,17:00,KIA 타이거즈,창원,7,2,2,9,0,1,패
2017-04-29 17:00,4.29토,17:00,SK 와이번스,인천,8,3,0,11,2,1,패
2017-04-29 17:00,4.29토,17:00,삼성 라이온즈,인천,16,3,2,6,0,1,승
2017-04-29 17:00,4.29토,17:00,키움 히어로즈,서울,14,0,1,6,0,0,승
2017-04-29 17:00,4.29토,17:00,한화 이글스,서울,9,0,1,9,0,3,패
2017-04-30 14:00,4.30일,14:00,LG 트윈스,서울,13,2,1,5,0,0,승
2017-04-30 14:00,4.30일,14:00,kt wiz,서울,7,0,2,5,1,1,패
2017-04-30 14:00,4.30일,14:00,롯데 자이언츠,부산,11,0,1,11,0,0,승
2017-04-30 14:00,4.30일,14:00,두산 베어스,부산,5,0,0,8,0,1,패
2017-04-30 14:00,4.30일,14:00,NC 다이노스,창원,16,3,0,5,1,0,승
2017-04-30 14:00,4.30일,14:00,KIA 타이거즈,창원,4,0,0,5,2,1,패
2017-04-30 14:00,4.30일,14:00,SK 와이번스,인천,13,5,0,10,0,0,승
2017-04-30 14:00,4.30일,14:00,삼성 라이온즈,인천,10,0,0,2,0,0,패
2017-04-30 14:00,4.30일,14:00,키움 히어로즈,서울,8,0,1,4,1,0,승
2017-04-30 14:00,4.30일,14:00,한화 이글스,서울,12,1,0,5,1,1,패
2017-05-02 19:00,5.2화,18:30,한화 이글스,대전,13,0,5,6,0,0,승
2017-05-02 19:00,5.2화,18:30,SK 와이번스,대전,13,2,0,5,0,1,패
2017-05-02 19:00,5.2화,18:30,KIA 타이거즈,광주,14,1,0,1,1,0,승
2017-05-02 19:00,5.2화,18:30,키움 히어로즈,광주,12,0,0,10,1,4,패
2017-05-02 19:00,5.2화,18:30,롯데 자이언츠,부산,15,0,1,4,0,0,승
2017-05-02 19:00,5.2화,18:30,kt wiz,부산,3,0,0,12,2,2,패
2017-05-02 19:00,5.2화,18:30,NC 다이노스,창원,6,1,1,10,1,0,승
2017-05-02 19:00,5.2화,18:30,LG 트윈스,창원,6,0,0,5,2,1,패
2017-05-02 19:00,5.2화,18:30,두산 베어스,서울,10,1,0,9,0,1,패
2017-05-02 19:00,5.2화,18:30,삼성 라이온즈,서울,9,3,0,9,0,0,승
2017-05-03 14:00,5.3수,14:00,한화 이글스,대전,12,3,0,7,0,1,승
2017-05-03 14:00,5.3수,14:00,SK 와이번스,대전,10,3,0,6,0,0,패
2017-05-03 14:00,5.3수,14:00,KIA 타이거즈,광주,5,0,0,7,1,2,승
2017-05-03 14:00,5.3수,14:00,키움 히어로즈,광주,11,0,0,9,1,0,패
2017-05-03 14:00,5.3수,14:00,롯데 자이언츠,부산,11,0,0,7,2,1,패
2017-05-03 14:00,5.3수,14:00,kt wiz,부산,12,1,0,2,1,0,승
2017-05-03 14:00,5.3수,14:00,NC 다이노스,창원,5,0,0,7,3,1,패
2017-05-03 14:00,5.3수,14:00,LG 트윈스,창원,17,1,0,4,2,0,승
2017-05-03 14:00,5.3수,14:00,두산 베어스,서울,14,3,0,11,1,0,승
2017-05-03 14:00,5.3수,14:00,삼성 라이온즈,서울,8,1,0,4,1,0,패
2017-05-04 19:00,5.4목,18:30,한화 이글스,대전,10,0,1,8,1,0,패
2017-05-04 19:00,5.4목,18:30,SK 와이번스,대전,8,2,0,8,1,0,승
2017-05-04 19:00,5.4목,18:30,KIA 타이거즈,광주,9,1,0,6,1,1,패
2017-05-04 19:00,5.4목,18:30,키움 히어로즈,광주,9,2,0,4,0,0,승
2017-05-04 19:00,5.4목,18:30,롯데 자이언츠,부산,9,2,0,6,1,0,승
2017-05-04 19:00,5.4목,18:30,kt wiz,부산,12,0,2,7,1,1,패
2017-05-04 19:00,5.4목,18:30,NC 다이노스,창원,6,0,0,9,0,2,패
2017-05-04 19:00,5.4목,18:30,LG 트윈스,창원,8,0,1,7,1,3,승
2017-05-04 19:00,5.4목,18:30,두산 베어스,서울,13,4,0,6,1,0,승
2017-05-04 19:00,5.4목,18:30,삼성 라이온즈,서울,8,0,0,5,2,1,패
2017-05-05 14:00,5.5금,14:00,KIA 타이거즈,광주,13,1,1,10,0,2,승
2017-05-05 14:00,5.5금,14:00,롯데 자이언츠,광주,9,0,1,10,1,0,패
2017-05-05 14:00,5.5금,14:00,kt wiz,수원,6,0,0,6,1,3,패
2017-05-05 14:00,5.5금,14:00,한화 이글스,수원,18,1,0,4,1,0,승
2017-05-05 14:00,5.5금,14:00,LG 트윈스,서울,6,2,1,8,0,0,승
2017-05-05 14:00,5.5금,14:00,두산 베어스,서울,9,0,1,7,2,0,패
2017-05-05 14:00,5.5금,14:00,SK 와이번스,인천,11,0,1,8,0,0,패
2017-05-05 14:00,5.5금,14:00,키움 히어로즈,인천,8,0,0,5,0,0,승
2017-05-05 14:00,5.5금,14:00,삼성 라이온즈,대구,8,1,0,2,1,0,패
2017-05-05 14:00,5.5금,14:00,NC 다이노스,대구,11,1,0,4,0,1,승
2017-05-06 17:00,5.6토,17:00,KIA 타이거즈,광주,12,0,0,8,3,0,승
2017-05-06 17:00,5.6토,17:00,롯데 자이언츠,광주,9,0,0,5,3,1,패
2017-05-06 17:00,5.6토,17:00,kt wiz,수원,7,1,0,7,1,1,패
2017-05-06 17:00,5.6토,17:00,한화 이글스,수원,14,3,0,5,2,0,승
2017-05-06 17:00,5.6토,17:00,LG 트윈스,서울,6,0,2,7,1,0,승
2017-05-06 17:00,5.6토,17:00,두산 베어스,서울,7,2,1,7,0,0,패
2017-05-06 17:00,5.6토,17:00,SK 와이번스,인천,20,0,2,5,2,1,승
2017-05-06 17:00,5.6토,17:00,키움 히어로즈,인천,11,0,1,10,0,0,패
2017-05-06 17:00,5.6토,17:00,삼성 라이온즈,대구,10,3,1,8,2,0,승
2017-05-06 17:00,5.6토,17:00,NC 다이노스,대구,8,0,0,11,1,4,패
2017-05-07 14:00,5.7일,14:00,KIA 타이거즈,광주,8,1,0,6,0,1,승
2017-05-07 14:00,5.7일,14:00,롯데 자이언츠,광주,13,2,0,7,3,2,패
2017-05-07 14:00,5.7일,14:00,kt wiz,수원,11,2,1,8,0,0,승
2017-05-07 14:00,5.7일,14:00,한화 이글스,수원,4,0,2,9,1,0,패
2017-05-07 14:00,5.7일,14:00,LG 트윈스,서울,16,0,1,5,1,0,승
2017-05-07 14:00,5.7일,14:00,두산 베어스,서울,8,1,0,8,0,0,패
