day_text,day,times_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
2013-04-18 19:00,4.18목,18:30,키움 히어로즈,서울,25,1,0,7,3,0,승
2013-04-18 19:00,4.18목,18:30,롯데 자이언츠,서울,8,0,0,7,3,0,패
2013-04-19 19:00,4.19금,18:30,한화 이글스,대전,9,0,0,10,1,1,패
2013-04-19 19:00,4.19금,18:30,두산 베어스,대전,15,0,2,3,0,0,승
2013-04-19 19:00,4.19금,18:30,KIA 타이거즈,광주,5,1,1,3,0,0,승
2013-04-19 19:00,4.19금,18:30,SK 와이번스,광주,9,0,1,14,1,0,패
2013-04-19 19:00,4.19금,18:30,롯데 자이언츠,부산,6,0,3,8,0,0,승
2013-04-19 19:00,4.19금,18:30,삼성 라이온즈,부산,12,2,3,4,1,0,패
2013-04-19 19:00,4.19금,18:30,NC 다이노스,창원,2,0,1,1,3,0,패
2013-04-19 19:00,4.19금,18:30,키움 히어로즈,창원,4,1,3,6,1,0,승
2013-04-21 14:00,4.21일,14:00,한화 이글스,대전,6,0,1,4,2,0,승
2013-04-21 14:00,4.21일,14:00,두산 베어스,대전,6,0,2,1,2,1,패
2013-04-21 14:00,4.21일,14:00,KIA 타이거즈,광주,12,5,1,9,0,0,승
2013-04-21 14:00,4.21일,14:00,SK 와이번스,광주,4,0,0,5,1,0,패
2013-04-21 14:00,4.21일,14:00,롯데 자이언츠,부산,10,1,2,12,2,1,패
2013-04-21 14:00,4.21일,14:00,삼성 라이온즈,부산,10,0,0,9,1,1,승
2013-04-21 14:00,4.21일,14:00,NC 다이노스,창원,7,1,0,4,2,0,패
2013-04-21 14:00,4.21일,14:00,키움 히어로즈,창원,12,1,0,7,2,0,승
2013-04-24 19:00,4.24수,18:30,KIA 타이거즈,광주,13,1,6,12,0,1,무
2013-04-24 19:00,4.24수,18:30,NC 다이노스,광주,13,0,4,10,0,1,무
2013-04-24 19:00,4.24수,18:30,두산 베어스,서울,8,0,1,6,1,0,패
2013-04-24 19:00,4.24수,18:30,키움 히어로즈,서울,13,1,2,9,1,0,승
2013-04-24 19:00,4.24수,18:30,SK 와이번스,인천,13,3,2,6,1,0,패
2013-04-24 19:00,4.24수,18:30,롯데 자이언츠,인천,8,0,1,4,0,0,승
2013-04-24 19:00,4.24수,18:30,삼성 라이온즈,대구,7,0,2,9,1,0,승
2013-04-24 19:00,4.24수,18:30,LG 트윈스,대구,10,0,3,13,0,0,패
2013-04-25 19:00,4.25목,18:30,KIA 타이거즈,광주,19,1,2,6,2,1,승
2013-04-25 19:00,4.25목,18:30,NC 다이노스,광주,10,1,1,7,1,0,패
2013-04-25 19:00,4.25목,18:30,두산 베어스,서울,8,0,6,6,1,3,승
2013-04-25 19:00,4.25목,18:30,키움 히어로즈,서울,8,1,2,6,3,1,패
2013-04-25 19:00,4.25목,18:30,SK 와이번스,인천,5,0,0,12,1,2,패
2013-04-25 19:00,4.25목,18:30,롯데 자이언츠,인천,9,0,0,4,2,0,승
2013-04-25 19:00,4.25목,18:30,삼성 라이온즈,대구,6,0,2,9,0,0,승
2013-04-25 19:00,4.25목,18:30,LG 트윈스,대구,9,0,0,12,0,2,패
2013-04-26 19:00,4.26금,18:30,한화 이글스,대전,3,0,2,10,0,0,패
2013-04-26 19:00,4.26금,18:30,SK 와이번스,대전,5,1,3,6,0,0,승
2013-04-26 19:00,4.26금,18:30,롯데 자이언츠,부산,11,0,2,4,0,1,패
2013-04-26 19:00,4.26금,18:30,LG 트윈스,부산,11,1,0,4,0,3,승
2013-04-26 19:00,4.26금,18:30,두산 베어스,서울,10,1,6,9,0,1,승
2013-04-26 19:00,4.26금,18:30,NC 다이노스,서울,8,2,2,8,1,2,패
2013-04-26 19:00,4.26금,18:30,삼성 라이온즈,대구,9,0,0,8,1,0,승
2013-04-26 19:00,4.26금,18:30,KIA 타이거즈,대구,4,0,0,2,0,0,패
2013-04-27 17:00,4.27토,17:00,한화 이글스,대전,7,0,0,6,1,0,패
2013-04-27 17:00,4.27토,17:00,SK 와이번스,대전,9,1,0,9,0,2,승
2013-04-27 17:00,4.27토,17:00,롯데 자이언츠,부산,5,0,2,4,0,1,승
2013-04-27 17:00,4.27토,17:00,LG 트윈스,부산,6,0,1,7,0,1,패
2013-04-27 17:00,4.27토,17:00,두산 베어스,서울,10,4,0,13,0,0,승
2013-04-27 17:00,4.27토,17:00,NC 다이노스,서울,10,1,2,7,2,0,패
2013-04-27 17:00,4.27토,17:00,삼성 라이온즈,대구,5,0,1,11,0,1,패
2013-04-27 17:00,4.27토,17:00,KIA 타이거즈,대구,7,1,2,7,2,0,승
2013-04-28 14:00,4.28일,14:00,한화 이글스,대전,13,0,0,13,0,0,무
2013-04-28 14:00,4.28일,14:00,SK 와이번스,대전,6,1,2,12,0,1,무
2013-04-28 14:00,4.28일,14:00,롯데 자이언츠,부산,2,0,0,5,1,3,패
2013-04-28 14:00,4.28일,14:00,LG 트윈스,부산,7,0,2,4,0,0,승
2013-04-28 14:00,4.28일,14:00,두산 베어스,서울,9,0,3,8,4,0,승
2013-04-28 14:00,4.28일,14:00,NC 다이노스,서울,6,0,0,6,0,1,패
2013-04-28 14:00,4.28일,14:00,삼성 라이온즈,대구,8,0,1,2,0,0,승
2013-04-28 14:00,4.28일,14:00,KIA 타이거즈,대구,8,0,3,10,1,1,패
2013-04-30 19:00,4.30화,18:30,KIA 타이거즈,광주,8,1,0,5,1,1,승
2013-04-30 19:00,4.30화,18:30,두산 베어스,광주,11,0,2,6,1,1,패
2013-04-30 19:00,4.30화,18:30,LG 트윈스,서울,7,1,1,11,2,0,패
2013-04-30 19:00,4.30화,18:30,NC 다이노스,서울,4,0,0,5,1,0,승
2013-04-30 19:00,4.30화,18:30,롯데 자이언츠,부산,6,0,0,4,0,3,패
2013-04-30 19:00,4.30화,18:30,한화 이글스,부산,15,0,0,2,1,1,승
2013-04-30 19:00,4.30화,18:30,키움 히어로즈,서울,8,0,1,8,1,0,승
2013-04-30 19:00,4.30화,18:30,삼성 라이온즈,서울,4,0,0,6,1,0,패
2013-05-01 19:00,5.1수,18:30,KIA 타이거즈,광주,14,0,1,4,0,0,승
2013-05-01 19:00,5.1수,18:30,두산 베어스,광주,8,0,1,2,1,0,패
2013-05-01 19:00,5.1수,18:30,LG 트윈스,서울,10,0,0,5,0,0,패
2013-05-01 19:00,5.1수,18:30,NC 다이노스,서울,12,2,3,5,0,0,승
2013-05-01 19:00,5.1수,18:30,롯데 자이언츠,부산,10,0,4,9,0,3,승
2013-05-01 19:00,5.1수,18:30,한화 이글스,부산,6,0,3,9,1,1,패
2013-05-01 19:00,5.1수,18:30,키움 히어로즈,서울,10,4,1,5,1,2,승
2013-05-01 19:00,5.1수,18:30,삼성 라이온즈,서울,11,1,0,7,0,0,패
2013-05-02 19:00,5.2목,18:30,KIA 타이거즈,광주,6,0,0,6,2,1,패
2013-05-02 19:00,5.2목,18:30,두산 베어스,광주,9,0,4,4,1,1,승
2013-05-02 19:00,5.2목,18:30,LG 트윈스,서울,3,0,0,8,0,1,패
2013-05-02 19:00,5.2목,18:30,NC 다이노스,서울,10,1,1,7,2,0,승
2013-05-02 19:00,5.2목,18:30,롯데 자이언츠,부산,10,1,2,9,0,1,승
2013-05-02 19:00,5.2목,18:30,한화 이글스,부산,7,1,0,5,1,0,패
2013-05-02 19:00,5.2목,18:30,키움 히어로즈,서울,10,0,2,5,0,1,승
2013-05-02 19:00,5.2목,18:30,삼성 라이온즈,서울,9,0,4,4,2,0,패
2013-05-03 19:00,5.3금,18:30,KIA 타이거즈,광주,10,0,1,8,1,0,패
2013-05-03 19:00,5.3금,18:30,키움 히어로즈,광주,4,1,0,10,1,0,승
2013-05-03 19:00,5.3금,18:30,LG 트윈스,서울,16,0,1,2,1,1,승
2013-05-03 19:00,5.3금,18:30,두산 베어스,서울,6,1,0,4,2,1,패
2013-05-03 19:00,5.3금,18:30,SK 와이번스,인천,4,0,0,7,0,1,패
2013-05-03 19:00,5.3금,18:30,한화 이글스,인천,9,0,1,3,3,1,승
2013-05-03 19:00,5.3금,18:30,삼성 라이온즈,대구,14,2,0,4,2,1,승
2013-05-03 19:00,5.3금,18:30,롯데 자이언츠,대구,6,0,1,9,0,2,패
2013-05-04 17:00,5.4토,17:00,KIA 타이거즈,광주,12,2,2,7,1,0,승
2013-05-04 17:00,5.4토,17:00,키움 히어로즈,광주,7,2,0,5,0,2,패
2013-05-04 17:00,5.4토,17:00,LG 트윈스,서울,10,0,0,2,2,0,패
2013-05-04 17:00,5.4토,17:00,두산 베어스,서울,8,0,1,3,0,1,승
2013-05-04 17:00,5.4토,17:00,SK 와이번스,인천,7,1,1,11,1,0,승
2013-05-04 17:00,5.4토,17:00,한화 이글스,인천,3,0,0,4,3,1,패
2013-05-04 17:00,5.4토,17:00,삼성 라이온즈,대구,9,1,0,4,1,0,승
2013-05-04 17:00,5.4토,17:00,롯데 자이언츠,대구,8,0,2,8,1,1,패
2013-05-05 14:00,5.5일,14:00,KIA 타이거즈,광주,15,0,2,7,1,0,승
2013-05-05 14:00,5.5일,14:00,키움 히어로즈,광주,11,2,2,5,2,1,패
2013-05-05 14:00,5.5일,14:00,LG 트윈스,서울,6,0,3,4,0,1,패
2013-05-05 14:00,5.5일,14:00,두산 베어스,서울,8,0,2,6,0,1,승
2013-05-05 14:00,5.5일,14:00,SK 와이번스,인천,15,2,4,2,0,1,승
2013-05-05 14:00,5.5일,14:00,한화 이글스,인천,14,1,0,3,3,2,패
2013-05-05 14:00,5.5일,14:00,삼성 라이온즈,대구,11,2,1,5,2,0,승
2013-05-05 14:00,5.5일,14:00,롯데 자이언츠,대구,6,0,2,7,0,0,패
2013-05-07 19:00,5.7화,18:30,한화 이글스,대전,8,0,2,8,0,0,승
2013-05-07 19:00,5.7화,18:30,NC 다이노스,대전,13,0,2,11,0,1,패
2013-05-07 19:00,5.7화,18:30,롯데 자이언츠,부산,7,0,1,6,0,0,승
2013-05-07 19:00,5.7화,18:30,KIA 타이거즈,부산,2,0,0,10,0,1,패
2013-05-07 19:00,5.7화,18:30,두산 베어스,서울,9,0,1,5,3,0,패
2013-05-07 19:00,5.7화,18:30,SK 와이번스,서울,14,2,1,5,1,0,승
2013-05-07 19:00,5.7화,18:30,키움 히어로즈,서울,11,1,0,3,1,2,승
2013-05-07 19:00,5.7화,18:30,LG 트윈스,서울,7,0,1,11,0,1,패
2013-05-08 19:00,5.8수,18:30,한화 이글스,대전,11,1,1,12,0,0,승
2013-05-08 19:00,5.8수,18:30,NC 다이노스,대전,4,3,2,6,0,0,패
2013-05-08 19:00,5.8수,18:30,롯데 자이언츠,부산,10,0,4,12,0,1,승
2013-05-08 19:00,5.8수,18:30,KIA 타이거즈,부산,3,0,0,4,0,0,패
2013-05-08 19:00,5.8수,18:30,두산 베어스,서울,14,1,0,5,2,0,패
2013-05-08 19:00,5.8수,18:30,SK 와이번스,서울,15,3,2,7,2,2,승
2013-05-08 19:00,5.8수,18:30,키움 히어로즈,서울,10,0,1,6,0,0,승
2013-05-08 19:00,5.8수,18:30,LG 트윈스,서울,6,0,1,10,1,0,패
2013-05-09 19:00,5.9목,18:30,한화 이글스,대전,7,0,0,9,0,1,패
2013-05-09 19:00,5.9목,18:30,NC 다이노스,대전,12,0,1,7,0,0,승
2013-05-09 19:00,5.9목,18:30,두산 베어스,서울,20,1,1,8,1,1,승
2013-05-09 19:00,5.9목,18:30,SK 와이번스,서울,7,0,1,6,1,0,패
2013-05-10 19:00,5.10금,18:30,KIA 타이거즈,광주,6,0,0,8,1,1,패
2013-05-10 19:00,5.10금,18:30,삼성 라이온즈,광주,4,0,2,10,0,1,승
2013-05-10 19:00,5.10금,18:30,LG 트윈스,서울,9,0,0,9,0,0,승
2013-05-10 19:00,5.10금,18:30,롯데 자이언츠,서울,3,1,0,5,0,0,패
2013-05-10 19:00,5.10금,18:30,NC 다이노스,창원,5,0,2,12,0,0,패
2013-05-10 19:00,5.10금,18:30,두산 베어스,창원,5,0,2,2,1,1,승
2013-05-10 19:00,5.10금,18:30,SK 와이번스,인천,12,0,2,5,2,1,승
2013-05-10 19:00,5.10금,18:30,키움 히어로즈,인천,12,0,0,9,1,0,패
2013-05-11 17:00,5.11토,17:00,KIA 타이거즈,광주,9,0,1,6,0,1,패
2013-05-11 17:00,5.11토,17:00,삼성 라이온즈,광주,10,2,0,8,0,1,승
2013-05-11 17:00,5.11토,17:00,LG 트윈스,서울,14,0,0,6,1,3,패
2013-05-11 17:00,5.11토,17:00,롯데 자이언츠,서울,7,0,2,4,0,0,승
2013-05-11 17:00,5.11토,17:00,NC 다이노스,창원,10,0,0,9,0,0,패
2013-05-11 17:00,5.11토,17:00,두산 베어스,창원,9,1,0,8,0,0,승
2013-05-11 17:00,5.11토,17:00,SK 와이번스,인천,4,0,2,4,1,0,패
2013-05-11 17:00,5.11토,17:00,키움 히어로즈,인천,7,1,1,3,0,0,승
2013-05-12 17:00,5.12일,17:00,KIA 타이거즈,광주,8,0,0,9,1,0,패
2013-05-12 17:00,5.12일,17:00,삼성 라이온즈,광주,11,0,2,7,0,0,승
2013-05-12 17:00,5.12일,17:00,LG 트윈스,서울,7,1,1,9,0,1,패
2013-05-12 17:00,5.12일,17:00,롯데 자이언츠,서울,15,1,0,4,1,1,승
2013-05-12 17:00,5.12일,17:00,NC 다이노스,창원,19,1,0,5,2,0,승
2013-05-12 17:00,5.12일,17:00,두산 베어스,창원,9,1,0,3,2,1,패
2013-05-12 17:00,5.12일,17:00,SK 와이번스,인천,10,0,1,8,0,2,패
2013-05-12 17:00,5.12일,17:00,키움 히어로즈,인천,9,0,0,6,3,0,승
2013-05-14 19:00,5.14화,18:30,한화 이글스,대전,10,0,0,6,2,1,승
2013-05-14 19:00,5.14화,18:30,키움 히어로즈,대전,7,1,0,7,0,1,패
2013-05-14 19:00,5.14화,18:30,NC 다이노스,창원,11,1,0,8,0,2,무
2013-05-14 19:00,5.14화,18:30,롯데 자이언츠,창원,8,1,0,11,0,1,무
2013-05-14 19:00,5.14화,18:30,SK 와이번스,인천,5,1,2,11,0,0,패
2013-05-14 19:00,5.14화,18:30,KIA 타이거즈,인천,5,0,2,2,1,1,승
2013-05-14 19:00,5.14화,18:30,삼성 라이온즈,대구,13,0,2,10,1,1,승
2013-05-14 19:00,5.14화,18:30,두산 베어스,대구,12,0,0,9,0,1,패
2013-05-15 19:00,5.15수,18:30,한화 이글스,대전,5,0,0,7,1,1,패
2013-05-15 19:00,5.15수,18:30,키움 히어로즈,대전,20,2,3,6,0,0,승
2013-05-15 19:00,5.15수,18:30,NC 다이노스,창원,12,1,0,7,2,0,승
2013-05-15 19:00,5.15수,18:30,롯데 자이언츠,창원,11,0,0,10,1,0,패
2013-05-15 19:00,5.15수,18:30,SK 와이번스,인천,9,0,0,9,1,1,승
2013-05-15 19:00,5.15수,18:30,KIA 타이거즈,인천,12,0,1,8,1,0,패
2013-05-15 19:00,5.15수,18:30,삼성 라이온즈,대구,14,1,2,4,1,0,승
2013-05-15 19:00,5.15수,18:30,두산 베어스,대구,8,0,1,7,0,0,패
2013-05-16 19:00,5.16목,18:30,한화 이글스,대전,8,0,1,4,3,0,패
2013-05-16 19:00,5.16목,18:30,키움 히어로즈,대전,10,1,0,8,0,1,승
2013-05-16 19:00,5.16목,18:30,NC 다이노스,창원,13,0,3,10,0,0,승
2013-05-16 19:00,5.16목,18:30,롯데 자이언츠,창원,8,0,0,9,2,1,패
2013-05-16 19:00,5.16목,18:30,SK 와이번스,인천,19,3,2,10,1,0,승
2013-05-16 19:00,5.16목,18:30,KIA 타이거즈,인천,1,1,0,1,1,2,패
2013-05-16 19:00,5.16목,18:30,삼성 라이온즈,대구,2,0,0,7,1,3,패
2013-05-16 19:00,5.16목,18:30,두산 베어스,대구,13,0,1,5,1,0,승
2013-05-17 14:00,5.17금,14:00,두산 베어스,서울,11,0,1,4,3,0,패
2013-05-17 14:00,5.17금,14:00,한화 이글스,서울,9,0,0,9,0,1,승
2013-05-17 15:00,5.17금,15:00,롯데 자이언츠,부산,5,1,1,9,1,1,패
2013-05-17 15:00,5.17금,15:00,SK 와이번스,부산,11,0,2,5,0,1,승
2013-05-17 17:00,5.17금,17:00,KIA 타이거즈,광주,9,1,0,7,0,1,승
2013-05-17 17:00,5.17금,17:00,LG 트윈스,광주,8,0,0,2,0,0,패
2013-05-17 17:00,5.17금,17:00,삼성 라이온즈,대구,8,0,0,6,3,1,승
2013-05-17 17:00,5.17금,17:00,NC 다이노스,대구,5,1,1,16,0,0,패
2013-05-18 17:00,5.18토,17:00,KIA 타이거즈,광주,9,0,2,4,1,0,승
2013-05-18 17:00,5.18토,17:00,LG 트윈스,광주,10,0,0,4,0,0,패
2013-05-18 17:00,5.18토,17:00,롯데 자이언츠,부산,12,0,0,3,1,0,승
2013-05-18 17:00,5.18토,17:00,SK 와이번스,부산,5,3,0,7,0,2,패
2013-05-18 17:00,5.18토,17:00,두산 베어스,서울,9,0,0,6,0,0,패
2013-05-18 17:00,5.18토,17:00,한화 이글스,서울,16,0,1,6,1,0,승
2013-05-18 17:00,5.18토,17:00,삼성 라이온즈,대구,9,0,1,6,0,1,승
2013-05-18 17:00,5.18토,17:00,NC 다이노스,대구,7,1,0,10,1,1,패
2013-05-19 17:00,5.19일,17:00,KIA 타이거즈,광주,7,2,0,5,2,1,패
2013-05-19 17:00,5.19일,17:00,LG 트윈스,광주,11,0,1,7,1,0,승
2013-05-19 17:00,5.19일,17:00,롯데 자이언츠,부산,13,0,1,8,2,2,승
2013-05-19 17:00,5.19일,17:00,SK 와이번스,부산,12,0,0,9,0,2,패
2013-05-19 17:00,5.19일,17:00,두산 베어스,서울,21,2,2,6,0,0,승
