day_text,day_text,times_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text
2018-04-11 19:00,4.11수,18:30,KIA 타이거즈,광주,7,1,1,10,1,1,패
2018-04-11 19:00,4.11수,18:30,한화 이글스,광주,11,0,2,3,0,1,승
2018-04-11 19:00,4.11수,18:30,kt wiz,수원,21,2,4,7,2,0,승
2018-04-11 19:00,4.11수,18:30,NC 다이노스,수원,7,3,1,10,1,3,패
2018-04-11 19:00,4.11수,18:30,두산 베어스,서울,10,1,2,10,1,0,승
2018-04-11 19:00,4.11수,18:30,삼성 라이온즈,서울,14,2,0,8,0,1,패
2018-04-11 19:00,4.11수,18:30,SK 와이번스,인천,3,0,0,6,3,0,패
2018-04-11 19:00,4.11수,18:30,LG 트윈스,인천,7,2,0,5,2,0,승
2018-04-11 19:00,4.11수,18:30,키움 히어로즈,서울,2,0,0,11,0,0,패
2018-04-11 19:00,4.11수,18:30,롯데 자이언츠,서울,17,0,1,7,1,0,승
2018-04-12 19:00,4.12목,18:30,KIA 타이거즈,광주,7,2,1,11,0,1,패
2018-04-12 19:00,4.12목,18:30,한화 이글스,광주,17,2,0,7,1,0,승
2018-04-12 19:00,4.12목,18:30,kt wiz,수원,13,4,2,7,0,3,승
2018-04-12 19:00,4.12목,18:30,NC 다이노스,수원,6,1,0,8,2,1,패
2018-04-12 19:00,4.12목,18:30,두산 베어스,서울,17,6,0,6,1,0,승
2018-04-12 19:00,4.12목,18:30,삼성 라이온즈,서울,7,0,0,5,1,0,패
2018-04-12 19:00,4.12목,18:30,SK 와이번스,인천,7,0,2,10,1,2,패
2018-04-12 19:00,4.12목,18:30,LG 트윈스,인천,9,0,1,7,1,1,승
2018-04-12 19:00,4.12목,18:30,키움 히어로즈,서울,9,1,0,12,0,0,승
2018-04-12 19:00,4.12목,18:30,롯데 자이언츠,서울,9,0,0,9,0,0,패
2018-04-13 19:00,4.13금,18:30,kt wiz,수원,5,1,1,6,0,1,패
2018-04-13 19:00,4.13금,18:30,LG 트윈스,수원,3,1,0,6,0,0,승
2018-04-13 19:00,4.13금,18:30,롯데 자이언츠,부산,11,1,1,11,0,3,승
2018-04-13 19:00,4.13금,18:30,KIA 타이거즈,부산,4,1,2,10,0,0,패
2018-04-13 19:00,4.13금,18:30,NC 다이노스,창원,7,0,3,11,0,0,패
2018-04-13 19:00,4.13금,18:30,SK 와이번스,창원,10,1,1,7,1,2,승
2018-04-13 19:00,4.13금,18:30,두산 베어스,서울,12,0,0,4,2,0,승
2018-04-13 19:00,4.13금,18:30,키움 히어로즈,서울,2,0,0,10,0,1,패
2018-04-13 19:00,4.13금,18:30,삼성 라이온즈,대구,11,0,1,8,0,1,승
2018-04-13 19:00,4.13금,18:30,한화 이글스,대구,5,0,0,6,0,3,패
2018-04-14 17:00,4.14토,17:00,kt wiz,수원,6,0,0,9,2,2,패
2018-04-14 17:00,4.14토,17:00,LG 트윈스,수원,13,2,0,9,1,0,승
2018-04-14 17:00,4.14토,17:00,NC 다이노스,창원,3,0,0,10,1,0,패
2018-04-14 17:00,4.14토,17:00,SK 와이번스,창원,12,3,0,10,0,0,승
2018-04-14 17:00,4.14토,17:00,두산 베어스,서울,9,2,0,7,0,0,패
2018-04-14 17:00,4.14토,17:00,키움 히어로즈,서울,10,2,0,7,0,0,승
2018-04-14 17:00,4.14토,17:00,삼성 라이온즈,대구,6,1,1,9,0,1,패
2018-04-14 17:00,4.14토,17:00,한화 이글스,대구,17,4,0,7,0,0,승
2018-04-15 14:00,4.15일,14:00,kt wiz,수원,13,0,0,3,2,1,패
2018-04-15 14:00,4.15일,14:00,LG 트윈스,수원,16,1,0,5,3,0,승
2018-04-15 14:00,4.15일,14:00,NC 다이노스,창원,12,0,0,7,2,0,패
2018-04-15 14:00,4.15일,14:00,SK 와이번스,창원,12,0,0,3,1,0,승
2018-04-15 14:00,4.15일,14:00,두산 베어스,서울,8,0,1,8,0,0,승
2018-04-15 14:00,4.15일,14:00,키움 히어로즈,서울,4,0,0,12,0,0,패
2018-04-15 14:00,4.15일,14:00,삼성 라이온즈,대구,11,1,0,2,2,1,패
2018-04-15 14:00,4.15일,14:00,한화 이글스,대구,10,0,1,4,1,0,승
2018-04-17 19:00,4.17화,18:30,한화 이글스,대전,12,2,0,9,0,0,승
2018-04-17 19:00,4.17화,18:30,두산 베어스,대전,7,0,0,9,1,0,패
2018-04-17 19:00,4.17화,18:30,LG 트윈스,서울,8,1,1,9,0,1,패
2018-04-17 19:00,4.17화,18:30,KIA 타이거즈,서울,11,0,2,6,1,2,승
2018-04-17 19:00,4.17화,18:30,NC 다이노스,창원,9,1,0,9,2,0,승
2018-04-17 19:00,4.17화,18:30,키움 히어로즈,창원,8,0,0,11,0,0,패
2018-04-17 19:00,4.17화,18:30,SK 와이번스,인천,17,4,5,12,1,1,승
2018-04-17 19:00,4.17화,18:30,kt wiz,인천,11,0,0,6,0,1,패
2018-04-17 19:00,4.17화,18:30,삼성 라이온즈,대구,13,1,3,11,1,2,승
2018-04-17 19:00,4.17화,18:30,롯데 자이언츠,대구,11,2,0,9,1,2,패
2018-04-18 19:00,4.18수,18:30,한화 이글스,대전,13,1,1,12,1,1,패
2018-04-18 19:00,4.18수,18:30,두산 베어스,대전,7,0,1,12,0,0,승
2018-04-18 19:00,4.18수,18:30,LG 트윈스,서울,10,0,1,6,1,0,패
2018-04-18 19:00,4.18수,18:30,KIA 타이거즈,서울,8,0,1,4,0,1,승
2018-04-18 19:00,4.18수,18:30,NC 다이노스,창원,2,0,0,8,0,0,승
2018-04-18 19:00,4.18수,18:30,키움 히어로즈,창원,2,0,0,9,0,0,패
2018-04-18 19:00,4.18수,18:30,SK 와이번스,인천,13,4,0,6,2,0,승
2018-04-18 19:00,4.18수,18:30,kt wiz,인천,9,0,0,7,4,1,패
2018-04-18 19:00,4.18수,18:30,삼성 라이온즈,대구,15,3,1,17,2,0,패
2018-04-18 19:00,4.18수,18:30,롯데 자이언츠,대구,13,4,0,12,1,1,승
2018-04-19 19:00,4.19목,18:30,한화 이글스,대전,7,0,1,10,0,0,패
2018-04-19 19:00,4.19목,18:30,두산 베어스,대전,11,0,0,8,0,0,승
2018-04-19 19:00,4.19목,18:30,LG 트윈스,서울,8,1,0,7,0,0,패
2018-04-19 19:00,4.19목,18:30,KIA 타이거즈,서울,12,2,0,3,0,1,승
2018-04-19 19:00,4.19목,18:30,NC 다이노스,창원,6,1,1,9,3,1,패
2018-04-19 19:00,4.19목,18:30,키움 히어로즈,창원,11,1,1,10,1,0,승
2018-04-19 19:00,4.19목,18:30,SK 와이번스,인천,7,2,1,12,0,0,승
2018-04-19 19:00,4.19목,18:30,kt wiz,인천,13,2,3,8,0,0,패
2018-04-19 19:00,4.19목,18:30,삼성 라이온즈,대구,13,0,2,6,4,0,승
2018-04-19 19:00,4.19목,18:30,롯데 자이언츠,대구,8,0,0,7,1,3,패
2018-04-20 19:00,4.20금,18:30,KIA 타이거즈,광주,7,1,0,5,3,0,패
2018-04-20 19:00,4.20금,18:30,두산 베어스,광주,10,1,1,8,1,1,승
2018-04-20 19:00,4.20금,18:30,kt wiz,수원,12,1,1,4,0,0,승
2018-04-20 19:00,4.20금,18:30,삼성 라이온즈,수원,11,2,0,6,2,1,패
2018-04-20 19:00,4.20금,18:30,LG 트윈스,서울,14,3,0,6,1,2,승
2018-04-20 19:00,4.20금,18:30,NC 다이노스,서울,8,1,0,3,2,0,패
2018-04-20 19:00,4.20금,18:30,SK 와이번스,인천,7,1,1,11,0,0,패
2018-04-20 19:00,4.20금,18:30,롯데 자이언츠,인천,12,2,0,8,2,0,승
2018-04-20 19:00,4.20금,18:30,키움 히어로즈,서울,13,2,0,7,2,0,승
2018-04-20 19:00,4.20금,18:30,한화 이글스,서울,8,0,0,5,0,1,패
2018-04-21 17:00,4.21토,17:00,KIA 타이거즈,광주,9,1,0,6,2,0,패
2018-04-21 17:00,4.21토,17:00,두산 베어스,광주,13,2,0,7,0,1,승
2018-04-21 17:00,4.21토,17:00,kt wiz,수원,7,0,2,7,1,0,패
2018-04-21 17:00,4.21토,17:00,삼성 라이온즈,수원,9,1,1,4,2,1,승
2018-04-21 17:00,4.21토,17:00,LG 트윈스,서울,12,1,0,11,0,1,승
2018-04-21 17:00,4.21토,17:00,NC 다이노스,서울,5,2,1,10,0,0,패
2018-04-21 17:00,4.21토,17:00,SK 와이번스,인천,9,1,0,8,0,0,패
2018-04-21 17:00,4.21토,17:00,롯데 자이언츠,인천,8,2,0,10,1,1,승
2018-04-21 17:00,4.21토,17:00,키움 히어로즈,서울,9,0,1,8,1,0,승
2018-04-21 17:00,4.21토,17:00,한화 이글스,서울,8,1,1,4,2,0,패
2018-04-22 14:00,4.22일,14:00,KIA 타이거즈,광주,22,3,0,4,2,2,승
2018-04-22 14:00,4.22일,14:00,두산 베어스,광주,10,0,0,7,0,2,패
2018-04-22 14:00,4.22일,14:00,kt wiz,수원,11,2,1,12,0,2,승
2018-04-22 14:00,4.22일,14:00,삼성 라이온즈,수원,8,0,3,8,1,1,패
2018-04-22 14:00,4.22일,14:00,LG 트윈스,서울,9,3,1,6,2,0,승
2018-04-22 14:00,4.22일,14:00,NC 다이노스,서울,13,1,0,4,1,1,패
2018-04-22 14:00,4.22일,14:00,SK 와이번스,인천,13,2,0,7,3,0,승
2018-04-22 14:00,4.22일,14:00,롯데 자이언츠,인천,9,0,2,9,1,0,패
2018-04-22 14:00,4.22일,14:00,키움 히어로즈,서울,15,2,0,7,0,0,승
2018-04-22 14:00,4.22일,14:00,한화 이글스,서울,5,0,1,8,2,1,패
2018-04-24 19:00,4.24화,18:30,롯데 자이언츠,부산,17,4,0,6,2,2,승
2018-04-24 19:00,4.24화,18:30,kt wiz,부산,10,2,0,13,0,1,패
2018-04-24 19:00,4.24화,18:30,NC 다이노스,창원,5,0,0,9,1,1,패
2018-04-24 19:00,4.24화,18:30,삼성 라이온즈,창원,7,1,2,7,1,0,승
2018-04-24 19:00,4.24화,18:30,두산 베어스,서울,11,3,1,10,1,0,승
2018-04-24 19:00,4.24화,18:30,SK 와이번스,서울,13,1,3,7,0,1,패
2018-04-24 19:00,4.24화,18:30,키움 히어로즈,서울,7,0,0,4,3,1,패
2018-04-24 19:00,4.24화,18:30,LG 트윈스,서울,10,2,0,3,2,2,승
2018-04-25 19:00,4.25수,18:30,한화 이글스,대전,6,1,0,7,0,1,승
2018-04-25 19:00,4.25수,18:30,KIA 타이거즈,대전,7,0,0,8,0,1,패
2018-04-25 19:00,4.25수,18:30,롯데 자이언츠,부산,16,1,1,4,1,0,승
2018-04-25 19:00,4.25수,18:30,kt wiz,부산,12,1,0,8,0,1,패
2018-04-25 19:00,4.25수,18:30,NC 다이노스,창원,13,1,0,7,1,0,승
2018-04-25 19:00,4.25수,18:30,삼성 라이온즈,창원,9,0,0,6,0,0,패
2018-04-25 19:00,4.25수,18:30,두산 베어스,서울,12,2,1,8,0,2,패
2018-04-25 19:00,4.25수,18:30,SK 와이번스,서울,12,3,0,9,1,1,승
2018-04-25 19:00,4.25수,18:30,키움 히어로즈,서울,6,0,0,6,1,1,패
2018-04-25 19:00,4.25수,18:30,LG 트윈스,서울,9,0,0,7,1,0,승
2018-04-26 19:00,4.26목,18:30,한화 이글스,대전,7,0,0,9,0,1,승
2018-04-26 19:00,4.26목,18:30,KIA 타이거즈,대전,10,0,0,1,2,1,패
2018-04-26 19:00,4.26목,18:30,롯데 자이언츠,부산,4,1,0,9,1,1,패
2018-04-26 19:00,4.26목,18:30,kt wiz,부산,7,0,0,7,1,0,승
2018-04-26 19:00,4.26목,18:30,NC 다이노스,창원,9,0,2,5,0,0,승
2018-04-26 19:00,4.26목,18:30,삼성 라이온즈,창원,8,0,1,8,0,1,패
2018-04-26 19:00,4.26목,18:30,두산 베어스,서울,10,0,2,9,1,0,패
2018-04-26 19:00,4.26목,18:30,SK 와이번스,서울,8,2,0,8,0,0,승
2018-04-26 19:00,4.26목,18:30,키움 히어로즈,서울,3,0,0,7,3,0,패
2018-04-26 19:00,4.26목,18:30,LG 트윈스,서울,17,1,0,7,0,1,승
2018-04-27 19:00,4.27금,18:30,한화 이글스,대전,12,1,0,6,1,1,패
2018-04-27 19:00,4.27금,18:30,롯데 자이언츠,대전,9,0,0,8,0,0,승
2018-04-27 19:00,4.27금,18:30,KIA 타이거즈,광주,15,1,1,6,3,0,승
2018-04-27 19:00,4.27금,18:30,kt wiz,광주,6,2,1,7,0,0,패
2018-04-27 19:00,4.27금,18:30,두산 베어스,서울,9,1,1,11,1,0,승
2018-04-27 19:00,4.27금,18:30,NC 다이노스,서울,6,0,1,10,0,1,패
2018-04-27 19:00,4.27금,18:30,SK 와이번스,인천,10,3,1,6,1,0,승
2018-04-27 19:00,4.27금,18:30,키움 히어로즈,인천,10,0,0,9,0,0,패
2018-04-27 19:00,4.27금,18:30,삼성 라이온즈,대구,7,0,0,5,1,0,패
2018-04-27 19:00,4.27금,18:30,LG 트윈스,대구,15,1,3,7,0,1,승
2018-04-28 17:00,4.28토,17:00,한화 이글스,대전,6,0,2,9,0,2,승
2018-04-28 17:00,4.28토,17:00,롯데 자이언츠,대전,9,1,0,7,1,0,패
2018-04-28 17:00,4.28토,17:00,KIA 타이거즈,광주,10,1,0,4,1,0,패
2018-04-28 17:00,4.28토,17:00,kt wiz,광주,13,2,1,8,0,1,승
2018-04-28 17:00,4.28토,17:00,두산 베어스,서울,7,0,0,5,1,0,패
2018-04-28 17:00,4.28토,17:00,NC 다이노스,서울,10,0,0,4,0,1,승
2018-04-28 17:00,4.28토,17:00,SK 와이번스,인천,11,0,1,11,1,3,승
2018-04-28 17:00,4.28토,17:00,키움 히어로즈,인천,8,0,2,6,0,3,패
2018-04-28 17:00,4.28토,17:00,삼성 라이온즈,대구,8,1,0,8,1,1,패
2018-04-28 17:00,4.28토,17:00,LG 트윈스,대구,9,0,2,8,2,1,승
2018-04-29 14:00,4.29일,14:00,한화 이글스,대전,12,1,0,7,1,1,패
2018-04-29 14:00,4.29일,14:00,롯데 자이언츠,대전,7,1,0,7,0,1,승
2018-04-29 14:00,4.29일,14:00,KIA 타이거즈,광주,7,0,0,9,0,1,패
2018-04-29 14:00,4.29일,14:00,kt wiz,광주,9,3,0,6,1,0,승
2018-04-29 14:00,4.29일,14:00,두산 베어스,서울,12,3,0,3,2,0,승
2018-04-29 14:00,4.29일,14:00,NC 다이노스,서울,6,0,0,3,1,2,패
2018-04-29 14:00,4.29일,14:00,SK 와이번스,인천,10,1,1,7,1,1,패
2018-04-29 14:00,4.29일,14:00,키움 히어로즈,인천,17,0,0,8,1,2,승
2018-04-29 14:00,4.29일,14:00,삼성 라이온즈,대구,18,2,0,11,1,1,승
2018-04-29 14:00,4.29일,14:00,LG 트윈스,대구,15,1,1,8,2,1,패
2018-05-01 19:00,5.1화,18:30,KIA 타이거즈,광주,7,0,1,5,2,0,패
2018-05-01 19:00,5.1화,18:30,롯데 자이언츠,광주,13,0,0,5,1,1,승
2018-05-01 19:00,5.1화,18:30,kt wiz,수원,7,1,0,6,0,0,패
2018-05-01 19:00,5.1화,18:30,두산 베어스,수원,9,2,0,8,0,1,승
2018-05-01 19:00,5.1화,18:30,LG 트윈스,서울,9,1,0,7,2,1,패
2018-05-01 19:00,5.1화,18:30,한화 이글스,서울,11,3,0,6,1,2,승
2018-05-01 19:00,5.1화,18:30,SK 와이번스,인천,17,2,1,4,0,0,승
2018-05-01 19:00,5.1화,18:30,삼성 라이온즈,인천,8,1,0,10,1,0,패
2018-05-01 19:00,5.1화,18:30,키움 히어로즈,서울,17,3,1,9,0,1,승
2018-05-01 19:00,5.1화,18:30,NC 다이노스,서울,9,1,0,9,1,0,패
2018-05-02 19:00,5.2수,18:30,KIA 타이거즈,광주,17,1,2,7,0,1,승
2018-05-02 19:00,5.2수,18:30,롯데 자이언츠,광주,12,2,0,7,2,6,패
2018-05-02 19:00,5.2수,18:30,LG 트윈스,서울,7,1,0,7,0,1,패
2018-05-02 19:00,5.2수,18:30,한화 이글스,서울,9,1,1,11,0,0,승
2018-05-02 19:00,5.2수,18:30,SK 와이번스,인천,14,2,1,11,0,0,승
2018-05-02 19:00,5.2수,18:30,삼성 라이온즈,인천,11,1,0,11,0,0,패
2018-05-02 19:00,5.2수,18:30,키움 히어로즈,서울,14,1,0,6,0,2,패
2018-05-02 19:00,5.2수,18:30,NC 다이노스,서울,17,6,0,3,1,0,승
2018-05-03 19:00,5.3목,18:30,KIA 타이거즈,광주,9,1,1,9,2,3,패
2018-05-03 19:00,5.3목,18:30,롯데 자이언츠,광주,10,1,1,7,1,1,승
2018-05-03 19:00,5.3목,18:30,kt wiz,수원,8,0,0,10,1,0,승
2018-05-03 19:00,5.3목,18:30,두산 베어스,수원,12,2,0,9,1,0,패
2018-05-03 19:00,5.3목,18:30,LG 트윈스,서울,10,2,1,8,0,1,패
2018-05-03 19:00,5.3목,18:30,한화 이글스,서울,11,1,0,3,2,0,승
2018-05-03 19:00,5.3목,18:30,SK 와이번스,인천,5,1,0,13,0,1,패
2018-05-03 19:00,5.3목,18:30,삼성 라이온즈,인천,9,1,2,5,2,0,승
2018-05-03 19:00,5.3목,18:30,키움 히어로즈,서울,14,1,2,10,0,0,승
2018-05-03 19:00,5.3목,18:30,NC 다이노스,서울,13,1,0,8,1,0,패
2018-05-04 19:00,5.4금,18:30,한화 이글스,대전,13,2,1,3,3,1,승
2018-05-04 19:00,5.4금,18:30,삼성 라이온즈,대전,11,1,1,5,2,1,패
2018-05-04 19:00,5.4금,18:30,롯데 자이언츠,부산,9,1,1,7,2,2,패
2018-05-04 19:00,5.4금,18:30,SK 와이번스,부산,10,0,0,5,0,0,승
2018-05-04 19:00,5.4금,18:30,NC 다이노스,창원,14,3,3,10,0,1,승
2018-05-04 19:00,5.4금,18:30,KIA 타이거즈,창원,11,1,2,5,0,0,패
2018-05-04 19:00,5.4금,18:30,두산 베어스,서울,14,2,0,5,0,0,승
2018-05-04 19:00,5.4금,18:30,LG 트윈스,서울,12,0,0,7,0,0,패
2018-05-04 19:00,5.4금,18:30,키움 히어로즈,서울,15,4,1,7,0,0,승
2018-05-04 19:00,5.4금,18:30,kt wiz,서울,9,1,0,11,2,0,패
2018-05-05 14:00,5.5토,14:00,한화 이글스,대전,9,0,0,9,0,0,패
2018-05-05 14:00,5.5토,14:00,삼성 라이온즈,대전,10,2,1,7,0,0,승
2018-05-05 14:00,5.5토,14:00,롯데 자이언츠,부산,8,0,2,3,2,0,승
2018-05-05 14:00,5.5토,14:00,SK 와이번스,부산,5,0,0,14,0,0,패
2018-05-05 14:00,5.5토,14:00,NC 다이노스,창원,8,1,0,5,0,1,패
2018-05-05 14:00,5.5토,14:00,KIA 타이거즈,창원,18,1,0,6,0,0,승
2018-05-05 14:00,5.5토,14:00,두산 베어스,서울,11,1,1,6,0,0,승
2018-05-05 14:00,5.5토,14:00,LG 트윈스,서울,5,0,0,7,2,0,패
2018-05-05 14:00,5.5토,14:00,키움 히어로즈,서울,15,1,0,8,1,0,승
2018-05-05 14:00,5.5토,14:00,kt wiz,서울,8,0,0,10,3,2,패
2018-05-06 14:00,5.6일,14:00,NC 다이노스,창원,6,2,0,10,0,0,패
2018-05-06 14:00,5.6일,14:00,KIA 타이거즈,창원,19,2,2,2,3,0,승
2018-05-06 14:00,5.6일,14:00,두산 베어스,서울,20,2,0,6,0,0,승
2018-05-06 14:00,5.6일,14:00,LG 트윈스,서울,7,2,0,11,0,1,패
2018-05-08 19:00,5.8화,18:30,한화 이글스,대전,15,2,0,8,1,1,승
2018-05-08 19:00,5.8화,18:30,키움 히어로즈,대전,15,1,4,14,0,2,패
2018-05-08 19:00,5.8화,18:30,롯데 자이언츠,부산,11,0,0,8,1,0,승
2018-05-08 19:00,5.8화,18:30,LG 트윈스,부산,7,0,1,10,0,2,패
2018-05-08 19:00,5.8화,18:30,두산 베어스,서울,6,0,0,8,2,0,패
2018-05-08 19:00,5.8화,18:30,KIA 타이거즈,서울,13,3,1,4,1,0,승
2018-05-08 19:00,5.8화,18:30,SK 와이번스,인천,6,0,1,11,1,0,패
2018-05-08 19:00,5.8화,18:30,NC 다이노스,인천,9,2,0,8,0,0,승
2018-05-08 19:00,5.8화,18:30,삼성 라이온즈,대구,14,1,4,6,2,0,승
2018-05-08 19:00,5.8화,18:30,kt wiz,대구,7,0,0,10,0,1,패
2018-05-09 19:00,5.9수,18:30,한화 이글스,대전,7,2,0,5,0,0,승
2018-05-09 19:00,5.9수,18:30,키움 히어로즈,대전,8,0,0,9,0,0,패
2018-05-09 19:00,5.9수,18:30,롯데 자이언츠,부산,11,0,0,8,0,0,패
2018-05-09 19:00,5.9수,18:30,LG 트윈스,부산,5,0,0,7,0,0,승
2018-05-09 19:00,5.9수,18:30,두산 베어스,서울,16,0,0,5,0,0,승
2018-05-09 19:00,5.9수,18:30,KIA 타이거즈,서울,8,0,0,7,2,1,패
2018-05-09 19:00,5.9수,18:30,SK 와이번스,인천,10,0,0,6,1,2,승
2018-05-09 19:00,5.9수,18:30,NC 다이노스,인천,7,1,0,9,0,0,패
2018-05-09 19:00,5.9수,18:30,삼성 라이온즈,대구,17,1,1,4,1,1,승
2018-05-09 19:00,5.9수,18:30,kt wiz,대구,13,0,0,10,0,0,패
2018-05-10 19:00,5.10목,18:30,한화 이글스,대전,10,0,0,8,1,0,승
2018-05-10 19:00,5.10목,18:30,키움 히어로즈,대전,9,1,1,8,1,3,패
